iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,-0.9896292953353372,True,-0.595401120350648,qnei,0.0,False,1.6667,9,a4405df8-34ac-4c09-b6ad-7a0ecbf65c08,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,8.97791966978446,True,7.240051867471917,qnei,0.0,False,1.6667,9,a4405df8-34ac-4c09-b6ad-7a0ecbf65c08,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,1.7378678023125438,1.3170331398431838,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,0.9857617501057867,True,1.972864286284732,qnei,0.0,False,1.6667,9,a4405df8-34ac-4c09-b6ad-7a0ecbf65c08,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,1.7378678023125438,1.3170331398431838,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,3.530645985010743,True,4.439431696974097,qnei,0.0,False,1.6667,9,a4405df8-34ac-4c09-b6ad-7a0ecbf65c08,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,1.7378678023125438,1.3170331398431838,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,-1.4437152060756395,True,-1.7247588244091174,qnei,0.0,False,1.6667,9,a4405df8-34ac-4c09-b6ad-7a0ecbf65c08,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,1.7378678023125438,1.3170331398431838,hartmann_3
6,0.8574953041456582,0.7992780334546776,1.0,0.21704397496549338,-0.1634910505887192,True,-0.3805350255542126,qnei,0.27820749999955297,False,1.6667,9,a4405df8-34ac-4c09-b6ad-7a0ecbf65c08,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.837856967190234,18.38356668044984,1.3170331398431838,3.063927780074973,1.7378678023125438,1.3170331398431838,hartmann_3
7,0.8341815308415259,0.6876024831221449,0.8910171068595829,2.108648913962017,5.230187051447632,True,3.121538137485615,qnei,0.4294837999623269,False,1.6667,9,a4405df8-34ac-4c09-b6ad-7a0ecbf65c08,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,2.108648913962017,0.9462520281937108,19.32981870864355,0.9462520281937108,2.7614026726633645,1.7378678023125438,1.3170331398431838,hartmann_3
8,0.768262208145205,0.6524261378122111,0.85269378688451,2.4758556669184344,4.513306847243417,True,2.0374511803249824,qnei,0.32711899996502325,False,1.6667,9,a4405df8-34ac-4c09-b6ad-7a0ecbf65c08,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,2.4758556669184344,0.5790452752372932,19.908863983880842,0.5790452752372932,2.4886079979851052,1.7378678023125438,1.3170331398431838,hartmann_3
9,0.7324416378380653,0.7180755632112468,0.91604701933914,1.7347709679855792,2.030553612053658,True,0.29578264406807864,qnei,0.3949819999979809,False,1.6667,9,a4405df8-34ac-4c09-b6ad-7a0ecbf65c08,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,2.4758556669184344,1.3201299741701484,21.22899395805099,0.5790452752372932,2.35877710645011,1.7378678023125438,1.3170331398431838,hartmann_3
10,1.0,0.7067314056406094,0.6311378620557664,-0.15133684164904318,-9.218448373752171,True,-9.067111532103128,qnei,0.36641550000058487,False,1.6667,9,a4405df8-34ac-4c09-b6ad-7a0ecbf65c08,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,2.4758556669184344,3.2062377838047706,24.43523174185576,0.5790452752372932,2.443523174185576,1.7378678023125438,1.3170331398431838,hartmann_3
