iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.5371018995290565,-9.861726948970514,True,-9.324625049441456,logei,0.0,False,1.6667,8,9d2ee24b-7859-4171-832f-b37666428ef8,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.592002841684784,3.592002841684784,3.592002841684784,3.592002841684784,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.6314564796850167,-3.3436565666607154,True,-2.712200086975699,logei,0.0,False,1.6667,8,9d2ee24b-7859-4171-832f-b37666428ef8,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.686357421840744,7.278360263525528,3.592002841684784,3.639180131762764,-0.6314564796850167,3.686357421840744,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.7389082132097465,7.374311362806531,True,8.113219576016277,logei,0.0,False,1.6667,8,9d2ee24b-7859-4171-832f-b37666428ef8,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.7938091553654743,11.072169418891002,3.592002841684784,3.690723139630334,-0.7389082132097465,3.7938091553654743,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12261625756300014,2.515201467534373,True,2.637817725097373,logei,0.0,False,1.6667,8,9d2ee24b-7859-4171-832f-b37666428ef8,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,-0.12261625756300014,3.1775171997187277,14.24968661860973,3.1775171997187277,3.5624216546524323,-0.7389082132097465,3.7938091553654743,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,0.26719788296726216,4.562773345738155,True,4.295575462770893,logei,0.0,False,1.6667,8,9d2ee24b-7859-4171-832f-b37666428ef8,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,0.26719788296726216,2.7877030591884653,17.037389677798195,2.7877030591884653,3.407477935559639,-0.7389082132097465,3.7938091553654743,hartmann_3
6,0.6691055099045252,0.4800869285447221,0.0,-0.9623002789615648,-3.297382166980784,True,-2.3350818880192192,logei,0.3904048999538645,False,1.6667,8,9d2ee24b-7859-4171-832f-b37666428ef8,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,0.26719788296726216,4.0172012211172925,21.05459089891549,2.7877030591884653,3.5090984831525813,-0.7389082132097465,3.7938091553654743,hartmann_3
7,0.33458052666341165,0.3811169841527224,0.19043264622857772,-0.5481206746075059,-11.684033779028102,True,-11.135913104420595,logei,0.24978259997442365,False,1.6667,8,9d2ee24b-7859-4171-832f-b37666428ef8,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.6030216167632334,24.65761251567872,2.7877030591884653,3.5225160736683887,-0.7389082132097465,3.7938091553654743,hartmann_3
8,0.43435464653150374,1.0,0.4043056712049808,0.0013289917549501882,4.855497697967884,True,4.854168706212934,logei,0.3131647999980487,False,1.6667,8,9d2ee24b-7859-4171-832f-b37666428ef8,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.0535719504007774,27.711184466079498,2.7877030591884653,3.4638980582599372,-0.7389082132097465,3.7938091553654743,hartmann_3
9,0.13766211730939165,1.0,1.0,-0.6369869675131014,7.376833414166439,True,8.01382038167954,logei,0.9554262000019662,False,1.6667,8,9d2ee24b-7859-4171-832f-b37666428ef8,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.691887909668829,31.403072375748327,2.7877030591884653,3.4892302639720363,-0.6369869675131014,3.691887909668829,hartmann_3
10,0.13026479262574958,0.062291297124825125,0.461795892031116,-0.6908363859554619,-1.7111837503629457,True,-1.0203473644074839,logei,0.343002500012517,False,1.6667,8,9d2ee24b-7859-4171-832f-b37666428ef8,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.7457373281111894,35.14880970385951,2.7877030591884653,3.5148809703859514,-0.6369869675131014,3.691887909668829,hartmann_3
