iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.3071663307112894,0.050101703391462915,True,-0.2570646273198265,qnei,0.0,False,1.6667,10,2273dff7-a4ee-45fb-9968-9212e93ee923,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2",3.0549009421557276,0.3071663307112894,2.747734611444438,2.747734611444438,2.747734611444438,2.747734611444438,0.3071663307112894,2.747734611444438,hartmann_3
2,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.8703311095386822,-1.9902802954186574,True,-1.119949185879975,qnei,0.0,False,1.6667,10,2273dff7-a4ee-45fb-9968-9212e93ee923,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.92523205169441,6.672966663138848,2.747734611444438,3.336483331569424,0.3071663307112894,2.747734611444438,hartmann_3
3,0.6890364797811311,0.841747724312279,0.4255089974049766,-0.2909134329371896,0.09152444077196964,True,0.3824378737091592,qnei,0.0,False,1.6667,10,2273dff7-a4ee-45fb-9968-9212e93ee923,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.345814375092917,10.018781038231765,2.747734611444438,3.3395936794105885,-0.2909134329371896,3.345814375092917,hartmann_3
4,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.8973733195280779,-1.412013863721739,True,-0.5146405441936611,qnei,0.0,False,1.6667,10,2273dff7-a4ee-45fb-9968-9212e93ee923,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.9522742616838054,13.97105529991557,2.747734611444438,3.4927638249788924,-0.2909134329371896,3.345814375092917,hartmann_3
5,0.5757605479445136,0.7533018647084769,0.8271039370247955,1.6562044985234257,0.8894361454338884,True,-0.7667683530895373,qnei,0.0,False,1.6667,10,2273dff7-a4ee-45fb-9968-9212e93ee923,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.398696443632302,15.369751743547871,1.398696443632302,3.073950348709574,1.6562044985234257,1.398696443632302,hartmann_3
6,0.6463250895161824,0.5239807242733489,0.9690142827726278,1.6479201347595698,1.510874144574786,True,-0.1370459901847838,qnei,0.23432739998679608,False,1.6667,10,2273dff7-a4ee-45fb-9968-9212e93ee923,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.4069808073961578,16.77673255094403,1.398696443632302,2.796122091824005,1.6479201347595698,1.4069808073961578,hartmann_3
7,0.6479160420492696,0.04282705357601942,1.0,-0.8412181560233476,-1.1502287561653537,True,-0.3090106001420061,qnei,0.2621526999864727,False,1.6667,10,2273dff7-a4ee-45fb-9968-9212e93ee923,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2",3.0549009421557276,1.6562044985234257,3.896119098179075,20.672851649123103,1.398696443632302,2.9532645213033004,1.6479201347595698,1.4069808073961578,hartmann_3
8,0.7259905700859474,0.580690323826055,1.0,1.0963172124368603,0.21109753667133357,True,-0.8852196757655267,qnei,0.34828839998226613,False,1.6667,10,2273dff7-a4ee-45fb-9968-9212e93ee923,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.9585837297188673,22.63143537884197,1.398696443632302,2.8289294223552464,1.6479201347595698,1.4069808073961578,hartmann_3
9,0.601189838214572,0.5342068007949398,0.7766611044796257,2.3842647019123513,3.5846051772817464,True,1.2003404753693951,qnei,0.31027920002816245,False,1.6667,10,2273dff7-a4ee-45fb-9968-9212e93ee923,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2",3.0549009421557276,2.3842647019123513,0.6706362402433763,23.302071619085346,0.6706362402433763,2.5891190687872605,2.3842647019123513,0.6706362402433763,hartmann_3
10,0.5247258840543442,0.4747839367824475,0.7504079496420446,1.97649649254038,2.5671990493644135,True,0.5907025568240334,qnei,0.29494290001457557,False,1.6667,10,2273dff7-a4ee-45fb-9968-9212e93ee923,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2",3.0549009421557276,2.3842647019123513,1.0784044496153475,24.380476068700695,0.6706362402433763,2.4380476068700694,2.3842647019123513,0.6706362402433763,hartmann_3
