iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.5137940632577207,7.490700952117402,True,6.9769068888596815,logei,0.0,False,1.6667,11,45f914e4-d575-42a6-b8a1-bc705581f333,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.541106878898007,2.541106878898007,2.541106878898007,2.541106878898007,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.31376576698332603,3.2757154908498176,True,3.5894812578331434,logei,0.0,False,1.6667,11,45f914e4-d575-42a6-b8a1-bc705581f333,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3686667091390534,5.90977358803706,2.541106878898007,2.95488679401853,0.5137940632577207,2.541106878898007,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.4727011274378231,0.5261224219153683,True,0.9988235493531914,logei,0.0,False,1.6667,11,45f914e4-d575-42a6-b8a1-bc705581f333,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.527602069593551,9.43737565763061,2.541106878898007,3.14579188587687,0.5137940632577207,2.541106878898007,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6166682040543563,0.5978954087685249,True,1.2145636128228812,logei,0.0,False,1.6667,11,45f914e4-d575-42a6-b8a1-bc705581f333,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671569146210084,13.108944803840695,2.541106878898007,3.2772362009601737,0.5137940632577207,2.541106878898007,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.6066610395455705,-10.505192196494924,True,-9.898531156949353,logei,0.0,False,1.6667,11,45f914e4-d575-42a6-b8a1-bc705581f333,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.661561981701298,16.770506785541993,2.541106878898007,3.354101357108399,0.5137940632577207,2.541106878898007,hartmann_3
6,0.0,0.38135882174486235,0.7038669142197804,1.0181828816112515,-2.7381720915161507,True,-3.756354973127402,logei,0.23154969996539876,False,1.6667,11,45f914e4-d575-42a6-b8a1-bc705581f333,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,1.0181828816112515,2.036718060544476,18.80722484608647,2.036718060544476,3.134537474347745,0.5137940632577207,2.541106878898007,hartmann_3
7,0.08962350451941781,0.590790675909931,0.566422917124038,0.8394666687524238,-3.0348911083820136,True,-3.8743577771344375,logei,0.3640504000359215,False,1.6667,11,45f914e4-d575-42a6-b8a1-bc705581f333,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,1.0181828816112515,2.2154342734033037,21.022659119489774,2.036718060544476,3.0032370170699676,0.5137940632577207,2.541106878898007,hartmann_3
8,0.14518505419802066,0.4601382696459163,0.6165340958444356,0.4532411314517062,2.443304379370953,True,1.9900632479192466,logei,0.24407800001790747,False,1.6667,11,45f914e4-d575-42a6-b8a1-bc705581f333,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,1.0181828816112515,2.6016598107040214,23.624318930193795,2.036718060544476,2.9530398662742243,0.5137940632577207,2.541106878898007,hartmann_3
9,0.3125468529489029,0.5076754074035027,0.5376433237195631,0.06707332406867511,-5.902342301363737,True,-5.969415625432411,logei,0.6366695999749936,False,1.6667,11,45f914e4-d575-42a6-b8a1-bc705581f333,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,1.0181828816112515,2.9878276180870524,26.612146548280847,2.036718060544476,2.956905172031205,0.5137940632577207,2.541106878898007,hartmann_3
10,0.04216573901036214,0.5480735091629364,0.6037132479295928,0.7690397016299519,4.135992252397981,True,3.366952550768029,logei,0.33158440003171563,False,1.6667,11,45f914e4-d575-42a6-b8a1-bc705581f333,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,1.0181828816112515,2.285861240525776,28.898007788806623,2.036718060544476,2.8898007788806623,0.5137940632577207,2.541106878898007,hartmann_3
11,0.5600837916434219,0.6814186258238936,0.8669426651789313,2.3767150686241414,-6.536107773998179,True,-8.91282284262232,logei,0.22772000002441928,False,1.6667,11,45f914e4-d575-42a6-b8a1-bc705581f333,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,2.3767150686241414,0.6781858735315862,29.57619366233821,0.6781858735315862,2.688744878394383,0.5137940632577207,2.541106878898007,hartmann_3
12,0.29581566929621694,0.5129173177278868,0.6022143961221369,0.514181709864788,2.808533422031288,True,2.2943517121665,logei,0.39569809997919947,False,1.6667,11,45f914e4-d575-42a6-b8a1-bc705581f333,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,2.3767150686241414,2.5407192322909395,32.11691289462915,0.6781858735315862,2.6764094078857625,0.5137940632577207,2.541106878898007,hartmann_3
13,0.030128729279327415,0.4998495194054232,0.5948037393803304,0.4491775728693843,5.194369914095357,True,4.745192341225972,logei,0.36196240002755076,False,1.6667,11,45f914e4-d575-42a6-b8a1-bc705581f333,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,2.3767150686241414,2.605723369286343,34.7226362639155,0.6781858735315862,2.670972020301192,0.5137940632577207,2.541106878898007,hartmann_3
14,0.14276275356189622,0.38344959194915995,0.5947177987759675,-0.03630461052141218,3.6267868010064093,True,3.6630914115278213,logei,0.441232500015758,False,1.6667,11,45f914e4-d575-42a6-b8a1-bc705581f333,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2",3.0549009421557276,2.3767150686241414,3.0912055526771396,37.813841816592635,0.6781858735315862,2.7009887011851883,0.5137940632577207,2.541106878898007,hartmann_3
