dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
rosenbrock,value,logei,0.3999999999999999,1.4,0.01175106006422595,3.150304287607251,0.0,4,4
rosenbrock,value,qnei,0.6000000000000001,1.6,0.0024407371888959892,2.7259300471697756,0.0,0,4
