dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
ackley,value,exact,bias,0,0.05,bias0.05_anchored,logei,5,2,1.2,0.19999999999999996,1.0,-32.51114890535363,4.786367676003238,-0.6634928348031354,480.1481546019171,0.0,True
ackley,value,exact,bias,0,0.05,bias0.05_anchored,qnei,5,2,1.8,0.8,2.0,8.708673133004481,98.7258700865296,0.17772802312254043,575.9686719649242,0.0,False
ackley,value,exact,bias,0,0.25,bias0.25_anchored,qnei,5,2,1.2,0.19999999999999996,1.4,3.0789864753104665,0.18151323140631348,0.06283645867980532,570.3389853072301,0.0,True
ackley,value,exact,bias,0,0.25,bias0.25_anchored,logei,5,2,1.8,0.8,1.6,118.75594168770996,99.2085153775879,2.423590646687958,631.4152451949807,0.0,False
ackley,value,exact,bias,0,1.0,bias1_anchored,qnei,5,2,1.2,0.19999999999999996,1.2,134.1081374917655,204.2126710699419,2.7369007651380715,701.3681363236853,0.0,True
ackley,value,exact,bias,0,1.0,bias1_anchored,logei,5,2,1.8,0.8,1.8,245.90388137332098,232.75438857551637,5.018446558639202,758.5631848805917,0.0,False
ackley,value,exact,bias,0,5.0,bias5_anchored,logei,5,2,1.4,0.3999999999999999,1.1,378.41576318794034,395.8085219997614,7.722770677304903,891.075066695211,0.0,True
ackley,value,exact,bias,0,5.0,bias5_anchored,qnei,5,2,1.6,0.6000000000000001,1.9,356.8076931183574,426.6545357329186,7.281789655476682,924.0676919502772,0.0,False
ackley,value,exact,bias,20,0.05,bias0.05_anchored,qnei,5,2,1.4,0.3999999999999999,1.6,-5.987869367693941,-15.723115583636854,-0.20647825405841164,561.2721294642258,0.09966604486519444,True
ackley,value,exact,bias,20,0.05,bias0.05_anchored,logei,5,2,1.6,0.6000000000000001,1.4,30.748192560671633,3.2611868331114806,1.0602825020921258,543.4074960679424,2.401173986030277,False
ackley,value,exact,bias,20,0.25,bias0.25_anchored,logei,5,2,1.4,0.3999999999999999,1.4,37.46275630142105,-11.447188962096902,1.2918191828076229,550.1220598086918,0.5995619972365145,True
ackley,value,exact,bias,20,0.25,bias0.25_anchored,qnei,5,2,1.6,0.6000000000000001,1.6,12.672563993233712,10.920647993378168,0.4369849652839214,579.9325628251535,-2.9512232126335056,False
ackley,value,exact,bias,20,1.0,bias1_anchored,logei,5,2,1.0,0.0,1.4,-5.999312446057263,-4.744281880342385,-0.20687284296749073,506.6599910612134,2.454222776477349,True
ackley,value,exact,bias,20,1.0,bias1_anchored,qnei,5,2,2.0,1.0,1.6,42.455687485706235,27.449275965679817,1.4639892236450407,609.715686317626,-8.556785286117178,False
ackley,value,exact,bias,20,5.0,bias5_anchored,qnei,5,2,1.4,0.3999999999999999,1.4,114.52255467260211,97.99539630203151,3.9490536094000745,681.782553504522,-19.26330132385075,True
ackley,value,exact,bias,20,5.0,bias5_anchored,logei,5,2,1.6,0.6000000000000001,1.6,152.43536228800036,179.36516661767513,5.256391803034496,665.0946657952711,1.1968030969640018,False
ackley,value,exact,drift,0,0.05,anchored,qnei,5,2,1.2,0.19999999999999996,1.2,-32.79134900096187,-55.793667312605635,-0.6692112041012622,534.4686498309579,0.0,True
ackley,value,exact,drift,0,0.05,anchored,logei,5,2,1.8,0.8,1.8,74.27140377761316,-1.656562405733041,1.5157429342370037,586.9307072848839,0.0,False
ackley,value,exact,drift,0,0.25,anchored,logei,5,2,1.4,0.3999999999999999,1.4,82.33632946382099,61.538569617756934,1.6803332543636942,594.9956329710918,0.0,True
ackley,value,exact,drift,0,0.25,anchored,qnei,5,2,1.6,0.6000000000000001,1.6,42.07487333857282,40.22748638800721,0.8586708844606697,609.3348721704926,0.0,False
ackley,value,exact,drift,0,1.0,anchored,logei,5,2,1.4,0.3999999999999999,1.2,287.98733632641125,368.9706399574791,5.877292578090026,800.6466398336819,0.0,True
ackley,value,exact,drift,0,1.0,anchored,qnei,5,2,1.6,0.6000000000000001,1.8,269.74202750969846,371.598623902604,5.504939336932622,837.0020263416184,0.0,False
ackley,value,exact,drift,0,5.0,anchored,qnei,5,2,1.2,0.19999999999999996,1.0,323.23668850786964,372.8624132471673,6.596667112405504,890.4966873397894,0.0,True
ackley,value,exact,drift,0,5.0,anchored,logei,5,2,1.8,0.8,2.0,408.1707218262218,433.40601836470046,8.330014731147383,920.8300253334925,0.0,False
ackley,value,exact,drift,20,0.05,anchored,logei,5,2,1.2,0.19999999999999996,1.4,-9.995627001773153,-2.7679337679150535,-0.34467679316459143,502.6636765054976,0.3729320180176748,True
ackley,value,exact,drift,20,0.05,anchored,qnei,5,2,1.8,0.8,1.6,11.02302193277601,12.567097377442337,0.3801042045784834,578.2830207646958,0.450732210758345,False
ackley,value,exact,drift,20,0.25,anchored,logei,5,2,1.4,0.3999999999999999,1.4,3.1846982346062305,-2.9293545843062248,0.10981718050366407,515.8440017418769,0.37608178712998275,True
ackley,value,exact,drift,20,0.25,anchored,qnei,5,2,1.6,0.6000000000000001,1.6,16.994565456864542,25.260548825731917,0.5860194985125682,584.2545642887843,5.241957824269785,False
ackley,value,exact,drift,20,1.0,anchored,qnei,5,2,1.4,0.3999999999999999,1.4,38.35626319537839,32.752763054863976,1.3226297653578771,605.6162620272983,-1.9505917380686182,True
ackley,value,exact,drift,20,1.0,anchored,logei,5,2,1.6,0.6000000000000001,1.6,54.285914342393184,56.54427717988051,1.8719280807721794,566.9452178496639,-1.0055336255681395,False
ackley,value,exact,drift,20,5.0,anchored,qnei,5,2,1.4,0.3999999999999999,1.4,101.92301065531802,92.96104387070244,3.5145865743213127,669.1830094872378,-8.626888236142312,True
ackley,value,exact,drift,20,5.0,anchored,logei,5,2,1.6,0.6000000000000001,1.6,139.57144222206333,144.04852343404605,4.81280835248494,652.2307457293341,2.0626370219742465,False
ackley,value,exact,gaussian,0,0.05,anchored,qnei,5,2,1.0,0.0,1.2,-84.19105493710791,-36.95084433485761,-1.7181847946348547,483.06894389481187,0.0,True
ackley,value,exact,gaussian,0,0.05,anchored,logei,5,2,2.0,1.0,1.8,34.86314371860284,41.78994785695329,0.7114927289510783,547.5224472258736,0.0,False
ackley,value,exact,gaussian,0,0.25,anchored,qnei,5,2,1.4,0.3999999999999999,1.6,-8.064525355566355,-13.66605508826899,-0.1645821501135984,559.1954734763534,0.0,True
ackley,value,exact,gaussian,0,0.25,anchored,logei,5,2,1.6,0.6000000000000001,1.4,81.71430961045105,111.26345078875647,1.6676389716418583,594.3736131177218,0.0,False
ackley,value,exact,gaussian,0,1.0,anchored,logei,5,2,1.2,0.19999999999999996,1.0,189.81382701126296,231.64250344565363,3.8737515716584268,702.4731305185337,0.0,True
ackley,value,exact,gaussian,0,1.0,anchored,qnei,5,2,1.8,0.8,2.0,314.26429237061666,352.58403091772095,6.4135569871554425,881.5242912025366,0.0,False
ackley,value,exact,gaussian,0,5.0,anchored,qnei,5,2,1.4,0.3999999999999999,1.3,290.63827378951476,387.68143267657115,5.931393342643157,857.8982726214344,0.0,True
ackley,value,exact,gaussian,0,5.0,anchored,logei,5,2,1.6,0.6000000000000001,1.7,380.9431660310787,448.58938867628865,7.774350327164872,893.6024695383496,0.0,False
ackley,value,exact,gaussian,20,0.05,anchored,logei,5,2,1.2,0.19999999999999996,1.4,-20.791101069635896,-8.675114378740147,-0.7169345196426165,491.86820243763486,0.28931952722299703,True
ackley,value,exact,gaussian,20,0.05,anchored,qnei,5,2,1.8,0.8,1.6,19.846184530499205,22.895271456387604,0.6843511907068691,587.106183362419,-0.03402266326444074,False
ackley,value,exact,gaussian,20,0.25,anchored,qnei,5,2,1.4,0.3999999999999999,1.4,8.38514245608386,8.817481571774977,0.28914284331323736,575.6451412880036,-0.6208580871318325,True
ackley,value,exact,gaussian,20,0.25,anchored,logei,5,2,1.6,0.6000000000000001,1.6,12.149878057114131,17.77655985120822,0.41896131231427913,524.809181564385,2.42683099985815,False
ackley,value,exact,gaussian,20,1.0,anchored,qnei,5,2,1.4,0.3999999999999999,1.6,31.207126404140705,32.794736625605424,1.0761078070393355,598.4671252360606,-6.345594552837424,True
ackley,value,exact,gaussian,20,1.0,anchored,logei,5,2,1.6,0.6000000000000001,1.4,41.48010740589742,59.93683956514201,1.4303485312378443,554.1394109131681,1.5674233326795217,False
ackley,value,exact,gaussian,20,5.0,anchored,qnei,5,2,1.4,0.3999999999999999,1.4,115.9402292478092,91.53455263438866,3.997938939579626,683.200228079729,-15.234481600294,True
ackley,value,exact,gaussian,20,5.0,anchored,logei,5,2,1.6,0.6000000000000001,1.6,164.84101820444022,183.23897304686898,5.6841730415324205,677.500321711711,4.483164771594163,False
