iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,-1.0182069488722312,True,-1.6140549966257942,qnei,0.0,False,0,9,ee3f4d47-d954-4807-98d7-0cf4df740c59,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,-3.1731824036922855,True,-3.366213544709741,qnei,0.0,False,0,9,ee3f4d47-d954-4807-98d7-0cf4df740c59,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.595848047753563,7.451873118935415,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,-3.4485721996901955,True,-2.3958595550167607,qnei,0.0,False,0,9,ee3f4d47-d954-4807-98d7-0cf4df740c59,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,0.595848047753563,7.451873118935415,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,-3.842122428826106,True,-4.8486272376418516,qnei,0.0,False,0,9,ee3f4d47-d954-4807-98d7-0cf4df740c59,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,0.595848047753563,7.451873118935415,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,-4.021777741679093,True,-2.9680562220806848,qnei,0.0,False,0,9,ee3f4d47-d954-4807-98d7-0cf4df740c59,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,0.595848047753563,7.451873118935415,michalewicz
6,3.141592653589793,0.707353451300104,1.9513201850206798,2.6414218226359165,1.9583332545649323,-1.0539360105620181,-4.736535100743037,True,-3.682599090181019,qnei,0.7412765999906696,False,0,9,ee3f4d47-d954-4807-98d7-0cf4df740c59,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101657177250996,49.65131317738097,7.041216357873232,8.275218862896828,0.595848047753563,7.451873118935415,michalewicz
7,2.6853644140052104,0.9473973327292794,1.7672582197526034,2.8885792967931936,2.32054204099582,-0.9282523325919486,-4.043378384845107,True,-3.115126052253158,qnei,0.9996017999947071,False,0,9,ee3f4d47-d954-4807-98d7-0cf4df740c59,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.975973499280927,58.627286676661896,7.041216357873232,8.375326668094557,0.595848047753563,7.451873118935415,michalewicz
8,2.673347130483009,0.9273912532066011,1.899468423413901,2.3624586448988265,2.289012520480697,-0.9213615374735328,-3.4236289086788876,True,-2.5022673712053547,qnei,0.9053275999613106,False,0,9,ee3f4d47-d954-4807-98d7-0cf4df740c59,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.969082704162512,67.59636938082441,7.041216357873232,8.449546172603052,0.595848047753563,7.451873118935415,michalewicz
9,2.6945027874683998,0.9060666854681503,1.8580190491130146,2.472697129909882,2.2805891304402213,0.32682543504529404,-2.056293328887787,True,-2.383118763933081,qnei,0.9088880000053905,False,0,9,ee3f4d47-d954-4807-98d7-0cf4df740c59,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.720895731643684,75.31726511246809,7.041216357873232,8.368585012496455,0.595848047753563,7.451873118935415,michalewicz
10,2.7659715270674585,0.8859165708058401,1.8921794455580492,2.4811991640742055,2.2284525365387164,1.633597286167641,-2.0872448163238375,True,-3.7208421024914786,qnei,1.0403981999843381,False,0,9,ee3f4d47-d954-4807-98d7-0cf4df740c59,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.633597286167641,6.414123880521338,81.73138899298942,6.414123880521338,8.173138899298943,0.595848047753563,7.451873118935415,michalewicz
