iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,0.9696059785727561,True,0.08232649808780734,logei,0.0,False,0,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,-0.9325116878672203,-1.1236600303847681,True,-0.19114834251754786,logei,0.0,False,0,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,8.9802328545562,16.14067454076023,7.160441686204029,8.070337270380115,0.8872794804849488,7.160441686204029,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.8650715343080728,0.12709102774065373,True,-0.7379805065674191,logei,0.0,False,0,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.1826496323809055,23.323324173141135,7.160441686204029,7.774441391047045,0.8872794804849488,7.160441686204029,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,1.1832821562984503,0.20599990893009845,True,-0.9772822473683519,logei,0.0,False,0,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.864439010390528,30.187763183531665,6.864439010390528,7.546940795882916,0.8872794804849488,7.160441686204029,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-0.6877722785634273,-1.1883639578583405,True,-0.5005916792949132,logei,0.0,False,0,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.735493445252406,38.923256628784074,6.864439010390528,7.784651325756815,0.8872794804849488,7.160441686204029,michalewicz
6,0.0,1.5180785670378076,0.5958327939077287,0.0,0.9134235633177008,1.53407434552756,0.557932216844719,True,-0.976142128682841,logei,0.9544274999643676,False,0,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.53407434552756,6.5136468211614185,45.43690344994549,6.5136468211614185,7.572817241657582,0.8872794804849488,7.160441686204029,michalewicz
7,0.1754417828590692,1.911007030321403,3.141592653589793,0.0,0.0,-1.0506595524481739,-1.643164274145259,True,-0.5925047216970851,logei,1.0429244000115432,False,0,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.53407434552756,9.098380719137152,54.535284169082644,6.5136468211614185,7.790754881297521,0.8872794804849488,7.160441686204029,michalewicz
8,0.0,1.6041716465107738,1.454030052775908,0.0,0.6714845872500675,1.0416034350030596,1.4319369362400867,True,0.39033350123702704,logei,0.6849299999885261,False,0,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.53407434552756,7.006117731685919,61.54140190076856,6.5136468211614185,7.69267523759607,1.0416034350030596,7.006117731685919,michalewicz
9,0.0,2.071204829114325,1.4735763810683922,0.0,1.681281898228814,0.3025272050216517,0.49004198487275674,True,0.18751477985110504,logei,0.9870675000129268,False,0,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,1.53407434552756,7.745193961667327,69.28659586243589,6.5136468211614185,7.698510651381765,1.0416034350030596,7.006117731685919,michalewicz
10,0.0,1.5712357031619446,1.3412388834451148,0.0,0.0,2.4095195241636578,2.5467457109749163,True,0.13722618681125853,logei,0.9615853999857791,False,0,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.4095195241636578,5.6382016425253205,74.9247975049612,5.6382016425253205,7.492479750496121,2.4095195241636578,5.6382016425253205,michalewicz
11,0.0,2.2080345880980086,1.181516491659972,0.0,0.0,-0.03863525699321326,0.4465365490154579,True,0.48517180600867116,logei,0.8018100000335835,False,1,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.4095195241636578,8.086356423682192,83.0111539286434,5.6382016425253205,7.546468538967582,2.4095195241636578,5.6382016425253205,michalewicz
12,0.0,1.38450048027147,1.1913422752008402,0.0,0.0,0.6198346678514053,-1.5277729451562383,True,-2.1476076130076436,logei,1.102660799981095,False,1,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.4095195241636578,7.427886498837573,90.43904042748096,5.6382016425253205,7.53658670229008,2.4095195241636578,5.6382016425253205,michalewicz
13,0.0015220378160609792,1.7407950861765513,1.3682785276285359,0.0015888103525642193,0.0,0.6440491655905369,0.20313221209956478,True,-0.44091695349097215,logei,0.992481300025247,False,1,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.4095195241636578,7.403672001098442,97.8427124285794,5.6382016425253205,7.526362494506108,2.4095195241636578,5.6382016425253205,michalewicz
14,0.0,1.5849417008279922,1.0491954171124787,0.0,0.0,0.9711311174182665,-1.6373925149901052,True,-2.608523632408372,logei,1.3306097999447957,False,1,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.4095195241636578,7.0765900492707114,104.91930247785011,5.6382016425253205,7.494235891275008,2.4095195241636578,5.6382016425253205,michalewicz
15,0.6637380479355061,1.564370686945294,1.3633522818501334,0.3144200255334812,0.0,2.133163310823898,0.9272096424010835,True,-1.2059536684228145,logei,1.649606599996332,False,1,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.4095195241636578,5.91455785586508,110.8338603337152,5.6382016425253205,7.3889240222476795,2.4095195241636578,5.6382016425253205,michalewicz
16,0.0,1.573335374981651,1.339185238151646,0.0,0.8859941541071974,2.9571379966935503,1.8234612231488732,True,-1.133676773544677,logei,1.6449432999943383,False,1,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9571379966935503,5.090583169995428,115.92444350371062,5.090583169995428,7.245277718981914,2.4095195241636578,5.6382016425253205,michalewicz
17,0.0,1.5712703086928996,1.3539125123294,0.69046019331258,0.0,2.258311408733056,1.4534927909408695,True,-0.8048186177921863,logei,1.4029289999743924,False,1,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9571379966935503,5.789409757955923,121.71385326166654,5.090583169995428,7.159638427156856,2.4095195241636578,5.6382016425253205,michalewicz
18,0.36669495717215933,1.66868260553896,1.850038624043958,1.0582886513939227,0.0,1.5991142720313427,0.7425786223386427,True,-0.8565356496927,logei,1.6664365000324324,False,1,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9571379966935503,6.448606894657636,128.1624601563242,5.090583169995428,7.120136675351343,2.4095195241636578,5.6382016425253205,michalewicz
19,0.9564804024148879,1.6628471099331732,1.8445942987185144,0.23774267394425155,1.848900469937473,0.29862839217501636,-0.8799063002803875,True,-1.1785346924554039,logei,1.5795554000069387,False,1,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9571379966935503,7.7490927745139615,135.91155293083816,5.090583169995428,7.15323962793885,2.4095195241636578,5.6382016425253205,michalewicz
20,0.0,2.101188141165801,1.5404903276836994,1.106629751016829,0.34288031121643525,0.6897805785329997,0.7743216610146585,True,0.08454108248165881,logei,0.5136791000259109,False,1,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9571379966935503,7.357940588155978,143.26949351899412,5.090583169995428,7.163474675949706,2.4095195241636578,5.6382016425253205,michalewicz
21,0.0,1.5386458270722714,1.9294811677169448,1.4318304819182608,0.0,0.8095988888387575,-2.8321508080482496,True,-3.641749696887007,logei,1.210668199986685,False,2,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9571379966935503,7.238122277850221,150.50761579684433,5.090583169995428,7.167029323659254,2.4095195241636578,5.6382016425253205,michalewicz
22,0.0,1.2081524335697895,1.3460810457820795,0.08732531850583905,0.39967680893814855,0.4337814120534407,-3.080026737111511,True,-3.5138081491649515,logei,1.3305452999775298,False,2,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9571379966935503,7.613939754635537,158.12155555147987,5.090583169995428,7.187343434158176,2.4095195241636578,5.6382016425253205,michalewicz
23,0.11018431143769498,1.5616365865300115,1.367324057990669,0.0,0.0,2.077074947955768,-1.3695729173897226,True,-3.446647865345491,logei,1.4225104000070132,False,2,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9571379966935503,5.97064621873321,164.09220177021308,5.090583169995428,7.134443555226656,2.4095195241636578,5.6382016425253205,michalewicz
24,0.0,1.6015007178297471,1.3039422453490888,0.2754611893261218,0.3400982544442087,2.634826878057896,-0.25845519565518194,True,-2.893282073713078,logei,1.1446268999716267,False,2,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9571379966935503,5.412894288631082,169.50509605884417,5.090583169995428,7.062712335785174,2.4095195241636578,5.6382016425253205,michalewicz
25,0.0,1.5950864774674522,1.3478840656464584,0.6345013890885753,1.165548676528294,2.3290264750939427,-1.8394204881069842,True,-4.1684469632009264,logei,0.8884832000476308,False,2,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9571379966935503,5.718694691595036,175.2237907504392,5.090583169995428,7.0089516300175685,2.4095195241636578,5.6382016425253205,michalewicz
26,0.6293598926770393,1.7067173405023282,1.8381195982688883,0.1772284980719821,0.0,-0.20270516012527676,-2.8980063557137585,True,-2.6953011955884816,logei,1.0838625999749638,False,2,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9571379966935503,8.250426326814255,183.47421707725346,5.090583169995428,7.056700656817441,2.4095195241636578,5.6382016425253205,michalewicz
27,0.0,1.6063506459207681,1.3293518270306497,0.0,0.38046726500482825,2.4332015709100006,0.734320656178665,True,-1.6988809147313355,logei,1.2659201000351459,False,2,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9571379966935503,5.614519595778978,189.08873667303243,5.090583169995428,7.003286543445646,2.4332015709100006,5.614519595778978,michalewicz
28,0.005128451107833235,2.1112953970845187,1.4646993148119427,0.6503125470608934,0.6317282608645284,-0.8745094682488052,-4.834239286749328,True,-3.9597298185005223,logei,1.851300699985586,False,2,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9571379966935503,8.922230634937783,198.01096730797022,5.090583169995428,7.071820260998936,2.4095195241636578,5.6382016425253205,michalewicz
29,0.2999949839919049,1.4904142136304952,1.3540160420106828,0.737719623001204,0.0,1.828238154761315,-1.700074299290257,True,-3.528312454051572,logei,1.1335681000491604,False,2,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9571379966935503,6.219483011927664,204.23045031989787,5.090583169995428,7.0424293213757885,2.4332015709100006,5.614519595778978,michalewicz
30,0.0,1.6243871169424942,1.3213934025932823,0.0,0.47499788386648745,2.380962018663739,0.754268661859482,True,-1.6266933568042568,logei,1.4054139999789186,False,2,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9571379966935503,5.666759148025239,209.89720946792312,5.090583169995428,6.996573648930771,2.4095195241636578,5.6382016425253205,michalewicz
31,0.0,1.644447439750287,1.3787515897984202,0.0,1.1539139354403767,1.6039675940050548,-0.5943883020871518,True,-2.1983558960922065,logei,1.12577440001769,False,3,11,f3a58a82-f93e-4a80-925f-15e95dfb3829,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4",8.047721166688978,2.9571379966935503,6.4437535726839235,216.34096304060705,5.090583169995428,6.978740743245389,2.380962018663739,5.666759148025239,michalewicz
