iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.22520718999059186,0.30016628491122543,0.8735534453962619,-0.16162744663270998,-1.048192549452982,True,-0.886565102820272,qnei,0.0,False,7,33e813b3-560e-4aa4-9ce5-d44dc08d6f6a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.128791409924647,8.128791409924647,8.128791409924647,8.128791409924647,-0.16162744663270998,8.128791409924647,hartmann_6
2,0.005265304565574724,0.8212284183827663,0.7970694287520462,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.21758038324299367,-0.6217220176191705,True,-0.4041416343761768,qnei,0.0,False,7,33e813b3-560e-4aa4-9ce5-d44dc08d6f6a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.18474434653493,16.31353575645958,8.128791409924647,8.15676787822979,-0.21758038324299367,8.18474434653493,hartmann_6
3,0.2548695876541246,0.4450763058826466,0.5045482589579533,0.5534973520744925,0.9955002834343927,0.7926619192137531,-0.2556805220334109,0.171714045519489,True,0.4273945675528999,qnei,0.0,False,7,33e813b3-560e-4aa4-9ce5-d44dc08d6f6a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.222844485325348,24.536380241784926,8.128791409924647,8.17879341392831,-0.2556805220334109,8.222844485325348,hartmann_6
4,0.6221792294411627,0.9889601476818849,0.21530869823559895,0.16021203385784455,0.6125396042730308,0.04394200796138337,-0.08566626342162283,-3.4986391944148467,True,-3.4129729309932237,qnei,0.0,False,7,33e813b3-560e-4aa4-9ce5-d44dc08d6f6a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.05283022671356,32.589210468498486,8.05283022671356,8.147302617124621,-0.2556805220334109,8.222844485325348,hartmann_6
5,0.03568027877359614,0.5148888202713703,0.4662060253252891,0.9171677731928523,0.6292262544910104,0.5141176465995139,-0.583996167024681,0.14746750478541104,True,0.7314636718100921,qnei,0.0,False,7,33e813b3-560e-4aa4-9ce5-d44dc08d6f6a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.551160130316617,41.1403705988151,8.05283022671356,8.22807411976302,-0.2556805220334109,8.222844485325348,hartmann_6
6,0.0,0.4278018098938135,0.8346375019619485,0.7957442921390739,0.6352676311493138,0.8507896846387569,-0.3851213135732452,-0.5999296078336962,True,-0.214808294260451,qnei,0.31485629998496734,False,7,33e813b3-560e-4aa4-9ce5-d44dc08d6f6a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.352285276865182,49.492655875680285,8.05283022671356,8.248775979280047,-0.2556805220334109,8.222844485325348,hartmann_6
7,0.01918913026024286,0.4667189372031421,0.1517136391135141,0.4160532771971105,1.0,0.6696247017551944,-0.6167819855146289,0.3324484244771201,True,0.949230409991749,qnei,0.44355490000452846,False,7,33e813b3-560e-4aa4-9ce5-d44dc08d6f6a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.583945948806566,58.07660182448685,8.05283022671356,8.296657403498122,-0.6167819855146289,8.583945948806566,hartmann_6
8,0.16521177423852532,0.011900275324689518,0.2670453310593108,0.26290528119724366,1.0,0.5891538401972573,-0.2347383975427322,-0.4090416448942633,True,-0.1743032473515311,qnei,0.5465473999793176,False,7,33e813b3-560e-4aa4-9ce5-d44dc08d6f6a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.20190236083467,66.27850418532152,8.05283022671356,8.28481302316519,-0.6167819855146289,8.583945948806566,hartmann_6
9,0.15425836185653033,0.7131629895873322,0.0,1.0,1.0,0.715347251287651,-0.6726498610926405,-1.4710034814766708,True,-0.7983536203840303,qnei,0.44182129998807795,False,7,33e813b3-560e-4aa4-9ce5-d44dc08d6f6a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.639813824384577,74.9183180097061,8.05283022671356,8.324257556634011,-0.6167819855146289,8.583945948806566,hartmann_6
10,0.0,0.3336930926040835,0.1885692310520981,1.0,1.0,0.1693117228913623,-0.6664620799827206,2.0730251410177303,True,2.739487221000451,qnei,0.5551593999844044,False,7,33e813b3-560e-4aa4-9ce5-d44dc08d6f6a,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.633626043274658,83.55194405298076,8.05283022671356,8.355194405298075,-0.6664620799827206,8.633626043274658,hartmann_6
