iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.0033679477896715,0.6524516488288785,2.6026363654825047,0.4689836211867622,1.6110232157240438,-1.0005901198454061,-1.0110126825712527,True,-0.010422562725846518,qnei,0.0,False,10,16daa9ad-b728-4a79-84e1-8135aae57be3,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4",8.047721166688978,-1.0005901198454061,9.048311286534384,9.048311286534384,9.048311286534384,9.048311286534384,-1.0005901198454061,9.048311286534384,michalewicz
2,0.4270040294696573,2.1646719429357737,2.644428466875382,1.3367759402838328,3.0062717024781365,-0.9041066659867205,-0.9205342001056553,True,-0.016427534118934828,qnei,0.0,False,10,16daa9ad-b728-4a79-84e1-8135aae57be3,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4",8.047721166688978,-0.9041066659867205,8.951827832675699,18.000139119210083,8.951827832675699,9.000069559605041,-0.9041066659867205,8.951827832675699,michalewicz
3,2.5928597954643946,1.0625347409922794,1.8088051076493177,2.3665676041036434,2.598423652312292,-0.4821873194693632,-0.5139032839608737,True,-0.031715964491510484,qnei,0.0,False,10,16daa9ad-b728-4a79-84e1-8135aae57be3,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,8.529908486158341,26.530047605368424,8.529908486158341,8.843349201789474,-0.4821873194693632,8.529908486158341,michalewicz
4,2.9324834426054185,0.45551426842114484,2.3423093136775615,0.43778531524264847,2.847944080472264,-0.9783677662708578,-1.0227431483602152,True,-0.04437538208935743,qnei,0.0,False,10,16daa9ad-b728-4a79-84e1-8135aae57be3,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,9.026088932959835,35.55613653832826,8.529908486158341,8.889034134582065,-0.4821873194693632,8.529908486158341,michalewicz
5,0.7103594437025119,2.680531730054245,0.9623259560190263,3.0468119599852646,1.6268241612762053,-0.1892230366634753,-0.1639361288518936,True,0.025286907811581716,qnei,0.0,False,10,16daa9ad-b728-4a79-84e1-8135aae57be3,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.236944203352454,43.79308074168071,8.236944203352454,8.758616148336142,-0.1892230366634753,8.236944203352454,michalewicz
6,3.0513898137381297,3.141592653589793,0.0,3.141592653589793,0.0,-1.053938231915199,-1.0381613196304833,True,0.015776912284715783,qnei,0.30407749999722,False,10,16daa9ad-b728-4a79-84e1-8135aae57be3,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.101659398604177,52.89474014028489,8.236944203352454,8.815790023380815,-0.1892230366634753,8.236944203352454,michalewicz
7,0.992651462191799,1.7337192576603984,1.4464337287892386,2.955211907255874,2.461277258874207,0.12572063504541842,0.128206967227143,True,0.0024863321817245876,qnei,0.3187876000010874,False,10,16daa9ad-b728-4a79-84e1-8135aae57be3,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4",8.047721166688978,0.12572063504541842,7.92200053164356,60.81674067192845,7.92200053164356,8.688105810275493,0.12572063504541842,7.92200053164356,michalewicz
8,0.7807486994510816,0.903937170481835,1.8057214087542228,3.1296331914959947,3.141592653589793,-1.053936939875892,-0.96994890485516,True,0.08398803502073193,qnei,0.3603091000113636,False,10,16daa9ad-b728-4a79-84e1-8135aae57be3,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4",8.047721166688978,0.12572063504541842,9.10165810656487,69.91839877849333,7.92200053164356,8.739799847311666,0.12572063504541842,7.92200053164356,michalewicz
9,1.0286098208629204,2.044596666395231,1.2937080917965535,2.929224582132549,2.194291846423066,2.2817076595599737,2.1459529091145435,True,-0.13575475044543017,qnei,0.394217099994421,False,10,16daa9ad-b728-4a79-84e1-8135aae57be3,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4",8.047721166688978,2.2817076595599737,5.766013507129005,75.68441228562233,5.766013507129005,8.409379142846925,2.2817076595599737,5.766013507129005,michalewicz
10,1.0870825866201694,2.1377179742119203,1.1422576908442084,3.0395027326404103,2.045791032735581,-0.4505347483807962,-0.45714156126689015,True,-0.006606812886093938,qnei,0.4010913999954937,False,10,16daa9ad-b728-4a79-84e1-8135aae57be3,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4",8.047721166688978,2.2817076595599737,8.498255915069775,84.1826682006921,5.766013507129005,8.41826682006921,2.2817076595599737,5.766013507129005,michalewicz
