dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
eggholder,value,exact,gaussian,0,0.05,logei,5,0.0,0.0,-0.22821144884695993,-0.4986616165152516,-1.239691931412152,-0.07806482784025093,23.586423120725236,-20.61344402337908,18.48281829406341,-0.025299835334941845,56.38955030799248,-0.22821144884695993,0
eggholder,value,exact,gaussian,0,0.05,qnei,5,0.0,0.0,0.09888101518661081,0.0018593128212525123,-2.425521594939531,0.07611928166256376,7.286425896875083,-7.915804743253183,3.243739972939656,-0.04950044071305164,54.593092522771784,0.10117360018265557,0
eggholder,value,exact,gaussian,0,0.25,logei,5,0.0,0.0,0.0778529870579654,0.0008844355341320054,-0.12134045399333929,0.2414396511831285,15.70778564277162,-10.724852875822819,12.928976094007899,-0.002476335795782436,57.507901785411285,0.16240447070849862,0
eggholder,value,exact,gaussian,0,0.25,qnei,5,0.0,0.0,-0.13433306744459328,-0.16996046332607362,0.046604158933239145,-4.96826159598703,13.707775166200904,-8.224268679828388,11.821350324815977,0.0009511052843517831,57.06521827664456,-0.03203745842885236,0
eggholder,value,exact,gaussian,0,1.0,logei,5,0.0,0.0,-0.10147328619491228,0.03522139723873985,-5.433513755235497,0.8958897561817665,15.320528383770752,-19.333985027884488,2.133554432928098,-0.11088803582113256,52.19572848416912,0.43922811894109454,0
eggholder,value,exact,gaussian,0,1.0,qnei,5,0.0,0.0,0.2644872522103043,0.032063658003065765,-4.751283492772278,3.355274496720021,37.44546153098875,-38.34479873031201,20.07397011432432,-0.09696496924025055,52.26733062493904,0.5801294451915214,0
eggholder,value,exact,gaussian,0,5.0,logei,5,0.0,0.0,0.11876042558373356,0.04249857236336885,4.714597587729607,3.002384067865165,15.239588446367842,-8.668895792166214,16.597869695033257,0.09621627730060422,62.34383982713422,1.3845292941253668,0
eggholder,value,exact,gaussian,0,5.0,qnei,5,0.0,0.0,0.13541144559105972,0.34376332280949917,10.088357355316159,9.18541858829937,14.05352164158229,-0.02541413908886341,21.906467883269265,0.20588484398604398,67.10697147302747,2.1084719566287355,0
eggholder,value,exact,gaussian,20,0.05,logei,5,-20.02054315008751,-0.02789338492291904,0.03011759462382644,-0.0016810714860668874,1.9042513201197395,-0.006417746831729687,4.400299918681067,-0.254577913463082,5.850416132090265,0.06566383862481898,59.53349355952436,0.03011759462382644,0
eggholder,value,exact,gaussian,20,0.05,qnei,5,0.08588515760875452,1.6587690495839524e-05,0.15381764591155295,0.005032174468680706,0.5193056500019324,0.13335262342002352,2.4556832351144555,-1.199992778658239,2.7256535774552035,0.017907091379377172,57.53791976771324,0.17708422421505327,0
eggholder,value,exact,gaussian,20,0.25,logei,5,38.094654726326496,0.40249952056310434,0.06726951097916699,0.004180506534776196,1.4742746284220545,0.13384827093894813,2.5319412904984264,0.01749375643936162,3.8204376047554094,0.05083705615248511,59.10351686782667,0.1362740129573717,0
eggholder,value,exact,gaussian,20,0.25,qnei,5,4.671462441050286,1.3402455500119856,0.1335110125842619,0.02044040636543043,2.4133627906366173,0.3176707808936996,6.586694346055262,-2.1630060496801646,7.758395104146331,0.08321940657367659,59.43197690834793,0.3349237238527891,0
eggholder,value,exact,gaussian,20,1.0,logei,5,194.51706146655732,72.5926713817747,0.022165701880409828,0.01690985218012253,-1.110228861787543,0.2689661116922366,11.772347202497127,-11.615781625045601,7.674798311273643,-0.038283753854742676,56.51901337761708,0.5599449978675812,0
eggholder,value,exact,gaussian,20,1.0,qnei,5,7.205061590134048,2.231882532930385,0.3851090596372616,0.1461984290993179,3.73969962486336,0.9617828832363884,7.4000543694544545,-0.8953375103248884,10.111357108870298,0.12895515947804692,60.75831374257467,1.049053381565693,0
eggholder,value,exact,gaussian,20,5.0,logei,5,285.9425412755671,67.2076597963486,0.2331755980471501,0.0561778093051184,5.341454421150438,6.072774873677034,4.331010799164754,2.168395655842366,9.327702683313555,0.1841880834879464,62.97069666055506,0.9005070614501565,0
eggholder,value,exact,gaussian,20,5.0,qnei,5,138.63749034639423,-5.579863957235624,0.13658891536191592,0.07636567252076887,0.9135761161381822,0.9617828832363884,7.121074810238266,-4.856688985642647,6.062234706560956,0.03150262469442037,57.9321902338495,2.5311458385445658,0
