run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1
8777a27c-d1ce-4ef5-95e5-156434ad6da5,eggholder,value,logei,10,exact,True,none,0.0,0,50,0,1,2,143.65689715691502,2.373665428438013,0.8313801026170458,121.26523505217516,2.425304701043504,41.924165317858545,0.8555952105685417,0.8313801026170458,41.924165317858545,"x0,x1",-130.61818813895133,-59.80127948505765
8777a27c-d1ce-4ef5-95e5-156434ad6da5,eggholder,value,logei,10,exact,True,none,0.0,20,50,0,21,22,28.485856333406687,2.373665428438013,0.8313801026170458,121.26523505217516,2.425304701043504,41.924165317858545,0.8429859247672501,0.8313801026170458,41.924165317858545,"x0,x1",-26.175532669267454,11.237682168828144
b80e5c0b-3ebb-45aa-bed3-daf2d5f63ace,eggholder,value,logei,10,exact,False,gaussian,0.05,0,50,0,1,2,143.65689715691502,2.378591465550969,0.8264540655040902,111.50247549620916,2.2300495099241835,41.846100490018294,0.8540020508166999,0.8264540655040902,41.86253943093239,"x0,x1",-130.61818813895133,-59.80127948505765
bbfb66b3-8610-4ea7-9cba-225d71632e59,eggholder,value,logei,10,exact,False,gaussian,0.25,0,50,0,1,2,143.65689715691502,2.3689966956204715,0.8360488354345872,112.69683446977238,2.253936689395448,42.165604969041674,0.8605225503886056,0.8360488354345872,42.43746143416653,"x0,x1",-130.61818813895133,-59.80127948505765
c8a53e4b-61a1-4765-bc1d-7e5e58bfa30c,eggholder,value,logei,10,exact,False,gaussian,1.0,0,50,0,1,2,143.65689715691502,2.331166856074644,0.8738786749804146,105.36718518854032,2.1073437037708067,42.82005507404031,0.8738786749804145,1.25660945433029,51.43149760941251,"x0,x1",-130.61818813895133,-59.80127948505765
58e6061c-6937-4b47-8152-d2d00b557170,eggholder,value,logei,10,exact,False,gaussian,5.0,0,50,0,1,2,143.65689715691502,2.331166856074644,0.8738786749804146,166.09419342637946,3.321883868527589,42.82005507404031,0.8738786749804145,0.8738786749804146,42.82005507404031,"x0,x1",-130.61818813895133,-59.80127948505765
f9a41ac4-68d7-4940-a1eb-5c3aa8203d9a,eggholder,value,logei,10,exact,False,gaussian,0.05,20,50,0,21,22,28.457962948483768,2.3856657861504544,0.8193797449046043,127.71710423504122,2.554342084700824,41.8428654737959,0.8401824818685383,0.8193797449046043,42.388897368200915,"x0,x1",-26.14968252080223,11.227188394185134
793b5290-5fcc-47d9-8135-2b7ef501b818,eggholder,value,logei,10,exact,False,gaussian,0.25,20,50,0,21,22,30.573320193810087,2.369484921903237,0.835560609151822,117.30909949465246,2.346181989893049,41.996216658725565,0.845470453762665,0.835560609151822,41.996216658725565,"x0,x1",-28.037055669812503,12.192268740520376
2a29ef7b-5b58-41c5-ba65-422af2c10c62,eggholder,value,logei,10,exact,False,gaussian,1.0,20,50,0,21,22,101.07852771518138,2.3567555762578904,0.8482899547971683,139.1692388430314,2.783384776860628,42.19313142955078,0.8522606182738788,2.04342182511402,67.96523280191283,"x0,x1",40.60366023603609,92.56463439405587
4df95c56-2b8c-4ca3-a2ec-21cf979c02c1,eggholder,value,logei,10,exact,False,gaussian,5.0,20,50,0,21,22,52.13238009866662,2.331166856074644,0.8738786749804146,152.33322322059684,3.0466644644119367,42.82005507404031,0.8738786749804145,1.1144889797783768,49.9180590655802,"x0,x1",40.60366023603609,-32.69752024524786
0cfaada7-4670-4501-baf5-49fe9fccad6a,eggholder,value,logei,11,exact,True,none,0.0,0,50,0,1,2,683.1813895720231,2.574830886475416,0.6302146445796426,140.58973263565085,2.811794652713017,42.89102795814623,0.8753271011866578,0.6302146445796426,42.89102795814623,"x0,x1",484.27843057065763,-481.8829865658065
0cfaada7-4670-4501-baf5-49fe9fccad6a,eggholder,value,logei,11,exact,True,none,0.0,20,50,0,21,22,49.43647501937118,2.574830886475416,0.6302146445796426,140.58973263565085,2.811794652713017,42.89102795814623,0.6350575591749114,0.6302146445796426,42.89102795814623,"x0,x1",19.606126226473123,45.38242916297577
5aff05d5-dbf8-4d65-93a5-739351f70681,eggholder,value,logei,11,exact,False,gaussian,0.05,0,50,0,1,2,683.1813895720231,3.073492502990668,0.131553028064391,126.90441058568604,2.538088211713721,43.84753503178662,0.894847653709931,0.131553028064391,43.84753503178662,"x0,x1",484.27843057065763,-481.8829865658065
3898fe25-b887-401d-99d1-f70d231454c4,eggholder,value,logei,11,exact,False,gaussian,0.25,0,50,0,1,2,683.1813895720231,2.6185515041057235,0.5864940269493353,105.56284803896156,2.1112569607792318,44.23890808438922,0.9028348588650862,0.6018206744554342,44.30524326526901,"x0,x1",484.27843057065763,-481.8829865658065
686a0788-7683-4f37-b58d-df82139cdbbf,eggholder,value,logei,11,exact,False,gaussian,1.0,0,50,0,1,2,683.1813895720231,2.623144328522229,0.5819012025328298,118.21313212661832,2.3642626425323665,43.56388197202597,0.889058815755632,0.58453874315023,44.39829711274014,"x0,x1",484.27843057065763,-481.8829865658065
c0ccb777-54b7-4bac-9da8-e66ca5b08dd6,eggholder,value,logei,11,exact,False,gaussian,5.0,0,50,0,1,2,683.1813895720231,2.7406335610573684,0.4644119699976903,177.68136801040598,3.5536273602081194,45.8934120260114,0.936600245428804,1.4749094361282142,170.95694185276767,"x0,x1",484.27843057065763,-481.8829865658065
3be4da88-a315-4766-b633-6f3c97e1c009,eggholder,value,logei,11,exact,False,gaussian,0.05,20,50,0,21,22,48.07163014067292,2.9023401605958483,0.3027053704592104,132.3210287172599,2.646420574345198,42.36823202645911,0.6170301132546662,0.3027053704592104,42.36823202645911,"x0,x1",18.382016421713388,44.4182743547463
