dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
eggholder,value,exact,gaussian,0,0.05,logei,5,2,1.4,0.3999999999999999,1.6,-1.239691931412152,-0.07806482784025093,-0.025299835334941845,56.389550307992465,0.0,True
eggholder,value,exact,gaussian,0,0.05,qnei,5,2,1.6,0.6000000000000001,1.4,-2.425521594939531,0.07611928166256376,-0.04950044071305164,54.593092522771784,0.0,False
eggholder,value,exact,gaussian,0,0.25,qnei,5,2,1.2,0.19999999999999996,1.4,0.046604158933239145,-4.96826159598703,0.0009511052843517831,57.06521827664454,0.0,True
eggholder,value,exact,gaussian,0,0.25,logei,5,2,1.8,0.8,1.6,-0.12134045399333929,0.2414396511831285,-0.002476335795782436,57.507901785411285,0.0,False
eggholder,value,exact,gaussian,0,1.0,logei,5,2,1.4,0.3999999999999999,1.4,-5.433513755235497,0.8958897561817665,-0.11088803582113256,52.19572848416912,0.0,True
eggholder,value,exact,gaussian,0,1.0,qnei,5,2,1.6,0.6000000000000001,1.6,-4.751283492772278,3.355274496720021,-0.09696496924025055,52.26733062493903,0.0,False
eggholder,value,exact,gaussian,0,5.0,qnei,5,2,1.2,0.19999999999999996,1.4,10.088357355316159,9.18541858829937,0.20588484398604398,67.10697147302747,0.0,True
eggholder,value,exact,gaussian,0,5.0,logei,5,2,1.8,0.8,1.6,4.714597587729607,3.002384067865165,0.09621627730060422,62.34383982713423,0.0,False
eggholder,value,exact,gaussian,20,0.05,logei,5,2,1.4,0.3999999999999999,1.2,1.9042513201197395,-0.006417746831729687,0.06566383862481898,59.53349355952436,-20.02054315008751,True
eggholder,value,exact,gaussian,20,0.05,qnei,5,2,1.6,0.6000000000000001,1.8,0.5193056500019324,0.13335262342002352,0.017907091379377172,57.53791976771324,0.08588515760875452,False
eggholder,value,exact,gaussian,20,0.25,logei,5,2,1.2,0.19999999999999996,1.2,1.4742746284220545,0.13384827093894813,0.05083705615248511,59.10351686782667,38.094654726326496,True
eggholder,value,exact,gaussian,20,0.25,qnei,5,2,1.8,0.8,1.8,2.4133627906366173,0.3176707808936996,0.08321940657367659,59.43197690834793,4.671462441050286,False
eggholder,value,exact,gaussian,20,1.0,logei,5,2,1.2,0.19999999999999996,1.2,-1.110228861787543,0.2689661116922366,-0.038283753854742676,56.51901337761708,194.51706146655732,True
eggholder,value,exact,gaussian,20,1.0,qnei,5,2,1.8,0.8,1.8,3.73969962486336,0.9617828832363884,0.12895515947804695,60.75831374257467,7.205061590134048,False
eggholder,value,exact,gaussian,20,5.0,qnei,5,2,1.2,0.19999999999999996,1.3,0.9135761161381822,0.9617828832363884,0.03150262469442037,57.9321902338495,138.63749034639423,True
eggholder,value,exact,gaussian,20,5.0,logei,5,2,1.8,0.8,1.7,5.341454421150438,6.072774873677034,0.1841880834879464,62.97069666055506,285.9425412755671,False
