dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
griewank,value,exact,gaussian,0,0.05,hold5@0.6,logei,5,0.0,0.0,0.014286284313364761,0.012015369223973102,0.535306409760883,0.4102805262609621,0.42607162439619406,0.23222322175237053,0.887923448353385,0.010924620607364943,25.29762552893994,0.030140787909694943,0
griewank,value,exact,gaussian,0,0.05,hold5@0.6,qnei,5,0.0,0.0,0.005234150875508199,0.0081803071656479,1.3204182153410151,1.144913731402191,1.3636371781143357,0.3768697035792428,2.4530478042542994,0.026947310517163602,25.489812565569387,0.005234150875508199,0
griewank,value,exact,gaussian,0,0.25,hold5@0.6,logei,5,0.0,0.0,0.10407678267706943,0.0956708932068815,5.615377558434294,5.6514056431188,4.806526475262961,1.5240240823665119,9.453220397746128,0.11459954200886316,30.377696677613347,0.19819774981892987,0
griewank,value,exact,gaussian,0,0.25,hold5@0.6,qnei,5,0.0,0.0,0.04472740263443954,0.04363436208386111,5.511048982293507,6.0064318233549265,3.2662157941835965,2.8397866349063063,7.948906193259399,0.11247038739374507,29.68044333252188,0.1057215688343277,0
griewank,value,exact,gaussian,0,1.0,hold5@0.6,logei,5,0.0,0.0,0.4303111556366034,0.4429080064773903,22.076107999706664,19.64165077064009,8.538290926412905,15.996930719670331,28.9972861562047,0.45053281632054426,46.83842711888572,0.7649507115941739,0
griewank,value,exact,gaussian,0,1.0,hold5@0.6,qnei,5,0.0,0.0,0.46398234729693144,0.3470556009761135,25.415198720080785,20.356501626327546,13.320584919326924,15.168531824444955,35.468783778922564,0.5186775248996078,49.58459307030916,0.827940992726297,0
griewank,value,exact,gaussian,0,5.0,hold5@0.6,logei,5,0.0,0.0,0.9758074625690508,0.8235643930544853,33.01150008681562,29.525112479312636,18.066261808767294,21.483446403745102,49.12879539783337,0.6737040834044005,57.77381920599468,3.1049250225030347,0
griewank,value,exact,gaussian,0,5.0,hold5@0.6,qnei,5,0.0,0.0,0.9664873840622343,0.9610252524304913,35.473597878272244,32.851834759340335,12.50660236438869,26.036956699529973,45.170384376779374,0.7239509771075968,59.642992228500624,2.667718842762131,0
griewank,value,exact,gaussian,20,0.05,hold5@0.6,logei,5,29.786981998165544,0.9615738123593474,0.01137967003866436,0.011128052988658602,0.3395820429502088,0.27132564659909875,0.35263224790513104,0.0781959380573916,0.6249675756530682,0.011709725618972697,25.101901162129263,0.029982910257520444,0
griewank,value,exact,gaussian,20,0.05,hold5@0.6,qnei,5,52.72135934570724,-1.3732284287470975e-07,0.0019719503695094205,0.0,0.1144471130877612,0.06352419398596254,0.15829855215076807,0.012704838797192508,0.2543140533817542,0.003946452175440106,24.283841463316133,0.00878782425181746,0
griewank,value,exact,gaussian,20,0.25,hold5@0.6,logei,5,53.23591459576444,68.94829447002029,0.02067013632333314,0.023425427117224697,1.0308005092444161,0.5613576040390278,1.2796307836888832,0.22539886368640297,2.1962589792973866,0.03554484514635918,25.793119628423472,0.08263610839335069,0
griewank,value,exact,gaussian,20,0.25,hold5@0.6,qnei,5,6.571283452503337,-11.270342869356853,0.00214401529976476,0.0,0.3202746368980961,0.0,0.5065272291121319,-0.05647514357338963,0.6972440812024575,0.011043952996486042,24.48966898712647,0.07560247908795532,0
griewank,value,exact,gaussian,20,1.0,hold5@0.6,logei,5,286.1104035342602,201.8965061437341,0.05444177858721648,0.050599643763615795,1.7086603174870576,1.3814523525412739,1.882806998410712,0.3848207291478943,3.3049046047092787,0.05891932129265718,26.470979436666113,0.4768034788337324,0
griewank,value,exact,gaussian,20,1.0,hold5@0.6,qnei,5,24.524502423725504,24.642318331178956,0.018909327266733222,0.0,0.7101353409257172,0.7484481869979618,0.7320739612802388,0.14968963739959235,1.270581044451842,0.02448742554916273,24.87952969115409,0.27093041873993756,0
griewank,value,exact,gaussian,20,5.0,hold5@0.6,logei,5,606.421477631003,752.5180178707301,0.06728984062972251,0.050599643763615795,1.800660833512388,1.3814523525412739,2.066640296622279,0.3848207291478943,3.6373846256882145,0.06209175287973749,26.562979952691443,1.0542624257439739,0
griewank,value,exact,gaussian,20,5.0,hold5@0.6,qnei,5,136.9436694932687,162.94881744146278,0.05097952364326243,0.0519071795561645,1.421772116099279,1.323633078682196,1.6750730301027466,0.2647266157364392,2.791100453415423,0.04902662469307863,25.591166466327653,0.7807511615886799,0
