User_ID;Run;Phase;value;x0;x1
31;1;sampling;-0.846698108453812;128.09775780317898;406.7469321928453
31;2;sampling;-0.6388056055656965;282.30214681107816;-281.38783744963393
31;3;sampling;-1.1423388406082793;-204.6297242509052;382.5187280857722
31;4;sampling;0.29437221152049936;-506.6083281248515;328.93790042395267
31;5;sampling;-0.7403999802910344;304.19909504209534;-32.834608288029926
31;6;optimization;0.9992096399523266;-512.0;-106.02218071860749
31;7;optimization;-2.9928109555453233;-512.0;492.4898123886377
31;8;optimization;-0.5688458119296704;-433.0834022494483;241.25666559342105
31;9;optimization;-0.9086593690591699;5.631220434670631;303.9622252842296
31;10;optimization;0.041454357093858585;-456.499936838104;-360.24267402554545
31;11;optimization;1.3528260056171877;-512.0;-421.2711224739599
31;12;optimization;0.03226939438603149;141.86283434346365;-391.27296507680137
31;13;optimization;-0.6541514708693905;-512.0;-317.35876320933176
31;14;optimization;-0.27003588755965424;-512.0;-382.279680185476
31;15;optimization;-1.3739135772241933;512.0;-512.0
31;16;optimization;-2.6025346050395406;512.0;-372.6081774354505
31;17;optimization;-1.6555734755142886;-184.00379726787807;-434.7754267213426
31;18;optimization;1.3428781391067162;-445.2265597293583;-337.66687026677914
31;19;optimization;2.013188291023707;-430.30620603634446;-375.5122952436826
31;20;optimization;0.27989700293984743;-452.6571634389772;-415.04413790288015
