error_model,jitter_std,jitter_iteration,dataset,acquisition,fragility,absolute_loss,inference_excess,acq_failures,seeds
slip,0.05,20,levy_10,logei,0.08542184100858197,0.23196053899979593,0.3900829639282679,0,5
slip,0.05,20,levy_10,qnei,-0.057876100050155886,0.12530468399615352,0.020400601606820383,0,5
slip,0.05,20,michalewicz,logei,0.2794292095786398,0.7029106764190932,4.037745971633492,0,5
slip,0.05,20,michalewicz,qnei,0.2065804314012986,0.6685266871285677,3.105867101464702,0,5
slip,0.05,20,moving_peaks,logei,0.022107394031674353,0.2519546288881827,0.3841463506349508,0,5
slip,0.05,20,moving_peaks,qnei,-0.013960955547160014,0.23922261001895687,0.22246886448943104,0,5
slip,0.05,20,powell,logei,-0.0009846861208243618,0.00518383193557072,-0.0006095856957152,0,5
slip,0.05,20,powell,qnei,0.0013604055163911812,0.0072536693313901114,-0.00095821573504128,0,5
slip,0.05,20,power_law_practice,logei,0.0,0.0,0.0,0,5
slip,0.05,20,power_law_practice,qnei,0.0,0.0,0.0,0,5
slip,0.05,20,rastrigin,logei,0.17759901157246494,0.42913224690663354,1.982736300946663,0,5
slip,0.05,20,rastrigin,qnei,-0.09527220651157622,0.30003917863748014,1.607908730437503,0,5
slip,0.05,20,rosenbrock,logei,0.0007359990993453323,0.004162791504063136,0.00484706411261136,0,5
slip,0.05,20,rosenbrock,qnei,-0.00024304217291249976,0.003720362765648435,-8.953178254847999e-05,0,5
slip,0.05,20,schwefel,logei,0.15492975881349752,0.47675629292124555,1.6962067550740838,0,5
slip,0.05,20,schwefel,qnei,0.09826958279444417,0.4527624353021477,2.021653596017374,0,5
slip,0.05,20,shekel,logei,0.22330049777586697,0.7859950927359489,24.604216530080755,0,5
slip,0.05,20,shekel,qnei,0.13080814274460184,0.8522166995183789,14.64785191722336,0,5
slip,0.05,20,steering_law,logei,0.00021013562467202466,0.00024860230941532713,0.0003955116193496721,0,5
slip,0.05,20,steering_law,qnei,0.00045269485893358887,0.0005268913665985554,0.0007693300925771592,0,5
slip,0.05,20,stevens,logei,0.0,0.0,0.0,0,5
slip,0.05,20,stevens,qnei,0.0,0.0,0.0,0,5
slip,0.05,20,weber_fechner,logei,0.0,0.0,0.0,0,5
slip,0.05,20,weber_fechner,qnei,0.0008658875842766022,0.0015006523689501663,0.00154661234165978,0,5
slip,0.05,20,yerkes_dodson,logei,-0.016445953773454557,0.0457079093353171,0.0950546706587426,0,5
slip,0.05,20,yerkes_dodson,qnei,0.07265100646139062,0.08380056869244842,0.029645530684714937,0,5
slip,0.15,0,ackley,logei,0.23439634227661726,0.8224305336023287,16.11911956892399,0,5
slip,0.15,0,ackley,qnei,0.32911907956190267,0.8808288609452329,14.618536305823195,0,5
slip,0.15,0,branin,logei,0.08312996623104292,0.13999065798525634,0.13292138492056763,0,5
slip,0.15,0,branin,qnei,0.04332244520738467,0.09813090142090337,0.17351105668047023,0,5
slip,0.15,0,eggholder,logei,0.13687841085066604,0.4059488408195432,3.701337902355829,0,5
slip,0.15,0,eggholder,qnei,-0.0059009944704572935,0.29880005484853006,2.136248346253269,0,5
slip,0.15,0,griewank,logei,0.29873151182122887,0.45853675051458653,1.144343698619331,0,5
slip,0.15,0,griewank,qnei,0.20913735978409947,0.41007147717420567,0.9568689239197659,0,5
slip,0.15,0,hartmann_3,logei,0.13069654765345734,0.2633237469999037,1.1485134765149168,0,5
slip,0.15,0,hartmann_3,qnei,0.08180811360130827,0.215376956174926,1.0199200719148205,0,5
slip,0.15,0,hartmann_6,logei,0.39340874271046483,0.6081209374414871,4.339000611821406,0,5
slip,0.15,0,hartmann_6,qnei,0.4835891574722303,0.7295427193942201,6.53431886766739,0,5
slip,0.15,0,hicks_law,logei,0.061224220494495066,0.16358239330826968,0.0,0,5
slip,0.15,0,hicks_law,qnei,0.1289738694582009,0.23148003947755277,0.6430216628662088,0,5
slip,0.15,0,levy_10,logei,0.14328373268659741,0.4213830655038623,1.1663413398545763,0,5
slip,0.15,0,levy_10,qnei,0.08477393395191508,0.3745053011015872,1.2812331049799937,0,5
slip,0.15,0,michalewicz,logei,0.14026911026991024,0.7089599222553978,6.258542313465802,0,5
slip,0.15,0,michalewicz,qnei,0.18954923884432065,0.784167305421591,5.667427268110761,0,5
slip,0.15,0,moving_peaks,logei,0.1630453983718167,0.4944797570026388,1.290411361305889,0,5
slip,0.15,0,moving_peaks,qnei,0.12562801814385455,0.4874714493756481,1.4199852648516722,0,5
slip,0.15,0,powell,logei,0.01613818916471595,0.06061878611622281,0.13157590757311516,0,5
slip,0.15,0,powell,qnei,0.05598364679816044,0.10028117922987263,0.07736971153257856,0,5
slip,0.15,0,power_law_practice,logei,0.034863398302394474,0.11534481475674296,0.02391732034527276,0,5
slip,0.15,0,power_law_practice,qnei,0.024626508878785338,0.1033164131870405,0.13753904724371416,0,5
slip,0.15,0,rastrigin,logei,0.14961218832787979,0.5220571785434933,1.630112126488249,0,5
slip,0.15,0,rastrigin,qnei,0.048930705894780824,0.544917180954916,2.228379615836709,0,5
slip,0.15,0,rosenbrock,logei,0.0304089042009562,0.08151795578282249,0.07728147794016695,0,5
slip,0.15,0,rosenbrock,qnei,0.015267966667707428,0.06721607644546179,0.08532027183455769,0,5
slip,0.15,0,schwefel,logei,0.16958901422728784,0.6106169556188024,2.4182183032607654,0,5
slip,0.15,0,schwefel,qnei,0.10843563713347504,0.554546118565973,3.2869249042504136,0,5
slip,0.15,0,shekel,logei,0.2496035829813607,0.9532723563786305,31.9899062090958,0,5
slip,0.15,0,shekel,qnei,0.15201719823778745,0.950849734654183,20.05844412975882,0,5
slip,0.15,0,steering_law,logei,0.02262849722926566,0.09704128706596239,0.10463845819407318,0,5
slip,0.15,0,steering_law,qnei,0.010305792055745323,0.08447814828670344,0.00543864197899524,0,5
slip,0.15,0,stevens,logei,0.03571678973365974,0.11249679845135788,0.0,0,5
slip,0.15,0,stevens,qnei,0.052283473007869105,0.1286184126703226,0.2166684092274679,0,5
slip,0.15,0,weber_fechner,logei,0.04682719772730887,0.12269928008138484,0.22408313288782716,0,5
slip,0.15,0,weber_fechner,qnei,0.038582138956349744,0.11544351998236846,0.12426910875486788,0,5
slip,0.15,0,yerkes_dodson,logei,0.2054680216625464,0.4176361454098636,1.1908486367189588,0,5
slip,0.15,0,yerkes_dodson,qnei,0.29263035802731646,0.4670427528706507,2.1168202375390095,0,5
slip,0.15,20,ackley,logei,0.3613469044491403,0.7547785197084164,12.429859709647568,0,5
slip,0.15,20,ackley,qnei,0.4562120989764563,0.7994334975995644,11.71852208495281,0,5
slip,0.15,20,branin,logei,0.011301588864587726,0.013872289118105752,0.07294124035793692,0,5
slip,0.15,20,branin,qnei,0.025790601043248467,0.025949107403141224,0.11066258816155705,0,5
slip,0.15,20,eggholder,logei,0.064474327919463,0.20015635141404853,2.104607240332412,0,5
slip,0.15,20,eggholder,qnei,-0.007232809969073756,0.18638706141770678,0.9960827393870597,0,5
slip,0.15,20,griewank,logei,0.10914639915891473,0.11633787506977493,0.30769184431153906,0,5
slip,0.15,20,griewank,qnei,0.11132292675613586,0.1306968094393805,0.2558992142499791,0,5
slip,0.15,20,hartmann_3,logei,0.1480921745476756,0.1501284365138985,1.0643398133739084,0,5
slip,0.15,20,hartmann_3,qnei,0.04365779429591306,0.045643947316181786,0.5453851695965826,0,5
slip,0.15,20,hartmann_6,logei,0.28070330448312286,0.3187263981861881,3.522893287706362,0,5
slip,0.15,20,hartmann_6,qnei,0.4193542974778179,0.49780766456206155,2.8825230656887295,0,5
slip,0.15,20,hicks_law,logei,0.0,0.0,0.0,0,5
slip,0.15,20,hicks_law,qnei,3.2878219128029465e-17,3.2878219128029465e-17,1.7763568394002506e-16,0,5
slip,0.15,20,levy_10,logei,0.106910516261568,0.25344921425278194,0.8089803688760604,0,5
slip,0.15,20,levy_10,qnei,0.08525492160558841,0.26843570565189784,0.3105297158174345,0,5
slip,0.15,20,michalewicz,logei,0.2931233648932311,0.7166048317336846,5.152138346173482,0,5
slip,0.15,20,michalewicz,qnei,0.21189531580726478,0.6738415715345338,3.7520368813392473,0,5
slip,0.15,20,moving_peaks,logei,0.10735247540459611,0.33719971026110446,1.1059815276686715,0,5
slip,0.15,20,moving_peaks,qnei,0.11893657415750107,0.3721201397236179,0.539725318154972,0,5
slip,0.15,20,powell,logei,0.008710569109843632,0.014879087166238791,0.023708023035418503,0,5
slip,0.15,20,powell,qnei,0.013501292105554282,0.019394555920553214,0.00366897386632822,0,5
slip,0.15,20,power_law_practice,logei,0.0,0.0,0.0,0,5
slip,0.15,20,power_law_practice,qnei,0.0,0.0,0.0,0,5
slip,0.15,20,rastrigin,logei,0.10383856515034975,0.3553718004845183,1.2728826792818366,0,5
slip,0.15,20,rastrigin,qnei,0.03546581901150928,0.4307772041605656,1.4613369894715162,0,5
slip,0.15,20,rosenbrock,logei,0.005414192079939413,0.008840984484657217,0.00131685552687134,0,5
slip,0.15,20,rosenbrock,qnei,0.003473351023513814,0.00743675596207473,0.00460371677926528,0,5
slip,0.15,20,schwefel,logei,0.1752898134530691,0.49711634756081713,2.0690956533042306,0,5
slip,0.15,20,schwefel,qnei,0.14354697419084606,0.4980398266985495,2.3812675886015517,0,5
slip,0.15,20,shekel,logei,0.3393777917425647,0.9020723867026466,27.912373815490547,0,5
slip,0.15,20,shekel,qnei,0.16073068386651063,0.8821392406402877,14.430820618847964,0,5
slip,0.15,20,steering_law,logei,0.001849115528095014,0.0018875822128383338,0.06303769467904294,0,5
slip,0.15,20,steering_law,qnei,0.004096050287153437,0.004170246794818367,0.0015468394145561762,0,5
slip,0.15,20,stevens,logei,0.0,0.0,0.0,0,5
slip,0.15,20,stevens,qnei,0.0,0.0,0.0,0,5
slip,0.15,20,weber_fechner,logei,0.0,0.0,0.0,0,5
slip,0.15,20,weber_fechner,qnei,-0.0006347647846735642,0.0,0.0,0,5
slip,0.15,20,yerkes_dodson,logei,0.10552777113471914,0.1676816342434908,0.574898291589415,0,5
slip,0.15,20,yerkes_dodson,qnei,0.250569421752959,0.2617189839840168,1.0916277998278137,0,5
slip,0.4,0,ackley,logei,0.34617598189249427,0.9342101732182057,16.892864394089173,0,5
slip,0.4,0,ackley,qnei,0.420353747458187,0.972063528841517,16.204969274101508,0,5
slip,0.4,0,branin,logei,0.06894222488638871,0.12580291664060214,0.9459531862383453,0,5
slip,0.4,0,branin,qnei,0.08900043814074872,0.1438088943542674,0.49833371425020206,0,5
slip,0.4,0,eggholder,logei,0.09168448184850732,0.3607549118173845,2.8096661234003886,0,5
slip,0.4,0,eggholder,qnei,0.10462646223636526,0.40932751155535263,3.399751742657147,0,5
slip,0.4,0,griewank,logei,0.6107667000488043,0.7705719387421619,3.3878819520681405,0,5
slip,0.4,0,griewank,qnei,0.5483566776065042,0.7492907949966103,3.2659538693556613,0,5
slip,0.4,0,hartmann_3,logei,0.23332115111056867,0.365948350457015,2.952081762599933,0,5
slip,0.4,0,hartmann_3,qnei,0.232934996300939,0.36650383887455673,3.1259343979260983,0,5
slip,0.4,0,hartmann_6,logei,0.5492659877998343,0.7639781825308565,8.260166454516174,0,5
slip,0.4,0,hartmann_6,qnei,0.4910199135487215,0.7369734754707112,8.01634908851096,0,5
slip,0.4,0,hicks_law,logei,0.15972865683317322,0.26208682964694785,0.5925098795298359,0,5
slip,0.4,0,hicks_law,qnei,0.24463251981372972,0.3471386898330816,2.140566265537274,0,5
slip,0.4,0,levy_10,logei,0.7111560702328952,0.98925540305016,2.7643120514558346,0,5
slip,0.4,0,levy_10,qnei,0.5502798037879051,0.8400111709375772,3.0795514643455713,0,5
slip,0.4,0,michalewicz,logei,0.20740336790056163,0.7760941798860492,6.35419693990921,0,5
slip,0.4,0,michalewicz,qnei,0.1945101788161162,0.7891282453933864,5.324085047809719,0,5
slip,0.4,0,moving_peaks,logei,0.33919944760988185,0.670633806240704,2.312292091825766,0,5
slip,0.4,0,moving_peaks,qnei,0.26373723618728134,0.6255806674190749,2.773307568206138,0,5
slip,0.4,0,powell,logei,0.10609672864065829,0.15057732559216525,0.16712043239618146,0,5
slip,0.4,0,powell,qnei,0.07301635827456701,0.11731389070627922,0.12376161071334243,0,5
slip,0.4,0,power_law_practice,logei,0.07324909946296264,0.15373051591731118,0.10462109099264683,0,5
slip,0.4,0,power_law_practice,qnei,0.09269179848017021,0.17138170278842538,0.14138640155117013,0,5
slip,0.4,0,rastrigin,logei,0.30399291620304286,0.6764379064186563,3.092692054696143,0,5
slip,0.4,0,rastrigin,qnei,0.1811381668037835,0.6771246418639187,3.2975384022996495,0,5
slip,0.4,0,rosenbrock,logei,0.1379765112804312,0.18908556286229752,1.356080562764751,0,5
slip,0.4,0,rosenbrock,qnei,0.10066639258422301,0.15261450236197738,0.06929454004920736,0,5
slip,0.4,0,schwefel,logei,0.20515884767093015,0.6461867890624446,2.7185428734617014,0,5
slip,0.4,0,schwefel,qnei,0.13542648929594517,0.581536970728443,2.775799263328214,0,5
slip,0.4,0,shekel,logei,0.2699112213768181,0.973579994774088,33.127258651779414,0,5
slip,0.4,0,shekel,qnei,0.1773882074896595,0.976220743906055,21.142879461856527,0,5
slip,0.4,0,steering_law,logei,0.01829073426047051,0.09270352409716723,0.7890512341571735,0,5
slip,0.4,0,steering_law,qnei,-0.0032412947766045476,0.0709310614543536,0.10282293976198043,0,5
slip,0.4,0,stevens,logei,0.07841521268734856,0.1551952214050467,0.07717382378243406,0,5
slip,0.4,0,stevens,qnei,0.13776714613789176,0.21410208580034523,0.578859075376846,0,5
slip,0.4,0,weber_fechner,logei,0.07862409268541973,0.15449617503949573,0.5142565119766406,0,5
slip,0.4,0,weber_fechner,qnei,0.13963071017172457,0.21649209119774332,0.4552536090167919,0,5
slip,0.4,0,yerkes_dodson,logei,0.3421849623539218,0.5543530861012391,3.7872414221455566,0,5
slip,0.4,0,yerkes_dodson,qnei,0.4451470470039075,0.6195594418472417,3.566702910238303,0,5
slip,0.4,20,ackley,logei,0.47654338530809337,0.8699750005673692,14.583362735578685,0,5
slip,0.4,20,ackley,qnei,0.4559038731429319,0.7991252717660399,12.605912199424507,0,5
slip,0.4,20,branin,logei,0.0347235273108254,0.037294227564343405,0.3084531777765692,0,5
slip,0.4,20,branin,qnei,0.05392440271564829,0.054082909075541044,0.08897514001521176,0,5
slip,0.4,20,eggholder,logei,0.15967574294285464,0.2953577664374401,1.416481194524793,0,5
slip,0.4,20,eggholder,qnei,0.014333601954947294,0.20795347334172787,2.116468707958341,0,5
slip,0.4,20,griewank,logei,0.4136754179514471,0.4208668938623072,1.2938898363965872,0,5
slip,0.4,20,griewank,qnei,0.3857196074324697,0.4050934901157143,2.057337173189949,0,5
slip,0.4,20,hartmann_3,logei,0.2579934497692157,0.26002971173543854,1.7774152559025815,0,5
