error_model,variant,jitter_std,jitter_iteration,k,tolerance,budget,n_runs,n_landscapes,mean_extra,ci_low,ci_high,median_extra,mean_extra_reached,mean_multiplier,censored_fraction
slip,nigp,0.01,0,10,0.0,50,200,20,7.709999999999999,4.874875,11.580124999999997,3.0,4.066298342541437,1.771,0.095
slip,nigp,0.01,0,10,0.01,50,200,20,4.125,1.8450000000000002,7.20025,1.0,2.2931937172774868,1.4125,0.045
slip,nigp,0.01,0,25,0.0,50,200,20,14.65,10.63,19.010624999999994,12.5,4.75,1.5859999999999999,0.34
slip,nigp,0.01,0,25,0.01,50,200,20,5.5550000000000015,2.7696249999999996,8.900749999999997,1.0,1.8531073446327684,1.2222,0.115
slip,nigp,0.01,20,10,0.0,50,200,20,1.8999999999999997,1.0000000000000002,3.020124999999999,0.0,1.3096446700507614,1.19,0.015
slip,nigp,0.01,20,10,0.01,50,200,20,0.8450000000000001,0.27999999999999997,1.6501249999999992,0.0,0.6482412060301508,1.0844999999999998,0.005
slip,nigp,0.01,20,25,0.0,50,200,20,8.360000000000001,5.5600000000000005,10.914999999999997,1.5,3.331288343558282,1.3344,0.185
slip,nigp,0.01,20,25,0.01,50,200,20,3.745,1.4849999999999999,6.315624999999998,0.0,1.4945652173913044,1.1498,0.08
slip,nigp,0.05,0,10,0.0,50,200,20,10.969999999999999,8.16475,13.680000000000001,5.0,6.344827586206897,2.097,0.13
slip,nigp,0.05,0,10,0.01,50,200,20,7.790000000000001,5.599874999999999,10.166249999999996,3.0,4.793478260869565,1.7790000000000001,0.08
slip,nigp,0.05,0,25,0.0,50,200,20,20.520000000000003,17.485000000000007,23.45025,26.0,7.056179775280899,1.8208000000000002,0.555
slip,nigp,0.05,0,25,0.01,50,200,20,14.6,11.434375,17.859999999999996,12.5,4.873015873015873,1.5839999999999999,0.37
slip,nigp,0.05,20,10,0.0,50,200,20,4.04,2.345,5.785624999999997,0.0,2.5104166666666665,1.4040000000000001,0.04
slip,nigp,0.05,20,10,0.01,50,200,20,2.87,1.4400000000000002,4.435,0.0,1.8923076923076922,1.287,0.025
slip,nigp,0.05,20,25,0.0,50,200,20,12.035,8.834499999999998,15.489999999999998,9.0,1.9682539682539681,1.4813999999999998,0.37
slip,nigp,0.05,20,25,0.01,50,200,20,7.479999999999999,4.509875000000001,10.690124999999998,1.0,1.930817610062893,1.2992000000000001,0.205
slip,nigp,0.15,0,10,0.0,50,200,20,17.395,14.805000000000001,20.060374999999997,12.0,6.41726618705036,2.7395000000000005,0.305
slip,nigp,0.15,0,10,0.01,50,200,20,15.115,12.549375000000001,18.195499999999996,8.0,5.953333333333333,2.5115000000000003,0.25
slip,nigp,0.15,0,25,0.0,50,200,20,25.064999999999998,23.039749999999998,26.865125,28.0,6.58,2.0025999999999997,0.75
slip,nigp,0.15,0,25,0.01,50,200,20,22.675,20.164625,25.030374999999992,27.0,7.636363636363637,1.9069999999999998,0.615
slip,nigp,0.15,20,10,0.0,50,200,20,6.695,4.674625000000001,8.680374999999996,0.0,3.8972972972972975,1.6695,0.075
slip,nigp,0.15,20,10,0.01,50,200,20,5.285000000000001,3.3850000000000002,7.2651249999999985,0.0,3.1904761904761907,1.5285,0.055
slip,nigp,0.15,20,25,0.0,50,200,20,17.445,12.424875,22.345000000000002,25.0,0.1951219512195122,1.6978,0.59
slip,nigp,0.15,20,25,0.01,50,200,20,14.505000000000004,9.534625,19.55624999999999,17.5,1.4311926605504588,1.5801999999999998,0.455
slip,nigp,0.4,0,10,0.0,50,200,20,25.709999999999997,22.384625,29.220499999999998,40.0,9.336633663366337,3.571,0.495
slip,nigp,0.4,0,10,0.01,50,200,20,23.625,19.743875000000003,27.205125000000006,27.5,9.547826086956523,3.3625,0.425
slip,nigp,0.4,0,25,0.0,50,200,20,28.055,25.704125,29.885374999999996,28.0,12.03125,2.1222,0.84
slip,nigp,0.4,0,25,0.01,50,200,20,27.639999999999997,25.234875,29.555249999999997,29.0,13.961538461538462,2.1056,0.74
slip,nigp,0.4,20,10,0.0,50,200,20,13.694999999999999,10.349499999999999,16.735125000000004,2.0,3.2,2.3695,0.275
slip,nigp,0.4,20,10,0.01,50,200,20,11.45,8.21475,14.924999999999997,1.0,3.0256410256410255,2.145,0.22
slip,nigp,0.4,20,25,0.0,50,200,20,21.650000000000002,17.049500000000002,25.855874999999997,26.0,1.1379310344827587,1.8660000000000003,0.71
slip,nigp,0.4,20,25,0.01,50,200,20,19.725,14.794749999999999,24.415249999999997,27.0,1.7142857142857142,1.7890000000000001,0.615
