dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
moving_peaks,value,exact,gaussian,0,0.05,qnei,5,2,1.4,0.3999999999999999,1.4,-3.4836693893094477,-0.924409492311085,-0.07109529365937642,54.97352381744415,0.0,True
moving_peaks,value,exact,gaussian,0,0.05,logei,5,2,1.6,0.6000000000000001,1.6,-0.15856046644602345,-0.2949916200758338,-0.0032359278866535,53.19038821549282,0.0,False
moving_peaks,value,exact,gaussian,0,0.25,qnei,5,2,1.4,0.3999999999999999,1.4,-1.2517709813304194,-1.8146821766471106,-0.02554634655776362,57.20542222542317,0.0,True
moving_peaks,value,exact,gaussian,0,0.25,logei,5,2,1.6,0.6000000000000001,1.6,8.146224558644231,11.5387217797917,0.1662494807886578,61.495173240583064,0.0,False
moving_peaks,value,exact,gaussian,0,1.0,qnei,5,2,1.4,0.3999999999999999,1.4,0.91241793197796,-1.870269166310642,0.01862077412199923,59.36961113873156,0.0,True
moving_peaks,value,exact,gaussian,0,1.0,logei,5,2,1.6,0.6000000000000001,1.6,13.366342685568611,18.339379029948475,0.27278250378711455,66.71529136750743,0.0,False
moving_peaks,value,exact,gaussian,0,5.0,logei,5,2,1.4,0.3999999999999999,1.5,19.599916590321033,20.501874074842632,0.3999982977616537,72.94886527225987,0.0,True
moving_peaks,value,exact,gaussian,0,5.0,qnei,5,2,1.6,0.6000000000000001,1.5,20.70587728185305,17.122858403389138,0.4225689241194499,79.16307048860664,0.0,False
moving_peaks,value,exact,gaussian,20,0.05,qnei,5,2,1.4,0.3999999999999999,1.8,-0.8112624891189825,-1.3216476188094717,-0.027974568590309466,57.64593071763461,0.01955326215393182,True
moving_peaks,value,exact,gaussian,20,0.05,logei,5,2,1.6,0.6000000000000001,1.2,-1.526456214456374,-0.8576042899677461,-0.05263642118815086,51.82249246748246,-0.0018147358762927834,False
moving_peaks,value,exact,gaussian,20,0.25,logei,5,2,1.4,0.3999999999999999,1.4,0.5713021577574537,1.3897192125314746,0.01970007440542958,53.92025083969628,0.006439530825550261,True
moving_peaks,value,exact,gaussian,20,0.25,qnei,5,2,1.6,0.6000000000000001,1.6,2.5893348986290095,2.6421144037546114,0.08928741029755231,61.04652810538259,0.014381016085209425,False
moving_peaks,value,exact,gaussian,20,1.0,qnei,5,2,1.4,0.3999999999999999,1.4,3.5303712078919474,5.157226089359497,0.12173693820317096,61.98756441464553,-0.05409780602691194,True
moving_peaks,value,exact,gaussian,20,1.0,logei,5,2,1.6,0.6000000000000001,1.6,8.578007830613332,7.684765738136356,0.2957933734694251,61.92695651255217,0.06595442249500716,False
moving_peaks,value,exact,gaussian,20,5.0,qnei,5,2,1.4,0.3999999999999999,1.8,15.921636774389857,18.654851197536324,0.5490219577375814,74.37882998114345,-0.05795996657416143,True
moving_peaks,value,exact,gaussian,20,5.0,logei,5,2,1.6,0.6000000000000001,1.2,15.839939833658855,15.454524441442103,0.5462048218503052,69.18888851559768,0.23941195493183978,False
