iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,4.017493655199604,True,4.411721830184293,qnei,0.0,False,0,9,89038991-affb-4b50-93f3-5ec03ca06e04,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,-0.3602094603614663,True,-2.09807726267401,qnei,0.0,False,1,9,89038991-affb-4b50-93f3-5ec03ca06e04,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,-0.39422817498468915,3.4491291171404166,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,-1.7120723291356827,True,-0.7249697929567374,qnei,0.0,False,2,9,89038991-affb-4b50-93f3-5ec03ca06e04,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,-0.39422817498468915,3.4491291171404166,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-7.30937209485186,True,-6.400586382888506,qnei,0.0,False,3,9,89038991-affb-4b50-93f3-5ec03ca06e04,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,-0.39422817498468915,3.4491291171404166,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,-3.540645734236839,True,-3.8216893525703166,qnei,0.0,False,4,9,89038991-affb-4b50-93f3-5ec03ca06e04,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,-0.39422817498468915,3.4491291171404166,hartmann_3
6,0.9915377938396581,0.29092463532647567,0.6270309063637591,-0.24131042292661758,2.101867313702451,True,2.3431777366290687,qnei,0.5519999000243843,False,0,9,89038991-affb-4b50-93f3-5ec03ca06e04,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.2962113650823452,18.84192107834195,1.3170331398431838,3.1403201797236586,-0.39422817498468915,3.4491291171404166,hartmann_3
7,0.7888849437570896,0.06925611493522169,0.6863370840442556,-0.6404608188670052,-2.4874505890844327,True,-1.8469897702174274,qnei,0.7114757000235841,False,1,9,89038991-affb-4b50-93f3-5ec03ca06e04,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.695361761022733,22.537282839364686,1.3170331398431838,3.219611834194955,-0.39422817498468915,3.4491291171404166,hartmann_3
8,0.7509684652050537,0.3206768444142985,0.6558955716816172,0.13569715726854745,-0.6956804518767843,True,-0.8313776091453318,qnei,0.5715076000196859,False,2,9,89038991-affb-4b50-93f3-5ec03ca06e04,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.91920378488718,25.456486624251866,1.3170331398431838,3.1820608280314833,-0.39422817498468915,3.4491291171404166,hartmann_3
9,1.0,0.28563341289792477,0.5723441113897271,-0.5860782827122073,-4.521156191891943,True,-3.9350779091797357,qnei,0.6310146999894641,False,3,9,89038991-affb-4b50-93f3-5ec03ca06e04,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.6409792248679347,29.0974658491198,1.3170331398431838,3.233051761013311,-0.39422817498468915,3.4491291171404166,hartmann_3
10,0.8571437460434005,0.2840280002081908,0.6179985755350597,-0.3017598335936591,-4.876235066574769,True,-4.57447523298111,qnei,0.8355368999764323,False,4,9,89038991-affb-4b50-93f3-5ec03ca06e04,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.3566607757493867,32.45412662486919,1.3170331398431838,3.245412662486919,-0.39422817498468915,3.4491291171404166,hartmann_3
