iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,0.6765648305162563,True,0.42752475276614404,logei,0.0,False,0,7,c5c9e329-c775-441c-9a75-7b9671211954,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,2.168987489973471,True,0.9935844102057376,logei,0.0,False,1,7,c5c9e329-c775-441c-9a75-7b9671211954,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,0.7239598502182424,True,-0.4641049566642371,logei,0.0,False,2,7,c5c9e329-c775-441c-9a75-7b9671211954,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1754030797677335,1.879497862387994,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,-0.8788359033006055,True,-0.6165122682529721,logei,0.0,False,3,7,c5c9e329-c775-441c-9a75-7b9671211954,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1754030797677335,1.879497862387994,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,-0.23514999996017288,True,0.0734279726432625,logei,0.0,False,4,7,c5c9e329-c775-441c-9a75-7b9671211954,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1754030797677335,1.879497862387994,hartmann_3
6,0.527010719673501,0.10647356140647464,1.0,-0.7164897564127773,-0.9860823165032476,True,-0.2695925600904703,logei,0.699267600022722,False,0,7,c5c9e329-c775-441c-9a75-7b9671211954,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.771390698568505,17.004289052597887,1.866836135273248,2.834048175432981,1.1754030797677335,1.879497862387994,hartmann_3
7,0.1451316664105238,0.34132442530953944,0.9063728741436102,1.3881001088805247,2.3060387980885335,True,0.9179386892080088,logei,0.4775200999574736,False,1,7,c5c9e329-c775-441c-9a75-7b9671211954,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.3881001088805247,1.666800833275203,18.67108988587309,1.666800833275203,2.6672985551247272,1.3881001088805247,1.666800833275203,hartmann_3
8,0.10475876425735682,0.13069677280195213,0.8361686179553235,-0.18933528626799825,-0.3229634753650277,True,-0.13362818909702942,logei,0.539022000040859,False,2,7,c5c9e329-c775-441c-9a75-7b9671211954,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.3881001088805247,3.244236228423726,21.915326114296818,1.666800833275203,2.739415764287102,1.3881001088805247,1.666800833275203,hartmann_3
9,1.0,0.3550380063090241,0.9249192362478001,1.1628323386223685,1.1496628975014185,True,-0.013169441120949976,logei,0.656287899997551,False,3,7,c5c9e329-c775-441c-9a75-7b9671211954,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.3881001088805247,1.8920686035333592,23.807394717830178,1.666800833275203,2.6452660797589087,1.3881001088805247,1.666800833275203,hartmann_3
10,0.0,0.3221119910361406,1.0,0.22313112358178394,0.18378956915262584,True,-0.0393415544291581,logei,0.7499169000075199,False,4,7,c5c9e329-c775-441c-9a75-7b9671211954,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.3881001088805247,2.8317698185739437,26.63916453640412,1.666800833275203,2.663916453640412,1.3881001088805247,1.666800833275203,hartmann_3
