iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.5137940632577207,0.2997466565587791,True,-0.21404740669894162,qnei,0.0,False,0,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.541106878898007,2.541106878898007,2.541106878898007,2.541106878898007,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.31376576698332603,0.8639534981238293,True,1.1777192651071553,qnei,0.0,False,1,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3686667091390534,5.90977358803706,2.541106878898007,2.95488679401853,-0.31376576698332603,3.3686667091390534,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.4727011274378231,-2.7217059994808634,True,-2.2490048720430402,qnei,0.0,False,2,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.527602069593551,9.43737565763061,2.541106878898007,3.14579188587687,-0.31376576698332603,3.3686667091390534,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6166682040543563,0.04396442527880762,True,0.6606326293331639,qnei,0.0,False,3,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671569146210084,13.108944803840695,2.541106878898007,3.2772362009601737,-0.31376576698332603,3.3686667091390534,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.6066610395455705,2.485130810492979,True,3.0917918500385495,qnei,0.0,False,4,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.661561981701298,16.770506785541993,2.541106878898007,3.354101357108399,-0.6066610395455705,3.661561981701298,hartmann_3
6,0.6797220628138725,0.2367019282009705,0.0,-0.9078116084085686,0.019623694252411616,True,0.9274353026609802,qnei,0.9367989000165835,False,0,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.962712550564296,20.733219336106288,2.541106878898007,3.4555365560177145,-0.6066610395455705,3.661561981701298,hartmann_3
7,0.6546940195680555,0.2939474584545032,0.2041387303257882,-0.45490515653912744,0.8867147329606206,True,1.3416198894997482,qnei,0.6418553000548854,False,1,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.509806098694855,24.243025434801144,2.541106878898007,3.4632893478287348,-0.6066610395455705,3.661561981701298,hartmann_3
8,0.023285807110770523,0.6579175172785527,0.06725263148075028,-0.9740265373128342,-4.297511242959529,True,-3.323484705646695,qnei,0.5149312999565154,False,2,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,4.028927479468562,28.271952914269704,2.541106878898007,3.533994114283713,-0.6066610395455705,3.661561981701298,hartmann_3
9,0.6805554540221689,0.23483932449309888,0.1450187397986161,-0.5526805480239263,-0.9105767458797348,True,-0.3578961978558085,qnei,1.234315899957437,False,3,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.607581490179654,31.87953440444936,2.541106878898007,3.542170489383262,-0.6066610395455705,3.661561981701298,hartmann_3
10,0.6561594476890427,0.2671275892994386,0.0,-0.910916515223046,2.454177035376357,True,3.365093550599403,qnei,0.9192180000245571,False,4,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.9658174573787734,35.845351861828135,2.541106878898007,3.5845351861828134,-0.6066610395455705,3.661561981701298,hartmann_3
11,0.683473835223472,0.2731920737070712,0.0,-0.9159353312075322,-0.05254446361894061,True,0.8633908675885916,qnei,0.7819597999914549,False,0,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.97083627336326,39.816188135191396,2.541106878898007,3.6196534668355813,-0.6066610395455705,3.661561981701298,hartmann_3
12,0.6531119572270715,0.2658632495555079,0.2263169906198715,-0.360345820287066,1.7088040570899223,True,2.0691498773769883,qnei,0.6469088000012562,False,1,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.4152467624427936,43.23143489763419,2.541106878898007,3.602619574802849,-0.6066610395455705,3.661561981701298,hartmann_3
13,0.0013990422225968482,0.159796288533772,0.9150494069069373,-0.19775948179969452,-2.3796790390337934,True,-2.181919557234099,qnei,0.6684234000276774,False,2,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.252660423955422,46.484095321589606,2.541106878898007,3.5756996401222776,-0.6066610395455705,3.661561981701298,hartmann_3
14,0.04276331021014335,0.1817957187407462,0.972549345749814,-0.3386143633184127,-1.0319419074560727,True,-0.6933275441376601,qnei,0.9073350999969989,False,3,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3935153054741405,49.877610627063746,2.541106878898007,3.5626864733616963,-0.6066610395455705,3.661561981701298,hartmann_3
15,0.025778468771253893,0.11704225086246449,0.7113272542658,-0.4142118378535308,2.4636809589774744,True,2.8778927968310053,qnei,0.8838568999781273,False,4,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.4691127800092585,53.34672340707301,2.541106878898007,3.5564482271382003,-0.6066610395455705,3.661561981701298,hartmann_3
16,0.027600263934095197,0.09737488636417002,1.0,-0.7335466340450367,1.418096937302864,True,2.1516435713479005,qnei,0.7535499000223354,False,0,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.788447576200764,57.135170983273774,2.541106878898007,3.570948186454611,-0.6066610395455705,3.661561981701298,hartmann_3
17,0.030424415444748505,0.11504760544145441,0.2925910334758398,-0.2578469979427312,2.067056774062733,True,2.3249037720054644,qnei,0.9228998000035062,False,1,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.312747940098459,60.447918923372235,2.541106878898007,3.555759936668955,-0.6066610395455705,3.661561981701298,hartmann_3
18,0.01698576768686391,0.10599998142271048,0.23830816265994823,-0.28400557074416466,-1.977167915222922,True,-1.6931623444787574,qnei,1.0496643999940716,False,2,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.338906512899892,63.786825436272125,2.541106878898007,3.5437125242373404,-0.6066610395455705,3.661561981701298,hartmann_3
19,0.15516437124032725,0.0,0.5204981914018276,-0.8382578706207024,0.5209291498042089,True,1.3591870204249115,qnei,0.5987555999890901,False,3,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.89315881277643,67.67998424904856,2.541106878898007,3.5621044341604504,-0.6066610395455705,3.661561981701298,hartmann_3
20,0.0,0.03742023104849463,0.8581503721948329,-0.6443329057741515,2.4416691964562225,True,3.086002102230374,qnei,0.7645967000280507,False,4,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.699233847929879,71.37921809697843,2.541106878898007,3.5689609048489217,-0.2578469979427312,3.312747940098459,hartmann_3
21,0.03874488163013207,0.1259840389658702,0.4270234253144258,-0.6163274879288255,0.38213601476360826,True,0.9984635026924338,qnei,0.8375314000295475,False,0,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671228430084553,75.05044652706299,2.541106878898007,3.5738307870029993,-0.6066610395455705,3.661561981701298,hartmann_3
22,0.025278231056484652,0.05657557528570116,0.8394803804600088,-0.5601650824919461,1.5994975786443777,True,2.159662661136324,qnei,0.8657060000114143,False,1,11,5dea2854-0cde-4b57-8f19-af05ad20194d,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.615066024647674,78.66551255171066,2.541106878898007,3.5757051159868483,-0.6066610395455705,3.661561981701298,hartmann_3
