iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,0.24904007775011222,False,0.0,logei,0.0,False,0,7,18347382-21d6-4f28-bd03-8be46436b05a,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,1.1754030797677335,False,0.0,logei,0.0,False,1,7,18347382-21d6-4f28-bd03-8be46436b05a,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,1.1880648068824795,False,0.0,logei,0.0,False,2,7,18347382-21d6-4f28-bd03-8be46436b05a,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1880648068824795,1.866836135273248,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,-0.26232363504763334,False,0.0,logei,0.0,False,3,7,18347382-21d6-4f28-bd03-8be46436b05a,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1880648068824795,1.866836135273248,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,-0.3085779726034354,False,0.0,logei,0.0,False,4,7,18347382-21d6-4f28-bd03-8be46436b05a,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1880648068824795,1.866836135273248,hartmann_3
6,0.0,0.6383913479505782,0.9593470299812156,1.8132038806651112,1.8132038806651112,False,0.0,logei,0.5653096999740228,False,0,7,18347382-21d6-4f28-bd03-8be46436b05a,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.8132038806651112,1.2416970614906164,14.474595415519996,1.2416970614906164,2.412432569253333,1.8132038806651112,1.2416970614906164,hartmann_3
7,0.0,1.0,1.0,-0.6369908231132015,-0.6369908231132015,False,0.0,logei,0.5837028000387363,False,1,7,18347382-21d6-4f28-bd03-8be46436b05a,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.8132038806651112,3.691891765268929,18.166487180788927,1.2416970614906164,2.595212454398418,1.8132038806651112,1.2416970614906164,hartmann_3
8,0.0,0.6462642814868451,0.8334502094233718,2.7226318564179484,2.7226318564179484,False,0.0,logei,0.7184127999935299,False,2,7,18347382-21d6-4f28-bd03-8be46436b05a,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.7226318564179484,0.33226908573777925,18.498756266526705,0.33226908573777925,2.312344533315838,2.7226318564179484,0.33226908573777925,hartmann_3
9,0.0,0.574584134792243,0.814628071944217,2.892001569942342,2.892001569942342,False,0.0,logei,0.5806289999745786,False,3,7,18347382-21d6-4f28-bd03-8be46436b05a,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.892001569942342,0.1628993722133858,18.66165563874009,0.1628993722133858,2.073517293193343,2.892001569942342,0.1628993722133858,hartmann_3
10,0.8890278225802762,0.56485884692512,0.819673219998324,2.6180534529995367,2.6180534529995367,False,0.0,logei,0.6558445999980904,False,4,7,18347382-21d6-4f28-bd03-8be46436b05a,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.892001569942342,0.43684748915619087,19.09850312789628,0.1628993722133858,1.909850312789628,2.892001569942342,0.1628993722133858,hartmann_3
