iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.5371018995290565,-0.39169999096609726,True,0.14540190856295926,qnei,0.0,False,0,8,2c31275b-8455-4640-b335-6890dd3e112c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.592002841684784,3.592002841684784,3.592002841684784,3.592002841684784,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.6314564796850167,-0.9833329042041643,True,-0.3518764245191476,qnei,0.0,False,1,8,2c31275b-8455-4640-b335-6890dd3e112c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.686357421840744,7.278360263525528,3.592002841684784,3.639180131762764,-0.5371018995290565,3.592002841684784,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.7389082132097465,-2.127203757537706,True,-1.3882955443279594,qnei,0.0,False,2,8,2c31275b-8455-4640-b335-6890dd3e112c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.7938091553654743,11.072169418891002,3.592002841684784,3.690723139630334,-0.5371018995290565,3.592002841684784,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12261625756300014,0.5734573995255636,True,0.6960736570885637,qnei,0.0,False,3,8,2c31275b-8455-4640-b335-6890dd3e112c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.12261625756300014,3.1775171997187277,14.24968661860973,3.1775171997187277,3.5624216546524323,-0.12261625756300014,3.1775171997187277,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,0.26719788296726216,0.3422678732384817,True,0.07506999027121952,qnei,0.0,False,4,8,2c31275b-8455-4640-b335-6890dd3e112c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.26719788296726216,2.7877030591884653,17.037389677798195,2.7877030591884653,3.407477935559639,-0.12261625756300014,3.1775171997187277,hartmann_3
6,0.2501446467671255,0.07956088315326552,0.29523722547129183,-0.020120026376401604,0.06679622621924564,True,0.08691625259564724,qnei,0.8858145999838598,False,0,8,2c31275b-8455-4640-b335-6890dd3e112c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.075020968532129,20.112410646330325,2.7877030591884653,3.3520684410550543,-0.12261625756300014,3.1775171997187277,hartmann_3
7,1.0,0.0,0.2574605390839397,-0.7118468821256327,-0.9433542588750039,True,-0.23150737674937116,qnei,0.9174182999995537,False,1,8,2c31275b-8455-4640-b335-6890dd3e112c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.76674782428136,23.879158470611685,2.7877030591884653,3.4113083529445265,-0.12261625756300014,3.1775171997187277,hartmann_3
8,0.3118011697936041,0.5074968835233804,0.24142226213257506,-0.7278094869470475,-1.7319224420669244,True,-1.0041129551198769,qnei,0.8542758999974467,False,2,8,2c31275b-8455-4640-b335-6890dd3e112c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.7827104291027753,27.66186889971446,2.7877030591884653,3.4577336124643074,-0.12261625756300014,3.1775171997187277,hartmann_3
9,0.47693587304030305,0.18661559537921388,0.17680705728995996,-0.23413995391822784,0.4750766185271293,True,0.7092165724453572,qnei,0.9173468999797478,False,3,8,2c31275b-8455-4640-b335-6890dd3e112c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.2890408960739554,30.950909795788416,2.7877030591884653,3.438989977309824,-0.12261625756300014,3.1775171997187277,hartmann_3
10,0.8710378674422304,0.22382366756455063,0.7927286135926997,0.426604712611435,0.7701041405840514,True,0.3434994279726164,qnei,0.9243353999918327,False,4,8,2c31275b-8455-4640-b335-6890dd3e112c,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.426604712611435,2.6282962295442927,33.57920602533271,2.6282962295442927,3.357920602533271,0.426604712611435,2.6282962295442927,hartmann_3
