dataset,objective,acquisition,oracle_model,error_model,jitter_std,jitter_iteration,seed,param_columns,delta_excess_x0,delta_excess_x1,delta_excess_x2,delta_excess_x3,delta_excess_l2_norm,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true
iso_hicks_law,composite,logei,gradient_boosting,gaussian,0.276385,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.22691097906262048,-65.31501704825865,-1.3063003409651732,7.159540577288773
iso_hicks_law,composite,logei,gradient_boosting,gaussian,1.105541,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.22691097906262048,-50.76601431067799,-1.01532028621356,22.192271127785297
iso_hicks_law,composite,logei,gradient_boosting,gaussian,5.527704,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.22691097906262048,-34.12195223511057,-0.6824390447022113,29.56142272776473
iso_hicks_law,composite,qnei,gradient_boosting,gaussian,0.276385,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.257046890220443,-9.509196226038114,-0.19018392452076238,0.537392615531374
iso_hicks_law,composite,qnei,gradient_boosting,gaussian,1.105541,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,-0.257046890220443,-84.71889027685594,-1.694377805537119,8.535023558908293
iso_hicks_law,composite,qnei,gradient_boosting,gaussian,5.527704,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,1.3963546304142054,-0.12461172913998553,-0.0024922345827995684,109.284997648329
iso_hicks_law,composite,ucb,gradient_boosting,gaussian,0.276385,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,-37.57598600528874,-0.7515197201057748,2.2746959244535603
iso_hicks_law,composite,ucb,gradient_boosting,gaussian,1.105541,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,-35.99731479419923,-0.7199462958839846,0.6765693899516805
iso_hicks_law,composite,ucb,gradient_boosting,gaussian,5.527704,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0,129.90005089398795,2.5980010178797595,75.89635850646783
iso_hicks_law,composite,ei,gradient_boosting,gaussian,0.276385,0,8,"x0,x1,x2,x3",0.0,0.0,0.0,0.0,0.0,0.0180337337018992,-92.2383263816384,-1.8447665276327676,4.294782209394015
