delta_x0,delta_x1,delta_x2,delta_x3,delta_l2_norm,iteration,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,final_inference_simple_regret_true,auc_simple_regret_true,auc_inference_simple_regret_true,acq_opt_failures,acquisition,objective,jitter_std,jitter_iteration,iterations,seed,run_id,error_model,oracle_model,baseline,xi,kappa,runtime_sec,y_opt,dataset,param_columns
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,5.586540527826917,0.3691324986361275,161.185242575599,3.22370485151198,0.3691324986361275,49.043506995822234,49.043506995822234,0.0,logei,composite,0.0,0,50,8,5b3e1d8c-fd87-4bad-877f-2d043757ed27,none,gradient_boosting,True,0.01,2.0,13.883914999954868,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,5.359629548764296,0.596043477698748,95.87022552734035,1.917404510546807,0.596043477698748,56.20304757311101,56.20304757311101,0.0,logei,composite,0.276385,0,50,8,c37d8b4f-905f-4461-83af-7a136b0d4114,gaussian,gradient_boosting,False,0.01,2.0,12.362347699992824,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,5.359629548764296,0.596043477698748,110.41922826492102,2.20838456529842,0.596043477698748,71.23577812360753,95.62206346801003,0.0,logei,composite,1.105541,0,50,8,927ad963-727c-4db5-ab3a-fcb82be3ce72,gaussian,gradient_boosting,False,0.01,2.0,11.049834100005683,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,5.359629548764296,0.596043477698748,127.06329034048844,2.541265806809769,0.596043477698748,78.60492972358696,115.88419023630937,0.0,logei,composite,5.527704,0,50,8,ab880d45-f629-4285-91d9-0e16f888fc5d,gaussian,gradient_boosting,False,0.01,2.0,10.958083499979693,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,5.102582658543853,0.853090367919191,269.7478616463655,5.39495723292731,0.853090367919191,64.42249259056835,64.42249259056835,0.0,qnei,composite,0.0,0,50,8,a556ed11-2ce4-4364-90e5-85a8b658949b,none,gradient_boosting,True,0.01,2.0,9.525017799984198,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,5.359629548764296,0.596043477698748,260.2386654203274,5.204773308406548,0.596043477698748,64.95988520609973,64.95988520609973,0.0,qnei,composite,0.276385,0,50,8,3a4e4715-9095-497a-a29f-d6a2e66f977e,gaussian,gradient_boosting,False,0.01,2.0,9.962287200032733,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,5.359629548764296,0.596043477698748,185.02897136950955,3.700579427390191,1.1836903408693145,72.95751614947665,92.39579538813629,0.0,qnei,composite,1.105541,0,50,8,c469c905-19fa-4d6a-8e32-5177d483ebca,gaussian,gradient_boosting,False,0.01,2.0,12.91774240002269,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,3.706228028129648,2.2494449983333964,269.6232499172255,5.3924649983445105,5.440357119713108,173.70749023889735,255.2017796283402,0.0,qnei,composite,5.527704,0,50,8,64b51bb2-e9e5-4920-a673-3e46e3dcd9f7,gaussian,gradient_boosting,False,0.01,2.0,15.619873200019356,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,5.359629548764296,0.596043477698748,104.15873679047236,2.0831747358094472,0.596043477698748,50.03459380514895,50.03459380514895,0.0,ucb,composite,0.0,0,50,8,912a8f1d-2d64-4f3a-86f9-c828f2de4efb,none,gradient_boosting,True,0.01,2.0,12.551966200000606,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,5.359629548764296,0.596043477698748,66.58275078518362,1.3316550157036724,0.596043477698748,52.30928972960251,52.74188286908998,0.0,ucb,composite,0.276385,0,50,8,41abd49a-4420-4cbd-a318-2c0a85da3380,gaussian,gradient_boosting,False,0.01,2.0,12.275403399951756,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,5.359629548764296,0.596043477698748,68.16142199627313,1.3632284399254626,0.596043477698748,50.71116319510063,54.54061485622518,0.0,ucb,composite,1.105541,0,50,8,f326f2c6-9a29-4ffc-9d42-db1b3e1c6cb1,gaussian,gradient_boosting,False,0.01,2.0,11.67855030001374,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,5.359629548764296,0.596043477698748,234.05878768446033,4.681175753689207,4.0907491193452845,125.93095231161679,203.7860542689081,0.0,ucb,composite,5.527704,0,50,8,1f943c34-73f9-459b-8d6f-e7e37dadc3c2,gaussian,gradient_boosting,False,0.01,2.0,12.13626810000278,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,5.377663282466195,0.5780097439968488,215.53573273112116,4.310714654622423,0.5780097439968488,52.69885878963486,52.69885878963486,0.0,ei,composite,0.0,0,50,8,f105f537-6aa8-4e88-bd94-859dfe2d8721,none,gradient_boosting,True,0.01,2.0,11.251853200024925,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,5.359629548764296,0.596043477698748,123.29740634948276,2.4659481269896553,0.596043477698748,56.99364099902888,58.68679924430696,0.0,ei,composite,0.276385,0,50,8,157a64f4-1b8f-417c-8402-18554afe5d11,gaussian,gradient_boosting,False,0.01,2.0,13.637666599999648,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,5.359629548764296,0.596043477698748,84.42800473787906,1.6885600947575812,0.596043477698748,57.410385138853066,59.07157034593847,0.0,ei,composite,1.105541,0,50,8,680f3b3d-a20f-4c5a-b9c3-08aa6a323b44,gaussian,gradient_boosting,False,0.01,2.0,14.996772100043017,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,3.7651462895972734,2.190526736865771,241.49626241256814,4.829925248251363,5.440357119713108,163.4632012191936,305.3694217490454,0.0,ei,composite,5.527704,0,50,8,45d751a3-4ef9-4555-83a6-819d06774707,gaussian,gradient_boosting,False,0.01,2.0,14.288380000041798,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,3.227343885798247,2.728329140664797,296.5374354922344,5.930748709844688,2.728329140664797,186.42447398802477,186.42447398802477,0.0,random,composite,0.0,0,50,8,1089bfe5-408d-4be1-be87-154677ad14f1,none,gradient_boosting,True,0.01,2.0,0.04770449997158721,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
5.429242350906553,-5.961920367987315,1.1917103463728207,-4.158000327306759,9.15042661577232,0.0,3.227343885798247,2.728329140664797,296.5374354922344,5.930748709844688,2.728329140664797,186.42447398802477,186.42447398802477,0.0,random,composite,0.276385,0,50,8,11f9bfdb-09a0-44fc-85c6-9ac98e003dcd,gaussian,gradient_boosting,False,0.01,2.0,0.05836359999375418,5.955673026463044,iso_hicks_law,"x0,x1,x2,x3"
