run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
992339dd-6b72-4444-9575-6e3305391f5e,hartmann_3,value,logei,10,exact,False,missing_low,0.15,0,50,0,1,2,1.1061137750945342,3.053718107851606,0.0011828343041218,86.98073305304742,1.7396146610609484,17.492763790885707,0.35699517940583075,0.0011828343041218,17.492763790885707,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241,1.1061137750945342,3.0527525096312957,0.0021484325244323,58.96027839413499,1.1792055678826998,16.278784004873337,0.33222008173210893,0.0021484325244323,16.278784004873337,0.0,0.0009655982203100599,-0.0009655982203105001,28.020454658912428,0.5604090931782486,1.21397978601237,0.024775097673721824,-0.0009655982203105001,1.21397978601237
3c6020c6-fe05-48f9-a1ab-e1de3dd16726,hartmann_3,value,logei,10,exact,False,missing_low,0.3,0,50,0,1,2,1.1061137750945342,3.045577562772902,0.0093233793828257,88.51573173249156,1.7703146346498313,16.420436385834808,0.33511094664969,0.0093233793828257,16.420436385834808,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241,1.1061137750945342,3.0527525096312957,0.0021484325244323,58.96027839413499,1.1792055678826998,16.278784004873337,0.33222008173210893,0.0021484325244323,16.278784004873337,0.0,-0.007174946858393927,0.0071749468583933995,29.55545333835657,0.5911090667671315,0.14165238096147093,0.0028908649175810597,0.0071749468583933995,0.14165238096147093
4966c7e7-0c92-427f-b62c-033e9e27422d,hartmann_3,value,logei,10,exact,False,missing_mcar,0.15,0,50,0,1,2,1.1061137750945342,3.0537578918500183,0.0011430503057092,71.29428962261646,1.4258857924523292,14.643840890741076,0.29885389572940974,0.0011430503057092,15.840000418038034,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241,1.1061137750945342,3.0527525096312957,0.0021484325244323,58.96027839413499,1.1792055678826998,16.278784004873337,0.33222008173210893,0.0021484325244323,16.278784004873337,0.0,0.0010053822187225947,-0.0010053822187231002,12.334011228481472,0.24668022456962935,-1.6349431141322608,-0.033366186002699194,-0.0010053822187231002,-0.43878358683530294
fa1c745e-f4ca-4759-878b-97a56e0184ee,hartmann_3,value,logei,10,exact,False,missing_mcar,0.3,0,50,0,1,2,1.1061137750945342,3.0448824263314638,0.0100185158242642,78.5337175865037,1.570674351730074,18.30224343880582,0.37351517222052694,0.0100187814026995,19.406950374350345,"x0,x1,x2",-0.806719586546955,0.30512280635741806,-0.6925252812540241,1.1061137750945342,3.0527525096312957,0.0021484325244323,58.96027839413499,1.1792055678826998,16.278784004873337,0.33222008173210893,0.0021484325244323,16.278784004873337,0.0,-0.007870083299831965,0.0078700832998319,19.57343919236871,0.39146878384737427,2.0234594339324836,0.04129509048841801,0.0078703488782672,3.1281663694770074
c8a302b4-86c3-429e-9188-ca242813f03d,hartmann_3,value,logei,11,exact,False,missing_low,0.15,0,50,0,1,2,0.4900668224773924,3.043956298136405,0.010944644019323,87.52213058712734,1.750442611742547,26.273289961294147,0.5361895910468193,0.010944644019323,26.273289961294147,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215,0.4900668224773924,3.0439590462975854,0.0109418958581422,76.05092383465293,1.5210184766930588,26.26736849355106,0.5360687447663481,0.0109418958581422,26.26736849355106,0.0,-2.7481611803992223e-06,2.7481611807999434e-06,11.471206752474401,0.2294241350494881,0.005921467743085884,0.00012084628047115409,2.7481611807999434e-06,0.005921467743085884
d5600fbf-6513-405e-b4e2-94302b7d3b44,hartmann_3,value,logei,11,exact,False,missing_low,0.3,0,50,0,1,2,0.4900668224773924,3.0543034769199138,0.0005974652358138,86.09652133036447,1.7219304266072897,17.729815422179705,0.3618329677995858,0.0005974652358138,17.729815422179705,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215,0.4900668224773924,3.0439590462975854,0.0109418958581422,76.05092383465293,1.5210184766930588,26.26736849355106,0.5360687447663481,0.0109418958581422,26.26736849355106,0.0,0.010344430622328371,-0.0103444306223284,10.045597495711533,0.2009119499142309,-8.537553071371356,-0.17423577696676235,-0.0103444306223284,-8.537553071371356
efafea5f-99bc-4948-936a-29ff4e0a391a,hartmann_3,value,logei,11,exact,False,missing_mcar,0.15,0,50,0,1,2,0.4900668224773924,3.044025266608714,0.0108756755470129,85.264892925799,1.70529785851598,28.116034622970005,0.5737966249585715,0.0108756755470129,28.116034622970005,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215,0.4900668224773924,3.0439590462975854,0.0109418958581422,76.05092383465293,1.5210184766930588,26.26736849355106,0.5360687447663481,0.0109418958581422,26.26736849355106,0.0,6.622031112879512e-05,-6.622031112929992e-05,9.213969091146069,0.18427938182292114,1.8486661294189446,0.037727880192223395,-6.622031112929992e-05,1.8486661294189446
bbb9c9b4-9b77-4e3e-823f-5120b03cae07,hartmann_3,value,logei,11,exact,False,missing_mcar,0.3,0,50,0,1,2,0.4900668224773924,3.05344859395834,0.0014523481973882,85.34009525599842,1.7068019051199683,19.818026526218173,0.404449520943228,0.0014523481973882,21.38462837507859,"x0,x1,x2",-0.09988119439725508,-0.35135177786265903,0.32671266533701215,0.4900668224773924,3.0439590462975854,0.0109418958581422,76.05092383465293,1.5210184766930588,26.26736849355106,0.5360687447663481,0.0109418958581422,26.26736849355106,0.0,0.009489547660754383,-0.009489547660754,9.289171421345486,0.18578342842690954,-6.449341967332888,-0.13161922382312014,-0.009489547660754,-4.882740118472469
f59438df-17ba-41f2-a859-5e159aa66894,hartmann_3,value,logei,7,exact,False,missing_low,0.15,0,50,0,1,2,0.7252271835108848,3.053803853743034,0.0010970884126937,68.67749057543217,1.3735498115086435,12.649770005892357,0.2581585715488236,0.0010970884126937,12.649770005892357,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838,0.7252271835108848,3.054122822855108,0.0007781193006195,64.77107557704251,1.2954215115408505,12.645474580933497,0.25807090981496933,0.0007781193006195,12.645474580933497,0.0,-0.00031896911207418555,0.00031896911207419997,3.906414998389664,0.07812829996779302,0.004295424958860039,8.766173385427178e-05,0.00031896911207419997,0.004295424958860039
cf4dfe41-4313-47ab-9b2d-f2091e2758dc,hartmann_3,value,logei,7,exact,False,missing_low,0.3,0,50,0,1,2,0.7252271835108848,3.045964887400681,0.0089360547550465,113.20576320702206,2.2641152641404414,15.150041469256255,0.3091845197807399,0.0089360547550465,15.150041469256255,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838,0.7252271835108848,3.054122822855108,0.0007781193006195,64.77107557704251,1.2954215115408505,12.645474580933497,0.25807090981496933,0.0007781193006195,12.645474580933497,0.0,-0.008157935454427001,0.008157935454427,48.43468762997955,0.9686937525995909,2.504566888322758,0.05111360996577058,0.008157935454427,2.504566888322758
e7b0c0d3-9a44-45f7-abae-6e762577330c,hartmann_3,value,logei,7,exact,False,missing_mcar,0.15,0,50,0,1,2,0.7252271835108848,3.051762480874751,0.0031384612809763,87.62149170226134,1.752429834045227,14.22463179160902,0.29029860799202084,0.0031384612809763,16.052371783755742,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838,0.7252271835108848,3.054122822855108,0.0007781193006195,64.77107557704251,1.2954215115408505,12.645474580933497,0.25807090981496933,0.0007781193006195,12.645474580933497,0.0,-0.0023603419803568393,0.0023603419803568,22.85041612521883,0.4570083225043764,1.5791572106755236,0.03222769817705151,0.0023603419803568,3.406897202822245
a678c74d-c484-4c7e-b8c8-7ac471c6910b,hartmann_3,value,logei,7,exact,False,missing_mcar,0.3,0,50,0,1,2,0.7252271835108848,3.05387206442212,0.0010288777336082,87.26894096486615,1.745378819297323,18.321677825234595,0.37391179235172645,0.0019577103776642,18.459892166415038,"x0,x1,x2",-0.39988827661407517,-0.5970475160583502,0.09786775515106838,0.7252271835108848,3.054122822855108,0.0007781193006195,64.77107557704251,1.2954215115408505,12.645474580933497,0.25807090981496933,0.0007781193006195,12.645474580933497,0.0,-0.00025075843298827394,0.00025075843298870014,22.497865387823637,0.44995730775647247,5.676203244301098,0.11584088253675712,0.0011795910770446998,5.814417585481541
c34a8c98-889d-4a9b-906e-d8db3e3d015c,hartmann_3,value,logei,8,exact,False,missing_low,0.15,0,50,0,1,2,0.48173555592227335,3.0542358324105057,0.0006651097452219,74.11421141151736,1.4822842282303472,35.748830506024845,0.7295679695107111,0.0006651097452219,35.748830506024845,"x0,x1,x2",0.4615766592144682,-0.11738033164170958,0.0723739680536773,0.48173555592227335,3.0543122128283064,0.0005887293274211,70.39974656926421,1.4079949313852842,35.74826265517527,0.7295563807178626,0.0005887293274211,35.74826265517527,0.0,-7.638041780078098e-05,7.638041780080006e-05,3.7144648422531503,0.07428929684506302,0.0005678508495776668,1.1588792848571394e-05,7.638041780080006e-05,0.0005678508495776668
d7e3ee20-5022-401c-b60a-f615dd177c45,hartmann_3,value,logei,8,exact,False,missing_low,0.3,0,50,0,1,2,0.48173555592227335,3.05090571332085,0.0039952288348774,87.27047596318778,1.7454095192637555,20.1505955954671,0.41123664480545097,0.0039952288348774,20.1505955954671,"x0,x1,x2",0.4615766592144682,-0.11738033164170958,0.0723739680536773,0.48173555592227335,3.0543122128283064,0.0005887293274211,70.39974656926421,1.4079949313852842,35.74826265517527,0.7295563807178626,0.0005887293274211,35.74826265517527,0.0,-0.0034064995074563065,0.0034064995074563,16.87072939392357,0.33741458787847134,-15.597667059708169,-0.3183197359124116,0.0034064995074563,-15.597667059708169
aee12376-0926-465a-b337-eea0632bc00e,hartmann_3,value,logei,8,exact,False,missing_mcar,0.15,0,50,0,1,2,0.48173555592227335,3.051649895413411,0.0032510467423167,92.03075176746572,1.8406150353493145,74.53493845530025,1.5211211929653112,0.0032510467423167,79.81886795874732,"x0,x1,x2",0.4615766592144682,-0.11738033164170958,0.0723739680536773,0.48173555592227335,3.0543122128283064,0.0005887293274211,70.39974656926421,1.4079949313852842,35.74826265517527,0.7295563807178626,0.0005887293274211,35.74826265517527,0.0,-0.002662317414895643,0.0026623174148956,21.631005198201507,0.4326201039640303,38.78667580012498,0.7915648122474487,0.0026623174148956,44.07060530357205
