iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,7.404984079401693,-4.263655818248893,2.062963001031237,5.550681658403576,4.321492592071305,8.307602409810151,7.207872983657694,8.36475258097525,-9.468245310648056,-1.2550399974098259,-0.30111346045423915,0.869722275272854,0.869722275272854,0.568215037462527,0.7339764784360798,True,True,0.0,ei,0.0,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.869722275272854,1.7547580565057583,1.7547580565057583,1.7547580565057583,1.7547580565057583,0.568215037462527,2.056265294316085,levy_10
2,-8.69691605259785,-9.887478986412141,6.612428739425141,9.666044885723512,5.692197053453592,-3.687930200434537,4.106674091789076,-4.016378536035066,4.814969657514974,-4.40505560503426,5.65181830656263,-1.3359701522715242,-1.3359701522715242,-1.043746709453171,0.8398604638551088,True,True,0.0,ei,0.0,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.869722275272854,3.9604504840501367,5.715208540555895,1.7547580565057583,2.8576042702779474,0.568215037462527,2.056265294316085,levy_10
3,9.754814937891535,9.72477098560477,7.6572513399335165,8.256201035678359,4.164138282063449,1.0899375452701747,8.46476416140441,-8.205384402913749,-2.5973690971998504,2.118778870185258,-0.4454020616262877,-0.26878443141244657,-0.26878443141244657,-0.2721350099698567,0.4385935141111239,True,True,0.0,ei,0.0,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.869722275272854,2.893264763191059,8.608473303746955,1.7547580565057583,2.8694911012489848,0.568215037462527,2.056265294316085,levy_10
4,5.857157609944565,-6.098272130419069,-8.754930051666731,-7.469631855201635,9.255631698343254,-7.344509255411391,-5.478033452736573,-2.458872580875626,2.468432826815919,5.641922613386054,-8.427022124614377,-1.7464963609337785,-1.7464963609337785,-1.3651369152315098,0.6800261600594166,True,True,0.0,ei,0.0,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.869722275272854,4.370976692712391,12.979449996459346,1.7547580565057583,3.2448624991148365,0.568215037462527,2.056265294316085,levy_10
5,8.624749062860705,5.255834486975727,-3.580717645513869,-6.213359611435381,1.9190577557406634,1.8937845352297913,-4.650632823390415,-6.612143738873215,5.32934514960316,3.453505051614414,6.004987014651622,0.18088820114034987,0.18088820114034987,0.09938149183251282,0.3003856463174441,True,True,0.0,ei,0.0,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.869722275272854,2.4435921306382626,15.42304212709761,1.7547580565057583,3.084608425419522,0.568215037462527,2.056265294316085,levy_10
6,9.860996701054114,0.3900917179747357,-2.0219102326729543,-1.7656766011453142,2.1233238434170656,8.365792324654796,0.8957008955648847,4.003006265079218,-3.903300431763123,0.9097800568522297,3.9521267042924673,1.0964232020146238,1.0964232020146238,1.0237391663418767,0.7160817943554505,True,True,0.0,ei,0.5215676000807434,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0964232020146238,1.5280571297639884,16.951099256861596,1.5280571297639884,2.8251832094769327,1.0237391663418767,1.6007411654367356,levy_10
7,4.571179005429044,4.252314633155098,-3.498851763800444,-8.830004999881501,-2.370534983350769,9.682386647273939,10.0,10.0,-5.266670410973559,10.0,9.452455519679104,-2.662472185127038,-2.662472185127038,-2.670824193882031,0.3838475611042637,True,True,0.0,ei,0.44936699990648776,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0964232020146238,5.28695251690565,22.238051773767246,1.5280571297639884,3.1768645391096064,1.0237391663418767,1.6007411654367356,levy_10
8,10.0,0.4176193128202428,-2.0491842876714417,-1.5440347838137038,2.0750076566505093,7.916449655287192,-3.4498847734453224,0.29726132517437787,-0.3712490245827058,-1.5258903978760938,5.902065981420172,1.011355777427996,1.011355777427996,1.0490586166652396,0.4102371178757608,True,True,0.0,ei,0.5938157000346109,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0964232020146238,1.6131245543506163,23.851176328117862,1.5280571297639884,2.981397041014733,1.0237391663418767,1.6007411654367356,levy_10
9,10.0,-0.3560124769359154,4.067949366297764,-9.098775443654292,3.632397651382768,10.0,-5.294612120416076,9.567219039409096,-9.977312856405177,-0.4476057170999043,3.311445046036727,-2.8699561654512222,-2.8699561654512222,-2.9530244922655595,0.7815560174462732,True,True,0.0,ei,0.7853983000386506,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0964232020146238,5.4944364972298345,29.345612825347697,1.5280571297639884,3.2606236472608554,1.0237391663418767,1.6007411654367356,levy_10
10,9.877726084135764,1.9469661677372625,-0.3548869119566264,1.4860451581598648,2.595038587027551,7.594095364139069,8.375803959145545,5.68966047786505,-7.699686678469765,3.654197595222491,0.5498308429713725,0.7204591918047091,0.7204591918047091,0.6593144353190558,0.7522949151010864,True,True,0.0,ei,0.4795478000305593,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0964232020146238,1.9040211399739033,31.2496339653216,1.5280571297639884,3.12496339653216,1.0237391663418767,1.6007411654367356,levy_10
11,10.0,10.0,-4.274731973754146,-2.58134366265104,-1.3751602846178135,5.304141185437061,8.2599130269893,-6.229536179918407,1.2037767407715714,10.0,5.435745790585973,-1.9801948677174896,-1.9801948677174896,-1.9307221973827795,0.42448113895531886,True,True,0.0,ei,0.6341370999580249,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.0964232020146238,4.604675199496102,35.8543091648177,1.5280571297639884,3.2594826513470636,1.0237391663418767,1.6007411654367356,levy_10
12,9.16833001136137,0.16125872668429514,-1.9703210074381527,3.246157325819237,3.380420372416336,5.249207929187022,2.6953182715403634,0.4187052771606958,-1.5093679851796342,-0.11911439839306756,2.0932158119018087,1.668321265975426,1.668321265975426,1.422176516469429,0.6617619924929459,True,True,0.0,ei,0.4903171000769362,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.668321265975426,0.9561590658031862,36.810468230620884,0.9561590658031862,3.067539019218407,1.422176516469429,1.2023038153091832,levy_10
13,10.0,3.193130951307299,-2.3346742437065036,5.336341356711045,-1.6789087957083855,10.0,3.708650903418997,-4.474665562804234,-3.8997703201264793,-0.13944652244005515,5.903677880895014,-0.0719332729400619,-0.0719332729400619,-0.13966926755598583,0.570883493274506,True,True,0.0,ei,0.7391740999883041,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.668321265975426,2.696413604718674,39.506881835339556,0.9561590658031862,3.038990910410735,1.422176516469429,1.2023038153091832,levy_10
14,10.0,-1.9788893738390463,-3.563116019002618,3.784063463081338,3.719281597110956,10.0,2.8331454624088073,10.0,-6.190416082407414,-3.462259204490577,2.509426340546614,-1.6216965430917094,-1.6216965430917094,-1.6090627367680752,0.49390236003272736,True,True,0.0,ei,0.8441944000078365,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.668321265975426,4.246176874870322,43.75305871020988,0.9561590658031862,3.1252184793007056,1.422176516469429,1.2023038153091832,levy_10
15,7.713214156660812,-2.507020400727878,0.9893039270677785,4.416451842000347,3.1034785373578617,7.30011893234901,6.495643394435444,3.0798035642633126,-4.410886643718326,0.5785368717166837,2.128274918569785,1.8763462087849296,1.8763462087849296,1.8694542939423937,0.6723406108304016,True,True,0.0,ei,0.7005305000348017,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.8763462087849296,0.7481341229936826,44.50119283320356,0.7481341229936826,2.9667461888802373,1.8694542939423937,0.7550260378362186,levy_10
16,7.19662657934295,-2.8404780281943824,0.9729871766069719,1.9727398684838204,4.432350460122263,3.8136725017904376,2.5152253969804024,-0.3525066714122435,-0.5745694742457443,0.7956140327228071,1.6714290219123547,2.163066217825503,2.163066217825503,2.2070622477547466,0.7079915710751413,True,True,0.0,ei,1.0308537000091746,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.163066217825503,0.46141411395310916,44.96260694715667,0.46141411395310916,2.810162934197292,2.2070622477547466,0.4174180840238657,levy_10
17,9.659958952584669,-0.7586562943849534,2.162218642396549,2.6116711284796983,4.114768380206821,0.5281445396642519,4.293853507928347,2.1001277197821593,4.589255083681042,0.7149943858789392,6.543820847937026,1.3421679179809063,1.3421679179809063,1.347796546256827,0.48446201450733767,True,True,0.0,ei,1.1926098000258207,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.163066217825503,1.282312413797706,46.24491936095438,0.46141411395310916,2.720289374173787,2.2070622477547466,0.4174180840238657,levy_10
18,5.815351641004852,-2.0432789186865437,0.3827133211130374,2.4682787129991186,5.9980243337172885,9.397050366660428,3.464950559478797,-1.7337083840816976,-0.04360580500324683,0.9019334678168881,-0.24924659801118834,0.732469198662238,0.732469198662238,0.8346009728459188,0.7473289117149807,True,True,0.0,ei,1.116485400008969,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.163066217825503,1.8920111331163743,48.136930494070754,0.46141411395310916,2.674273916337264,2.2070622477547466,0.4174180840238657,levy_10
19,8.257483711155517,-4.887715709513975,0.6083593015762383,2.674780058310561,-1.2367165539722274,4.628917289285699,3.2906128235123093,0.18298755630354568,-1.5252260665604198,0.5045924474007887,8.697855371679825,1.7382553961671443,1.7382553961671443,2.001803485913873,0.8000923817354542,True,True,0.0,ei,0.8825450999429449,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.163066217825503,0.886224935611468,49.02315542968222,0.46141411395310916,2.580166075246433,2.2070622477547466,0.4174180840238657,levy_10
20,6.926053696574509,-2.6738563681430247,2.6425194890096515,2.4947423002330775,3.55092016288588,3.577171894342504,3.182056134821317,2.042575384673215,-8.498981838328026,0.3835257939575975,-0.9998833262206863,1.8944967260403212,1.8944967260403212,2.000222187920058,0.6110978056731977,True,True,0.0,ei,0.6712054999079555,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.163066217825503,0.7299836057382911,49.75313903542051,0.46141411395310916,2.4876569517710254,2.2070622477547466,0.4174180840238657,levy_10
21,4.5968486140416,0.8451054046799756,0.8833935768343353,2.85198000716037,1.909863623715758,4.594533714528065,1.374462506706383,0.20203342200437857,6.547033021143407,0.39244162084892037,-0.8329597048959625,2.0590750081960922,2.0590750081960922,2.1415060878363246,0.7099076650159293,True,True,0.0,ei,1.644826399977319,False,9,90666152-cc91-46ce-ab2f-f0dffaeaa4ee,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.163066217825503,0.56540532358252,50.31854435900303,0.46141411395310916,2.396121159952525,2.2070622477547466,0.4174180840238657,levy_10
