split,rule,error_model,jitter_std,jitter_iteration,level,n_runs,n_landscapes,mean_trials_used,mean_trials_saved,median_trials_saved,stop_rate,mean_regret_norm,mean_regret_standard_T_norm,mean_regret_ship_T_norm,n_cells,cost,gain,price,recovered,recovered_lo,recovered_hi,wilcoxon_p,gain_vs_ship_T,price_vs_ship_T,wilcoxon_p_fdr,false_alarm_rate,detection_rate_late,median_detection_delay
tune,ship_T,bias,0.05,20.0,cell,200,20,50.0,0.0,0.0,0.0,0.1499571685104654,0.12175545424104184,0.1499571685104654,200.0,0.007303111560333296,-0.02820171426942355,0.0233293653377956,-3.861602556176273,-48.044504085572875,-0.2923514889402559,0.4209099170051037,0.0,0.0,0.6558983212425595,,,
tune,ship_T,bias,0.25,0.0,cell,200,20,50.0,0.0,0.0,0.0,0.18129679310642863,0.17259305293911703,0.18129679310642863,200.0,0.0581407102584085,-0.008703740167311576,0.0233293653377956,-0.14970130444962723,-0.4478753780687673,0.07064403602862904,0.8721180313900541,0.0,0.0,0.9623371380855769,,,
tune,ship_T,bias,0.25,20.0,cell,200,20,50.0,0.0,0.0,0.0,0.1780804227937711,0.1653105124083048,0.1780804227937711,200.0,0.05085816972759627,-0.012769910385466302,0.0233293653377956,-0.2510886737345011,-0.8025851944762794,0.10542785520004148,0.9854354858398438,0.0,0.0,0.9854354858398438,,,
tune,ship_T,bias,1.0,0.0,cell,200,20,50.0,0.0,0.0,0.0,0.31761416964830647,0.33796632789705294,0.31761416964830647,200.0,0.22351398521634436,0.020352158248746408,0.0233293653377956,0.09105541306082965,0.012820709863114378,0.17003509754892598,0.029575347900390625,0.0,0.0,0.3107096354166667,,,
tune,ship_T,bias,1.0,20.0,cell,200,20,50.0,0.0,0.0,0.0,0.2856126313256099,0.2777136296423087,0.2856126313256099,200.0,0.1632612869616002,-0.007899001683301082,0.0233293653377956,-0.04838257636152876,-0.23272301195901643,0.1114373647047711,0.7011814117431641,0.0,0.0,0.8827295948361704,,,
tune,ship_T,bias,5.0,0.0,cell,200,20,50.0,0.0,0.0,0.0,0.8200826390627409,0.9027242043129433,0.8200826390627409,200.0,0.7882718616322348,0.08264156525020247,0.0233293653377956,0.10483891316262481,0.0035153380305236017,0.20264232801789642,0.058258056640625,0.0,0.0,0.3107096354166667,,,
tune,ship_T,bias,5.0,20.0,cell,200,20,50.0,0.0,0.0,0.0,0.7146499372793129,0.7107816582004692,0.7146499372793129,200.0,0.5963293155197605,-0.0038682790788437975,0.0233293653377956,-0.006486816894910165,-0.17923007269034558,0.14463705224096432,0.4304332733154297,0.0,0.0,0.6558983212425595,,,
tune,ship_T,drift,0.05,0.0,cell,200,20,50.0,0.0,0.0,0.0,0.16612132262264112,0.1272052032205963,0.16612132262264112,200.0,0.01275286053988777,-0.038916119402044785,0.0233293653377956,-3.051560022970914,-14.022991156734584,-0.34482423050672584,0.2942523956298828,0.0,0.0,0.5917916841819503,,,
tune,ship_T,drift,0.05,20.0,cell,200,20,50.0,0.0,0.0,0.0,0.1415040545322567,0.11893603219489268,0.1415040545322567,200.0,0.00448368951418415,-0.022568022337364012,0.0233293653377956,-5.033359751153617,-58.8743045905235,-0.5205771100725892,0.11192770811902444,0.0,0.0,0.424725341796875,,,
tune,ship_T,drift,0.25,0.0,cell,200,20,50.0,0.0,0.0,0.0,0.17736614570927714,0.1683830460764641,0.17736614570927714,200.0,0.05393070339575555,-0.008983099632813032,0.0233293653377956,-0.16656744798770823,-0.5388775467359244,0.10731150431069146,0.5958194732666016,0.0,0.0,0.7944259643554688,,,
tune,ship_T,drift,0.25,20.0,cell,200,20,50.0,0.0,0.0,0.0,0.15926670807078833,0.1452800515377836,0.15926670807078833,200.0,0.030827708857075014,-0.013986656533004788,0.0233293653377956,-0.4537040555900678,-1.8043246778459994,0.11625557691258648,0.9679000486136345,0.0,0.0,0.9854354858398438,,,
tune,ship_T,drift,1.0,0.0,cell,200,20,50.0,0.0,0.0,0.0,0.35766770423793026,0.35469554586777186,0.35766770423793026,200.0,0.24024320318706324,-0.0029721583701584403,0.0233293653377956,-0.012371456635317152,-0.12384493217276256,0.08249361121702174,0.7561664581298828,0.0,0.0,0.8961972837094907,,,
tune,ship_T,drift,1.0,20.0,cell,200,20,50.0,0.0,0.0,0.0,0.2937637303478061,0.2837710270669495,0.2937637303478061,200.0,0.16931868438624093,-0.009992703280856621,0.0233293653377956,-0.05901713279357752,-0.16838577933592863,0.06284096004333926,0.5458755493164062,0.0,0.0,0.7940007990056818,,,
tune,ship_T,drift,5.0,0.0,cell,200,20,50.0,0.0,0.0,0.0,0.8102661012018709,0.8277936065470124,0.8102661012018709,200.0,0.7133412638663038,0.01752750534514145,0.0233293653377956,0.024570996005674077,-0.06345564648258245,0.10376519180349494,0.2305126190185547,0.0,0.0,0.5674156775841346,,,
tune,ship_T,drift,5.0,20.0,cell,200,20,50.0,0.0,0.0,0.0,0.762347293438286,0.709054040258719,0.762347293438286,200.0,0.5946016975780104,-0.05329325317956701,0.0233293653377956,-0.08962849147025023,-0.2240565207166565,0.04318849114183962,0.05316925048828125,0.0,0.0,0.3107096354166667,,,
tune,ship_T,gaussian,0.05,0.0,cell,200,20,50.0,0.0,0.0,0.0,0.14416878982261647,0.12047136672276197,0.14416878982261647,200.0,0.006019024042053409,-0.023697423099854505,0.0233293653377956,-3.9370872975895366,-35.56218366007628,-0.7446703653399867,0.12209548134133213,0.0,0.0,0.424725341796875,,,
tune,ship_T,gaussian,0.05,20.0,cell,200,20,50.0,0.0,0.0,0.0,0.1440127507949848,0.11792723040489865,0.1440127507949848,200.0,0.0034748877241901053,-0.02608552039008612,0.0233293653377956,-7.506867116452199,-86.291915782436,-0.5262934086311618,0.3061029943646809,0.0,0.0,0.5917916841819503,,,
tune,ship_T,gaussian,0.25,0.0,cell,200,20,50.0,0.0,0.0,0.0,0.17323901093085778,0.16696953158960984,0.17323901093085778,200.0,0.0525171889089013,-0.006269479341247944,0.0233293653377956,-0.11937956831854171,-0.5235410134384835,0.15178514135746912,0.5958194732666016,0.0,0.0,0.7944259643554688,,,
tune,ship_T,gaussian,0.25,20.0,cell,200,20,50.0,0.0,0.0,0.0,0.16144168673079923,0.1544740260425838,0.16144168673079923,200.0,0.04002168336187528,-0.0069676606882153784,0.0233293653377956,-0.1740971419221407,-0.6949093744675421,0.22511884480823158,0.3143893322216611,0.0,0.0,0.5917916841819503,,,
tune,ship_T,gaussian,1.0,0.0,cell,200,20,50.0,0.0,0.0,0.0,0.35464717601238627,0.36656860578362843,0.35464717601238627,200.0,0.25211626310291996,0.011921429771242154,0.0233293653377956,0.04728544531209214,-0.03571900165700569,0.13331987230950396,0.36827659606933594,0.0,0.0,0.6541073447779605,,,
tune,ship_T,gaussian,1.0,20.0,cell,200,20,50.0,0.0,0.0,0.0,0.229846938693608,0.24534547127438272,0.229846938693608,200.0,0.13089312859367422,0.015498532580774747,0.0233293653377956,0.11840600608520986,-0.07402882250269048,0.3011591297214399,0.13272666931152344,0.0,0.0,0.424725341796875,,,
tune,ship_T,gaussian,5.0,0.0,cell,200,20,50.0,0.0,0.0,0.0,0.7230136646157737,0.8308268753761322,0.7230136646157737,200.0,0.7163745326954236,0.10781321076035857,0.0233293653377956,0.1504983857462125,0.04568552007176453,0.27789984869899353,0.026641845703125,0.0,0.0,0.3107096354166667,,,
tune,ship_T,gaussian,5.0,20.0,cell,200,20,50.0,0.0,0.0,0.0,0.5272800485501417,0.6485461697389074,0.5272800485501417,200.0,0.5340938270581989,0.1212661211887656,0.0233293653377956,0.22705022047661963,0.09709671033930325,0.3506495563755143,0.001689910888671875,0.0,0.0,0.0540771484375,,,
tune,ship_T,ar1,,,model,1600,20,50.0,0.0,0.0,0.0,0.32526435926779607,0.3226023033575481,0.32526435926779607,1600.0,0.20814996067683955,-0.0026620559102479456,0.0233293653377956,-0.012789125213340228,-0.10347611249722365,0.06326058614405324,0.8694877624511719,0.0,0.0,,,,
tune,ship_T,bias,,,model,1600,20,50.0,0.0,0.0,0.0,0.3499236017437944,0.3516067216211122,0.3499236017437944,1600.0,0.23715437894040364,0.0016831198773178345,0.0233293653377956,0.007097148637262982,-0.11147319785757269,0.11592866038579906,0.8123550415039062,0.0,0.0,,,,
tune,ship_T,drift,,,model,1600,20,50.0,0.0,0.0,0.0,0.35853788252010704,0.3418898190962737,0.35853788252010704,1600.0,0.2274374764155651,-0.0166480634238334,0.0233293653377956,-0.07319841780786686,-0.172970883726035,0.014342759906106678,0.2305126190185547,0.0,0.0,,,,
tune,ship_T,gaussian,,,model,1600,20,50.0,0.0,0.0,0.0,0.307206258268896,0.33139115961661314,0.307206258268896,1600.0,0.2169388169359045,0.02418490134771715,0.0233293653377956,0.1114825907567417,-0.008190193566700825,0.2354878921013112,0.0758514404296875,0.0,0.0,,,,
tune,ship_T,pooled,,,pooled,6400,20,50.0,0.0,0.0,0.0,0.3352330254501484,0.33687250092288673,0.3352330254501484,6400.0,0.22242015824217823,0.0016394754727384094,0.0233293653377956,0.007371074122487116,-0.0891047997076813,0.0910781763738238,0.5216732025146484,0.0,0.0,,,,
tune,A,none,0.0,,clean,200,20,48.985,1.015,0.0,0.055,0.14684541217864633,0.11445234268070854,0.13778170801850415,,,,,,,,,,,,0.055,,
tune,A,ar1,0.05,0.0,cell,200,20,48.55,1.45,0.0,0.075,0.15009889239486654,0.12025397782288563,0.13949415149114433,200.0,0.005801635142177082,-0.029844914571980935,0.032393069497937785,-5.1442246609085345,-66.1600422693864,-1.0538647182745864,0.04753061590576121,-0.010604740903722218,0.009063704160142181,0.19012246362304483,0.075,,
tune,A,ar1,0.05,20.0,cell,200,20,48.945,1.055,0.0,0.055,0.15177164260525236,0.11724987919201899,0.14123564918436698,200.0,0.002797536511310425,-0.03452176341323336,0.032393069497937785,-12.340058216813992,-152.1635597215146,-1.5191823054500992,0.18418074965866182,-0.010535993420885344,0.009063704160142181,0.43279593331473215,0.005,0.05,9.5
tune,A,ar1,0.25,0.0,cell,200,20,49.31,0.69,0.0,0.055,0.174807785648946,0.15397620702204645,0.16351563322771884,200.0,0.03952386434133792,-0.02083157862689953,0.032393069497937785,-0.5270633065378637,-1.7184842130719338,0.024466978761863527,0.6580087852326646,-0.011292152421227155,0.009063704160142181,0.8098569664402026,0.055,,
tune,A,ar1,0.25,20.0,cell,200,20,48.685,1.315,0.0,0.075,0.1698940568283624,0.14081893560022968,0.16078027145012264,200.0,0.02636659291952113,-0.029075121228132727,0.032393069497937785,-1.1027257604681366,-2.766656364758529,-0.1892275834215804,0.4688451964332785,-0.009113785378239772,0.009063704160142181,0.7278340657552084,0.005,0.07,12.0
tune,A,ar1,1.0,0.0,cell,200,20,49.25,0.75,0.0,0.06,0.3458139092142274,0.357687105948243,0.3442497860507293,200.0,0.2432347632675344,0.01187319673401556,0.032393069497937785,0.048813732767944054,-0.027940974992076338,0.12947698093024781,0.2305126190185547,-0.0015641231634979935,0.009063704160142181,0.4610252380371094,0.06,,
tune,A,ar1,1.0,20.0,cell,200,20,44.38,5.62,0.0,0.39,0.24446587951206125,0.25005255082019306,0.2374275681227847,200.0,0.13560020813948453,0.005586671308131735,0.032393069497937785,0.041199577676053645,-0.18092799154549644,0.20376907657641782,0.5458755493164062,-0.0070383113892766,0.009063704160142181,0.7278340657552084,0.005,0.385,17.0
tune,A,ar1,5.0,0.0,cell,200,20,46.18,3.82,0.0,0.25,0.9038500356693298,0.9030866246691922,0.8917896328984206,200.0,0.7886342819884835,-0.0007634110001378203,0.032393069497937785,-0.0009680165034329163,-0.08314655483553775,0.08169792421360805,0.5216732025146484,-0.012060402770909289,0.009063704160142181,0.7278340657552084,0.25,,
tune,A,ar1,5.0,20.0,cell,200,20,30.105,19.895,22.0,0.945,0.3673569039678428,0.5376931457855759,0.5236221817170807,200.0,0.4232408031048672,0.17033624181773308,0.032393069497937785,0.4024570423460059,0.277350368724425,0.5428415979912731,4.76837158203125e-05,0.15626527774923799,0.009063704160142181,0.0005086263020833334,0.005,0.94,8.0
tune,A,bias,0.05,0.0,cell,200,20,48.65,1.35,0.0,0.08,0.16597123591745308,0.12400893332765943,0.15209505222371936,200.0,0.00955659064695089,-0.04196230258979368,0.032393069497937785,-4.390928118615408,-35.405681735697875,-1.5656966197036524,0.00860742903798411,-0.013876183693733734,0.009063704160142181,0.05508754584309831,0.08,,
tune,A,bias,0.05,20.0,cell,200,20,48.82,1.18,0.0,0.06,0.16104034063930378,0.12175545424104184,0.1499571685104654,200.0,0.007303111560333296,-0.039284886398261935,0.032393069497937785,-5.37919845174446,-57.123956218832795,-1.1438129235676953,0.3759797524564171,-0.011083172128838397,0.009063704160142181,0.6332290567687026,0.005,0.055,10.0
tune,A,bias,0.25,0.0,cell,200,20,48.665,1.335,0.0,0.085,0.19840586796549092,0.17259305293911703,0.18129679310642863,200.0,0.0581407102584085,-0.02581281502637388,0.032393069497937785,-0.44397144292953916,-0.9483235455354249,-0.06087754355029076,0.3759797524564171,-0.017109074859062295,0.009063704160142181,0.6332290567687026,0.085,,
tune,A,bias,0.25,20.0,cell,200,20,48.685,1.315,0.0,0.08,0.18802704623344857,0.1653105124083048,0.1780804227937711,200.0,0.05085816972759627,-0.02271653382514375,0.032393069497937785,-0.44666439918732426,-1.1151392200899168,0.008928489162614085,0.5458755493164062,-0.009946623439677444,0.009063704160142181,0.7278340657552084,0.005,0.075,12.0
tune,A,bias,1.0,0.0,cell,200,20,49.545,0.455,0.0,0.055,0.32549712972929185,0.33796632789705294,0.31761416964830647,200.0,0.22351398521634436,0.01246919816776105,0.032393069497937785,0.055787105024734024,-0.04398873533850699,0.14810566145457857,0.24548721313476562,-0.00788296008098536,0.009063704160142181,0.4620935776654412,0.055,,
tune,A,bias,1.0,20.0,cell,200,20,42.28,7.72,0.0,0.49,0.2917974551194578,0.2777136296423087,0.2856126313256099,200.0,0.1632612869616002,-0.014083825477149065,0.032393069497937785,-0.08626555467777028,-0.32526808885379765,0.10643454675478176,0.7285060882568359,-0.006184823793847988,0.009063704160142181,0.8634146231192129,0.005,0.485,14.0
tune,A,bias,5.0,0.0,cell,200,20,49.855,0.145,0.0,0.02,0.8217909556240398,0.9027242043129433,0.8200826390627409,200.0,0.7882718616322348,0.08093324868890342,0.032393069497937785,0.10267174642174721,0.0003792547339937147,0.20275052304998653,0.082550048828125,-0.0017083165612990596,0.009063704160142181,0.26416015625,0.02,,
tune,A,bias,5.0,20.0,cell,200,20,25.895,24.105,27.0,0.965,0.38627588372457167,0.7107816582004692,0.7146499372793129,200.0,0.5963293155197605,0.32450577447589746,0.032393069497937785,0.5441720975817838,0.3383211783471486,0.7100514338836933,0.0007076263427734375,0.32837405355474114,0.009063704160142181,0.0056610107421875,0.005,0.96,3.0
tune,A,drift,0.05,0.0,cell,200,20,48.805,1.195,0.0,0.06,0.17606009264803607,0.1272052032205963,0.16612132262264112,200.0,0.01275286053988777,-0.048854889427439756,0.032393069497937785,-3.8308965486318804,-19.79306813728833,-0.7453387286795561,0.1893482208251953,-0.009938770025394955,0.009063704160142181,0.43279593331473215,0.06,,
tune,A,drift,0.05,20.0,cell,200,20,48.94,1.06,0.0,0.05,0.15075374153264195,0.11893603219489268,0.1415040545322567,200.0,0.00448368951418415,-0.03181770933774925,0.032393069497937785,-7.096323069894546,-78.40209002622058,-1.2763034414565007,0.06418536322763828,-0.009249687000385242,0.009063704160142181,0.22821462480938054,0.005,0.045,9.0
tune,A,drift,0.25,0.0,cell,200,20,49.185,0.815,0.0,0.05,0.18504375892489996,0.1683830460764641,0.17736614570927714,200.0,0.05393070339575555,-0.01666071284843589,0.032393069497937785,-0.30892815779122806,-0.6652401387490195,0.011004247314357894,0.16495704650878906,-0.007677613215622858,0.009063704160142181,0.43279593331473215,0.05,,
tune,A,drift,0.25,20.0,cell,200,20,48.75,1.25,0.0,0.075,0.172018966544844,0.1452800515377836,0.15926670807078833,200.0,0.030827708857075014,-0.026738915007060476,0.032393069497937785,-0.8673662752891819,-2.9257059452008884,-0.05876719972513801,0.6008710115741303,-0.012752258474055677,0.009063704160142181,0.7691148948148867,0.005,0.07,12.5
tune,A,drift,1.0,0.0,cell,200,20,49.37,0.63,0.0,0.065,0.3621307860152009,0.35469554586777186,0.35766770423793026,200.0,0.24024320318706324,-0.007435240147429021,0.032393069497937785,-0.030948805413819086,-0.14873334095066953,0.07153569415968491,0.9854354858398438,-0.00446308177727057,0.009063704160142181,0.9854354858398438,0.065,,
tune,A,drift,1.0,20.0,cell,200,20,42.88,7.12,0.0,0.485,0.29329349385837455,0.2837710270669495,0.2937637303478061,200.0,0.16931868438624093,-0.009522466791425037,0.032393069497937785,-0.05623990539462782,-0.22894113726288035,0.10625612620431209,0.8123550415039062,0.00047023648943156864,0.009063704160142181,0.8963917699353449,0.005,0.48,14.0
tune,A,drift,5.0,0.0,cell,200,20,49.735,0.265,0.0,0.055,0.8103959094284395,0.8277936065470124,0.8102661012018709,200.0,0.7133412638663038,0.017397697118572877,0.032393069497937785,0.02438902387936666,-0.06287325758393954,0.10101621104410675,0.2305126190185547,-0.00012980822656855282,0.009063704160142181,0.4610252380371094,0.055,,
tune,A,drift,5.0,20.0,cell,200,20,26.66,23.34,25.0,0.985,0.385775529558266,0.709054040258719,0.762347293438286,200.0,0.5946016975780104,0.323278510700453,0.032393069497937785,0.5436891822160322,0.41403879895879475,0.6610356092083022,3.62396240234375e-05,0.37657176388002,0.009063704160142181,0.0005086263020833334,0.005,0.98,5.0
tune,A,gaussian,0.05,0.0,cell,200,20,48.855,1.145,0.0,0.075,0.1634112593565131,0.12047136672276197,0.14416878982261647,200.0,0.006019024042053409,-0.042939892633751156,0.032393069497937785,-7.134029094042641,-90.4326451226874,-1.1704043260261148,0.0249069201811637,-0.019242469533896654,0.009063704160142181,0.12179129464285714,0.075,,
tune,A,gaussian,0.05,20.0,cell,200,20,48.75,1.25,0.0,0.065,0.1542659679836494,0.11792723040489865,0.1440127507949848,200.0,0.0034748877241901053,-0.03633873757875074,0.032393069497937785,-10.457528548557704,-123.24299109712514,-1.6814681412901942,0.17011443450093033,-0.010253217188664617,0.009063704160142181,0.43279593331473215,0.005,0.06,9.5
tune,A,gaussian,0.25,0.0,cell,200,20,48.93,1.07,0.0,0.075,0.18247621588959428,0.16696953158960984,0.17323901093085778,200.0,0.0525171889089013,-0.01550668429998441,0.032393069497937785,-0.29526874195195424,-0.7944199224809662,0.059773766581428696,0.7561664581298828,-0.009237204958736464,0.009063704160142181,0.8641902378627232,0.075,,
tune,A,gaussian,0.25,20.0,cell,200,20,48.79,1.21,0.0,0.08,0.17021595587790117,0.1544740260425838,0.16144168673079923,200.0,0.04002168336187528,-0.015741929835317338,0.032393069497937785,-0.39333502524067054,-1.0864361982568789,0.09241588565251661,0.8405336616716674,-0.008774269147101959,0.009063704160142181,0.8965692391164453,0.005,0.075,16.0
tune,A,gaussian,1.0,0.0,cell,200,20,49.485,0.515,0.0,0.06,0.3567877013435747,0.36656860578362843,0.35464717601238627,200.0,0.25211626310291996,0.009780904440053782,0.032393069497937785,0.03879521423836502,-0.04561522112928719,0.1261573637098206,0.5458755493164062,-0.002140525331188367,0.009063704160142181,0.7278340657552084,0.06,,
tune,A,gaussian,1.0,20.0,cell,200,20,42.295,7.705,0.5,0.52,0.24715677606265504,0.24534547127438272,0.229846938693608,200.0,0.13089312859367422,-0.0018113047882722714,0.032393069497937785,-0.013838043354399643,-0.29041637132934695,0.20297833256914277,0.956329345703125,-0.01730983736904702,0.009063704160142181,0.9854354858398438,0.005,0.515,14.0
tune,A,gaussian,5.0,0.0,cell,200,20,49.995,0.005,0.0,0.005,0.7230136646157737,0.8308268753761322,0.7230136646157737,200.0,0.7163745326954236,0.10781321076035857,0.032393069497937785,0.1504983857462125,0.04568552007176453,0.27789984869899353,0.026641845703125,0.0,0.009063704160142181,0.12179129464285714,0.005,,
tune,A,gaussian,5.0,20.0,cell,200,20,25.265,24.735,26.5,0.98,0.35637835007111884,0.6485461697389074,0.5272800485501417,200.0,0.5340938270581989,0.29216781966778854,0.032393069497937785,0.5470346311191343,0.3539383868274675,0.7214274198126346,4.76837158203125e-05,0.17090169847902292,0.009063704160142181,0.0005086263020833334,0.005,0.975,3.0
tune,A,ar1,,,model,1600,20,45.675625,4.324375,0.0,0.238125,0.31350738823011104,0.3226023033575481,0.32526435926779607,1600.0,0.20814996067683955,0.009094915127436994,0.032393069497937785,0.04369405162443044,-0.06477525163116109,0.14393011339197995,0.4523754119873047,0.011756971037684949,0.009063704160142181,,0.0575,0.36125,9.0
tune,A,bias,,,model,1600,20,45.299375,4.700625,0.0,0.229375,0.3173507393691322,0.3516067216211122,0.3499236017437944,1600.0,0.23715437894040364,0.03425598225197995,0.032393069497937785,0.14444591917313235,-0.015582986041704145,0.28677320910223664,0.09730720520019531,0.032572862374662115,0.009063704160142181,,0.0325,0.39375,6.0
tune,A,drift,,,model,1600,20,45.540625,4.459375,0.0,0.228125,0.31693403481383786,0.3418898190962737,0.35853788252010704,1600.0,0.2274374764155651,0.02495578428243581,0.032393069497937785,0.10972591094370722,-0.03662528532719863,0.22940670799627733,0.16495704650878906,0.041603847706269216,0.009063704160142181,,0.03125,0.39375,7.0
tune,A,gaussian,,,model,1600,20,45.295625,4.704375,0.0,0.2325,0.2942132364000975,0.33139115961661314,0.307206258268896,1600.0,0.2169388169359045,0.037177923216515606,0.032393069497937785,0.1713751542560499,0.010923490857587443,0.32004289471408265,0.08969497680664062,0.012993021868798485,0.009063704160142181,,0.029375,0.40625,5.0
tune,A,pooled,,,pooled,6400,20,45.4528125,4.5471875,0.0,0.23203125,0.3105013497032947,0.33687250092288673,0.3352330254501484,6400.0,0.22242015824217823,0.026371151219592104,0.032393069497937785,0.11856457358904648,-0.01447637614677642,0.23702681343767718,0.14290618896484375,0.02473167574685369,0.009063704160142181,,0.03765625,0.38875,7.0
tune,B_d0.25_model,none,0.0,,clean,200,20,42.05,7.95,5.0,0.5,0.14196700452497585,0.11445234268070854,0.13778170801850415,,,,,,,,,,,,,,
tune,B_d0.25_model,ar1,0.05,0.0,cell,200,20,43.35,6.65,0.0,0.41,0.14320296836543583,0.12025397782288563,0.13949415149114433,200.0,0.005801635142177082,-0.022948990542550222,0.027514661844267298,-3.955607338302653,-47.1803927442733,-0.7279888054578362,0.10746614473256638,-0.0037088168742914957,0.004185296506471692,0.42986457893026553,,,
tune,B_d0.25_model,ar1,0.05,20.0,cell,200,20,42.7,7.3,0.0,0.44,0.1437569521078556,0.11724987919201899,0.14123564918436698,200.0,0.002797536511310425,-0.02650707291583661,0.027514661844267298,-9.475148155767997,-106.5543824539644,-0.7194350349828855,0.33413808059574546,-0.0025213029234886102,0.004185296506471692,0.5627588725823082,,,
tune,B_d0.25_model,ar1,0.25,0.0,cell,200,20,43.25,6.75,0.0,0.41,0.16993053753939744,0.15397620702204645,0.16351563322771884,200.0,0.03952386434133792,-0.015954330517350977,0.027514661844267298,-0.4036632243134277,-1.3062771782317024,0.011669767422103043,0.4939012303138084,-0.006414904311678603,0.004185296506471692,0.7526113985734223,,,
tune,B_d0.25_model,ar1,0.25,20.0,cell,200,20,43.8,6.2,0.0,0.375,0.15973812985426247,0.14081893560022968,0.16078027145012264,200.0,0.02636659291952113,-0.01891919425403277,0.027514661844267298,-0.7175441404879239,-1.9188842091620544,-0.01894904445948564,0.6790730414946473,0.0010421415958601899,0.004185296506471692,0.9278038287984913,,,
tune,B_d0.25_model,ar1,1.0,0.0,cell,200,20,48.35,1.65,0.0,0.105,0.3474343770179835,0.357687105948243,0.3442497860507293,200.0,0.2432347632675344,0.010252728930259402,0.027514661844267298,0.04215157731784582,-0.04236786309568909,0.12451818905894046,0.2942523956298828,-0.003184590967254154,0.004185296506471692,0.5560923403739139,,,
tune,B_d0.25_model,ar1,1.0,20.0,cell,200,20,47.15,2.85,0.0,0.195,0.23831246040932932,0.25005255082019306,0.2374275681227847,200.0,0.13560020813948453,0.011740090410863716,0.027514661844267298,0.08657870494407593,-0.10007852473937012,0.24316100772319152,0.20244979858398438,-0.0008848922865446173,0.004185296506471692,0.5560923403739139,,,
