dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,metric,n_pairs,mean_diff,median_diff,std_diff,cohens_dz,ci95_low,ci95_high,dz_ci95_low,dz_ci95_high,t_stat,p_value_t,wilcoxon_stat,p_value_wilcoxon,p_value_t_fdr_bh,p_value_wilcoxon_fdr_bh
shekel,value,exact,gaussian,0,0.05,hold5@0.6,logei,auc_simple_regret_excess_true,5,27.757470932524893,-33.41710614847307,152.8368123393866,0.18161508675597843,-162.01449654951625,217.52943841456602,-0.7139582353165072,1.0558382644092132,0.40610367972588957,0.7054531673049262,5.0,0.625,0.7054531673049262,0.7692307692307693
shekel,value,exact,gaussian,0,0.05,hold5@0.6,qnei,auc_simple_regret_excess_true,5,36.93007309544741,-6.708671940878048,148.1002648550509,0.2493585891395381,-146.9606938995115,220.8208400904063,-0.6572819138970102,1.1272123395575588,0.557582756089448,0.6068585538775338,6.0,0.8125,0.6473157908027027,0.8125
shekel,value,exact,gaussian,0,0.25,hold5@0.6,logei,auc_simple_regret_excess_true,5,-87.07910004317432,-52.00381639784382,122.11559051514696,-0.7130874909242093,-238.70563240522534,64.5474323188767,,,-1.5945121036112964,0.18604812339140275,0.0,0.0625,0.47606272282412815,0.14285714285714285
shekel,value,exact,gaussian,0,0.25,hold5@0.6,qnei,auc_simple_regret_excess_true,5,171.33810921077188,54.19800580600531,290.01528334742613,0.5907899309069033,-188.76342705059076,531.4396454721345,-0.3995465683015738,1.5233732474844484,1.3210464459302396,0.2569892864251607,0.0,0.0625,0.47606272282412815,0.14285714285714285
shekel,value,exact,gaussian,0,1.0,hold5@0.6,logei,auc_simple_regret_excess_true,5,116.81863585705764,69.3326760105515,197.2252110500488,0.592310867536165,-128.06880824192717,361.70607995604246,-0.3984897938891161,1.5252664877034625,1.3244473636227383,0.2559596064251943,3.0,0.3125,0.47606272282412815,0.5
shekel,value,exact,gaussian,0,1.0,hold5@0.6,qnei,auc_simple_regret_excess_true,5,219.3664449427603,171.57082700412366,279.26413690888535,0.785515989882841,-127.38577984644965,566.1186697319703,-0.2697053591995516,1.7739267827928622,1.7564671507910694,0.15384996804433426,0.0,0.0625,0.47606272282412815,0.14285714285714285
shekel,value,exact,gaussian,0,5.0,hold5@0.6,logei,auc_simple_regret_excess_true,5,286.0994847699129,246.41262494513057,212.11545015859306,1.3487913518605268,22.72336684520303,549.4756026946228,0.05799533999075979,2.5704072006947474,3.015989150223975,0.039317973262389665,0.0,0.0625,0.34742747369126115,0.14285714285714285
shekel,value,exact,gaussian,0,5.0,hold5@0.6,qnei,auc_simple_regret_excess_true,5,316.8398348838113,274.3323443255704,242.9838388995673,1.3039543548193382,15.135549976875268,618.5441197907473,0.03392734904183056,2.504092573727453,2.915730576932921,0.04342843421140764,0.0,0.0625,0.34742747369126115,0.14285714285714285
shekel,value,exact,gaussian,20,0.05,hold5@0.6,logei,auc_simple_regret_excess_true,5,34.353631693341,-2.3319665877752414,68.50247554037547,0.501494747778756,-50.70342597297716,119.41068935965916,-0.4628903355414019,1.4141206458352205,1.1213763463924102,0.3248963122327577,6.0,0.8125,0.47606272282412815,0.8125
shekel,value,exact,gaussian,20,0.05,hold5@0.6,qnei,auc_simple_regret_excess_true,5,36.96337671907518,1.3242596097275054,85.52852125243483,0.4321760294437793,-69.23430893967867,143.161062377829,-0.5139266681556863,1.3319809298003737,0.9663749800822412,0.3885807850611632,5.0,0.625,0.47606272282412815,0.7692307692307693
shekel,value,exact,gaussian,20,0.25,hold5@0.6,logei,auc_simple_regret_excess_true,5,92.49159744651956,5.5043923561433985,214.7790761987827,0.4306359775982861,-174.19184903697186,359.175043930011,-0.5150800630664167,1.3301834047490693,0.9629313194668443,0.3901118442561154,6.0,0.8125,0.47606272282412815,0.8125
shekel,value,exact,gaussian,20,0.25,hold5@0.6,qnei,auc_simple_regret_excess_true,5,50.565782750831524,-1.8541382645544218,124.91084864715728,0.4048149804319042,-104.53152099942304,205.66308650108607,-0.534548749916338,1.3002256264228156,0.905193814555985,0.4165548824711121,5.0,0.625,0.47606272282412815,0.7692307692307693
shekel,value,exact,gaussian,20,1.0,hold5@0.6,logei,auc_simple_regret_excess_true,5,107.506500487544,8.253848150180147,235.14800527366245,0.4571865296600293,-184.46831191019155,399.4813128852795,-0.4953160481874207,1.3613406624956832,1.0223001587170493,0.36443337581836355,3.0,0.3125,0.47606272282412815,0.5
shekel,value,exact,gaussian,20,1.0,hold5@0.6,qnei,auc_simple_regret_excess_true,5,29.846819324043054,9.332536622257066,52.289961074951165,0.5707944452523371,-35.0797428102,94.77338145828611,-0.41350708661829044,1.4985822804030604,1.2763351807635082,0.27090582209041075,1.0,0.125,0.47606272282412815,0.25
shekel,value,exact,gaussian,20,5.0,hold5@0.6,logei,auc_simple_regret_excess_true,5,224.97696508115763,171.38678884373257,209.3011359140571,1.0748960539494505,-34.90472016647999,484.85865032879525,-0.09391773629070164,2.1721935600301983,2.403540645377253,0.07407140617460718,0.0,0.0625,0.39504749959790497,0.14285714285714285
shekel,value,exact,gaussian,20,5.0,hold5@0.6,qnei,auc_simple_regret_excess_true,5,182.2579913072966,73.05673782418899,214.44119616218137,0.8499206055978876,-84.00592169903518,448.5219043136284,-0.22896979944967547,1.8601335732951534,1.9004802495946649,0.13016672785667419,0.0,0.0625,0.47606272282412815,0.14285714285714285
