dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
shekel,value,exact,gaussian,0,0.05,hold5@0.6,logei,5,0.0,0.0,5.434467826822126,-0.12938320375479861,27.757470932524893,-33.41710614847307,152.8368123393866,-49.590754138094596,164.24874465263935,0.5664789986229565,2307.3969056443975,5.434467826822126,0
shekel,value,exact,gaussian,0,0.05,hold5@0.6,qnei,5,0.0,0.0,5.398151920021855,0.03696388205575829,36.93007309544741,-6.708671940878048,148.1002648550509,-49.71970372088708,172.3462781573969,0.7536749611315813,2299.940545544048,5.398151920021855,0
shekel,value,exact,gaussian,0,0.25,hold5@0.6,logei,5,0.0,0.0,0.4936251071009622,-0.06886540677502495,-87.07910004317432,-52.00381639784382,122.11559051514696,-195.31310007944245,-19.08402498282742,-1.7771244906770278,2192.5603346686976,0.5905861316330899,0
shekel,value,exact,gaussian,0,0.25,hold5@0.6,qnei,5,0.0,0.0,8.738927854281986,0.6087242414725509,171.33810921077188,54.19800580600531,290.01528334742613,33.472791305828466,430.8910526791361,3.4966961063422843,2434.3485816593725,8.738927854281986,0
shekel,value,exact,gaussian,0,1.0,hold5@0.6,logei,5,0.0,0.0,8.038263026305804,0.23361224853469054,116.81863585705764,69.3326760105515,197.2252110500488,-12.371548436829197,290.20350324114685,2.3840537930011747,2396.4580705689295,8.147902548918875,0
shekel,value,exact,gaussian,0,1.0,hold5@0.6,qnei,5,0.0,0.0,9.507791839795972,4.345075872828666,219.3664449427603,171.57082700412366,279.26413690888535,46.34884196526409,460.33165629916294,4.4768662233216405,2482.3769173913606,9.884940370070202,0
shekel,value,exact,gaussian,0,5.0,hold5@0.6,logei,5,0.0,0.0,16.82036553763678,10.56849727038282,286.0994847699129,246.41262494513057,212.11545015859306,152.5051386819322,471.8543066262544,5.838764995304345,2565.738919481785,20.14129360355767,0
shekel,value,exact,gaussian,0,5.0,hold5@0.6,qnei,5,0.0,0.0,15.723985328109142,12.141749737780522,316.8398348838113,274.3323443255704,242.9838388995673,158.43165822485008,525.558346651422,6.466119079261458,2579.850307332412,18.394472806319577,0
shekel,value,exact,gaussian,20,0.05,hold5@0.6,logei,5,-0.00031908752928628826,-1.9276216327579476e-06,1.2339199996579766,0.07070690050908013,34.353631693341,-2.3319665877752414,68.50247554037547,-3.7403309754396106,97.27315827945282,1.1846079894255594,2313.993066405213,1.2469570215512689,0
shekel,value,exact,gaussian,20,0.05,hold5@0.6,qnei,5,0.0813712763413108,-2.7986420010339685e-06,0.037418413010476215,-0.012277064770437107,36.96337671907518,1.3242596097275054,85.52852125243483,-4.947001016374179,114.33376218893272,1.2745991972094957,2299.9738491676753,0.037418413010476215,0
shekel,value,exact,gaussian,20,0.25,hold5@0.6,logei,5,0.011842597520670328,-0.0008092134987329747,7.870854345833694,-0.02115552242189267,92.49159744651956,5.5043923561433985,214.7790761987827,-14.648448073417603,284.69372167560863,3.1893654291903246,2372.131032158392,7.870854345833694,0
shekel,value,exact,gaussian,20,0.25,hold5@0.6,qnei,5,0.09986647749973258,-0.0011253839107991936,3.8841450540301894,0.15987659941833243,50.565782750831524,-1.8541382645544218,124.91084864715728,-9.807103360824385,163.44180703719,1.7436476810631603,2313.5762551994317,3.9161273677128166,0
shekel,value,exact,gaussian,20,1.0,hold5@0.6,logei,5,-0.0437874516464997,0.07773529465916795,8.907576659046667,0.23091380223724656,107.506500487544,8.253848150180147,235.14800527366245,-3.6709700238637195,319.2710334801893,3.7071207064670517,2387.1459351994163,9.073846025305777,0
shekel,value,exact,gaussian,20,1.0,hold5@0.6,qnei,5,0.020044931565957148,0.019408343322432353,3.1855839456423545,0.74247221171224,29.846819324043054,9.332536622257066,52.289961074951165,0.7248801118127176,76.98408215040408,1.0292006663463156,2292.8572917726433,3.227483130976625,0
shekel,value,exact,gaussian,20,5.0,hold5@0.6,logei,5,2.624506658377372,3.106060411228255,14.748694792626202,8.78717310141473,224.97696508115763,171.38678884373257,209.3011359140571,103.27260932305725,413.98511761053686,7.757826382108895,2504.61639979303,17.498606113650094,0
shekel,value,exact,gaussian,20,5.0,hold5@0.6,qnei,5,0.3980041024478746,0.09773958592141008,11.521025928125708,3.2312219928842723,182.2579913072966,73.05673782418899,214.44119616218137,46.09215207645802,372.9427898742401,6.28475832094126,2445.2684637558973,15.07190901550319,0
