run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1
8845f480-7e9e-4669-a36a-80690eaf11b8,branin,value,logei,10,exact,True,none,0.0,0,50,0,1,2,1.4028993862979968,1.2498834263156833,0.0001720395843853,33.579684767343096,0.671593695346862,0.31735612303402105,0.006476655572122879,0.0001720395843853,0.31735612303402105,"x0,x1",-1.2755682435444449,-0.5839968699712659
8845f480-7e9e-4669-a36a-80690eaf11b8,branin,value,logei,10,exact,True,none,0.0,20,50,0,21,22,3.6585155015807587,1.2498834263156833,0.0001720395843853,33.579684767343096,0.671593695346862,0.31735612303402105,0.00017203958438530002,0.0001720395843853,0.31735612303402105,"x0,x1",1.4799842319723497,-3.3458007036313333
16dfa3c7-634e-4083-811d-23d563173b5b,branin,value,logei,10,exact,False,gaussian,0.25,0,50,0,1,2,1.4028993862979968,1.2331847136995135,0.0168707522005551,26.92887377519897,0.5385774755039794,0.8266668578272,0.0168707522005551,0.033274826044541,4.264898288287159,"x0,x1",-1.2755682435444449,-0.5839968699712659
a4f73e54-5fcf-4847-9a06-f5fde4e73dc2,branin,value,logei,10,exact,False,gaussian,1.0,0,50,0,1,2,1.4028993862979968,1.2397033797605157,0.0103520861395531,49.18128766964106,0.9836257533928212,0.6408848750886429,0.013079283165074345,1.3068235791685832,44.630881490549605,"x0,x1",-1.2755682435444449,-0.5839968699712659
2d453632-019e-47dd-966d-aae7087b6d70,branin,value,logei,10,exact,False,gaussian,5.0,0,50,0,1,2,1.4028993862979968,1.2475178766281745,0.0025375892718941,31.05141205488662,0.6210282410977324,0.2748400850737514,0.005608981328035743,0.1883197419364077,6.398759024242408,"x0,x1",-1.2755682435444449,-0.5839968699712659
8c0e0a1b-bc80-4a64-97bc-852fd0ae284c,branin,value,logei,10,exact,False,gaussian,0.25,20,50,0,21,22,2.1662230171830887,1.2498834263156833,0.0001720395843853,27.66775299564474,0.5533550599128948,0.31735612303402105,0.00017203958438530002,0.0955134658789045,3.826108250280932,"x0,x1",1.6277445635281147,-1.4293249441881546
01e9f223-7285-48a1-a1e8-587c61925269,branin,value,logei,10,exact,False,gaussian,1.0,20,50,0,21,22,5.478800421420844,1.2498834263156833,0.0001720395843853,34.18798884125869,0.6837597768251737,0.31735612303402105,0.00017203958438530002,0.5829491211198575,12.093778818061738,"x0,x1",3.9922646774089348,-3.7522095894651386
6e60c27a-f166-4f2c-abe7-4603f18d0f32,branin,value,logei,10,exact,False,gaussian,5.0,20,50,0,21,22,1.333473532452404,1.2498834263156833,0.0001720395843853,37.63747835189908,0.7527495670379816,0.31735612303402105,0.00017203958438530002,0.2040557494572301,6.331925564282942,"x0,x1",-1.3334010405107957,-0.013904204969001022
72a0af5c-aeef-494b-a0bc-c2c11edbd292,branin,value,logei,11,exact,True,none,0.0,0,50,0,1,2,6.67169325753929,1.2475382997223432,0.0025171661777254,36.77631787147919,0.7355263574295838,5.545436829720835,0.11317218019838438,0.0025171661777254,5.545436829720835,"x0,x1",4.729281548541579,-4.705888540681705
72a0af5c-aeef-494b-a0bc-c2c11edbd292,branin,value,logei,11,exact,True,none,0.0,20,50,0,21,22,6.489325283021795,1.2475382997223432,0.0025171661777254,36.77631787147919,0.7355263574295838,5.545436829720835,0.0025171661777254007,0.0025171661777254,5.545436829720835,"x0,x1",2.94369804859614,-5.783250334159605
ee793d16-ddae-4476-b029-5ed9c2001253,branin,value,logei,11,exact,False,gaussian,0.25,0,50,0,1,2,6.67169325753929,1.2444997421248554,0.0055557237752132,26.741749738499568,0.5348349947699913,5.553476109496182,0.11333624713257513,0.0491895858545152,6.529220495579594,"x0,x1",4.729281548541579,-4.705888540681705
10ea50d9-eb9b-493d-bfde-d79e71cb8632,branin,value,logei,11,exact,False,gaussian,1.0,0,50,0,1,2,6.67169325753929,1.2361573127820786,0.01389815311799,38.2949424252168,0.7658988485043361,7.692816903188766,0.15699626333038297,0.01389815311799,14.010551755312337,"x0,x1",4.729281548541579,-4.705888540681705
39401164-70a9-4850-8068-8f6d1b5125cb,branin,value,logei,11,exact,False,gaussian,5.0,0,50,0,1,2,6.67169325753929,1.0682005671953616,0.181854898704707,62.86139308142288,1.2572278616284576,11.231626083283324,0.2292168588425168,0.7950238224350419,32.09816049142177,"x0,x1",4.729281548541579,-4.705888540681705
0b7e8297-6604-4f3c-9cbe-02ec9c100d15,branin,value,logei,11,exact,False,gaussian,0.25,20,50,0,21,22,6.489325283021795,1.2475382997223432,0.0025171661777254,29.177699924457787,0.5835539984891558,5.545436829720835,0.0025171661777254007,0.1277859401928864,9.115596889152926,"x0,x1",2.94369804859614,-5.783250334159605
84660b30-0a49-4f9d-9daf-18a4644afc5d,branin,value,logei,11,exact,False,gaussian,1.0,20,50,0,21,22,10.533921894684958,1.2475382997223432,0.0025171661777254,32.772467030620035,0.6554493406124007,5.545436829720835,0.0025171661777254007,0.0968773049597422,17.44022931849172,"x0,x1",-3.8343394661051136,-9.811286936074794
c378bddf-f619-4201-a43e-468f17f2e5c5,branin,value,logei,11,exact,False,gaussian,5.0,20,50,0,21,22,5.763252527242501,1.2475382997223432,0.0025171661777254,52.58525767241059,1.0517051534482118,5.545436829720835,0.0025171661777254007,0.380442999261224,16.198425268198047,"x0,x1",2.995422105430512,-4.923669983159443
56ece004-60b3-46f3-bb6d-8b3b20a730a0,branin,value,logei,7,exact,True,none,0.0,0,50,0,1,2,6.886728545946638,1.2381662737240646,0.011889192176004,36.27731969830539,0.7255463939661078,4.745717452773774,0.09685137658721987,0.011889192176004,4.745717452773774,"x0,x1",1.5059022364052659,-6.720066109789836
56ece004-60b3-46f3-bb6d-8b3b20a730a0,branin,value,logei,7,exact,True,none,0.0,20,50,0,21,22,5.985928568937026,1.2381662737240646,0.011889192176004,36.27731969830539,0.7255463939661078,4.745717452773774,0.011889192176003998,0.011889192176004,4.745717452773774,"x0,x1",4.978484309999061,-3.3235575529106813
7d813974-b8f3-4a4e-9a7e-4f236c26760f,branin,value,logei,7,exact,False,gaussian,0.25,0,50,0,1,2,6.886728545946638,1.235496235368852,0.0145592305312165,24.253405732241447,0.4850681146448289,4.860730001525254,0.09919857145969906,0.0172644628465103,5.376936086275118,"x0,x1",1.5059022364052659,-6.720066109789836
499a46aa-f7b0-42e6-b827-fc36b4f7f25f,branin,value,logei,7,exact,False,gaussian,1.0,0,50,0,1,2,6.886728545946638,1.249720818206402,0.0003346476936667,42.78888451683132,0.8557776903366263,6.35317818298005,0.12965669761183776,0.238307951524366,15.29067090535531,"x0,x1",1.5059022364052659,-6.720066109789836
2518453d-97e5-405e-a19c-1c76d6aa49d3,branin,value,logei,7,exact,False,gaussian,5.0,0,50,0,1,2,6.886728545946638,1.235698489277658,0.0143569766224107,45.654525281819936,0.9130905056363988,6.420791082333928,0.1310365527006924,0.4833138284280588,26.98351310631689,"x0,x1",1.5059022364052659,-6.720066109789836
96d3dcd9-ca4a-45d0-851a-b88cb58fa10b,branin,value,logei,7,exact,False,gaussian,0.25,20,50,0,21,22,1.9093505164098301,1.2381662737240646,0.011889192176004,25.888210901115347,0.517764218022307,4.745717452773774,0.011889192176003998,0.2003313656857401,8.314167240465293,"x0,x1",-1.6787087673916248,0.9097011975351998
fab6b3c6-dbe1-4dc9-92f4-0084f913a7e5,branin,value,logei,7,exact,False,gaussian,1.0,20,50,0,21,22,1.5930922026790542,1.2381662737240646,0.011889192176004,34.485314348066595,0.6897062869613318,4.745717452773774,0.011889192176003998,0.678893390865451,15.438285422741544,"x0,x1",-1.474223061821464,0.6038287259070643
7911d3dd-6fab-435c-a077-010473ecd6b8,branin,value,logei,7,exact,False,gaussian,5.0,20,50,0,21,22,6.756800627428562,1.2381662737240646,0.011889192176004,33.93762939890915,0.678752587978183,4.745717452773774,0.011889192176003998,0.2829631726587354,10.243683603616295,"x0,x1",5.849030437630342,-3.382779575806384
ddf2a57d-c3c2-4b4c-8e83-d419d8b8f290,branin,value,logei,8,exact,True,none,0.0,0,50,0,1,2,1.9889955401220238,1.2411391791997934,0.0089162867002752,33.498435591109555,0.6699687118221911,4.959965259642993,0.10122378080904067,0.0089162867002752,4.959965259642993,"x0,x1",-0.08261438120043918,-1.987279075178967
ddf2a57d-c3c2-4b4c-8e83-d419d8b8f290,branin,value,logei,8,exact,True,none,0.0,20,50,0,21,22,2.46344933580482,1.2411391791997934,0.0089162867002752,33.498435591109555,0.6699687118221911,4.959965259642993,0.0089162867002752,0.0089162867002752,4.959965259642993,"x0,x1",0.25814346052211423,2.449886647146532
