iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-1.7718038875590585,4.989714875780357,-1.8564010139083087,2.9547411027970965,1.0327178832228523,2.445995274252148,True,1.4132773910292957,logei,0.0,False,0,8,fdc85ff4-8510-4eb2-ac67-04f8445ff1ae,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0327178832228523,2.6062211902151997,2.6062211902151997,2.6062211902151997,2.6062211902151997,1.0327178832228523,2.6062211902151997,rastrigin
2,3.7877402797692534,-1.1152915810386537,-0.63608961922254,-1.303051232365025,0.8059804770565494,2.6680587788383323,True,1.862078301781783,logei,0.0,False,0,8,fdc85ff4-8510-4eb2-ac67-04f8445ff1ae,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0327178832228523,2.8329585963815025,5.439179786596702,2.6062211902151997,2.719589893298351,0.8059804770565494,2.8329585963815025,rastrigin
3,-4.0247951721187905,-0.21539374937377787,-2.6485540343328533,-2.4868326548364315,0.03811175389629434,1.2388846133643912,True,1.2007728594680969,logei,0.0,False,0,8,fdc85ff4-8510-4eb2-ac67-04f8445ff1ae,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0327178832228523,3.6008273195417573,9.040007106138459,2.6062211902151997,3.013335702046153,0.8059804770565494,2.8329585963815025,rastrigin
4,-3.2283488580155915,-3.134827019219858,3.213595342387415,-0.7886419134031222,0.7637179221077934,3.075436742840371,True,2.3117188207325774,logei,0.0,False,0,8,fdc85ff4-8510-4eb2-ac67-04f8445ff1ae,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0327178832228523,2.8752211513302584,11.915228257468717,2.6062211902151997,2.9788070643671793,0.7637179221077934,2.8752211513302584,rastrigin
5,-2.499374027179765,0.9308452020778146,1.0677483116385869,1.5038261970963243,1.0689624694041593,1.5261550117738862,True,0.45719254236972695,logei,0.0,False,0,8,fdc85ff4-8510-4eb2-ac67-04f8445ff1ae,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,2.5699766040338927,14.48520486150261,2.5699766040338927,2.897040972300522,0.7637179221077934,2.8752211513302584,rastrigin
6,-0.18073381497440022,-3.584285035370936,3.851685055348156,-0.5310569076238341,-0.10593007884536154,1.1573428765381781,True,1.2632729553835396,logei,0.9873879000078887,False,0,8,fdc85ff4-8510-4eb2-ac67-04f8445ff1ae,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,3.7448691522834134,18.230074013786023,2.5699766040338927,3.0383456689643373,0.7637179221077934,2.8752211513302584,rastrigin
7,-3.9046018133832123,-3.7951299145116137,4.329789384016673,-0.6197542287071512,-0.7724842469295176,-0.13512085636652005,True,0.6373633905629975,logei,0.6710923000355251,False,0,8,fdc85ff4-8510-4eb2-ac67-04f8445ff1ae,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,4.411423320367569,22.64149733415359,2.5699766040338927,3.2344996191647986,0.7637179221077934,2.8752211513302584,rastrigin
8,-0.38998055659137665,-3.0137946266812965,2.859504419185716,-0.7509312269018831,1.2174996113236598,2.110720248710901,True,0.8932206373872411,logei,0.8539441999746487,False,0,8,fdc85ff4-8510-4eb2-ac67-04f8445ff1ae,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.2174996113236598,2.421439462114392,25.062936796267984,2.421439462114392,3.132867099533498,0.7637179221077934,2.8752211513302584,rastrigin
9,-5.12,-1.6452682919313268,3.2311755455430564,-2.512177842123536,-0.9422885212771633,0.6993121839792512,True,1.6416007052564145,logei,0.8903314999770373,False,0,8,fdc85ff4-8510-4eb2-ac67-04f8445ff1ae,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.2174996113236598,4.581227594715215,29.6441643909832,2.421439462114392,3.293796043442578,0.7637179221077934,2.8752211513302584,rastrigin
10,-2.7805823429210443,-3.178565387640763,3.0117099192765293,-0.6341090504895591,0.8034404442125106,1.6145942209795279,True,0.8111537767670173,logei,0.8753033000393771,False,0,8,fdc85ff4-8510-4eb2-ac67-04f8445ff1ae,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.2174996113236598,2.8354986292255413,32.47966302020874,2.421439462114392,3.247966302020874,0.7637179221077934,2.8752211513302584,rastrigin
11,-3.2360459414181704,-1.0066906880748143,0.6195557281128491,-2.1823283210127467,1.2351809440960348,0.45260100904031964,True,-0.7825799350557152,logei,1.1916128000011668,False,1,8,fdc85ff4-8510-4eb2-ac67-04f8445ff1ae,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.2351809440960348,2.403758129342017,34.883421149550756,2.403758129342017,3.1712201045046142,0.7637179221077934,2.8752211513302584,rastrigin
12,4.595420365942505,3.597643131185791,-4.3573790621552755,2.8770430842208645,-2.0989159390530157,-1.9780781954394762,True,0.1208377436135395,logei,0.43384339998010546,False,1,8,fdc85ff4-8510-4eb2-ac67-04f8445ff1ae,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.2351809440960348,5.737855012491067,40.62127616204182,2.403758129342017,3.3851063468368188,0.7637179221077934,2.8752211513302584,rastrigin
13,-2.4164247335083857,-3.0127451754198593,3.291317178081267,-0.9497473222350874,0.7712258006120468,-0.6099451084267054,True,-1.3811709090387523,logei,1.766431099968031,False,1,8,fdc85ff4-8510-4eb2-ac67-04f8445ff1ae,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",3.638939073438052,1.2351809440960348,2.867713272826005,43.488989434867825,2.403758129342017,3.3453068796052174,0.7637179221077934,2.8752211513302584,rastrigin
