iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-1.7718038875590585,4.989714875780357,-1.8564010139083087,2.9547411027970965,1.0327178832228523,1.0327178832228523,False,0.0,logei,0.0,False,0,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.0327178832228523,2.6062211902151997,2.6062211902151997,2.6062211902151997,2.6062211902151997,1.0327178832228523,2.6062211902151997,rastrigin
2,3.7877402797692534,-1.1152915810386537,-0.63608961922254,-1.303051232365025,0.8059804770565494,0.8059804770565494,False,0.0,logei,0.0,False,0,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.0327178832228523,2.8329585963815025,5.439179786596702,2.6062211902151997,2.719589893298351,1.0327178832228523,2.6062211902151997,rastrigin
3,-4.0247951721187905,-0.21539374937377787,-2.6485540343328533,-2.4868326548364315,0.03811175389629434,0.03811175389629434,False,0.0,logei,0.0,False,0,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.0327178832228523,3.6008273195417573,9.040007106138459,2.6062211902151997,3.013335702046153,1.0327178832228523,2.6062211902151997,rastrigin
4,-3.2283488580155915,-3.134827019219858,3.213595342387415,-0.7886419134031222,0.7637179221077934,0.7637179221077934,False,0.0,logei,0.0,False,0,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.0327178832228523,2.8752211513302584,11.915228257468717,2.6062211902151997,2.9788070643671793,1.0327178832228523,2.6062211902151997,rastrigin
5,-2.499374027179765,0.9308452020778146,1.0677483116385869,1.5038261970963243,1.0689624694041593,1.0689624694041593,False,0.0,logei,0.0,False,0,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,2.5699766040338927,14.48520486150261,2.5699766040338927,2.897040972300522,1.0689624694041593,2.5699766040338927,rastrigin
6,-0.19547091329182864,0.20617475693895732,3.3011922167258314,2.4249872246147386,0.5524442067825932,0.5524442067825932,False,0.0,logei,0.7079459999804385,False,0,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,3.0864948666554586,17.571699728158066,2.5699766040338927,2.928616621359678,1.0689624694041593,2.5699766040338927,rastrigin
7,-2.472219991812909,3.3319441465141497,2.0235151663514888,4.075375992107666,0.009940986522375331,0.009940986522375331,False,0.0,logei,0.5858221999951638,False,0,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,3.6289980869156766,21.20069781507374,2.5699766040338927,3.028671116439106,1.0689624694041593,2.5699766040338927,rastrigin
8,-1.6573788000353908,2.78880299375946,-1.1323256353290811,1.6275084004655733,0.8025634073757061,0.8025634073757061,False,0.0,logei,0.673191100009717,False,0,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,2.8363756660623456,24.037073481136087,2.5699766040338927,3.004634185142011,1.0689624694041593,2.5699766040338927,rastrigin
9,-2.6698473909615155,-0.45755347932292834,1.584396278960319,0.6870923394432839,-0.15557430166805955,-0.15557430166805955,False,0.0,logei,0.812975499953609,False,0,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,3.7945133751061113,27.831586856242197,2.5699766040338927,3.0923985395824665,1.0689624694041593,2.5699766040338927,rastrigin
10,-2.4265914863384745,1.5133344254162047,0.8439027152746805,1.8420323422441598,0.6839198657957785,0.6839198657957785,False,0.0,logei,0.9484261999605224,False,0,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,2.955019207642273,30.78660606388447,2.5699766040338927,3.078660606388447,1.0689624694041593,2.5699766040338927,rastrigin
11,-0.989744464932924,-1.7025118538530533,4.3655640422004485,1.4882592408895057,-0.030581528967443636,-0.030581528967443636,False,0.0,logei,1.1382540999911726,False,1,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,3.6695206024054956,34.45612666628997,2.5699766040338927,3.132375151480906,1.0689624694041593,2.5699766040338927,rastrigin
12,-4.245795690354039,1.5327716162118556,0.23503038892023911,1.4337872123662396,-0.3004519673666957,-0.3004519673666957,False,0.0,logei,1.3531002999516204,False,1,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.0689624694041593,3.9393910408047477,38.39551770709472,2.5699766040338927,3.1996264755912267,1.0689624694041593,2.5699766040338927,rastrigin
13,-1.8691631049516269,0.8768308938905405,1.4360928393499945,1.7209972283906372,1.3630659130079341,1.3630659130079341,False,0.0,logei,0.9351361999870278,False,1,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,1.3630659130079341,2.275873160430118,40.671390867524835,2.275873160430118,3.128568528271141,1.3630659130079341,2.275873160430118,rastrigin
14,-1.1963561778723675,0.9722504514204843,0.2219080649378265,1.0472798206193237,2.7034788262459797,2.7034788262459797,False,0.0,logei,0.8173540999996476,False,1,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,2.7034788262459797,0.9354602471920721,41.6068511147169,0.9354602471920721,2.971917936765493,2.7034788262459797,0.9354602471920721,rastrigin
15,-1.0018361943622192,0.8616743911762603,0.13466900786022945,0.9080775631244377,3.092471342835192,3.092471342835192,False,0.0,logei,0.8999212000053376,False,1,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,3.092471342835192,0.5464677306028598,42.15331884531976,0.5464677306028598,2.8102212563546507,3.092471342835192,0.5464677306028598,rastrigin
16,-0.6926080365790985,0.5733711904875177,0.06997316027818934,0.6415782208896946,1.1365163658602602,1.1365163658602602,False,0.0,logei,0.7558503999607638,False,1,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,3.092471342835192,2.5024227075777916,44.65574155289755,0.5464677306028598,2.790983847056097,3.092471342835192,0.5464677306028598,rastrigin
17,-1.0855842514324547,1.1139724756822165,-0.06015078774410667,0.9941635049073103,3.246494228063535,3.246494228063535,False,0.0,logei,0.6528225000365637,False,1,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,3.246494228063535,0.39244484537451685,45.04818639827207,0.39244484537451685,2.6498933175454162,3.246494228063535,0.39244484537451685,rastrigin
18,-1.0327604965864674,1.376945763366741,-1.368041819049437,0.1094038025410597,1.6137187947936078,1.6137187947936078,False,0.0,logei,1.1939353000489064,False,1,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,3.246494228063535,2.025220278644444,47.07340667691652,0.39244484537451685,2.6151892598286954,3.246494228063535,0.39244484537451685,rastrigin
19,-1.0289824449949023,1.50633836121659,0.14380495671449534,1.6435580540043762,1.3692150581548792,1.3692150581548792,False,0.0,logei,0.9928883999818936,False,1,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,3.246494228063535,2.2697240152831726,49.34313069219969,0.39244484537451685,2.597006878536826,3.246494228063535,0.39244484537451685,rastrigin
20,-1.0669889859289403,1.7288602794678667,-0.984890914030558,0.889076800069484,2.6340978859449122,2.6340978859449122,False,0.0,logei,1.0103305999655277,False,1,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,3.246494228063535,1.0048411874931396,50.347971879692835,0.39244484537451685,2.517398593984642,3.246494228063535,0.39244484537451685,rastrigin
21,-1.080580303305929,2.005732050391737,-0.0011466740883256316,0.7809015592187804,2.8958284696906595,2.8958284696906595,False,0.0,logei,1.1719168000272475,False,2,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,3.246494228063535,0.7431106037473922,51.091082483440225,0.39244484537451685,2.43290868968763,3.246494228063535,0.39244484537451685,rastrigin
22,-1.0660854263802473,-1.5424549660930922,-0.17455671874239725,0.9393376746857963,2.1127964768347947,2.1127964768347947,False,0.0,logei,1.2714732000022195,False,2,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,3.246494228063535,1.5261425966032571,52.61722508004348,0.39244484537451685,2.3916920490928857,3.246494228063535,0.39244484537451685,rastrigin
23,-1.0801584506975777,0.7088061843799282,-0.09203441142269166,0.8437050315610396,2.5456461434231605,2.5456461434231605,False,0.0,logei,1.0801949999877252,False,2,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,3.246494228063535,1.0932929300148913,53.71051801005837,0.39244484537451685,2.3352399134807986,3.246494228063535,0.39244484537451685,rastrigin
24,-1.0032935541906798,3.300110394187123,0.3308116666695703,1.0320937764080094,1.6139545336388559,1.6139545336388559,False,0.0,logei,0.8754665000014938,False,2,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,3.246494228063535,2.024984539799196,55.73550254985757,0.39244484537451685,2.3223126062440653,3.246494228063535,0.39244484537451685,rastrigin
25,-0.9857451678761453,1.4581885972481263,0.4124434957829432,1.0339018560402051,1.5378901448662188,1.5378901448662188,False,0.0,logei,1.0722874999628402,False,2,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,3.246494228063535,2.1010489285718332,57.836551478429406,0.39244484537451685,2.3134620591371764,3.246494228063535,0.39244484537451685,rastrigin
26,-1.1449591172448617,1.7779431754002362,-0.28860164843011415,0.7395902717225137,1.6608963459341088,1.6608963459341088,False,0.0,logei,1.3515584000269882,False,2,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,3.246494228063535,1.978042727503943,59.814594205933346,0.39244484537451685,2.300561315612821,3.246494228063535,0.39244484537451685,rastrigin
27,-1.148649702324996,0.21046565346546692,0.07108190822970649,0.7061952631284864,2.3051169946851466,2.3051169946851466,False,0.0,logei,1.4102150999824516,False,2,8,8b3c2418-af3b-4036-99a4-b7b3bc69c86b,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",3.638939073438052,3.246494228063535,1.3338220787529051,61.14841628468625,0.39244484537451685,2.2647561586920832,2.8958284696906595,0.7431106037473922,rastrigin
