User_ID;Run;Phase;value;x0;x1
10;1;sampling;-0.11357305446510926;68.52284301246982;-70.91799501804996
10;2;sampling;1.8025130488205015;-415.66840272739887;-155.56654035354063
10;3;sampling;-2.2905448121960705;124.4252553018157;-489.8252767409044
10;4;sampling;-0.3647737719833133;383.6235550162306;362.5467202835888
10;5;sampling;0.19528912151204303;-466.6324830327964;309.67906597468584
10;6;optimization;-0.17063544436007483;-435.8437874306396;-147.34954873172103
10;7;optimization;1.4394188096073992;-403.8897250852222;-179.88422328614607
10;8;optimization;-0.2598648385566251;-383.60956054034193;-137.59125695484212
10;9;optimization;1.6478289603236425;-331.4888166289157;-114.79382489169848
10;10;optimization;2.5772096998005383;-393.98693251068426;-151.79132210266494
10;11;optimization;2.3323782267622795;-400.80790022812073;-143.02889966331313
10;12;optimization;0.6111378680790773;-399.1702514247379;-147.09835584686715
10;13;optimization;0.6240602575810432;-400.8104280366504;-148.55455134520517
10;14;optimization;1.2745851974026328;-402.0180639377007;-149.74433395185227
10;15;optimization;5.242692215845049;-403.3418135438917;-151.03884385814771
10;16;optimization;1.8975950033266265;-405.0608438851068;-152.65472381246786
10;17;optimization;0.05635268037812724;-371.6300244493224;-81.90257430602463
10;18;optimization;2.3088155298206066;-454.6355174161137;-195.69070481087607
10;19;optimization;1.6808453090289213;-497.3804862615914;-238.40593067853317
10;20;optimization;-0.05579726699691087;-463.784076607313;-256.213394880064
