iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,444.2990447641016,-255.81934909493356,123.77778006187418,333.0408995042145,259.2895555242783,498.45614458860905,0.057472194418865245,0.057472194418865245,0.057472194418865245,0.0,False,True,0.0,ucb,0.0,False,False,,9,eb667468-799f-4065-8e01-11fdb471cd82,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,2.6963836212401056,2.6963836212401056,2.6963836212401056,2.6963836212401056,0.057472194418865245,2.6963836212401056,griewank
2,432.47237901946164,501.88515485851485,-568.0947186388834,-75.30239984458956,-18.06680762725432,-521.8149631558709,-1.21653991397448,-1.21653991397448,-1.21653991397448,0.0,False,True,0.0,ucb,0.0,False,False,,9,eb667468-799f-4065-8e01-11fdb471cd82,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9703957296334504,6.666779350873556,2.6963836212401056,3.333389675436778,0.057472194418865245,2.6963836212401056,griewank
3,-593.2487391847285,396.7457243655084,579.9626931434107,341.53182320721544,-221.27581202607223,246.40044550734456,-1.3389954932437236,-1.3389954932437236,-1.3389954932437236,0.0,False,True,0.0,ucb,0.0,False,False,,9,eb667468-799f-4065-8e01-11fdb471cd82,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.092851308902694,10.75963065977625,2.6963836212401056,3.5865435532587497,0.057472194418865245,2.6963836212401056,griewank
4,-240.98271216210395,288.8981794508984,-264.30333630205564,339.1090983937578,585.2888962734921,583.4862591362862,-1.0998450984185968,-1.0998450984185968,-1.0998450984185968,0.0,False,True,0.0,ucb,0.0,False,False,,9,eb667468-799f-4065-8e01-11fdb471cd82,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.8537009140775673,14.613331573853817,2.6963836212401056,3.653332893463454,0.057472194418865245,2.6963836212401056,griewank
5,459.435080396011,495.3720621407015,249.84829692380697,65.39625271621048,507.8858496842647,-492.32306417482494,-1.15444362565057,-1.15444362565057,-1.15444362565057,0.0,False,True,0.0,ucb,0.0,False,False,,9,eb667468-799f-4065-8e01-11fdb471cd82,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9082994413095404,18.521631015163358,2.6963836212401056,3.7043262030326716,0.057472194418865245,2.6963836212401056,griewank
6,590.6951051664661,-559.0281206239572,73.12108327202513,-269.3560589059122,326.7885385791307,269.2507074938293,-0.7553429187186012,,-0.7553429187186012,0.0,False,True,,ucb,0.5367721000220627,False,True,-1.2410310298283287,9,eb667468-799f-4065-8e01-11fdb471cd82,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.5091987343775717,22.030829749540928,2.6963836212401056,3.6718049582568213,0.057472194418865245,2.6963836212401056,griewank
7,474.34460198748184,-256.0387665194624,-487.29001811988036,600.0,-245.28507302715008,432.52252171490034,-1.5794922846172905,-1.5794922846172905,-1.5794922846172905,0.0,False,True,0.0,ucb,0.4038002999732271,False,False,,9,eb667468-799f-4065-8e01-11fdb471cd82,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.333348100276261,26.36417784981719,2.6963836212401056,3.7663111214024556,0.057472194418865245,2.6963836212401056,griewank
8,519.0934214813169,-367.6214141390486,242.51404044483954,456.4179108458052,385.3762816572133,599.1282813816242,-1.7472413279366574,,-1.7472413279366574,0.0,False,True,,ucb,0.2331906000035815,False,True,-1.3389954932437236,9,eb667468-799f-4065-8e01-11fdb471cd82,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.501097143595628,30.865274993412818,2.6963836212401056,3.8581593741766023,0.057472194418865245,2.6963836212401056,griewank
9,385.7126385077507,-137.26060842284642,89.37586430586097,433.7511946517083,198.6979689761115,520.297401942831,0.174674200422813,0.174674200422813,0.174674200422813,0.0,False,True,0.0,ucb,0.28077939996728674,False,False,,9,eb667468-799f-4065-8e01-11fdb471cd82,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.174674200422813,2.5791816152361577,33.44445660864898,2.5791816152361577,3.7160507342943307,0.174674200422813,2.5791816152361577,griewank
10,-17.29592603815183,-286.91914516863244,92.48631895410476,375.28135806211253,288.59223092189245,315.1668011370687,1.1615777288941793,1.1615777288941793,1.1615777288941793,0.0,False,True,0.0,ucb,0.2992214999976568,False,False,,9,eb667468-799f-4065-8e01-11fdb471cd82,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1615777288941793,1.5922780867647914,35.03673469541377,1.5922780867647914,3.503673469541377,1.1615777288941793,1.5922780867647914,griewank
11,-53.97993080812656,-346.9484334809544,64.04683325841664,342.250585630044,-146.58088153245941,260.32216122330766,1.4697198751078762,1.4697198751078762,1.4697198751078762,0.0,False,True,0.0,ucb,0.37711689999559894,False,False,,9,eb667468-799f-4065-8e01-11fdb471cd82,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.4697198751078762,1.2841359405510946,36.320870635964866,1.2841359405510946,3.3018973305422605,1.4697198751078762,1.2841359405510946,griewank
12,138.28363547607483,-540.5128464334422,-3.7915146018046704,435.0776100000523,279.16643397018,52.374287934403824,0.5260264892759194,0.5260264892759194,0.5260264892759194,0.0,False,True,0.0,ucb,0.6566387999919243,False,False,,9,eb667468-799f-4065-8e01-11fdb471cd82,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.4697198751078762,2.227829326383051,38.54869996234792,1.2841359405510946,3.2123916635289933,1.4697198751078762,1.2841359405510946,griewank
13,-215.38271386787048,259.8463820876287,56.858117028842805,293.7151424759788,-488.27704820267616,195.98707759569814,0.9119801948265368,0.9119801948265368,0.9119801948265368,0.0,False,True,0.0,ucb,0.4766393000027165,False,False,,9,eb667468-799f-4065-8e01-11fdb471cd82,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.4697198751078762,1.8418756208324338,40.39057558318035,1.2841359405510946,3.1069673525523345,1.4697198751078762,1.2841359405510946,griewank
14,-517.0582003044101,-600.0,15.469566648042763,311.69095248278956,-235.6984513052171,392.50972219692494,-0.8151558679462628,-0.8151558679462628,-0.8151558679462628,0.0,False,True,0.0,ucb,0.37806279998039827,False,False,,9,eb667468-799f-4065-8e01-11fdb471cd82,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.4697198751078762,3.5690116836052335,43.95958726678558,1.2841359405510946,3.139970519056113,1.4697198751078762,1.2841359405510946,griewank
15,68.0114517985875,-500.0933156732884,92.96818666423583,141.65184326820494,-571.081104993121,600.0,-0.9491419855690477,-0.9491419855690477,-0.9491419855690477,0.0,False,True,0.0,ucb,0.44330729998182505,False,False,,9,eb667468-799f-4065-8e01-11fdb471cd82,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.4697198751078762,3.7029978012280185,47.6625850680136,1.2841359405510946,3.1775056712009064,1.4697198751078762,1.2841359405510946,griewank
16,250.85094597479838,163.53907506740836,76.03981874612654,449.53376673208436,-600.0,243.69374339055602,0.011932574425245347,0.011932574425245347,0.011932574425245347,0.0,False,True,0.0,ucb,0.29903210001066327,False,False,,9,eb667468-799f-4065-8e01-11fdb471cd82,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.4697198751078762,2.7419232412337253,50.404508309247326,1.2841359405510946,3.150281769327958,1.4697198751078762,1.2841359405510946,griewank
