iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,150.11455992560036,476.65656116349055,330.8228282942322,-329.7513720112898,-239.8004581065295,448.2641344755143,-0.023973538340225708,-0.023973538340225708,-0.023973538340225708,0.0,False,True,0.0,logei,0.0,False,False,,7,dbbd70b4-4bd4-4d55-a607-6a8bbdb09568,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.7778293539991963,2.7778293539991963,2.7778293539991963,2.7778293539991963,-0.023973538340225708,2.7778293539991963,griewank
2,-593.6816345213103,385.47410205931953,356.4833145024555,-38.47805658753509,-236.36108781682378,-265.88926547907204,-0.13761977935323588,-0.13761977935323588,-0.13761977935323588,0.0,False,True,0.0,logei,0.0,False,False,,7,dbbd70b4-4bd4-4d55-a607-6a8bbdb09568,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.8914755950122064,5.669304949011403,2.7778293539991963,2.8346524745057016,-0.023973538340225708,2.7778293539991963,griewank
3,-294.1564948150505,-65.90843294082413,5.4579107495439985,64.19682248939091,594.6003401212713,351.1943030565037,0.562530482181455,0.562530482181455,0.562530482181455,0.0,False,True,0.0,logei,0.0,False,False,,7,dbbd70b4-4bd4-4d55-a607-6a8bbdb09568,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.191325333477516,7.860630282488919,2.191325333477516,2.620210094162973,0.562530482181455,2.191325333477516,griewank
4,146.61507532939515,586.752177218262,-341.62956211728124,-407.74555937058653,135.04752512763696,-547.26959044634,-0.9414791274515234,-0.9414791274515234,-0.9414791274515234,0.0,False,True,0.0,logei,0.0,False,False,,7,dbbd70b4-4bd4-4d55-a607-6a8bbdb09568,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,3.695334943110494,11.555965225599413,2.191325333477516,2.8889913063998534,0.562530482181455,2.191325333477516,griewank
5,-557.1836654716847,17.86658432564434,-40.55276960965307,500.6013278314226,155.07150538921258,16.94117591941665,0.5049409082286777,0.5049409082286777,0.5049409082286777,0.0,False,True,0.0,logei,0.0,False,False,,7,dbbd70b4-4bd4-4d55-a607-6a8bbdb09568,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.248914907430293,13.804880133029707,2.191325333477516,2.7609760266059413,0.562530482181455,2.191325333477516,griewank
6,-574.6014462231025,-78.89056253211207,388.20503753725836,575.766055373753,-63.408407662459844,600.0,-1.761692671147622,,-1.761692671147622,0.0,False,True,,logei,0.29385449999244884,False,True,-0.2983916489728934,7,dbbd70b4-4bd4-4d55-a607-6a8bbdb09568,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,4.515548486806592,18.3204286198363,2.191325333477516,3.0534047699727167,0.562530482181455,2.191325333477516,griewank
7,-202.603878796549,278.3326982939714,68.07489889923316,332.32663139422306,-203.13534018707668,298.5431975597375,1.3541598316696497,1.3541598316696497,1.3541598316696497,0.0,False,True,0.0,logei,0.3438869999954477,False,False,,7,dbbd70b4-4bd4-4d55-a607-6a8bbdb09568,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.3541598316696497,1.399695983989321,19.72012460382562,1.399695983989321,2.8171606576893744,1.3541598316696497,1.399695983989321,griewank
8,398.63748769172037,600.0,81.85448094993323,237.25999955448555,-600.0,600.0,-2.210566887798395,,-2.210566887798395,0.0,False,True,,logei,0.46285799995530397,False,True,-0.13761977935323588,7,dbbd70b4-4bd4-4d55-a607-6a8bbdb09568,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.3541598316696497,4.964422703457366,24.684547307282987,1.399695983989321,3.0855684134103734,1.3541598316696497,1.399695983989321,griewank
9,-292.8132369870019,308.210936537395,46.29629559919199,173.43736069560705,-465.20857807133723,600.0,-0.26391439311206494,-0.26391439311206494,-0.26391439311206494,0.0,False,True,0.0,logei,0.547607299988158,False,False,,7,dbbd70b4-4bd4-4d55-a607-6a8bbdb09568,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.3541598316696497,3.0177702087710356,27.702317516054023,1.399695983989321,3.078035279561558,1.3541598316696497,1.399695983989321,griewank
10,-72.58663794644016,405.40558840178846,-16.50256729720986,535.4198361744342,-408.65418381408756,243.3000516116872,0.14407885387269348,0.14407885387269348,0.14407885387269348,0.0,False,True,0.0,logei,0.4051473999861628,False,False,,7,dbbd70b4-4bd4-4d55-a607-6a8bbdb09568,missing_low,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.3541598316696497,2.6097769617862774,30.3120944778403,1.399695983989321,3.03120944778403,1.3541598316696497,1.399695983989321,griewank
