iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,444.2990447641016,-255.81934909493356,123.77778006187418,333.0408995042145,259.2895555242783,498.45614458860905,0.057472194418865245,0.057472194418865245,0.057472194418865245,0.0,False,True,0.0,ucb,0.0,False,False,,9,2575b312-9eb1-4b07-ad69-da08c5fd8d63,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,2.6963836212401056,2.6963836212401056,2.6963836212401056,2.6963836212401056,0.057472194418865245,2.6963836212401056,griewank
2,432.47237901946164,501.88515485851485,-568.0947186388834,-75.30239984458956,-18.06680762725432,-521.8149631558709,-1.21653991397448,-1.21653991397448,-1.21653991397448,0.0,False,True,0.0,ucb,0.0,False,False,,9,2575b312-9eb1-4b07-ad69-da08c5fd8d63,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9703957296334504,6.666779350873556,2.6963836212401056,3.333389675436778,0.057472194418865245,2.6963836212401056,griewank
3,-593.2487391847285,396.7457243655084,579.9626931434107,341.53182320721544,-221.27581202607223,246.40044550734456,-1.3389954932437236,-1.3389954932437236,-1.3389954932437236,0.0,False,True,0.0,ucb,0.0,False,False,,9,2575b312-9eb1-4b07-ad69-da08c5fd8d63,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.092851308902694,10.75963065977625,2.6963836212401056,3.5865435532587497,0.057472194418865245,2.6963836212401056,griewank
4,-240.98271216210395,288.8981794508984,-264.30333630205564,339.1090983937578,585.2888962734921,583.4862591362862,-1.0998450984185968,-1.0998450984185968,-1.0998450984185968,0.0,False,True,0.0,ucb,0.0,False,False,,9,2575b312-9eb1-4b07-ad69-da08c5fd8d63,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.8537009140775673,14.613331573853817,2.6963836212401056,3.653332893463454,0.057472194418865245,2.6963836212401056,griewank
5,459.435080396011,495.3720621407015,249.84829692380697,65.39625271621048,507.8858496842647,-492.32306417482494,-1.15444362565057,-1.15444362565057,-1.15444362565057,0.0,False,True,0.0,ucb,0.0,False,False,,9,2575b312-9eb1-4b07-ad69-da08c5fd8d63,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.9082994413095404,18.521631015163358,2.6963836212401056,3.7043262030326716,0.057472194418865245,2.6963836212401056,griewank
6,590.6951051664661,-559.0281206239572,73.12108327202513,-269.3560589059122,326.7885385791307,269.2507074938293,-0.7553429187186012,,-0.7553429187186012,0.0,False,True,,ucb,0.4196926999720745,False,True,-1.2410310298283287,9,2575b312-9eb1-4b07-ad69-da08c5fd8d63,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,3.5091987343775717,22.030829749540928,2.6963836212401056,3.6718049582568213,0.057472194418865245,2.6963836212401056,griewank
7,474.34460198748184,-256.0387665194624,-487.29001811988036,600.0,-245.28507302715008,432.52252171490034,-1.5794922846172905,-1.5794922846172905,-1.5794922846172905,0.0,False,True,0.0,ucb,0.36657740001101047,False,False,,9,2575b312-9eb1-4b07-ad69-da08c5fd8d63,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.333348100276261,26.36417784981719,2.6963836212401056,3.7663111214024556,0.057472194418865245,2.6963836212401056,griewank
8,519.0934214813169,-367.6214141390486,242.51404044483954,456.4179108458052,385.3762816572133,599.1282813816242,-1.7472413279366574,,-1.7472413279366574,0.0,False,True,,ucb,0.24577729997690767,False,True,-1.3389954932437236,9,2575b312-9eb1-4b07-ad69-da08c5fd8d63,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.057472194418865245,4.501097143595628,30.865274993412818,2.6963836212401056,3.8581593741766023,0.057472194418865245,2.6963836212401056,griewank
9,385.7126385077507,-137.26060842284642,89.37586430586097,433.7511946517083,198.6979689761115,520.297401942831,0.174674200422813,0.174674200422813,0.174674200422813,0.0,False,True,0.0,ucb,0.35027890000492334,False,False,,9,2575b312-9eb1-4b07-ad69-da08c5fd8d63,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.174674200422813,2.5791816152361577,33.44445660864898,2.5791816152361577,3.7160507342943307,0.174674200422813,2.5791816152361577,griewank
10,-17.29592603815183,-286.91914516863244,92.48631895410476,375.28135806211253,288.59223092189245,315.1668011370687,1.1615777288941793,1.1615777288941793,1.1615777288941793,0.0,False,True,0.0,ucb,0.3169237999827601,False,False,,9,2575b312-9eb1-4b07-ad69-da08c5fd8d63,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1615777288941793,1.5922780867647914,35.03673469541377,1.5922780867647914,3.503673469541377,1.1615777288941793,1.5922780867647914,griewank
