iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,missing,imputed_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-445.7157566769605,-0.8665650718620554,121.79802914802895,-565.5731899536665,-422.48869850705285,513.8532275524435,-0.9762267742847551,-0.9762267742847551,-0.9762267742847551,0.0,False,True,0.0,logei,0.0,False,False,,11,018ff412-ad7a-4d47-ac1e-3126468fd7fc,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.9762267742847551,3.7300825899437258,3.7300825899437258,3.7300825899437258,3.7300825899437258,-0.9762267742847551,3.7300825899437258,griewank
2,-515.4953086149638,-444.2712607208424,537.9941439501301,146.26031135565938,-157.20825152425084,13.668026163915215,-0.2974490717811511,-0.2974490717811511,-0.2974490717811511,0.0,False,True,0.0,logei,0.0,False,False,,11,018ff412-ad7a-4d47-ac1e-3126468fd7fc,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.2974490717811511,3.051304887440122,6.781387477383848,3.051304887440122,3.390693738691924,-0.2974490717811511,3.051304887440122,griewank
3,195.41154302015912,-269.6294210866448,-434.4383125596536,345.6475134047902,204.43270092298053,14.858776179792471,0.9791977447925131,0.9791977447925131,0.9791977447925131,0.0,False,True,0.0,logei,0.0,False,False,,11,018ff412-ad7a-4d47-ac1e-3126468fd7fc,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,1.7746580708664577,8.556045548250305,1.7746580708664577,2.8520151827501015,0.9791977447925131,1.7746580708664577,griewank
4,380.08372316358964,58.890322644031585,577.0963671567665,-354.58864640394614,64.47643543827337,-19.650363691934785,0.4139567988793983,0.4139567988793983,0.4139567988793983,0.0,False,True,0.0,logei,0.0,False,False,,11,018ff412-ad7a-4d47-ac1e-3126468fd7fc,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,2.3398990167795723,10.895944565029877,1.7746580708664577,2.7239861412574693,0.9791977447925131,1.7746580708664577,griewank
5,-176.0701739274623,109.91436473885221,-317.63852199890334,362.64322053418016,440.8002622108977,-445.48839452657876,0.1984878307961768,,0.1984878307961768,0.0,False,True,,logei,0.0,False,True,-0.9762267742847551,11,018ff412-ad7a-4d47-ac1e-3126468fd7fc,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,2.555367984862794,13.451312549892672,1.7746580708664577,2.6902625099785342,0.9791977447925131,1.7746580708664577,griewank
6,469.5346003505601,-314.20656796635416,-403.8558258769605,316.10634498211374,210.77792852180093,79.21560588142535,0.33158722779806094,0.33158722779806094,0.33158722779806094,0.0,False,True,0.0,logei,0.34473509999224916,False,False,,11,018ff412-ad7a-4d47-ac1e-3126468fd7fc,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,2.42226858786091,15.873581137753582,1.7746580708664577,2.6455968562922636,0.9791977447925131,1.7746580708664577,griewank
7,82.0615911704572,78.10163562280914,-600.0,32.65125282107887,210.2739407257795,29.48792089852859,1.1433571801990676,1.1433571801990676,1.1433571801990676,0.0,False,True,0.0,logei,0.46870149997994304,False,False,,11,018ff412-ad7a-4d47-ac1e-3126468fd7fc,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.1433571801990676,1.6104986354599031,17.484079773213487,1.6104986354599031,2.497725681887641,1.1433571801990676,1.6104986354599031,griewank
8,25.0608440100471,-53.48589706096258,-308.31181857432955,-149.10331517796934,517.8994429077609,38.533178834316644,1.2565004711270331,1.2565004711270331,1.2565004711270331,0.0,False,True,0.0,logei,0.590404300019145,False,False,,11,018ff412-ad7a-4d47-ac1e-3126468fd7fc,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.2565004711270331,1.4973553445319376,18.981435117745423,1.4973553445319376,2.372679389718178,1.2565004711270331,1.4973553445319376,griewank
9,54.399727036495904,-600.0,-600.0,-600.0,600.0,57.25711175324232,-2.762373047140036,,-2.762373047140036,0.0,False,True,,logei,0.49866370001109317,False,True,-0.17164181186530858,11,018ff412-ad7a-4d47-ac1e-3126468fd7fc,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.2565004711270331,5.516228862799007,24.49766398054443,1.4973553445319376,2.721962664504937,1.2565004711270331,1.4973553445319376,griewank
10,12.95426203025794,-40.04761918697989,-321.89049646849594,600.0,600.0,14.531313437514717,-0.40158220560695923,,-0.40158220560695923,0.0,False,True,,logei,0.40848169999662787,False,True,-0.17164181186530858,11,018ff412-ad7a-4d47-ac1e-3126468fd7fc,missing_mcar,0.3,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.2565004711270331,3.15543802126593,27.65310200181036,1.4973553445319376,2.765310200181036,1.2565004711270331,1.4973553445319376,griewank
