iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,-0.39422817498468915,-0.39422817498468915,0.0,False,True,0.0,logei,0.0,False,9,9f29185b-77e8-4b89-9647-9f04395b974a,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,1.7378678023125438,1.7378678023125438,0.0,False,True,0.0,logei,0.0,False,9,9f29185b-77e8-4b89-9647-9f04395b974a,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,1.7378678023125438,1.3170331398431838,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,-0.9871025361789454,-0.9871025361789454,0.0,False,True,0.0,logei,0.0,False,9,9f29185b-77e8-4b89-9647-9f04395b974a,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,1.7378678023125438,1.3170331398431838,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-0.9087857119633538,-0.9087857119633538,0.0,False,True,0.0,logei,0.0,False,9,9f29185b-77e8-4b89-9647-9f04395b974a,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,1.7378678023125438,1.3170331398431838,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,0.28104361833347785,0.28104361833347785,0.0,False,True,0.0,logei,0.0,False,9,9f29185b-77e8-4b89-9647-9f04395b974a,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,1.7378678023125438,1.3170331398431838,hartmann_3
6,1.0,0.5708980421112478,0.9811502433259058,-0.22590064538087098,-0.22590064538087098,1.3393548785983238,0.9930766128349003,True,True,0.0,logei,0.7279226999962702,False,9,9f29185b-77e8-4b89-9647-9f04395b974a,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.280801587536599,18.826511300796202,1.3170331398431838,3.137751883466034,1.7378678023125438,1.3170331398431838,hartmann_3
7,0.7184198446543932,0.7816834827003412,0.9558199285431833,0.8295046461729804,0.8295046461729804,0.8295046461729804,0.0,False,True,0.0,logei,0.8324984000064433,False,9,9f29185b-77e8-4b89-9647-9f04395b974a,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.225396295982747,21.05190759677895,1.3170331398431838,3.0074153709684213,1.7378678023125438,1.3170331398431838,hartmann_3
8,0.4609093968331114,0.9003403035893661,0.9048828106498611,0.24615906071456453,0.24615906071456453,0.24615906071456453,0.0,False,True,0.0,logei,0.842352400009986,False,9,9f29185b-77e8-4b89-9647-9f04395b974a,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.808741881441163,23.86064947822011,1.3170331398431838,2.982581184777514,1.7378678023125438,1.3170331398431838,hartmann_3
9,0.6895702330201299,0.7014799730554728,0.7248580409240519,1.125699659174213,1.125699659174213,1.125699659174213,0.0,False,True,0.0,logei,0.7215310999890789,False,9,9f29185b-77e8-4b89-9647-9f04395b974a,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.9292012829815146,25.789850761201627,1.3170331398431838,2.8655389734668475,1.7378678023125438,1.3170331398431838,hartmann_3
10,0.6861630442096264,0.6984907289371949,1.0,0.7842074484004261,0.7842074484004261,0.7842074484004261,0.0,False,True,0.0,logei,0.8152147000073455,False,9,9f29185b-77e8-4b89-9647-9f04395b974a,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.2706934937553016,28.06054425495693,1.3170331398431838,2.806054425495693,1.7378678023125438,1.3170331398431838,hartmann_3
11,1.0,0.7380049275140164,0.7870577352932407,1.2259579016021376,1.2259579016021376,1.2259579016021376,0.0,False,True,0.0,logei,0.723628599953372,False,9,9f29185b-77e8-4b89-9647-9f04395b974a,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.82894304055359,29.88948729551052,1.3170331398431838,2.717226117773684,1.7378678023125438,1.3170331398431838,hartmann_3
12,0.5224634681510248,0.7521335997093399,0.7440489233344056,1.2518257917741327,1.2518257917741327,1.2518257917741327,0.0,False,True,0.0,logei,0.8281382999848574,False,9,9f29185b-77e8-4b89-9647-9f04395b974a,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.803075150381595,31.692562445892115,1.3170331398431838,2.6410468704910097,1.7378678023125438,1.3170331398431838,hartmann_3
13,1.0,0.7630093952296231,0.7108042056457303,0.3029967655736336,0.3029967655736336,0.3029967655736336,0.0,False,True,0.0,logei,0.8579432999831624,False,9,9f29185b-77e8-4b89-9647-9f04395b974a,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.751904176582094,34.44446662247421,1.3170331398431838,2.649574355574939,1.7378678023125438,1.3170331398431838,hartmann_3
14,0.38360759547321693,0.701400247343368,0.8440384849390632,2.2876554330062424,2.2876554330062424,2.2876554330062424,0.0,False,True,0.0,logei,0.6925953000318259,False,9,9f29185b-77e8-4b89-9647-9f04395b974a,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.2876554330062424,0.7672455091494852,35.21171213162369,0.7672455091494852,2.515122295115978,2.2876554330062424,0.7672455091494852,hartmann_3
15,0.12188683297535474,0.6856981947993738,0.8454879503442052,2.482564336718145,2.482564336718145,2.482564336718145,0.0,False,True,0.0,logei,0.7228695999947377,False,9,9f29185b-77e8-4b89-9647-9f04395b974a,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.482564336718145,0.5723366054375827,35.784048737061276,0.5723366054375827,2.3856032491374184,2.482564336718145,0.5723366054375827,hartmann_3
