run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3
59f49f31-3c91-4953-9824-73747b340a25,weber_fechner,value,ei,10,exact,True,none,0.0,0,50,0,1,2,0.836968810674568,2.153305282720616,0.0,75.41337469707543,1.5082674939415086,5.841375194015577,0.11921173865337913,0.0,5.841375194015577,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
59f49f31-3c91-4953-9824-73747b340a25,weber_fechner,value,ei,10,exact,True,none,0.0,20,50,0,21,22,1.0690232737904142,2.153305282720616,0.0,75.41337469707543,1.5082674939415086,5.841375194015577,0.0,0.0,5.841375194015577,"x0,x1,x2,x3",-1.0,0.0,-0.0349066371391521,0.3762875052260046
f6e9b954-1d77-4001-bd58-db77c54443f4,weber_fechner,value,ei,10,exact,False,slip,0.01,0,50,0,1,2,0.836968810674568,2.1529806577055526,0.0003246250150632,80.65142832954481,1.6130285665908963,5.837775042547948,0.11913826617444792,0.0,5.729301891049994,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
c983b0dc-ee1c-4477-82f9-2313611102a6,weber_fechner,value,ei,10,exact,False,slip,0.05,0,50,0,1,2,0.836968810674568,2.153305282720616,0.0,58.62123984068979,1.1724247968137955,6.272335157035424,0.12800683993949843,0.0,6.341234071122245,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
b3154d77-6eea-416f-a5e8-86a79809bd41,weber_fechner,value,ei,10,exact,False,slip,0.15,0,50,0,1,2,0.836968810674568,2.1062629863740807,0.0470422963465351,39.80911911304215,0.796182382260843,14.406750269789864,0.2940153116283646,0.0524144893668658,22.21552065059877,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
09a12ad6-ce16-485d-93c6-8f82924817fc,weber_fechner,value,ei,10,exact,False,slip,0.4,0,50,0,1,2,0.836968810674568,2.051191763786405,0.1021135189342108,77.67087699688301,1.5534175399376602,21.0337308850265,0.4292598139801327,0.4883161031530925,31.77257425941948,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
f1975c0e-c26f-49fa-b2bf-cefadebe5e72,weber_fechner,value,ei,10,exact,False,slip,0.01,20,50,0,21,22,1.0689344446755382,2.153305282720616,0.0,74.57836268029905,1.491567253605981,5.841375194015577,0.0,0.0,5.841375194015577,"x0,x1,x2,x3",-1.0,0.0,-0.032071177474341295,0.3762875052260046
e5cb6e4d-b99d-4365-a89e-30fc1d53c577,weber_fechner,value,ei,10,exact,False,slip,0.05,20,50,0,21,22,1.0689385479182762,2.153305282720616,0.0,52.14661732345088,1.0429323464690174,5.841375194015577,0.0,0.0,5.841375194015577,"x0,x1,x2,x3",-1.0,0.0,-0.032207648725458005,0.3762875052260046
b7d3e4ba-354b-410a-8be8-bc2da9f6bdc5,weber_fechner,value,ei,10,exact,False,slip,0.15,20,50,0,21,22,0.6237505218836952,2.153305282720616,0.0,42.31695204228507,0.8463390408457013,5.841375194015577,0.0,0.0,5.841375194015577,"x0,x1,x2,x3",0.0,0.0,0.0068874823397859775,-0.6237124947739954
dc8810bb-97c4-4fcc-85e2-b98e43f8309b,weber_fechner,value,ei,10,exact,False,slip,0.4,20,50,0,21,22,0.6237367662202417,2.153305282720616,0.0,46.95035237166824,0.9390070474333648,5.841375194015577,0.0,0.0,5.841375194015577,"x0,x1,x2,x3",0.0,0.0,0.005502490134759563,-0.6237124947739954
