iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,ceiling_value,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.5008167137949656,0.9007877482674813,True,0.3999710344725157,qnei,0.0,False,1.1931706121488534,8,f9f37c97-d15e-4145-97b3-a7caf4b490e0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",2.9574997815819173,0.5008167137949656,2.4566830677869516,2.4566830677869516,2.4566830677869516,2.4566830677869516,0.5008167137949656,2.4566830677869516,moving_peaks
2,0.8698965116962161,0.391084806539194,0.4378818731227988,0.37274890308935305,1.4359951407315956,1.1931706121488534,True,-0.24282452858274217,qnei,0.0,False,1.1931706121488534,8,f9f37c97-d15e-4145-97b3-a7caf4b490e0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",2.9574997815819173,1.4359951407315956,1.5215046408503217,3.9781877086372734,1.5215046408503217,1.9890938543186367,1.4359951407315956,1.5215046408503217,moving_peaks
3,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.8068291277899625,-2.245008240814587,True,-1.4381791130246242,qnei,0.0,False,1.9359951407315956,8,f9f37c97-d15e-4145-97b3-a7caf4b490e0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",2.9574997815819173,1.4359951407315956,3.76432890937188,7.742516618009153,1.5215046408503217,2.580838872669718,1.4359951407315956,1.5215046408503217,moving_peaks
4,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,0.3260919802061501,-0.8273811279190322,True,-1.1534731081251823,qnei,0.0,False,1.9359951407315956,8,f9f37c97-d15e-4145-97b3-a7caf4b490e0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",2.9574997815819173,1.4359951407315956,2.6314078013757674,10.37392441938492,1.5215046408503217,2.59348110484623,1.4359951407315956,1.5215046408503217,moving_peaks
5,0.25592050515822606,0.5909028517654116,0.6042722960584558,0.6468580270601879,1.7996282073127823,1.7201493663206129,True,-0.0794788409921694,qnei,0.0,False,1.9359951407315956,8,f9f37c97-d15e-4145-97b3-a7caf4b490e0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",2.9574997815819173,1.7996282073127823,1.157871574269135,11.531795993654056,1.157871574269135,2.306359198730811,1.7996282073127823,1.157871574269135,moving_peaks
6,0.5316595893648745,0.4243516789544167,0.7610061954579279,0.6482200581796899,0.9420641843510312,2.2996282073127823,True,1.3575640229617512,qnei,0.4277882000315003,False,2.2996282073127823,8,f9f37c97-d15e-4145-97b3-a7caf4b490e0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",2.9574997815819173,1.7996282073127823,2.015435597230886,13.547231590884941,1.157871574269135,2.2578719318141567,0.9420641843510312,2.015435597230886,moving_peaks
7,0.8504138259790894,0.7766395800392064,0.9444408891543782,0.5913968179631259,-2.0108892282284434,-1.9699890871348191,True,0.040900141093624276,qnei,0.3597758000250906,False,1.4420641843510311,8,f9f37c97-d15e-4145-97b3-a7caf4b490e0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",2.9574997815819173,1.7996282073127823,4.968389009810361,18.5156206006953,1.157871574269135,2.645088657242186,0.9420641843510312,2.015435597230886,moving_peaks
8,0.443256794642538,0.4417363209080724,0.5106239424198745,0.7529937616163953,0.1022233735713278,0.3773012777945183,True,0.27507790422319045,qnei,0.27801070001441985,False,1.4420641843510311,8,f9f37c97-d15e-4145-97b3-a7caf4b490e0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",2.9574997815819173,1.7996282073127823,2.8552764080105897,21.37089700870589,1.157871574269135,2.671362126088236,0.9420641843510312,2.015435597230886,moving_peaks
9,0.5059924261254207,0.47832674034375683,0.6681087284976603,0.5562056982468669,1.115702201466532,1.4420641843510311,True,0.326361982884499,qnei,0.38129380001919344,False,1.4420641843510311,8,f9f37c97-d15e-4145-97b3-a7caf4b490e0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",2.9574997815819173,1.7996282073127823,1.8417975801153852,23.212694588821275,1.157871574269135,2.5791882876468084,0.9420641843510312,2.015435597230886,moving_peaks
10,0.4069640211188318,0.4725409823820225,0.8415575494263738,0.8315233790133664,0.9512991869332615,1.4420641843510311,True,0.4907649974177696,qnei,0.3946787000168115,False,1.4420641843510311,8,f9f37c97-d15e-4145-97b3-a7caf4b490e0,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",2.9574997815819173,1.7996282073127823,2.006200594648656,25.218895183469932,1.157871574269135,2.521889518346993,0.9420641843510312,2.015435597230886,moving_peaks
