iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,547.2020515547704,-350.78182790502376,394.13386232943685,-420.8614523015757,15.36553972387776,-436.8964751753921,-0.8615395490477546,5.820399590907742,True,6.681939139955497,logei,0.0,False,1.5,10,bc5428e3-c421-44cc-982a-e48395d509c1,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.8615395490477546,3.6153953647067256,3.6153953647067256,3.6153953647067256,3.6153953647067256,-0.8615395490477546,3.6153953647067256,griewank
2,226.84377573735742,410.0972691747347,-89.38920311402808,548.3112041440395,390.3994876617579,-194.1416250341088,0.006360549547193837,2.4582270021132233,True,2.4518664525660294,logei,0.0,False,1.5,10,bc5428e3-c421-44cc-982a-e48395d509c1,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,2.747495266111777,6.3628906308185025,2.747495266111777,3.1814453154092512,-0.8615395490477546,3.6153953647067256,griewank
3,90.91265753341634,303.96223765017237,392.52472442975454,520.1261650218976,-426.00636607652723,294.696253252725,-0.28063547255835886,1.987598668798881,True,2.2682341413572398,logei,0.0,False,1.5,10,bc5428e3-c421-44cc-982a-e48395d509c1,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,3.0344912882173296,9.397381919035832,2.747495266111777,3.1324606396786105,-0.8615395490477546,3.6153953647067256,griewank
4,-432.7783273586132,487.83450733551217,-328.66267959056705,423.88769988672755,-232.41856136145145,563.796441847586,-1.3880249615002915,-3.1873232798740583,True,-1.7992983183737667,logei,0.0,False,1.5,10,bc5428e3-c421-44cc-982a-e48395d509c1,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,4.141880777159262,13.539262696195093,2.747495266111777,3.3848156740487734,-0.8615395490477546,3.6153953647067256,griewank
5,21.4010563402436,-213.0305294807264,-261.07977940238453,127.03799498361127,-199.482651936794,214.3785282097715,1.9146896549616432,-1.4099993675830493,True,-3.3246890225446926,logei,0.0,False,1.5,10,bc5428e3-c421-44cc-982a-e48395d509c1,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,0.8391661606973275,14.378428856892421,0.8391661606973275,2.8756857713784845,-0.8615395490477546,3.6153953647067256,griewank
6,600.0,139.84342837932172,600.0,254.42822770617505,450.4437334047658,-600.0,-2.461678995059951,-5.720517742150551,True,-3.2588387470906,logei,0.31082270003389567,False,1.5,10,bc5428e3-c421-44cc-982a-e48395d509c1,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,5.215534810718921,19.59396366761134,0.8391661606973275,3.2656606112685567,-0.8615395490477546,3.6153953647067256,griewank
7,540.6179437478996,-499.70393884112383,364.6731459093103,-600.0,-91.18869049357751,-404.41812127952227,-1.85172597335144,3.562889334428561,True,5.414615307780001,logei,0.2115097999922,False,1.5,10,bc5428e3-c421-44cc-982a-e48395d509c1,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,4.605581789010411,24.199545456621752,0.8391661606973275,3.4570779223745363,-0.8615395490477546,3.6153953647067256,griewank
8,542.3807130266513,-29.632995083733583,253.30171786876724,-351.03161343294556,-0.535210757311826,-418.58250435111177,0.2369964485346003,0.903745190559338,True,0.6667487420247377,logei,0.42410170001676306,False,1.5,10,bc5428e3-c421-44cc-982a-e48395d509c1,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,2.5168593671243706,26.716404823746124,0.8391661606973275,3.3395506029682656,-0.8615395490477546,3.6153953647067256,griewank
9,600.0,-385.505058956709,146.4257959686574,-259.4560182882754,281.58794564832846,-367.2064704365958,-0.34402562955744076,5.960193909593028,True,6.304219539150469,logei,0.3216604000190273,False,1.5,10,bc5428e3-c421-44cc-982a-e48395d509c1,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,3.0978814452164114,29.814286268962537,0.8391661606973275,3.3126984743291708,-0.34402562955744076,3.0978814452164114,griewank
10,582.2656013492535,-321.0124839951946,-163.68179272376668,-500.3222340970779,600.0,-600.0,-2.7350524826910263,-6.466454529292124,True,-3.7314020466010973,logei,0.40816139994421974,False,1.5,10,bc5428e3-c421-44cc-982a-e48395d509c1,gaussian,5.0,0,exact,value,learned,16.666666666666668,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,5.4889082983499975,35.30319456731253,0.8391661606973275,3.5303194567312532,-0.34402562955744076,3.0978814452164114,griewank
