dataset,acquisition,seed,error_model,jitter_std,jitter_iteration,variant,budget,k,tolerance,extra,censored,multiplier
ackley,logei,8,slip,0.01,0,rerate3x2,50,10,0.01,3.0,False,1.3
ackley,logei,8,slip,0.01,0,rerate3x2,50,25,0.01,6.0,False,1.24
ackley,logei,8,slip,0.05,0,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,logei,8,slip,0.05,0,rerate3x2,50,25,0.01,21.0,False,1.84
ackley,logei,8,slip,0.15,0,rerate3x2,50,10,0.01,-3.0,False,0.7
ackley,logei,8,slip,0.15,0,rerate3x2,50,25,0.01,26.0,True,2.04
ackley,logei,8,slip,0.4,0,rerate3x2,50,10,0.01,45.0,True,5.5
ackley,logei,8,slip,0.4,0,rerate3x2,50,25,0.01,26.0,True,2.04
ackley,logei,8,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,logei,8,slip,0.01,20,rerate3x2,50,25,0.01,2.0,False,1.08
ackley,logei,8,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,logei,8,slip,0.05,20,rerate3x2,50,25,0.01,10.0,False,1.4
ackley,logei,8,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,logei,8,slip,0.15,20,rerate3x2,50,25,0.01,26.0,True,2.04
ackley,logei,8,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,logei,8,slip,0.4,20,rerate3x2,50,25,0.01,26.0,True,2.04
ackley,logei,9,slip,0.01,0,rerate3x2,50,10,0.01,3.0,False,1.3
ackley,logei,9,slip,0.01,0,rerate3x2,50,25,0.01,3.0,False,1.12
ackley,logei,9,slip,0.05,0,rerate3x2,50,10,0.01,-2.0,False,0.8
ackley,logei,9,slip,0.05,0,rerate3x2,50,25,0.01,12.0,False,1.48
ackley,logei,9,slip,0.15,0,rerate3x2,50,10,0.01,13.0,False,2.3
ackley,logei,9,slip,0.15,0,rerate3x2,50,25,0.01,26.0,True,2.04
ackley,logei,9,slip,0.4,0,rerate3x2,50,10,0.01,43.0,True,5.3
ackley,logei,9,slip,0.4,0,rerate3x2,50,25,0.01,26.0,True,2.04
ackley,logei,9,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,logei,9,slip,0.01,20,rerate3x2,50,25,0.01,0.0,False,1.0
ackley,logei,9,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,logei,9,slip,0.05,20,rerate3x2,50,25,0.01,12.0,False,1.48
ackley,logei,9,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,logei,9,slip,0.15,20,rerate3x2,50,25,0.01,26.0,True,2.04
ackley,logei,9,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,logei,9,slip,0.4,20,rerate3x2,50,25,0.01,26.0,True,2.04
ackley,qnei,10,slip,0.01,0,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,10,slip,0.01,0,rerate3x2,50,25,0.01,0.0,False,1.0
ackley,qnei,10,slip,0.05,0,rerate3x2,50,10,0.01,3.0,False,1.3
ackley,qnei,10,slip,0.05,0,rerate3x2,50,25,0.01,3.0,False,1.12
ackley,qnei,10,slip,0.15,0,rerate3x2,50,10,0.01,1.0,False,1.1
ackley,qnei,10,slip,0.15,0,rerate3x2,50,25,0.01,1.0,False,1.04
ackley,qnei,10,slip,0.4,0,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,10,slip,0.4,0,rerate3x2,50,25,0.01,0.0,False,1.0
ackley,qnei,10,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,10,slip,0.01,20,rerate3x2,50,25,0.01,0.0,False,1.0
ackley,qnei,10,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,10,slip,0.05,20,rerate3x2,50,25,0.01,0.0,False,1.0
ackley,qnei,10,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,10,slip,0.15,20,rerate3x2,50,25,0.01,0.0,False,1.0
ackley,qnei,10,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,10,slip,0.4,20,rerate3x2,50,25,0.01,0.0,False,1.0
ackley,qnei,11,slip,0.01,0,rerate3x2,50,10,0.01,6.0,False,1.6
ackley,qnei,11,slip,0.01,0,rerate3x2,50,25,0.01,1.0,False,1.04
ackley,qnei,11,slip,0.05,0,rerate3x2,50,10,0.01,7.0,False,1.7
ackley,qnei,11,slip,0.05,0,rerate3x2,50,25,0.01,27.0,True,2.08
ackley,qnei,11,slip,0.15,0,rerate3x2,50,10,0.01,6.0,False,1.6
ackley,qnei,11,slip,0.15,0,rerate3x2,50,25,0.01,24.0,False,1.96
ackley,qnei,11,slip,0.4,0,rerate3x2,50,10,0.01,13.0,False,2.3
ackley,qnei,11,slip,0.4,0,rerate3x2,50,25,0.01,27.0,True,2.08
ackley,qnei,11,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,11,slip,0.01,20,rerate3x2,50,25,0.01,1.0,False,1.04
ackley,qnei,11,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,11,slip,0.05,20,rerate3x2,50,25,0.01,17.0,False,1.68
ackley,qnei,11,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,11,slip,0.15,20,rerate3x2,50,25,0.01,27.0,True,2.08
ackley,qnei,11,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,11,slip,0.4,20,rerate3x2,50,25,0.01,27.0,True,2.08
ackley,qnei,7,slip,0.01,0,rerate3x2,50,10,0.01,5.0,False,1.5
ackley,qnei,7,slip,0.01,0,rerate3x2,50,25,0.01,1.0,False,1.04
ackley,qnei,7,slip,0.05,0,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,7,slip,0.05,0,rerate3x2,50,25,0.01,25.0,True,2.0
ackley,qnei,7,slip,0.15,0,rerate3x2,50,10,0.01,42.0,True,5.2
ackley,qnei,7,slip,0.15,0,rerate3x2,50,25,0.01,25.0,True,2.0
ackley,qnei,7,slip,0.4,0,rerate3x2,50,10,0.01,42.0,True,5.2
ackley,qnei,7,slip,0.4,0,rerate3x2,50,25,0.01,25.0,True,2.0
ackley,qnei,7,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,7,slip,0.01,20,rerate3x2,50,25,0.01,25.0,True,2.0
ackley,qnei,7,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,7,slip,0.05,20,rerate3x2,50,25,0.01,25.0,True,2.0
ackley,qnei,7,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,7,slip,0.15,20,rerate3x2,50,25,0.01,25.0,True,2.0
ackley,qnei,7,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,7,slip,0.4,20,rerate3x2,50,25,0.01,25.0,True,2.0
ackley,qnei,8,slip,0.01,0,rerate3x2,50,10,0.01,10.0,False,2.0
ackley,qnei,8,slip,0.01,0,rerate3x2,50,25,0.01,4.0,False,1.16
ackley,qnei,8,slip,0.05,0,rerate3x2,50,10,0.01,3.0,False,1.3
ackley,qnei,8,slip,0.05,0,rerate3x2,50,25,0.01,27.0,True,2.08
ackley,qnei,8,slip,0.15,0,rerate3x2,50,10,0.01,2.0,False,1.2
ackley,qnei,8,slip,0.15,0,rerate3x2,50,25,0.01,27.0,True,2.08
ackley,qnei,8,slip,0.4,0,rerate3x2,50,10,0.01,42.0,True,5.2
ackley,qnei,8,slip,0.4,0,rerate3x2,50,25,0.01,27.0,True,2.08
ackley,qnei,8,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,8,slip,0.01,20,rerate3x2,50,25,0.01,5.0,False,1.2
ackley,qnei,8,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,8,slip,0.05,20,rerate3x2,50,25,0.01,27.0,True,2.08
ackley,qnei,8,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,8,slip,0.15,20,rerate3x2,50,25,0.01,27.0,True,2.08
ackley,qnei,8,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,8,slip,0.4,20,rerate3x2,50,25,0.01,27.0,True,2.08
ackley,qnei,9,slip,0.01,0,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,9,slip,0.01,0,rerate3x2,50,25,0.01,10.0,False,1.4
ackley,qnei,9,slip,0.05,0,rerate3x2,50,10,0.01,1.0,False,1.1
ackley,qnei,9,slip,0.05,0,rerate3x2,50,25,0.01,3.0,False,1.12
ackley,qnei,9,slip,0.15,0,rerate3x2,50,10,0.01,-4.0,False,0.6
ackley,qnei,9,slip,0.15,0,rerate3x2,50,25,0.01,29.0,True,2.16
ackley,qnei,9,slip,0.4,0,rerate3x2,50,10,0.01,6.0,False,1.6
ackley,qnei,9,slip,0.4,0,rerate3x2,50,25,0.01,29.0,True,2.16
ackley,qnei,9,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,9,slip,0.01,20,rerate3x2,50,25,0.01,2.0,False,1.08
ackley,qnei,9,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,9,slip,0.05,20,rerate3x2,50,25,0.01,7.0,False,1.28
ackley,qnei,9,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,9,slip,0.15,20,rerate3x2,50,25,0.01,29.0,True,2.16
ackley,qnei,9,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
ackley,qnei,9,slip,0.4,20,rerate3x2,50,25,0.01,29.0,True,2.16
branin,logei,10,slip,0.01,0,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,10,slip,0.01,0,rerate3x2,50,25,0.01,-1.0,False,0.96
branin,logei,10,slip,0.05,0,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,10,slip,0.05,0,rerate3x2,50,25,0.01,-23.0,False,0.08
branin,logei,10,slip,0.15,0,rerate3x2,50,10,0.01,49.0,True,5.9
branin,logei,10,slip,0.15,0,rerate3x2,50,25,0.01,26.0,True,2.04
branin,logei,10,slip,0.4,0,rerate3x2,50,10,0.01,6.0,False,1.6
branin,logei,10,slip,0.4,0,rerate3x2,50,25,0.01,-17.0,False,0.32
branin,logei,10,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,10,slip,0.01,20,rerate3x2,50,25,0.01,1.0,False,1.04
branin,logei,10,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,10,slip,0.05,20,rerate3x2,50,25,0.01,19.0,False,1.76
branin,logei,10,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,10,slip,0.15,20,rerate3x2,50,25,0.01,-3.0,False,0.88
branin,logei,10,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,10,slip,0.4,20,rerate3x2,50,25,0.01,2.0,False,1.08
branin,logei,11,slip,0.01,0,rerate3x2,50,10,0.01,1.0,False,1.1
branin,logei,11,slip,0.01,0,rerate3x2,50,25,0.01,3.0,False,1.12
branin,logei,11,slip,0.05,0,rerate3x2,50,10,0.01,-4.0,False,0.6
branin,logei,11,slip,0.05,0,rerate3x2,50,25,0.01,18.0,False,1.72
branin,logei,11,slip,0.15,0,rerate3x2,50,10,0.01,6.0,False,1.6
branin,logei,11,slip,0.15,0,rerate3x2,50,25,0.01,37.0,True,2.48
branin,logei,11,slip,0.4,0,rerate3x2,50,10,0.01,-2.0,False,0.8
branin,logei,11,slip,0.4,0,rerate3x2,50,25,0.01,37.0,True,2.48
branin,logei,11,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,11,slip,0.01,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,logei,11,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,11,slip,0.05,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,logei,11,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,11,slip,0.15,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,logei,11,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,11,slip,0.4,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,logei,7,slip,0.01,0,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,7,slip,0.01,0,rerate3x2,50,25,0.01,6.0,False,1.24
branin,logei,7,slip,0.05,0,rerate3x2,50,10,0.01,-2.0,False,0.8
branin,logei,7,slip,0.05,0,rerate3x2,50,25,0.01,12.0,False,1.48
branin,logei,7,slip,0.15,0,rerate3x2,50,10,0.01,2.0,False,1.2
branin,logei,7,slip,0.15,0,rerate3x2,50,25,0.01,42.0,True,2.68
branin,logei,7,slip,0.4,0,rerate3x2,50,10,0.01,42.0,True,5.2
branin,logei,7,slip,0.4,0,rerate3x2,50,25,0.01,42.0,True,2.68
branin,logei,7,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,7,slip,0.01,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,logei,7,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,7,slip,0.05,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,logei,7,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,7,slip,0.15,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,logei,7,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,7,slip,0.4,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,logei,8,slip,0.01,0,rerate3x2,50,10,0.01,-1.0,False,0.9
branin,logei,8,slip,0.01,0,rerate3x2,50,25,0.01,-1.0,False,0.96
branin,logei,8,slip,0.05,0,rerate3x2,50,10,0.01,-4.0,False,0.6
branin,logei,8,slip,0.05,0,rerate3x2,50,25,0.01,-4.0,False,0.84
branin,logei,8,slip,0.15,0,rerate3x2,50,10,0.01,18.0,False,2.8
branin,logei,8,slip,0.15,0,rerate3x2,50,25,0.01,18.0,False,1.72
branin,logei,8,slip,0.4,0,rerate3x2,50,10,0.01,12.0,False,2.2
branin,logei,8,slip,0.4,0,rerate3x2,50,25,0.01,15.0,False,1.6
branin,logei,8,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,8,slip,0.01,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,logei,8,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,8,slip,0.05,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,logei,8,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,8,slip,0.15,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,logei,8,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,8,slip,0.4,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,logei,9,slip,0.01,0,rerate3x2,50,10,0.01,-7.0,False,0.3
branin,logei,9,slip,0.01,0,rerate3x2,50,25,0.01,0.0,False,1.0
branin,logei,9,slip,0.05,0,rerate3x2,50,10,0.01,-1.0,False,0.9
branin,logei,9,slip,0.05,0,rerate3x2,50,25,0.01,-2.0,False,0.92
branin,logei,9,slip,0.15,0,rerate3x2,50,10,0.01,-2.0,False,0.8
branin,logei,9,slip,0.15,0,rerate3x2,50,25,0.01,26.0,False,2.04
branin,logei,9,slip,0.4,0,rerate3x2,50,10,0.01,-3.0,False,0.7
branin,logei,9,slip,0.4,0,rerate3x2,50,25,0.01,38.0,True,2.52
branin,logei,9,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,9,slip,0.01,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,logei,9,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,9,slip,0.05,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,logei,9,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,9,slip,0.15,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,logei,9,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,logei,9,slip,0.4,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,10,slip,0.01,0,rerate3x2,50,10,0.01,17.0,False,2.7
branin,qnei,10,slip,0.01,0,rerate3x2,50,25,0.01,1.0,False,1.04
branin,qnei,10,slip,0.05,0,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,10,slip,0.05,0,rerate3x2,50,25,0.01,-10.0,False,0.6
branin,qnei,10,slip,0.15,0,rerate3x2,50,10,0.01,40.0,False,5.0
branin,qnei,10,slip,0.15,0,rerate3x2,50,25,0.01,24.0,False,1.96
branin,qnei,10,slip,0.4,0,rerate3x2,50,10,0.01,49.0,True,5.9
branin,qnei,10,slip,0.4,0,rerate3x2,50,25,0.01,32.0,True,2.28
branin,qnei,10,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,10,slip,0.01,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,10,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,10,slip,0.05,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,10,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,10,slip,0.15,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,10,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,10,slip,0.4,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,11,slip,0.01,0,rerate3x2,50,10,0.01,-1.0,False,0.9
branin,qnei,11,slip,0.01,0,rerate3x2,50,25,0.01,3.0,False,1.12
branin,qnei,11,slip,0.05,0,rerate3x2,50,10,0.01,-1.0,False,0.9
branin,qnei,11,slip,0.05,0,rerate3x2,50,25,0.01,33.0,False,2.32
branin,qnei,11,slip,0.15,0,rerate3x2,50,10,0.01,-4.0,False,0.6
branin,qnei,11,slip,0.15,0,rerate3x2,50,25,0.01,37.0,True,2.48
branin,qnei,11,slip,0.4,0,rerate3x2,50,10,0.01,-5.0,False,0.5
branin,qnei,11,slip,0.4,0,rerate3x2,50,25,0.01,13.0,False,1.52
branin,qnei,11,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,11,slip,0.01,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,11,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,11,slip,0.05,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,11,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,11,slip,0.15,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,11,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,11,slip,0.4,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,7,slip,0.01,0,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,7,slip,0.01,0,rerate3x2,50,25,0.01,-4.0,False,0.84
branin,qnei,7,slip,0.05,0,rerate3x2,50,10,0.01,9.0,False,1.9
branin,qnei,7,slip,0.05,0,rerate3x2,50,25,0.01,6.0,False,1.24
branin,qnei,7,slip,0.15,0,rerate3x2,50,10,0.01,10.0,False,2.0
branin,qnei,7,slip,0.15,0,rerate3x2,50,25,0.01,38.0,True,2.52
branin,qnei,7,slip,0.4,0,rerate3x2,50,10,0.01,42.0,True,5.2
branin,qnei,7,slip,0.4,0,rerate3x2,50,25,0.01,38.0,True,2.52
branin,qnei,7,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,7,slip,0.01,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,7,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,7,slip,0.05,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,7,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,7,slip,0.15,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,7,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,7,slip,0.4,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,8,slip,0.01,0,rerate3x2,50,10,0.01,-1.0,False,0.9
branin,qnei,8,slip,0.01,0,rerate3x2,50,25,0.01,4.0,False,1.16
branin,qnei,8,slip,0.05,0,rerate3x2,50,10,0.01,-6.0,False,0.4
branin,qnei,8,slip,0.05,0,rerate3x2,50,25,0.01,-1.0,False,0.96
branin,qnei,8,slip,0.15,0,rerate3x2,50,10,0.01,29.0,False,3.9
branin,qnei,8,slip,0.15,0,rerate3x2,50,25,0.01,34.0,True,2.36
branin,qnei,8,slip,0.4,0,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,8,slip,0.4,0,rerate3x2,50,25,0.01,34.0,True,2.36
branin,qnei,8,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,8,slip,0.01,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,8,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,8,slip,0.05,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,8,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,8,slip,0.15,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,8,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,8,slip,0.4,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,9,slip,0.01,0,rerate3x2,50,10,0.01,-7.0,False,0.3
branin,qnei,9,slip,0.01,0,rerate3x2,50,25,0.01,-4.0,False,0.84
branin,qnei,9,slip,0.05,0,rerate3x2,50,10,0.01,7.0,False,1.7
branin,qnei,9,slip,0.05,0,rerate3x2,50,25,0.01,27.0,False,2.08
branin,qnei,9,slip,0.15,0,rerate3x2,50,10,0.01,21.0,False,3.1
branin,qnei,9,slip,0.15,0,rerate3x2,50,25,0.01,34.0,True,2.36
branin,qnei,9,slip,0.4,0,rerate3x2,50,10,0.01,32.0,False,4.2
branin,qnei,9,slip,0.4,0,rerate3x2,50,25,0.01,34.0,True,2.36
branin,qnei,9,slip,0.01,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,9,slip,0.01,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,9,slip,0.05,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,9,slip,0.05,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,9,slip,0.15,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,9,slip,0.15,20,rerate3x2,50,25,0.01,0.0,False,1.0
branin,qnei,9,slip,0.4,20,rerate3x2,50,10,0.01,0.0,False,1.0
branin,qnei,9,slip,0.4,20,rerate3x2,50,25,0.01,0.0,False,1.0
eggholder,logei,10,slip,0.01,0,rerate3x2,50,10,0.01,25.0,False,3.5
eggholder,logei,10,slip,0.01,0,rerate3x2,50,25,0.01,25.0,False,2.0
