dataset,objective,acquisition,mean_rank_normalized,mean_rank_absolute,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_wins,conditions
rosenbrock,value,qnei,0.35,1.275,0.012119766452456687,3.2002024810842498,0.0,3,4
rosenbrock,value,logei,0.65,1.725,0.024079304006435265,3.754388240775508,0.0,1,4
