run_id,dataset,objective,acquisition,seed,oracle_model,baseline,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2_jitter,final_best_true_jitter,final_simple_regret_true_jitter,final_cum_regret_true_jitter,final_avg_regret_true_jitter,auc_simple_regret_true_jitter,auc_simple_regret_true_postonset_per_iter_jitter,final_inference_simple_regret_true_jitter,auc_inference_simple_regret_true_jitter,param_columns,response_x0,response_x1,response_x2,response_x3,response_l2_baseline,final_best_true_baseline,final_simple_regret_true_baseline,final_cum_regret_true_baseline,final_avg_regret_true_baseline,auc_simple_regret_true_baseline,auc_simple_regret_true_postonset_per_iter_baseline,final_inference_simple_regret_true_baseline,auc_inference_simple_regret_true_baseline,response_l2_excess,final_best_true_excess,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,auc_simple_regret_excess_true_postonset_per_iter,final_inference_simple_regret_excess_true,auc_inference_simple_regret_excess_true
1aeb9cab-32f5-4dea-bcba-10a00657d9ee,rosenbrock,value,ei,10,exact,False,slip,0.01,0,50,0,1,2,12.55453216011852,1.0238181691672823,0.0018050814041414,20.388463898753045,0.4077692779750609,3.322681545291591,0.06780982745493043,0.0018187651325121,3.5533222686786186,"x0,x1,x2,x3",-6.647956397886158,-1.076433090879604,-2.0911260824009954,10.38698401845388,12.55453216011852,1.0230959071165715,0.0025273434548522,20.719637462034,0.4143927492406799,2.895585968345879,0.05909359119073223,0.0025273434548522,2.895585968345879,0.0,0.000722262050710798,-0.0007222620507108001,-0.3311735632809558,-0.006623471265619019,0.4270955769457121,0.0087162362641982,-0.0007085783223401002,0.6577363003327394
ba689b83-861c-404b-b9cd-ddf76a6d4830,rosenbrock,value,ei,10,exact,False,slip,0.05,0,50,0,1,2,12.55453216011852,1.0218021945376106,0.0038210560338132,22.783153059947317,0.4556630611989463,4.148933837746458,0.08467211913768283,0.0086493680111179,6.582489891718338,"x0,x1,x2,x3",-6.647956397886158,-1.076433090879604,-2.0911260824009954,10.38698401845388,12.55453216011852,1.0230959071165715,0.0025273434548522,20.719637462034,0.4143927492406799,2.895585968345879,0.05909359119073223,0.0025273434548522,2.895585968345879,0.0,-0.0012937125789609372,0.0012937125789609996,2.063515597913316,0.04127031195826636,1.2533478694005793,0.025578527946950598,0.006122024556265699,3.686903923372459
938d7f5f-5b32-468e-94e3-d6b31977bad7,rosenbrock,value,ei,10,exact,False,slip,0.15,0,50,0,1,2,12.55453216011852,1.0136591759880755,0.0119640745833482,47.21651147694919,0.9443302295389836,8.169770651687484,0.16673001329974457,0.5525420428989504,27.222943516545637,"x0,x1,x2,x3",-6.647956397886158,-1.076433090879604,-2.0911260824009954,10.38698401845388,12.55453216011852,1.0230959071165715,0.0025273434548522,20.719637462034,0.4143927492406799,2.895585968345879,0.05909359119073223,0.0025273434548522,2.895585968345879,0.0,-0.009436731128495968,0.009436731128495999,26.496874014915186,0.5299374802983037,5.2741846833416055,0.10763642210901234,0.5500146994440982,24.327357548199757
89536b72-d7eb-4023-9261-eb7b75a06e16,rosenbrock,value,ei,10,exact,False,slip,0.4,0,50,0,1,2,12.55453216011852,1.024197218658811,0.0014260319126127,74.44563880412434,1.488912776082487,3.3628827201200813,0.06863025959428737,0.4662711476095224,23.084150883609528,"x0,x1,x2,x3",-6.647956397886158,-1.076433090879604,-2.0911260824009954,10.38698401845388,12.55453216011852,1.0230959071165715,0.0025273434548522,20.719637462034,0.4143927492406799,2.895585968345879,0.05909359119073223,0.0025273434548522,2.895585968345879,0.0,0.0011013115422395803,-0.0011013115422395003,53.72600134209034,1.0745200268418071,0.46729675177420216,0.009536668403555139,0.46374380415467015,20.188564915263647
c0545d9b-fd01-4c6f-b10f-fea4c46f9d71,rosenbrock,value,ei,10,exact,False,slip,0.01,20,50,0,21,22,4.5465999003226365,1.0232220963000398,0.0024011542713839,20.503017235007583,0.4100603447001517,2.883635402928595,0.004861611060733352,0.0023015594077404,2.8736990442137818,"x0,x1,x2,x3",0.1293992579654355,-2.7822434737397868,3.4487663390188645,-1.009929936844424,4.5283063972269675,1.0230959071165715,0.0025273434548522,20.719637462034,0.4143927492406799,2.895585968345879,0.005273699523398308,0.0025273434548522,2.895585968345879,0.018293503095669017,0.00012618918346829489,-0.0001261891834683001,-0.21662022702641792,-0.004332404540528245,-0.011950565417284231,-0.0004120884626649555,-0.00022578404711180028,-0.021886924132097363
a946be47-41a8-4c78-8397-6d1b2c71770d,rosenbrock,value,ei,10,exact,False,slip,0.05,20,50,0,21,22,4.376755951897727,1.0221113301589044,0.0035119204125193,21.0195587518395,0.42039117503679,2.954214976200765,0.007295389449428859,0.0062831719963205,2.942781479768897,"x0,x1,x2,x3",0.03988789444939034,-2.645470691462301,3.333160461905647,-1.0227061035074954,4.5283063972269675,1.0230959071165715,0.0025273434548522,20.719637462034,0.4143927492406799,2.895585968345879,0.005273699523398308,0.0025273434548522,2.895585968345879,-0.15155044532924045,-0.0009845769576670715,0.0009845769576670997,0.2999212898054999,0.005998425796110096,0.058629007854885895,0.002021689926030551,0.0037558285414682996,0.04719551142301803
0d31c744-cad0-4aa2-b70b-2f0c1289154f,rosenbrock,value,ei,10,exact,False,slip,0.15,20,50,0,21,22,4.195935047988754,1.0228254387482951,0.0027978118231286,27.257845393368008,0.5451569078673602,2.8285642181247725,0.0029626046881877505,0.0218107518190824,3.370433008009456,"x0,x1,x2,x3",-0.04185138324553472,-2.5028789536356704,3.2085372143032167,-1.0222549958497567,4.5283063972269675,1.0230959071165715,0.0025273434548522,20.719637462034,0.4143927492406799,2.895585968345879,0.005273699523398308,0.0025273434548522,2.895585968345879,-0.33237134923821365,-0.00027046836827637755,0.00027046836827639966,6.538207931334007,0.13076415862668023,-0.06702175022110657,-0.0023110948352105575,0.0192834083642302,0.4748470396635769
f38c665e-0a6e-4b13-bce6-d02b4a0e6c64,rosenbrock,value,ei,10,exact,False,slip,0.4,20,50,0,21,22,3.105940020886096,1.0189949902416564,0.0066282603297673,38.0859703650719,0.7617194073014381,3.0866479799005675,0.011862044749422058,0.0357324240727158,3.1594083892579388,"x0,x1,x2,x3",-0.4073447098733669,-1.7167216173932265,2.4146949270683966,-0.8384801716469159,4.5283063972269675,1.0230959071165715,0.0025273434548522,20.719637462034,0.4143927492406799,2.895585968345879,0.005273699523398308,0.0025273434548522,2.895585968345879,-1.4223663763408716,-0.004100916874915095,0.0041009168749151,17.3663329030379,0.34732665806075813,0.19106201155468838,0.00658834522602375,0.0332050806178636,0.26382242091205965
1c252a86-240a-4f81-a864-b9598f7ffed8,rosenbrock,value,ei,11,exact,False,slip,0.01,0,50,0,1,2,10.355651518186347,1.0250738670559985,0.0005493835154253,21.760944782460903,0.435218895649218,1.2890896113792458,0.02630795125263767,0.0008363831304072,1.2437172858962964,"x0,x1,x2,x3",0.2903382271238444,6.433997407803819,-7.966166722037409,1.5162741154103019,10.355651518186347,1.0249761961730242,0.0006470543983996,17.865323786933146,0.3573064757386629,1.1286658057426588,0.023033996035564466,0.0006470543983996,1.1286658057426588,0.0,9.767088297429893e-05,-9.767088297430002e-05,3.895620995527757,0.07791241991055509,0.16042380563658698,0.003273955217073205,0.00018932873200760004,0.11505148015363753
2f412116-ed87-4950-8fc6-63417086bce7,rosenbrock,value,ei,11,exact,False,slip,0.05,0,50,0,1,2,10.355651518186347,1.0252812326787886,0.0003420178926352,13.707477866401703,0.2741495573280341,1.2654821827386702,0.02582616699466674,0.0009027354810844,1.216296029229755,"x0,x1,x2,x3",0.2903382271238444,6.433997407803819,-7.966166722037409,1.5162741154103019,10.355651518186347,1.0249761961730242,0.0006470543983996,17.865323786933146,0.3573064757386629,1.1286658057426588,0.023033996035564466,0.0006470543983996,1.1286658057426588,0.0,0.0003050365057644111,-0.0003050365057644,-4.157845920531443,-0.08315691841062883,0.13681637699601135,0.0027921709591022734,0.0002556810826848,0.08763022348709626
