iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-3.4605544678887856,9.74553686675851,-3.625783230289665,5.770978716400579,7.3979302339243205,-2.178303869216121,-1.2423625375440235,-2.5450219382129387,-7.860928070544513,-0.42069091674566117,-5.172957098306354,0.4104892994768138,0.6068799647892087,True,0.1963906653123949,logei,0.0,False,1.6667,8,1363f5dc-4751-4a66-a437-516ffcc2b9d6,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.2139910323017986,2.2139910323017986,2.2139910323017986,2.2139910323017986,0.4104892994768138,2.2139910323017986,levy_10
2,-4.857095028977405,-6.305368863311703,-6.122709021913786,6.276553403100419,-1.5403162371154728,-4.881589896835479,1.8180570353082324,2.085445921169116,2.937160541203758,8.22712760897048,-6.9958777607606315,0.2824822027103648,0.8265090822994192,True,0.5440268795890544,logei,0.0,False,1.6667,8,1363f5dc-4751-4a66-a437-516ffcc2b9d6,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.3419981290682474,4.5559891613700465,2.2139910323017986,2.2779945806850233,0.2824822027103648,2.3419981290682474,levy_10
3,-2.5722574311520763,-4.307587249783749,-9.664358953510986,-6.36892125274541,-2.1066283740279435,-2.1337857982735153,2.3345588881400197,-0.954669423457073,2.1466133514294974,-5.538800291732544,-7.320257364012419,-0.3949587224150516,-0.36317171342035004,True,0.03178700899470155,logei,0.0,False,1.6667,8,1363f5dc-4751-4a66-a437-516ffcc2b9d6,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,3.019439054193664,7.5754282155637105,2.2139910323017986,2.525142738521237,0.2824822027103648,2.3419981290682474,levy_10
4,-3.4142124657649227,-8.07783132943706,-2.6832017066440805,-0.7964138502008424,4.379772877790282,7.3404973867082575,-8.963286949666518,9.12191821331799,4.402028504307356,9.775471973463084,-7.624457814034196,-0.35953658243578,0.5327768626403312,True,0.8923134450761112,logei,0.0,False,1.6667,8,1363f5dc-4751-4a66-a437-516ffcc2b9d6,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.984016914214392,10.559445129778103,2.2139910323017986,2.639861282444526,0.2824822027103648,2.3419981290682474,levy_10
5,-2.499564886034009,0.045080238101624204,4.944469240369569,-3.7793810035347697,-1.0019144783080218,-4.47681294798707,-1.0166967459785354,0.19948015802741992,1.30055879529049,4.083814301840809,-5.1636002684237425,2.0834676156006213,1.5392855473193743,True,-0.544182068281247,logei,0.0,False,1.6667,8,1363f5dc-4751-4a66-a437-516ffcc2b9d6,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.541012716177991,11.100457845956093,0.541012716177991,2.2200915691912186,2.0834676156006213,0.541012716177991,levy_10
6,-2.6430118208750333,4.171986919336867,9.488923510286385,-1.3630116937499595,-1.6750232037367758,-9.03602069009287,1.0368216776661157,-2.4355684854597768,-0.7136772135215353,5.3982769874569385,-3.943081826397913,0.3676186400908223,0.44781753109249967,True,0.08019889100167737,logei,0.47622220002813265,False,1.6667,8,1363f5dc-4751-4a66-a437-516ffcc2b9d6,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,2.25686169168779,13.357319537643884,0.541012716177991,2.2262199229406474,2.0834676156006213,0.541012716177991,levy_10
7,-2.357709113401496,-1.2313414366268502,3.288631233767995,-5.218823613557539,-1.3444848438556758,-3.587440061402703,-1.0267494357645035,0.4925225887353921,2.0027719352182496,2.7571883686182517,-5.5321554090817235,1.8762952677777769,1.4716715428249947,True,-0.4046237249527822,logei,0.4461972000426613,False,1.6667,8,1363f5dc-4751-4a66-a437-516ffcc2b9d6,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.7481850640008354,14.10550460164472,0.541012716177991,2.0150720859492455,2.0834676156006213,0.541012716177991,levy_10
8,-2.984644249909611,-0.9728246325869312,5.107651961365341,-1.0570286178058526,0.43176923761745706,-2.8131404732473726,-2.8636332312966193,2.244060401000351,1.5937078596732543,7.657578409412143,-5.368525399840257,1.7628282217962408,1.556388686202829,True,-0.20643953559341166,logei,0.36884080001618713,False,1.6667,8,1363f5dc-4751-4a66-a437-516ffcc2b9d6,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.8616521099823715,14.96715671162709,0.541012716177991,1.8708945889533863,1.7628282217962408,0.8616521099823715,levy_10
9,0.6391896012663176,-3.839191261401674,3.2732244479732513,-4.236396359874419,2.8239479445897935,-4.757023622834852,-5.262084249169637,4.558969629966799,3.006486933686774,8.932985447480851,-6.323272268873785,1.3108950285384404,1.6841424040030792,True,0.3732473754646388,logei,0.5308223000029102,False,1.6667,8,1363f5dc-4751-4a66-a437-516ffcc2b9d6,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,1.3135853032401719,16.28074201486726,0.541012716177991,1.8089713349852512,1.3108950285384404,1.3135853032401719,levy_10
10,5.873976978533843,-5.719940345792897,3.668816764430832,-0.5255909957641909,2.2060075126194083,-10.0,-0.9013504060797115,3.006182894877225,3.9288838453686816,10.0,-6.481953815243746,-1.0224916069007197,-1.292499223708028,True,-0.2700076168073082,logei,0.69674230000237,False,1.6667,8,1363f5dc-4751-4a66-a437-516ffcc2b9d6,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,3.6469719386793322,19.927713953546593,0.541012716177991,1.9927713953546593,1.3108950285384404,1.3135853032401719,levy_10
