iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.501909332093339,7.944276019391509,5.513713804903871,-5.495856200188163,-3.9966743017754913,7.471068907925236,-9.894693908688506,6.424568367655326,5.941388575040925,-0.641300943125584,-3.939351463613729,-0.44983930380907383,-0.1324283107929456,True,0.31741099301612824,logei,0.0,False,1.6667,7,86eb4ea7-e9e4-4092-8aec-ca703726fd7a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.074319635587686,3.074319635587686,3.074319635587686,3.074319635587686,-0.44983930380907383,3.074319635587686,levy_10
2,-4.4314877579845335,-4.902608246917508,-1.0984738823470686,0.09096517915906688,1.0699470414898489,9.910005668687852,5.853238384275061,2.443584588823253,9.779202953637697,-5.693826035288021,-6.795759322843109,-0.6193893504772024,0.31330181288649916,True,0.9326911633637016,logei,0.0,False,1.6667,7,86eb4ea7-e9e4-4092-8aec-ca703726fd7a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.2438696822558146,6.318189317843501,3.074319635587686,3.1590946589217506,-0.6193893504772024,3.2438696822558146,levy_10
3,2.250792085460615,-9.121159840772332,-9.286394424528076,0.29777640542740613,-0.675879493494218,8.343355463857044,2.5845250898202092,0.2823529319902782,-0.06253129212991482,-5.049701559453384,-9.764119489149882,0.48461625305099937,0.0747835285423501,True,-0.40983272450864927,logei,0.0,False,1.6667,7,86eb4ea7-e9e4-4092-8aec-ca703726fd7a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,2.139864078727613,8.458053396571113,2.139864078727613,2.8193511321903713,-0.6193893504772024,3.2438696822558146,levy_10
4,-6.151957120293787,3.840642417636783,-5.987865520260096,-2.609273787955866,-9.925315158958481,6.60095459603491,-6.910778378771203,-4.648013908724291,7.606643079616575,0.19581619736846356,6.943004927317386,-1.5068566253412978,-0.43007670205322523,True,1.0767799232880726,logei,0.0,False,1.6667,7,86eb4ea7-e9e4-4092-8aec-ca703726fd7a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,4.13133695711991,12.589390353691023,2.139864078727613,3.1473475884227557,-0.6193893504772024,3.2438696822558146,levy_10
5,2.794343338850524,4.835418947237143,-8.170087898739087,0.8228764275297742,0.15544472600699955,7.426787533857613,-2.774718819716848,1.9636813441442609,-8.814967153089928,-2.247363977785426,-3.539273074835867,1.5853975188741656,2.1355754348805105,True,0.5501779160063449,logei,0.0,False,1.6667,7,86eb4ea7-e9e4-4092-8aec-ca703726fd7a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.0390828129044467,13.62847316659547,1.0390828129044467,2.725694633319094,1.5853975188741656,1.0390828129044467,levy_10
6,4.404837258151377,10.0,-8.6912442630337,2.45380231901749,2.6396255905711676,6.555736047202137,-7.177907044589602,4.01653596538454,-10.0,0.2630572481796897,1.889341695237784,-1.1900547659087533,-2.6271562664677957,True,-1.4371015005590424,logei,0.4462962999823503,False,1.6667,7,86eb4ea7-e9e4-4092-8aec-ca703726fd7a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.8145350976873655,17.443008264282835,1.0390828129044467,2.9071680440471392,1.5853975188741656,1.0390828129044467,levy_10
7,4.296208715372022,3.780569975435748,-8.00574570884705,0.9031067555235128,1.5319989667445177,7.841312536693061,-0.9535447232452015,3.01420353825606,-10.0,-3.3932098717212056,-7.286433233058391,0.5319453679901143,0.592393421202073,True,0.060448053211958674,logei,0.38322890002746135,False,1.6667,7,86eb4ea7-e9e4-4092-8aec-ca703726fd7a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,2.092534963788498,19.535543228071333,1.0390828129044467,2.7907918897244763,1.5853975188741656,1.0390828129044467,levy_10
8,0.23402558458890788,-0.15800242623158978,-10.0,1.5030766031416223,-1.3858862662762337,7.755781114648059,1.1119096792631895,-1.5757203503323125,-9.326320102590905,-3.5826850137433217,-4.040977960799209,-0.13420791693638545,1.2943839645435582,True,1.4285918814799436,logei,0.5372503999969922,False,1.6667,7,86eb4ea7-e9e4-4092-8aec-ca703726fd7a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,2.7586882487149977,22.29423147678633,1.0390828129044467,2.786778934598291,1.5853975188741656,1.0390828129044467,levy_10
9,4.54588041788532,8.943462455524703,-9.407433914397428,1.2757716375395685,3.6721136041265003,7.6914674076843275,-3.720952656442945,5.893724663150407,-7.887183035509987,-1.9088780131161731,-4.079540962783577,0.19961380931798176,-0.8419875520322506,True,-1.0416013613502324,logei,0.6188191000255756,False,1.6667,7,86eb4ea7-e9e4-4092-8aec-ca703726fd7a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,2.4248665224606305,24.71909799924696,1.0390828129044467,2.746566444360773,1.5853975188741656,1.0390828129044467,levy_10
10,1.258273211970516,3.3130615611304584,-8.364653947603186,0.6974774597535348,-1.368335267757373,7.3829114449222795,-2.227429076239832,0.1982735051464209,-8.31796689340001,-2.3149946082784374,-2.5172915348949525,1.9403615571380053,1.8047961078205497,True,-0.13556544931745562,logei,0.47782119998009875,False,1.6667,7,86eb4ea7-e9e4-4092-8aec-ca703726fd7a,gaussian,1.0,0,exact,value,learned,0.5999880002399952,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.9403615571380053,0.684118774640607,25.403216773887564,0.684118774640607,2.5403216773887562,1.5853975188741656,1.0390828129044467,levy_10
