iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,noise_effort,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-3.4605544678887856,9.74553686675851,-3.625783230289665,5.770978716400579,7.3979302339243205,-2.178303869216121,-1.2423625375440235,-2.5450219382129387,-7.860928070544513,-0.42069091674566117,-5.172957098306354,0.4104892994768138,2.42509568982672,True,2.0146063903499063,qnei,0.0,False,1.6667,8,a6ced38f-6098-43f3-96a4-52ffe7a2047d,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.2139910323017986,2.2139910323017986,2.2139910323017986,2.2139910323017986,0.4104892994768138,2.2139910323017986,levy_10
2,-4.857095028977405,-6.305368863311703,-6.122709021913786,6.276553403100419,-1.5403162371154728,-4.881589896835479,1.8180570353082324,2.085445921169116,2.937160541203758,8.22712760897048,-6.9958777607606315,0.2824822027103648,-1.038326492063526,True,-1.3208086947738908,qnei,0.0,False,1.6667,8,a6ced38f-6098-43f3-96a4-52ffe7a2047d,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.3419981290682474,4.5559891613700465,2.2139910323017986,2.2779945806850233,0.4104892994768138,2.2139910323017986,levy_10
3,-2.5722574311520763,-4.307587249783749,-9.664358953510986,-6.36892125274541,-2.1066283740279435,-2.1337857982735153,2.3345588881400197,-0.954669423457073,2.1466133514294974,-5.538800291732544,-7.320257364012419,-0.3949587224150516,-0.5120465114698574,True,-0.11708778905480577,qnei,0.0,False,1.6667,8,a6ced38f-6098-43f3-96a4-52ffe7a2047d,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,3.019439054193664,7.5754282155637105,2.2139910323017986,2.525142738521237,0.4104892994768138,2.2139910323017986,levy_10
4,-3.4142124657649227,-8.07783132943706,-2.6832017066440805,-0.7964138502008424,4.379772877790282,7.3404973867082575,-8.963286949666518,9.12191821331799,4.402028504307356,9.775471973463084,-7.624457814034196,-0.35953658243578,4.062260150797522,True,4.421796733233302,qnei,0.0,False,1.6667,8,a6ced38f-6098-43f3-96a4-52ffe7a2047d,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.4104892994768138,2.984016914214392,10.559445129778103,2.2139910323017986,2.639861282444526,-0.35953658243578,2.984016914214392,levy_10
5,-2.499564886034009,0.045080238101624204,4.944469240369569,-3.7793810035347697,-1.0019144783080218,-4.47681294798707,-1.0166967459785354,0.19948015802741992,1.30055879529049,4.083814301840809,-5.1636002684237425,2.0834676156006213,2.1300921314196177,True,0.046624515818996404,qnei,0.0,False,1.6667,8,a6ced38f-6098-43f3-96a4-52ffe7a2047d,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,0.541012716177991,11.100457845956093,0.541012716177991,2.2200915691912186,-0.35953658243578,2.984016914214392,levy_10
6,-2.092562394915161,0.4682423768126879,4.500864655672375,-4.644202059256489,5.057763828966362,4.249060976350562,-8.246771507891077,4.725348695975561,0.3005714561373577,5.298695223077662,-5.740005036481453,1.6067684041062957,1.817145128349586,True,0.21037672424329035,qnei,0.5733689999906346,False,1.6667,8,a6ced38f-6098-43f3-96a4-52ffe7a2047d,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,1.0177119276723166,12.11816977362841,0.541012716177991,2.0196949622714016,-0.35953658243578,2.984016914214392,levy_10
7,-3.97395231442004,-10.0,-6.8675400260754085,-0.5487276863227821,6.784122273453964,10.0,-10.0,10.0,9.418513987665698,10.0,-9.703708139371049,-5.816544999134206,-8.408964268095254,True,-2.5924192689610477,qnei,0.5897078000125475,False,1.6667,8,a6ced38f-6098-43f3-96a4-52ffe7a2047d,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,8.441025330912819,20.559195104541228,0.541012716177991,2.9370278720773184,-0.35953658243578,2.984016914214392,levy_10
8,-1.7824786275901485,-4.4985582838657,6.945086747740796,-7.515622685674326,4.871056106128848,8.43005497400957,-10.0,9.234312898948591,3.4787965163351933,9.269169942195758,-6.138254539364993,-1.8021295128251313,-2.708985891289072,True,-0.9068563784639407,qnei,0.7914287999738008,False,1.6667,8,a6ced38f-6098-43f3-96a4-52ffe7a2047d,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,4.426609844603743,24.98580494914497,0.541012716177991,3.1232256186431213,-0.35953658243578,2.984016914214392,levy_10
9,-2.63402954570155,-5.384411815500962,-1.372699086240361,-3.947570868015599,5.388289878242492,8.260891205994046,-10.0,8.143115008504052,2.986944461786911,6.579943305385133,-7.246578808576373,-0.4916529537887305,-0.14716045242924064,True,0.34449250135948983,qnei,0.5888956999988295,False,1.6667,8,a6ced38f-6098-43f3-96a4-52ffe7a2047d,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,3.1161332855673427,28.101938234712314,0.541012716177991,3.1224375816347014,-0.35953658243578,2.984016914214392,levy_10
10,-3.634930353749933,-10.0,2.1531445944596634,1.7332410331546846,8.68041294888798,10.0,-10.0,10.0,4.4850948390324845,10.0,-7.46537058974204,-4.393193911997221,-2.5139891275602104,True,1.8792047844370106,qnei,0.8502867000061087,False,1.6667,8,a6ced38f-6098-43f3-96a4-52ffe7a2047d,gaussian,5.0,0,exact,value,learned,14.999700005999879,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.0834676156006213,7.017674243775833,35.11961247848815,0.541012716177991,3.511961247848815,-0.35953658243578,2.984016914214392,levy_10
