iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-445.7157566769605,-0.8665650718620554,121.79802914802895,-565.5731899536665,-422.48869850705285,513.8532275524435,-0.9762267742847551,-0.9980240719321263,True,-0.02179729764737115,qnei,0.0,False,11,203ab326-ea34-4e4e-845a-9dbc0023183f,gaussian,0.05,0,exact,value,self_report,0.00033985437278925395,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.9762267742847551,3.7300825899437258,3.7300825899437258,3.7300825899437258,3.7300825899437258,-0.9762267742847551,3.7300825899437258,griewank
2,-515.4953086149638,-444.2712607208424,537.9941439501301,146.26031135565938,-157.20825152425084,13.668026163915215,-0.2974490717811511,-0.27616869092191115,True,0.021280380859239945,qnei,0.0,False,11,203ab326-ea34-4e4e-845a-9dbc0023183f,gaussian,0.05,0,exact,value,self_report,0.00043440490915010383,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.2974490717811511,3.051304887440122,6.781387477383848,3.051304887440122,3.390693738691924,-0.2974490717811511,3.051304887440122,griewank
3,195.41154302015912,-269.6294210866448,-434.4383125596536,345.6475134047902,204.43270092298053,14.858776179792471,0.9791977447925131,1.0232418022079126,True,0.04404405741539952,qnei,0.0,False,11,203ab326-ea34-4e4e-845a-9dbc0023183f,gaussian,0.05,0,exact,value,self_report,0.002244968371530961,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,1.7746580708664577,8.556045548250305,1.7746580708664577,2.8520151827501015,0.9791977447925131,1.7746580708664577,griewank
4,380.08372316358964,58.890322644031585,577.0963671567665,-354.58864640394614,64.47643543827337,-19.650363691934785,0.4139567988793983,0.25280081549559175,True,-0.16115598338380654,qnei,0.0,False,11,203ab326-ea34-4e4e-845a-9dbc0023183f,gaussian,0.05,0,exact,value,self_report,0.02730901565039739,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,2.3398990167795723,10.895944565029877,1.7746580708664577,2.7239861412574693,0.9791977447925131,1.7746580708664577,griewank
5,-176.0701739274623,109.91436473885221,-317.63852199890334,362.64322053418016,440.8002622108977,-445.48839452657876,0.1984878307961768,0.15828846587991385,True,-0.04019936491626294,qnei,0.0,False,11,203ab326-ea34-4e4e-845a-9dbc0023183f,gaussian,0.05,0,exact,value,self_report,0.001495977783938153,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,2.555367984862794,13.451312549892672,1.7746580708664577,2.6902625099785342,0.9791977447925131,1.7746580708664577,griewank
6,410.01110621376756,-397.7929387810739,-541.572631034855,397.51624207958736,332.02853282103126,-5.1465122961147065,-0.6387784200364129,-0.6778855901159351,True,-0.039107170079522136,qnei,0.15391249998356216,False,11,203ab326-ea34-4e4e-845a-9dbc0023183f,gaussian,0.05,0,exact,value,self_report,0.0007527962700142061,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,3.392634235695384,16.843946785588056,1.7746580708664577,2.807324464264676,0.9791977447925131,1.7746580708664577,griewank
7,133.0925152591284,-225.1604373573611,-371.67552361062354,316.84344156358094,174.0250806281014,8.022827670198556,1.4553663766025025,1.4458484226707824,True,-0.009517953931720058,qnei,0.23445889999857172,False,11,203ab326-ea34-4e4e-845a-9dbc0023183f,gaussian,0.05,0,exact,value,self_report,9.603057728368287e-05,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.4553663766025025,1.2984894390564683,18.142436224644523,1.2984894390564683,2.591776603520646,1.4553663766025025,1.2984894390564683,griewank
8,75.3464818142636,-160.12683031367308,-209.02539306525787,231.39584609803336,9.866009894483694,105.4875660347565,2.2075912652337886,2.1361716081936915,True,-0.07141965704009712,qnei,0.2209173000010196,False,11,203ab326-ea34-4e4e-845a-9dbc0023183f,gaussian,0.05,0,exact,value,self_report,0.0075710725496367795,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.2075912652337886,0.5462645504251822,18.688700775069705,0.5462645504251822,2.336087596883713,2.2075912652337886,0.5462645504251822,griewank
9,36.235810958741375,-83.20261286385951,-342.29714963898095,458.4399588584649,-100.58398274959232,168.81943290613722,1.3148184928803017,1.2723094448360048,True,-0.04250904804429689,qnei,0.18210540001746267,False,11,203ab326-ea34-4e4e-845a-9dbc0023183f,gaussian,0.05,0,exact,value,self_report,0.0013122176200199619,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.2075912652337886,1.439037322778669,20.127738097848376,0.5462645504251822,2.236415344205375,2.2075912652337886,0.5462645504251822,griewank
10,73.39525111136656,-210.96297919668172,-233.73168708208127,99.98409319421955,-99.0860631685224,245.2372625555714,2.0366695663894734,1.991847467978716,True,-0.04482209841075746,qnei,0.18967379999230616,False,11,203ab326-ea34-4e4e-845a-9dbc0023183f,gaussian,0.05,0,exact,value,self_report,0.0019589201555693103,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.2075912652337886,0.7171862492694974,20.844924347117875,0.5462645504251822,2.0844924347117875,2.2075912652337886,0.5462645504251822,griewank
