run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3,response_x4,response_x5,response_x6,response_x7,response_x8,response_x9,response_x10
016a42db-a0e7-4e80-a47b-605efc6c5feb,levy_10,value,logei,10,exact,True,,none,0.0,0,50,0,1,2,31.125862049461226,2.352550617761304,0.2719297140173085,82.01592922170866,1.6403185844341732,49.943876935820334,1.0192627946085782,0.2719297140173085,49.943876935820334,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
954a6733-d61f-4b4a-a94e-17f439173998,levy_10,value,logei,10,exact,False,sp0.05-20,spike,0.25,0,50,0,1,2,31.125862049461226,2.3125305228455946,0.3119498089330177,66.96577064068784,1.3393154128137568,35.83776750104949,0.7313830102254998,1.7193222651123723,76.63041559894677,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
1ed87760-5052-4078-9ccb-99956bba3ecb,levy_10,value,logei,10,exact,False,sp0.05-5,spike,0.25,0,50,0,1,2,31.125862049461226,2.2155389274158166,0.4089414043627957,68.9190460865811,1.378380921731622,36.82960024389052,0.7516244947732759,1.7193222651123723,76.63041559894677,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
055d54a0-fa58-4072-bea1-f41862e10058,levy_10,value,logei,10,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,31.125862049461226,2.3677525592718194,0.2567277725067929,99.05067729580348,1.9810135459160692,48.35913249964733,0.9869210714213741,2.7169985458474213,117.15093028010517,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
50955b7e-844e-4556-a28d-b3a1bde0b206,levy_10,value,logei,10,exact,False,sp0.15-5,spike,0.25,0,50,0,1,2,31.125862049461226,2.319293979809435,0.3051863519691773,80.84419949937478,1.6168839899874956,40.51031695888316,0.8267411624261869,0.7708099269454807,50.19149840523807,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",-12.355727943147988,7.361574757307334,-1.502860411321075,13.556436278855504,8.41267708830033,0.18150181831441348,1.1308746252561264,-14.047926608889131,9.620395174159006,-14.616231395576778,0.5581368704161598
51af0e3b-dee0-4f2c-9c23-68b453241b69,levy_10,value,logei,11,exact,True,,none,0.0,0,50,0,1,2,26.46118990581866,2.285070640285637,0.3394096914929752,80.08983873594876,1.6017967747189752,42.257797127564785,0.8624040230115262,0.3394096914929752,42.257797127564785,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922
078e5e7e-85ba-4833-9f10-b864d9983f20,levy_10,value,logei,11,exact,False,sp0.05-20,spike,0.25,0,50,0,1,2,26.46118990581866,2.430420849668511,0.1940594821101013,80.75664988962552,1.6151329977925104,41.382901070861614,0.8445490014461554,0.7716389184150809,49.92160611425898,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922
0bc8b339-80f6-44c3-b366-411b9f91c4ef,levy_10,value,logei,11,exact,False,sp0.05-5,spike,0.25,0,50,0,1,2,26.46118990581866,2.430420849668511,0.1940594821101013,80.75664988962552,1.6151329977925104,41.382901070861614,0.8445490014461554,0.7716389184150809,49.92160611425898,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922
b5516c4d-eb31-4861-bd07-cd3a16385600,levy_10,value,logei,11,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,26.46118990581866,2.084293906529654,0.5401864252489581,132.27750052158598,2.64555001043172,50.30846983757786,1.0267034660730177,3.625034756749933,177.6267030807467,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922
56a35f07-a283-4d92-bca8-fa88fd03130d,levy_10,value,logei,11,exact,False,sp0.15-5,spike,0.25,0,50,0,1,2,26.46118990581866,2.1014838539439755,0.5229964778346368,98.98866992781332,1.9797733985562669,42.15358871388987,0.86027732069163,1.2886952024458709,54.84622094305495,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",7.656396380681262,3.271301801533685,-6.523790837244563,2.1855812899002167,12.802270198530717,-5.157008777157715,8.839234746579272,13.739249731407202,-7.985063688434973,7.180600930018455,-3.289673247994922
