iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.560017096289753,2.076818100791469,8.284448852745307,1.4928212308202027,0.715257817365798,0.715257817365798,False,0.0,pi,0.0,False,False,10,a86401d2-e7d9-427d-84d9-bc30124853b3,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",56.774074038018384,0.715257817365798,56.05881622065259,56.05881622065259,56.05881622065259,56.05881622065259,0.715257817365798,56.05881622065259,shekel
2,5.1280461643656485,1.3591960402050662,6.890364797811311,8.41747724312279,-0.48337812269730146,-0.48337812269730146,False,0.0,pi,0.0,False,False,10,a86401d2-e7d9-427d-84d9-bc30124853b3,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",56.774074038018384,0.715257817365798,57.25745216071569,113.31626838136827,56.05881622065259,56.65813419068414,0.715257817365798,56.05881622065259,shekel
3,4.255089974049766,9.569260034533663,8.253329063847982,3.38215312471576,-0.6379940207411289,-0.6379940207411289,False,0.0,pi,0.0,False,False,10,a86401d2-e7d9-427d-84d9-bc30124853b3,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",56.774074038018384,0.715257817365798,57.412068058759516,170.7283364401278,56.05881622065259,56.9094454800426,0.715257817365798,56.05881622065259,shekel
4,5.757605479445136,7.533018647084769,8.271039370247955,9.334384708515813,0.011918311980180278,0.011918311980180278,False,0.0,pi,0.0,False,False,10,a86401d2-e7d9-427d-84d9-bc30124853b3,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",56.774074038018384,0.715257817365798,56.7621557260382,227.490492166166,56.05881622065259,56.8726230415415,0.715257817365798,56.05881622065259,shekel
5,1.449946949362273,7.455802110439374,1.3935139386782236,9.065287561129269,0.9169438576862018,0.9169438576862018,False,0.0,pi,0.0,False,False,10,a86401d2-e7d9-427d-84d9-bc30124853b3,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",56.774074038018384,0.9169438576862018,55.857130180332184,283.3476223464982,55.857130180332184,56.669524469299645,0.9169438576862018,55.857130180332184,shekel
6,1.129420462084303,9.954173958949475,1.285349723270236,9.587654461658978,0.7171400103084296,0.7171400103084296,False,0.0,pi,0.2602293999516405,False,True,10,a86401d2-e7d9-427d-84d9-bc30124853b3,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",56.774074038018384,0.9169438576862018,56.05693402770996,339.40455637420814,55.857130180332184,56.56742606236802,0.9169438576862018,55.857130180332184,shekel
7,1.7062248281524193,5.211376106639394,1.4236744705472857,8.633545532123241,-0.13391714039835537,-0.13391714039835537,False,0.0,pi,0.3005410000332631,False,False,10,a86401d2-e7d9-427d-84d9-bc30124853b3,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",56.774074038018384,0.9169438576862018,56.90799117841674,396.3125475526249,55.857130180332184,56.616078221803555,0.9169438576862018,55.857130180332184,shekel
8,1.6683839576030401,8.089124789576946,1.8302233352109043,9.75497627576501,1.8447679517768132,1.8447679517768132,False,0.0,pi,0.24220229999627918,False,True,10,a86401d2-e7d9-427d-84d9-bc30124853b3,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",56.774074038018384,1.8447679517768132,54.92930608624157,451.2418536388665,54.92930608624157,56.40523170485831,1.8447679517768132,54.92930608624157,shekel
9,2.404823085937143,8.94152961449077,2.6603491464156512,9.972185714701462,1.8110398074890486,1.8110398074890486,False,0.0,pi,0.3116717000375502,False,True,10,a86401d2-e7d9-427d-84d9-bc30124853b3,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",56.774074038018384,1.8447679517768132,54.96303423052934,506.2048878693958,54.92930608624157,56.244987541043976,1.8447679517768132,54.92930608624157,shekel
10,0.93133824457315,8.38883913800158,4.647321665322629,9.899448741521667,-0.30436403917702554,-0.30436403917702554,False,0.0,pi,0.3723482000059448,False,True,10,a86401d2-e7d9-427d-84d9-bc30124853b3,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3",56.774074038018384,1.8447679517768132,57.07843807719541,563.2833259465912,54.92930608624157,56.328332594659116,1.8447679517768132,54.92930608624157,shekel
