iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.269722766055607,9.872768433379255,3.1871083848551676,7.88548935820029,0.5270637639188963,-1.2299876684240272,True,-1.7570514323429234,pi,0.0,False,False,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,0.5270637639188963,56.24701027409949,56.24701027409949,56.24701027409949,56.24701027409949,0.5270637639188963,56.24701027409949,shekel
2,8.69896511696216,3.9108480653919395,4.378818731227988,3.7274890308935307,0.5740099346356846,0.5704669516410872,True,-0.0035429829945974323,pi,0.0,False,False,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,0.5740099346356846,56.2000641033827,112.44707437748218,56.2000641033827,56.22353718874109,0.5740099346356846,56.2000641033827,shekel
3,1.0695359647277436,4.789654541627169,2.413521450846823,2.5714524855112977,-0.06412077556884149,0.9069861245880546,True,0.9711069001568962,pi,0.0,False,False,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,0.5740099346356846,56.83819481358722,169.2852691910694,56.2000641033827,56.4284230636898,-0.06412077556884149,56.83819481358722,shekel
4,1.847315568344149,1.938645489043107,8.13827670155021,4.229841881442264,-0.31160140652808616,-1.4990472223798001,True,-1.187445815851714,pi,0.0,False,False,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,0.5740099346356846,57.08567544454647,226.37094463561587,56.2000641033827,56.59273615890397,-0.06412077556884149,56.83819481358722,shekel
5,2.5592050515822606,5.909028517654116,6.042722960584558,6.468580270601879,0.5091088463101252,2.0335662686095013,True,1.524457422299376,pi,0.0,False,False,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,0.5740099346356846,56.26496519170826,282.6359098273241,56.2000641033827,56.52718196546482,0.5091088463101252,56.26496519170826,shekel
6,3.711444261212884,5.833275195971789,6.196134424785491,6.597529087490856,1.0937945234438755,1.012631176388732,True,-0.08116334705514361,pi,0.24812020000535995,False,False,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.0937945234438755,55.68027951457451,338.3161893418986,55.68027951457451,56.386031556983106,0.5091088463101252,56.26496519170826,shekel
7,1.0869007932524033,6.400975257451066,5.93078974284821,5.574001297591732,-0.0707997711520468,0.9696038770323195,True,1.0404036481843664,pi,0.35408690001349896,False,True,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.0937945234438755,56.84487380917043,395.1610631510691,55.68027951457451,56.451580450152726,0.5091088463101252,56.26496519170826,shekel
8,2.236455005620087,6.06679915493833,4.349633010448692,6.31587626874579,1.3240840695269431,0.7132443311176482,True,-0.610839738409295,pi,0.3259043999714777,False,True,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.3240840695269431,55.449989968491444,450.6110531195605,55.449989968491444,56.32638163994506,0.5091088463101252,56.26496519170826,shekel
9,2.710171960897063,5.6565645598784595,6.198045779307002,8.355812483732244,-3.862338512574921e-05,-0.38684394214606416,True,-0.38680531876093843,pi,0.31975309998961166,False,True,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.3240840695269431,56.77411266140351,507.38516578096403,55.449989968491444,56.376129531218226,0.5091088463101252,56.26496519170826,shekel
10,1.7916199417221879,6.814540985093997,6.132558894822737,6.93732510727272,0.053662016713693056,0.03420628878912739,True,-0.019455727924565666,pi,0.39990859996760264,False,True,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.3240840695269431,56.72041202130469,564.1055778022687,55.449989968491444,56.410557780226874,0.5091088463101252,56.26496519170826,shekel
11,2.5844610917529796,5.105709770250283,5.223803108185358,5.280256830749572,1.165788430715671,1.946628648713097,True,0.7808402179974261,pi,0.3160014000022784,False,True,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.3240840695269431,55.60828560730271,619.7138634095714,55.449989968491444,56.337623946324676,0.5091088463101252,56.26496519170826,shekel
12,2.4421672337988243,6.253304407761114,6.371597646003332,5.556836840488987,0.38121662977476567,1.4958327123330832,True,1.1146160825583176,pi,0.3323149000061676,False,True,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.3240840695269431,56.39285740824362,676.106720817815,55.449989968491444,56.34222673481792,0.5091088463101252,56.26496519170826,shekel
13,1.8300923019503423,5.303430052745304,6.145977346404665,5.2099575517579675,0.30378182901682793,1.8608947798394244,True,1.5571129508225965,pi,0.23043770005460829,False,True,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.3240840695269431,56.470292209001556,732.5770130268165,55.449989968491444,56.35207792513973,0.5091088463101252,56.26496519170826,shekel
14,2.9251782663962844,5.330011228300808,6.608128967964746,5.25114719917666,0.718640819074174,0.1437888174733103,True,-0.5748520016008637,pi,0.20167310000397265,False,False,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.3240840695269431,56.05543321894421,788.6324462457608,55.449989968491444,56.33088901755434,0.5091088463101252,56.26496519170826,shekel
15,1.1412821478064683,5.103989651904119,5.825563439821327,5.950870167713625,0.008566075205559453,-1.4141869662843256,True,-1.422753041489885,pi,0.3417302999878302,False,True,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.3240840695269431,56.765507962812826,845.3979542085737,55.449989968491444,56.35986361390491,0.5091088463101252,56.26496519170826,shekel
16,1.7750835182495328,4.602899252222905,9.15326927468621,5.9647007515392865,-0.539117837818465,0.24846585904598628,True,0.7875836968644513,pi,0.3719209000119008,False,True,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.3240840695269431,57.31319187583685,902.7111460844105,55.449989968491444,56.41944663027566,0.5091088463101252,56.26496519170826,shekel
17,2.216929077704437,5.3538004620057364,6.6690756444423265,4.405195177217954,0.34969457226658923,0.60591401650565,True,0.2562194442390608,pi,0.43915369996102527,False,True,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.3240840695269431,56.42437946575179,959.1355255501624,55.449989968491444,56.419736797068374,0.5091088463101252,56.26496519170826,shekel
18,2.5706696582889554,5.450676015469038,5.643640671499188,4.352276649094317,0.9747336084931255,0.6384149956390492,True,-0.33631861285407627,pi,0.49836509994929656,False,True,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.3240840695269431,55.79934042952526,1014.9348659796876,55.449989968491444,56.38527033220487,0.5091088463101252,56.26496519170826,shekel
19,3.809800737975248,5.9039517660625025,4.780018195502968,4.471374204129733,1.9494316156211726,1.2904250745156463,True,-0.6590065411055264,pi,0.2237201000098139,False,False,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.9494316156211726,54.82464242239721,1069.7595084020847,54.82464242239721,56.303132021162355,0.5091088463101252,56.26496519170826,shekel
20,4.088561670925164,6.334644197216187,5.68237561793255,3.9226111485944704,1.2638957770557466,1.9984483675928466,True,0.7345525905371,pi,0.24680799996713176,False,True,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.9494316156211726,55.51017826096264,1125.2696866630474,54.82464242239721,56.26348433315237,0.5091088463101252,56.26496519170826,shekel
21,4.715796134357757,6.2009682651396245,4.727919076635403,3.8024484937609007,1.6658044505557668,3.1425898494826594,True,1.4767853989268926,pi,0.2042180999997072,False,False,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.9494316156211726,55.108269587462615,1180.3779562505101,54.82464242239721,56.20847410716715,1.6658044505557668,55.108269587462615,shekel
22,5.844906079499651,6.559803409231403,5.364833501414078,2.7768814144076637,0.8369555747565851,0.8016968263261119,True,-0.035258748430473164,pi,0.20827220001956448,False,True,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,1.9494316156211726,55.9371184632618,1236.315074713772,54.82464242239721,56.19613975971691,1.6658044505557668,55.108269587462615,shekel
23,5.80991437593621,6.530549715282335,5.498351687486357,5.399076348391794,4.550841738000043,5.078696773959837,True,0.527855035959794,pi,0.2100194999948144,False,True,8,edf90474-4075-438f-a261-e7a38e9edbdf,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2,x3",56.774074038018384,4.550841738000043,52.22323230001834,1288.5383070137902,52.22323230001834,56.023404652773486,4.550841738000043,52.22323230001834,shekel
