iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,7.404984079401693,-4.263655818248893,2.062963001031237,5.550681658403576,4.321492592071305,8.307602409810151,7.207872983657694,8.36475258097525,-9.468245310648056,-1.2550399974098259,-0.30111346045423915,0.568215037462527,0.568215037462527,False,0.0,qnei,0.0,False,0,9,3a0fd176-cf3f-4b76-9b2e-6a9fcfd065eb,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.056265294316085,2.056265294316085,2.056265294316085,2.056265294316085,0.568215037462527,2.056265294316085,levy_10
2,-8.69691605259785,-9.887478986412141,6.612428739425141,9.666044885723512,5.692197053453592,-3.687930200434537,4.106674091789076,-4.016378536035066,4.814969657514974,-4.40505560503426,5.65181830656263,-1.043746709453171,-1.043746709453171,False,0.0,qnei,0.0,False,1,9,3a0fd176-cf3f-4b76-9b2e-6a9fcfd065eb,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.6682270412317832,5.724492335547868,2.056265294316085,2.862246167773934,0.568215037462527,2.056265294316085,levy_10
3,9.754814937891535,9.72477098560477,7.6572513399335165,8.256201035678359,4.164138282063449,1.0899375452701747,8.46476416140441,-8.205384402913749,-2.5973690971998504,2.118778870185258,-0.4454020616262877,-0.2721350099698567,-0.2721350099698567,False,0.0,qnei,0.0,False,2,9,3a0fd176-cf3f-4b76-9b2e-6a9fcfd065eb,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.896615341748469,8.621107677296337,2.056265294316085,2.873702559098779,0.568215037462527,2.056265294316085,levy_10
4,5.857157609944565,-6.098272130419069,-8.754930051666731,-7.469631855201635,9.255631698343254,-7.344509255411391,-5.478033452736573,-2.458872580875626,2.468432826815919,5.641922613386054,-8.427022124614377,-1.3651369152315098,-1.3651369152315098,False,0.0,qnei,0.0,False,3,9,3a0fd176-cf3f-4b76-9b2e-6a9fcfd065eb,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.989617247010122,12.610724924306458,2.056265294316085,3.1526812310766146,0.568215037462527,2.056265294316085,levy_10
5,8.624749062860705,5.255834486975727,-3.580717645513869,-6.213359611435381,1.9190577557406634,1.8937845352297913,-4.650632823390415,-6.612143738873215,5.32934514960316,3.453505051614414,6.004987014651622,0.09938149183251282,0.09938149183251282,False,0.0,qnei,0.0,False,4,9,3a0fd176-cf3f-4b76-9b2e-6a9fcfd065eb,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.5250988399460996,15.135823764252558,2.056265294316085,3.0271647528505117,0.568215037462527,2.056265294316085,levy_10
6,9.665488390882974,0.28179853267234184,-2.034729471757038,-1.783413028879484,2.1669911244224855,8.167777949064769,0.7912292852847163,3.854643182498271,-3.7040005497298027,0.9011208577606793,3.97139467889765,1.1254656719282525,1.1254656719282525,False,0.0,qnei,0.9271791999926791,False,0,9,3a0fd176-cf3f-4b76-9b2e-6a9fcfd065eb,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.1254656719282525,1.4990146598503598,16.634838424102917,1.4990146598503598,2.7724730706838194,1.1254656719282525,1.4990146598503598,levy_10
7,10.0,7.004329897238534,-4.4175324232491215,-6.843479034504418,-1.7265522180747939,10.0,-1.6519772020923484,4.838594770228989,-4.273727195006844,2.1057018488197707,9.106604255357405,-0.8145239284661713,-0.8145239284661713,False,0.0,qnei,0.9262232999899425,False,1,9,3a0fd176-cf3f-4b76-9b2e-6a9fcfd065eb,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.1254656719282525,3.4390042602447837,20.0738426843477,1.4990146598503598,2.8676918120496713,1.1254656719282525,1.4990146598503598,levy_10
8,10.0,-3.0528740903154965,-4.069581205269085,-3.2764550061638325,3.155093433720951,10.0,-0.5315579358928457,6.089781954221554,-4.104545233991239,0.9360857206677766,2.418122575639041,-0.20890967204975427,-0.20890967204975427,False,0.0,qnei,1.8133221000316553,False,2,9,3a0fd176-cf3f-4b76-9b2e-6a9fcfd065eb,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.1254656719282525,2.8333900038283666,22.907232688176066,1.4990146598503598,2.8634040860220082,1.1254656719282525,1.4990146598503598,levy_10
9,8.47322021651639,0.38472547954596853,0.7354103394140369,1.7873798249474575,2.7851257912923475,6.341893950139806,3.4739423145049058,2.765865906364924,-4.335409329694735,0.24848850579548584,3.0433286812709337,1.9234401475814196,1.9234401475814196,False,0.0,qnei,1.5247011000174098,False,3,9,3a0fd176-cf3f-4b76-9b2e-6a9fcfd065eb,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.9234401475814196,0.7010401841971927,23.60827287237326,0.7010401841971927,2.6231414302636953,1.9234401475814196,0.7010401841971927,levy_10
10,10.0,3.407368577395227,0.6752197900575259,0.3043453335210237,2.5396705518124056,4.0075553903189505,1.3168607986021241,-2.9832653736798767,0.20206614072912088,1.399572020326446,4.284194370046288,1.320268449632019,1.320268449632019,False,0.0,qnei,1.3349853999679908,False,4,9,3a0fd176-cf3f-4b76-9b2e-6a9fcfd065eb,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.9234401475814196,1.3042118821465933,24.912484754519852,0.7010401841971927,2.491248475451985,1.9234401475814196,0.7010401841971927,levy_10
