iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.501909332093339,7.944276019391509,5.513713804903871,-5.495856200188163,-3.9966743017754913,7.471068907925236,-9.894693908688506,6.424568367655326,5.941388575040925,-0.641300943125584,-3.939351463613729,-0.44983930380907383,-0.44983930380907383,False,0.0,logei,0.0,False,0,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.074319635587686,3.074319635587686,3.074319635587686,3.074319635587686,-0.44983930380907383,3.074319635587686,levy_10
2,-4.4314877579845335,-4.902608246917508,-1.0984738823470686,0.09096517915906688,1.0699470414898489,9.910005668687852,5.853238384275061,2.443584588823253,9.779202953637697,-5.693826035288021,-6.795759322843109,-0.6193893504772024,-0.6193893504772024,False,0.0,logei,0.0,False,1,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.2438696822558146,6.318189317843501,3.074319635587686,3.1590946589217506,-0.44983930380907383,3.074319635587686,levy_10
3,2.250792085460615,-9.121159840772332,-9.286394424528076,0.29777640542740613,-0.675879493494218,8.343355463857044,2.5845250898202092,0.2823529319902782,-0.06253129212991482,-5.049701559453384,-9.764119489149882,0.48461625305099937,0.48461625305099937,False,0.0,logei,0.0,False,2,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,2.139864078727613,8.458053396571113,2.139864078727613,2.8193511321903713,0.48461625305099937,2.139864078727613,levy_10
4,-6.151957120293787,3.840642417636783,-5.987865520260096,-2.609273787955866,-9.925315158958481,6.60095459603491,-6.910778378771203,-4.648013908724291,7.606643079616575,0.19581619736846356,6.943004927317386,-1.5068566253412978,-1.5068566253412978,False,0.0,logei,0.0,False,3,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,4.13133695711991,12.589390353691023,2.139864078727613,3.1473475884227557,0.48461625305099937,2.139864078727613,levy_10
5,2.794343338850524,4.835418947237143,-8.170087898739087,0.8228764275297742,0.15544472600699955,7.426787533857613,-2.774718819716848,1.9636813441442609,-8.814967153089928,-2.247363977785426,-3.539273074835867,1.5853975188741656,1.5853975188741656,False,0.0,logei,0.0,False,4,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.0390828129044467,13.62847316659547,1.0390828129044467,2.725694633319094,1.5853975188741656,1.0390828129044467,levy_10
6,8.979491752499428,3.5831446038993264,-9.208491399221158,2.1235154413406656,5.359802737449365,7.809500250350875,-0.9553226515175831,5.914348309676171,-10.0,-3.7565228195679325,-10.0,-1.3061847988761996,-1.3061847988761996,False,0.0,logei,1.2774599000113085,False,0,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.9306651306548117,17.559138297250282,1.0390828129044467,2.926523049541714,1.5853975188741656,1.0390828129044467,levy_10
7,1.5890153459431526,7.447545863849778,-10.0,2.8545888996341837,0.8368593262521938,7.18010583484687,-1.8261971386197584,0.14986222050982242,-10.0,-1.8718094024414818,-0.7537581562869637,-0.9592096488463354,-0.9592096488463354,False,0.0,logei,1.0792655000113882,False,1,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.5836899806249476,21.14282827787523,1.0390828129044467,3.0204040396964613,1.5853975188741656,1.0390828129044467,levy_10
8,3.252572731730878,3.8748707978203147,-8.923957971827532,0.7740029961485619,0.2864243807062535,7.466010499873489,-2.536181375851256,2.0928777905171416,-9.994601908726526,-2.45908703451335,-4.290841639216979,0.12524539153120876,0.12524539153120876,False,0.0,logei,1.5870504000340588,False,2,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,2.4992349402474034,23.642063218122633,1.0390828129044467,2.955257902265329,1.5853975188741656,1.0390828129044467,levy_10
9,2.8662372993129286,3.7818954638332425,-7.455117849445575,-0.0842848397400677,-0.4856207567643853,7.500644767096848,-3.257943498064658,2.4043510989874397,-8.393962411658997,-2.308823813898787,-4.250839013269711,1.6093314367363967,1.6093314367363967,False,0.0,logei,1.0114534000167623,False,3,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6093314367363967,1.0151488950422156,24.65721211316485,1.0151488950422156,2.7396902347960945,1.6093314367363967,1.0151488950422156,levy_10
10,4.65868386846041,8.019326278123279,-8.860638032687634,3.342933393618442,3.58612600997043,7.38362241967171,-1.3638366102990525,2.6133248127174555,-8.266905739812568,-2.4456992612845223,-3.7320928400606785,1.5927903280181461,1.5927903280181461,False,0.0,logei,1.7524961999733932,False,4,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6093314367363967,1.0316900037604662,25.688902116925316,1.0151488950422156,2.5688902116925316,1.6093314367363967,1.0151488950422156,levy_10
11,1.9087087427129035,1.0731046238243025,-8.682672700840468,-2.1476555631785126,-3.0403435285838856,5.219810638750465,3.542294470703674,3.3297831237699533,-8.312756244497148,-2.9899234247230417,-3.302506602650185,1.5579403400538359,1.5579403400538359,False,0.0,logei,1.179338000016287,False,0,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6093314367363967,1.0665399917247764,26.755442108650094,1.0151488950422156,2.4323129189681905,1.6093314367363967,1.0151488950422156,levy_10
12,-1.0301370078792316,4.89934488351108,-1.512520447727813,5.0056612233322175,-0.46830229662251355,6.345839711970696,-4.962894390720094,5.113573698079592,-8.37907250004841,-2.2455130571115305,-3.328100026715632,1.2789055942036258,1.2789055942036258,False,0.0,logei,1.6589706999948248,False,1,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6093314367363967,1.3455747375749865,28.10101684622508,1.0151488950422156,2.34175140385209,1.6093314367363967,1.0151488950422156,levy_10
13,3.109653538114408,2.5628814585933184,-9.875484600121139,-1.3658516577583648,-1.7182824060622135,8.031526742483319,-1.4192689227459325,-6.440032971592176,-8.354755541483117,-1.0829419665947164,-3.664961348774946,-0.09868258724220745,-0.09868258724220745,False,0.0,logei,1.6154439999954775,False,2,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6093314367363967,2.7231629190208197,30.824179765245898,1.0151488950422156,2.3710907511727615,1.6093314367363967,1.0151488950422156,levy_10
14,7.916560035021931,5.584141334724239,-10.0,-9.2140506410348,-0.5233703319688379,10.0,-8.457581557003314,3.711648168856298,-8.489028495778653,-2.439998978134349,-3.3713104573861052,-1.5541112977518614,-1.5541112977518614,False,0.0,logei,2.199780099967029,False,3,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6093314367363967,4.178591629530474,35.002771394776374,1.0151488950422156,2.500197956769741,1.6093314367363967,1.0151488950422156,levy_10
15,0.9240123441358113,2.3154583577109284,-7.564564217750217,1.1366896064190308,-1.8013847342016416,5.01949486408216,3.12312809528164,4.206222284153332,-8.234277260306209,-2.9674136478374216,-3.3623549558295034,1.6605786035567829,1.6605786035567829,False,0.0,logei,1.779553800006397,False,4,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.6605786035567829,0.9639017282218294,35.9666731229982,0.9639017282218294,2.39777820819988,1.6605786035567829,0.9639017282218294,levy_10
16,3.14675762547732,4.396920684964679,1.528941703687367,0.8903814136629916,0.26390322921184906,5.041732397724223,0.10610620116729978,2.1167906297192842,-8.396490011714034,-2.507115933981673,-3.770762845210728,2.013536749598201,2.013536749598201,False,0.0,logei,3.0225070000160486,False,0,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.013536749598201,0.6109435821804112,36.57761670517861,0.6109435821804112,2.2861010440736633,2.013536749598201,0.6109435821804112,levy_10
17,2.213002638445755,3.996754281406159,3.43156145185224,3.255718574663224,0.8487079063729539,1.4911793942240894,1.1140136756099088,1.5598708950758577,-8.395541813265805,-4.965761807648419,-4.290153711163239,2.202356118721824,2.202356118721824,False,0.0,logei,3.1506598999840207,False,1,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.202356118721824,0.4221242130567884,36.9997409182354,0.4221242130567884,2.176455348131494,2.202356118721824,0.4221242130567884,levy_10
18,2.579535078697647,3.8464964378768576,10.0,5.59206455797521,1.1796567198690977,3.2212850465220053,8.529740049514134,1.971140460976506,-8.401554488285727,2.5721155177200368,-4.469951833100695,0.6989050807312158,0.6989050807312158,False,0.0,logei,3.5809039000305347,False,2,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.202356118721824,1.9255752510473965,38.9253161692828,0.4221242130567884,2.162517564960156,2.202356118721824,0.4221242130567884,levy_10
19,1.244497446215804,3.6875320775744025,9.51070994519908,4.35651466543645,3.76303705928289,9.241651929464298,-0.11787794387474623,2.0897849590738953,-8.42453051050808,-10.0,-4.557585710334211,-0.9693814614573377,-0.9693814614573377,False,0.0,logei,5.160286600003019,False,3,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.202356118721824,3.5938617932359502,42.519177962518754,0.4221242130567884,2.2378514717115134,2.202356118721824,0.4221242130567884,levy_10
20,2.4616134261546856,5.0791068207448475,-1.2104424608699313,4.83202761520595,1.0385400757309269,-0.17651086580609404,0.4794049346597216,1.369831728441236,-8.412289062319473,-3.074167121201963,-4.558533882415889,1.9186147692917492,1.9186147692917492,False,0.0,logei,4.130093700019643,False,4,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.202356118721824,0.705865562486863,43.22504352500562,0.4221242130567884,2.1612521762502808,2.202356118721824,0.4221242130567884,levy_10
21,1.6043182080927294,1.8960643219289648,-0.8527217306100099,1.7158578691461592,7.313469428076307,3.022906442943106,1.083095733822842,1.067259748649944,-8.436137701307553,-3.5124849929713227,-4.487278125188784,2.1787972097743267,2.1787972097743267,False,0.0,logei,3.836995500023477,False,0,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.202356118721824,0.4456831220042856,43.6707266470099,0.4221242130567884,2.079558411762376,2.202356118721824,0.4221242130567884,levy_10
22,1.002594911751026,2.1318086730337487,-6.097247718791445,0.9948722264445896,-10.0,1.4824989978678196,-0.6296759178070489,0.8721749240538653,-8.439345024932509,-3.954115622945634,-4.2384249471654245,0.11603780994354103,0.11603780994354103,False,0.0,logei,3.62616549996892,False,1,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.202356118721824,2.508442521835071,46.17916916884497,0.4221242130567884,2.099053144038408,2.202356118721824,0.4221242130567884,levy_10
23,2.5662558525673567,4.749841074151221,4.194956671379112,3.875760648927109,4.244557003898458,3.3221836362523263,2.1418629820654003,3.32103250261199,-8.423172691340762,-3.6791715004960186,-4.101249421489569,2.0925701897981046,2.0925701897981046,False,0.0,logei,3.578384199994616,False,2,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.202356118721824,0.5319101419805077,46.71107931082548,0.4221242130567884,2.030916491775021,2.202356118721824,0.4221242130567884,levy_10
24,2.0449137277813456,2.571537579984321,-4.165522412507793,1.0436737251200516,3.382075875698611,2.609454734037422,1.064810755610085,1.0522153365897189,-8.328152831057599,-3.7504064633668275,-4.093859570391169,2.264058412460173,2.264058412460173,False,0.0,logei,3.64930380001897,False,3,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.264058412460173,0.36042191931843925,47.07150123014392,0.36042191931843925,1.9613125512559968,2.264058412460173,0.36042191931843925,levy_10
25,2.6638867384391167,-8.626916274843747,5.40660087843756,3.7549028862593974,3.283754727502983,3.0567263929237662,-0.3556787623879696,0.9418577031578889,-8.351738500098131,-3.6674774685454152,-4.023540258650919,1.8343127448294234,1.8343127448294234,False,0.0,logei,4.149966900004074,False,4,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.264058412460173,0.7901675869491889,47.86166881709311,0.36042191931843925,1.9144667526837245,2.264058412460173,0.36042191931843925,levy_10
26,1.965081911309919,10.0,4.512429079537415,0.787764289039436,3.268709984761199,2.90848557562484,10.0,0.7964656395838445,-8.438740307224645,-3.6828015868886292,-4.959671757799087,0.1428928730715016,0.1428928730715016,False,0.0,logei,4.119628000014927,False,0,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.264058412460173,2.4815874587071107,50.34325627580022,0.36042191931843925,1.9362790875307778,2.264058412460173,0.36042191931843925,levy_10
27,2.444814108849982,6.054468130677159,-3.6119004674387054,2.9610908841566848,3.89835043509763,3.3140043300760076,-1.3354775610368184,3.7433085718883468,-8.443644743908028,-0.36013914978158906,-4.168561992815734,1.8769544910331815,1.8769544910331815,False,0.0,logei,3.7141108000068925,False,1,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.264058412460173,0.7475258407454308,51.090782116545654,0.36042191931843925,1.892251189501691,2.264058412460173,0.36042191931843925,levy_10
28,1.527354124540092,5.766842178521166,-7.010256840724172,-1.6124141146544133,4.372227499307155,2.7745677948554355,-1.5247588286780625,2.906162586587279,-8.417635751215334,-3.917364660571823,-4.381126994931439,1.217498959431272,1.217498959431272,False,0.0,logei,4.1869094999856316,False,2,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.264058412460173,1.4069813723473403,52.49776348889299,0.36042191931843925,1.8749201246033211,2.264058412460173,0.36042191931843925,levy_10
29,3.53844533844793,-0.2931131470325885,0.8017177632936291,3.5250114942939903,3.449375731058344,2.586270741593275,-1.2459266640606117,1.788575675108772,-8.406512989799527,-3.248791742571109,-3.786322812886369,2.1969631278889326,2.1969631278889326,False,0.0,logei,3.5417960000340827,False,3,7,5655f259-79f2-4f11-b16a-6df96f0cf325,none,0.0,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,2.264058412460173,0.42751720388967973,52.92528069278267,0.36042191931843925,1.8250096790614714,2.264058412460173,0.36042191931843925,levy_10
