iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,1.0272137021115593,3.101621678089748,1.0012596288055424,2.477299543768252,2.73286049052822,0.15323094724110708,0.15323094724110708,0.15323094724110708,0.0,False,False,0.0,logei,0.0,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.15323094724110708,7.894490219447871,7.894490219447871,7.894490219447871,7.894490219447871,0.15323094724110708,7.894490219447871,michalewicz
2,1.2286291551541173,1.3756464757427227,1.1710252155791652,0.3360046329538751,1.5047143521208903,0.32604765500876154,0.32604765500876154,0.32604765500876154,0.0,False,False,0.0,logei,0.0,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,7.721673511680216,15.616163731128086,7.721673511680216,7.808081865564043,0.32604765500876154,7.721673511680216,michalewicz
3,0.7582301259261758,0.8078456237537506,0.5803513018372032,0.6090434426292817,2.5567150298471115,-1.0282202964532643,-1.0282202964532643,-1.0282202964532643,0.0,False,False,0.0,logei,0.0,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.32604765500876154,9.075941463142243,24.69210519427033,7.721673511680216,8.230701731423443,0.32604765500876154,7.721673511680216,michalewicz
4,1.3288440180585444,0.8039979789080718,1.8563760580914754,1.898377406065081,2.032164425727874,0.5224310245244812,0.5224310245244812,0.5224310245244812,0.0,False,False,0.0,logei,0.0,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,7.525290142164497,32.217395336434826,7.525290142164497,8.054348834108707,0.5224310245244812,7.525290142164497,michalewicz
5,2.863110509619268,0.4718864178640059,1.1667470743524408,0.8941621038640123,0.052722372294653944,-0.1443543065132659,-0.1443543065132659,-0.1443543065132659,0.0,False,False,0.0,logei,0.0,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.192075473202244,40.40947080963707,7.525290142164497,8.081894161927414,0.5224310245244812,7.525290142164497,michalewicz
6,1.4282901656796927,1.3040929599914421,1.8328356232061032,1.3734855527909073,1.5594030355420825,-0.8963101192613511,-0.8963101192613511,-0.8963101192613511,0.0,False,False,0.0,logei,0.2780616999953054,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.944031285950329,49.3535020955874,7.525290142164497,8.2255836825979,0.5224310245244812,7.525290142164497,michalewicz
7,1.2537595897986786,1.206722613953253,1.684613440399938,2.087540440687105,2.2391951321111017,0.2669075309351556,0.2669075309351556,0.2669075309351556,0.0,False,False,0.0,logei,0.2732186999928672,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,7.780813635753823,57.134315731341225,7.525290142164497,8.162045104477318,0.5224310245244812,7.525290142164497,michalewicz
8,1.4498473426558178,0.0,2.4915443858411703,1.985568508607624,1.9821109500599903,-0.3732728398252469,-0.3732728398252469,-0.3732728398252469,0.0,False,False,0.0,logei,0.31950420000066515,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.5224310245244812,8.420994006514226,65.55530973785545,7.525290142164497,8.194413717231932,0.5224310245244812,7.525290142164497,michalewicz
9,1.312999423305058,0.0,1.7442043313548876,1.922173667836069,2.104628124821439,0.768973374200741,0.768973374200741,0.768973374200741,0.0,False,False,0.0,logei,0.8556880999967689,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.768973374200741,7.278747792488238,72.83405753034369,7.278747792488238,8.092673058927076,0.768973374200741,7.278747792488238,michalewicz
10,1.3890404199923885,0.0,1.5396146084541373,1.8442424695077235,2.2964705208198835,-0.5564031524516829,-0.5564031524516829,-0.5564031524516829,0.0,False,False,0.0,logei,0.44262680000974797,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.768973374200741,8.604124319140661,81.43818184948435,7.278747792488238,8.143818184948435,0.768973374200741,7.278747792488238,michalewicz
11,0.8465685123596798,0.0,1.767644100644256,2.6546050913538113,2.0813776803624178,-1.0539124647455496,-1.0539124647455496,-1.0539124647455496,0.0,False,False,0.0,logei,0.6432663000014145,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.768973374200741,9.101633631434527,90.53981548091888,7.278747792488238,8.23089231644717,0.768973374200741,7.278747792488238,michalewicz
12,1.2901104736526319,1.2293490253302055,1.5550587547814552,1.8716867944067128,2.1142812376030324,-0.034310862896054235,-0.034310862896054235,-0.034310862896054235,0.0,False,False,0.0,logei,0.3737835000065388,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.768973374200741,8.082032029585033,98.62184751050391,7.278747792488238,8.218487292541992,0.768973374200741,7.278747792488238,michalewicz
13,1.2022923495126558,0.0,1.7302894842125116,1.987391408713086,1.9599403124079404,-0.4132181638500152,-0.4132181638500152,-0.4132181638500152,0.0,False,False,0.0,logei,1.5192637000000104,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.768973374200741,8.460939330538993,107.0827868410429,7.278747792488238,8.237137449310993,0.768973374200741,7.278747792488238,michalewicz
14,1.074274298091746,0.0,0.9959775499227932,1.8887692180523918,2.0581078816436738,0.3499011787566521,0.3499011787566521,0.3499011787566521,0.0,False,False,0.0,logei,0.529179600009229,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.768973374200741,7.697819987932326,114.78060682897522,7.278747792488238,8.19861477349823,0.768973374200741,7.278747792488238,michalewicz
15,1.9809517482727346,0.0,2.432496365947986,1.9106564562099992,2.098024271297366,1.3240010696106008,1.3240010696106008,1.3240010696106008,0.0,False,False,0.0,logei,0.5278014000068652,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.3240010696106008,6.7237200970783775,121.50432692605361,6.7237200970783775,8.100288461736907,1.3240010696106008,6.7237200970783775,michalewicz
16,1.9913577858808789,1.6544904841156491,2.501964084633564,1.6239820715360507,2.1227160853685696,1.068003608431342,1.068003608431342,1.068003608431342,0.0,False,False,0.0,logei,0.45326580000983085,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.3240010696106008,6.9797175582576365,128.48404448431126,6.7237200970783775,8.030252780269453,1.3240010696106008,6.7237200970783775,michalewicz
17,1.9935368235883533,0.14855385795168416,2.3474581860525294,1.5692463206524951,1.6606803700570087,0.3561429551447092,0.3561429551447092,0.3561429551447092,0.0,False,False,0.0,logei,0.3487752999935765,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.3240010696106008,7.691578211544269,136.17562269585554,6.7237200970783775,8.01033074681503,1.3240010696106008,6.7237200970783775,michalewicz
18,1.968588198165738,0.0,2.438254069446059,2.2484931625491047,2.3127012402193436,-0.4793910567284151,-0.4793910567284151,-0.4793910567284151,0.0,False,False,0.0,logei,0.5018275999900652,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.3240010696106008,8.527112223417394,144.70273491927293,6.7237200970783775,8.039040828848496,1.3240010696106008,6.7237200970783775,michalewicz
19,2.0162431966874874,1.2986335038323111,2.501642704800684,1.6060110394270937,2.0103224380196254,-0.1060319824687035,-0.1060319824687035,-0.1060319824687035,0.0,False,False,0.0,logei,0.5438267999998061,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.3240010696106008,8.153753149157682,152.85648806843062,6.7237200970783775,8.045078319391086,1.3240010696106008,6.7237200970783775,michalewicz
20,2.4884307986760295,0.0,2.2444406566758346,1.9205868186649362,2.1012209786894767,2.371618784137377,2.371618784137377,2.371618784137377,0.0,False,False,0.0,logei,0.5507297999865841,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.371618784137377,5.676102382551601,158.5325904509822,5.676102382551601,7.926629522549111,2.371618784137377,5.676102382551601,michalewicz
21,2.742419327036099,0.0028041781414336387,1.9764156289571346,1.9127804727467292,2.1068820444652645,-0.9440358703422547,-0.9440358703422547,0.7246089728650137,0.5900473784909758,True,True,0.0,logei,0.5711905000061961,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.371618784137377,8.991757037031233,167.52434748801343,5.676102382551601,7.977349880381592,2.371618784137377,5.676102382551601,michalewicz
22,2.4011742929700897,2.91211409020765,3.141592653589793,1.2989568095601662,3.141592653589793,-0.20706554721709505,-0.20706554721709505,-0.35159594835383073,0.6531450055788424,True,True,0.0,logei,0.3363880000106292,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.371618784137377,8.254786713906073,175.7791342019195,5.676102382551601,7.989960645541796,2.371618784137377,5.676102382551601,michalewicz
23,2.2047477287884587,0.7299045706671781,0.1749983483174088,3.141592653589793,2.507435580437069,0.5378307890917081,0.5378307890917081,0.5017900005421841,0.6340891694947562,True,True,0.0,logei,0.25155430000449996,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.371618784137377,7.50989037759727,183.28902457951676,5.676102382551601,7.969088025196381,2.371618784137377,5.676102382551601,michalewicz
24,2.2382941973442216,0.0,0.0,0.9085319065039063,2.9831556891706903,2.165727937413756,2.165727937413756,0.8565181594587512,0.3349878895836855,True,True,0.0,logei,0.301213300001109,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.371618784137377,5.881993229275222,189.171017808792,5.676102382551601,7.882125742033,2.371618784137377,5.676102382551601,michalewicz
25,2.503231927658404,0.0,2.048447591517759,2.052914425004715,1.8777541628894256,0.35951128208938676,0.35951128208938676,-0.8479228859089114,0.14199213591511547,True,True,0.0,logei,0.4482066000055056,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.371618784137377,7.688209884599591,196.85922769339157,5.676102382551601,7.874369107735663,2.371618784137377,5.676102382551601,michalewicz
26,2.317396295704015,0.0,0.9377862917431223,0.48045846691967814,2.648252127209521,0.6190592191036971,0.6190592191036971,0.8219326409284747,0.3224285697518181,True,True,0.0,logei,0.41570870000578,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.371618784137377,7.428661947585281,204.28788964097686,5.676102382551601,7.8572265246529565,2.371618784137377,5.676102382551601,michalewicz
27,2.3189831715289113,0.0,0.0,1.3891508474992258,2.5117405211220434,0.12979962940542997,0.12979962940542997,0.11208760629476851,1.043985797587054,True,True,0.0,logei,0.3973632999986876,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.371618784137377,7.917921537283548,212.2058111782604,5.676102382551601,7.859474488083719,2.371618784137377,5.676102382551601,michalewicz
28,2.2198314129133783,0.0,0.011013009886390776,0.34091950748350563,3.141592653589793,-0.8316066766334191,-0.8316066766334191,0.49280840039056495,1.21797229540093,True,True,0.0,logei,0.40731229999801144,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.371618784137377,8.879327843322397,221.0851390215828,5.676102382551601,7.895897822199386,2.371618784137377,5.676102382551601,michalewicz
29,2.267261738300005,0.0,0.0,3.141592653589793,3.141592653589793,-0.05705257240140256,-0.05705257240140256,0.3729744992850748,0.2130147636188233,True,True,0.0,logei,0.26626319999923,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.371618784137377,8.104773739090382,229.18991276067317,5.676102382551601,7.903100440023213,2.371618784137377,5.676102382551601,michalewicz
30,2.3170829961015316,0.0,3.141592653589793,0.0,3.141592653589793,-1.015706448605731,-1.015706448605731,0.12316003988339537,0.6194281800135982,True,True,0.0,logei,0.2680971999943722,False,8,8be2928a-b5f9-4806-aca7-cce5f8336068,slip,0.15,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,2.371618784137377,9.06342761529471,238.25334037596787,5.676102382551601,7.941778012532263,2.371618784137377,5.676102382551601,michalewicz
