run_id,dataset,objective,acquisition,seed,oracle_model,baseline,variant,error_model,jitter_std,jitter_iteration,n_iterations,acq_opt_failures,response_start_iteration,response_end_iteration,response_l2,final_best_true,final_simple_regret_true,final_cum_regret_true,final_avg_regret_true,auc_simple_regret_true,auc_simple_regret_true_postonset_per_iter,final_inference_simple_regret_true,auc_inference_simple_regret_true,param_columns,response_x0,response_x1,response_x2,response_x3
194a4a43-2df2-4273-8cc6-bd3ab1ac4e0d,weber_fechner,value,logei,10,exact,True,,none,0.0,0,50,0,1,2,0.836968810674568,2.153305282720616,0.0,73.11157675145539,1.4622315350291075,5.829743419713852,0.11897435550436432,0.0,5.829743419713852,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
46fe5345-6542-413f-9457-5ad8e10474c7,weber_fechner,value,logei,10,exact,False,sp0.05-20,spike,0.25,0,50,0,1,2,0.836968810674568,2.153305282720616,0.0,13.71834121137433,0.2743668242274866,6.5588338971673155,0.1338537530034146,0.1265899639603751,11.16187008047527,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
943c1028-5662-4ab1-918a-62ba4e51ce02,weber_fechner,value,logei,10,exact,False,sp0.05-5,spike,0.25,0,50,0,1,2,0.836968810674568,2.153305282720616,0.0,12.311488755263932,0.2462297751052786,7.07439140929039,0.14437533488347734,0.1265899639603751,11.16187008047527,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
3124f421-317d-4673-8343-bc43518d0c30,weber_fechner,value,logei,10,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,0.836968810674568,2.11037301062145,0.0429322720991658,149.91096238126022,2.9982192476252045,7.587251045392391,0.15484185806923248,6.210821228559142,221.20459742531324,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
28a1b65c-ace5-4f1f-bb7c-40a3afed7bbf,weber_fechner,value,logei,10,exact,False,sp0.15-5,spike,0.25,0,50,0,1,2,0.836968810674568,2.100791931500233,0.0525133512203828,28.28611697392036,0.5657223394784071,7.965703670680462,0.16256538103429513,0.312093343904225,17.283836237206962,"x0,x1,x2,x3",-0.4431970931924104,-0.0717622060586402,-0.1394084054933996,0.6924656012302588
0b40252e-4d50-42de-9762-217d3f513e54,weber_fechner,value,logei,11,exact,True,,none,0.0,0,50,0,1,2,0.69037676787909,2.153305282720616,0.0,83.0286959341984,1.660573918683968,12.026871820619998,0.2454463636861224,0.0,12.026871820619998,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534
c73d1fb9-b3e6-42ba-b565-9adf450460bb,weber_fechner,value,logei,11,exact,False,sp0.05-20,spike,0.25,0,50,0,1,2,0.69037676787909,2.153305282720616,0.0,63.129426308681005,1.26258852617362,10.793593247174368,0.22027741320764016,1.1314187257077382,46.972881871065105,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534
97d9041e-1977-4601-88ac-09770d714004,weber_fechner,value,logei,11,exact,False,sp0.05-5,spike,0.25,0,50,0,1,2,0.69037676787909,2.153305282720616,0.0,42.11384566706781,0.8422769133413561,10.793593247174368,0.22027741320764016,1.1314187257077382,46.972881871065105,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534
8e71bcff-1921-4ca9-ba29-2ba538ea68d2,weber_fechner,value,logei,11,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,0.69037676787909,1.825687662231012,0.3276176204896039,141.18313541915396,2.823662708383079,37.58650763867269,0.7670715844627081,2.279742298629708,163.75889262560779,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534
78b53b25-5a34-4741-90dc-7c080587439b,weber_fechner,value,logei,11,exact,False,sp0.15-5,spike,0.25,0,50,0,1,2,0.69037676787909,2.0886267892547936,0.0646784934658222,94.66313134601091,1.8932626269202184,12.69626196300071,0.2591073870000145,2.216683065328654,50.5843928970745,"x0,x1,x2,x3",0.019355881808256314,0.4289331605202547,-0.5310777814691606,0.1010849410273534
14db03d2-ae01-4846-89c5-b1daa373c96a,weber_fechner,value,logei,12,exact,True,,none,0.0,0,50,0,1,2,0.8708489076269939,2.153305282720616,0.0,57.93889027683717,1.1587778055367433,33.42576713376965,0.6821585129340744,0.0,33.42576713376965,"x0,x1,x2,x3",0.09906478248751138,-0.7162116962695186,0.4811253582330234,-0.06421202829466019
5d35a8e9-34a7-4bd5-ba4b-fee32ec061bc,weber_fechner,value,logei,12,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,0.8708489076269939,2.153305282720616,0.0,135.53143956051468,2.710628791210293,23.6334982460929,0.48231629073658977,2.0184935724954784,101.36098487031062,"x0,x1,x2,x3",0.09906478248751138,-0.7162116962695186,0.4811253582330234,-0.06421202829466019
35de08a9-df1e-49e3-9fa4-233369e5ad37,weber_fechner,value,logei,13,exact,True,,none,0.0,0,50,0,1,2,0.8570340831179895,2.153305282720616,0.0,66.64972209158383,1.3329944418316766,8.43138389456691,0.17206905907279407,0.0,8.43138389456691,"x0,x1,x2,x3",-0.7875981292981651,0.09116326551400422,-0.1972317077372403,-0.25881560779017687
f554df0d-15cf-4154-b60f-6b2ba5ab5cb2,weber_fechner,value,logei,13,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,0.8570340831179895,2.153305282720616,0.0,101.2167732679866,2.024335465359732,12.040131693795978,0.24571697334277506,2.604648496992703,92.12707134948322,"x0,x1,x2,x3",-0.7875981292981651,0.09116326551400422,-0.1972317077372403,-0.25881560779017687
4bc5f2b9-90dc-45d1-a5ed-a4e1bffa2581,weber_fechner,value,logei,14,exact,True,,none,0.0,0,50,0,1,2,0.3087505018191838,2.153305282720616,0.0,68.31952453942228,1.3663904907884454,6.467357691528418,0.13198689166384528,0.0,6.467357691528418,"x0,x1,x2,x3",-0.18966583810094684,0.18741654197905733,0.05957411694913839,-0.143804404012554
c64b588c-a23a-4de9-920a-6b63138c7654,weber_fechner,value,logei,14,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,0.3087505018191838,2.153305282720616,0.0,130.3368946633059,2.6067378932661183,9.624152702494023,0.19641127964273516,2.9269831374825044,127.3343423704045,"x0,x1,x2,x3",-0.18966583810094684,0.18741654197905733,0.05957411694913839,-0.143804404012554
6abef9cf-c9df-4cb3-9a22-bd8fbe47bdde,weber_fechner,value,logei,15,exact,True,,none,0.0,0,50,0,1,2,0.8327441112040449,2.153305282720616,0.0,86.7287226933899,1.7345744538677978,6.299897553251029,0.12856933782144955,0.0,6.299897553251029,"x0,x1,x2,x3",-0.12114611093142136,-0.66957168461246,0.37436461908261454,0.30051832838542086
22286b52-2e51-4b10-9670-6f222546a813,weber_fechner,value,logei,15,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,0.8327441112040449,2.153305282720616,0.0,37.8114585747872,0.7562291714957439,8.94133720449257,0.18247626947944018,0.0,21.048470775373126,"x0,x1,x2,x3",-0.12114611093142136,-0.66957168461246,0.37436461908261454,0.30051832838542086
b0950da8-8d28-4a35-884c-dd4784970e5a,weber_fechner,value,logei,16,exact,True,,none,0.0,0,50,0,1,2,1.0176499939671633,2.153305282720616,0.0,74.25201895570153,1.4850403791140303,21.44519634516852,0.4376570682687453,0.0,21.44519634516852,"x0,x1,x2,x3",0.05459219950131433,-0.40908914230747506,0.7805585524840132,0.5059699810909467
2bffb67a-3993-408d-85bb-53a975e64653,weber_fechner,value,logei,16,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,1.0176499939671633,1.9757186871718504,0.1775865955487656,89.7849947361843,1.795699894723686,25.522935308910117,0.5208762307940841,3.130970494492765,64.76788696007229,"x0,x1,x2,x3",0.05459219950131433,-0.40908914230747506,0.7805585524840132,0.5059699810909467
0b977755-1140-444b-ac1b-af7309fdeffa,weber_fechner,value,logei,7,exact,True,,none,0.0,0,50,0,1,2,1.027096714485386,2.153305282720616,0.0,77.1009458493628,1.542018916987256,5.650210926082619,0.11531042706291059,0.0,5.650210926082619,"x0,x1,x2,x3",-0.3249291816934416,-0.023660355573313585,-0.7704203856796188,0.5960212283921744
0ef3ffc0-72f6-48a9-bca8-3e1e20194fcf,weber_fechner,value,logei,7,exact,False,sp0.05-20,spike,0.25,0,50,0,1,2,1.027096714485386,1.9960212166412143,0.1572840660794012,107.05163231005626,2.141032646201125,12.777259365052723,0.2607603952051576,3.4691597951192463,52.59834222250169,"x0,x1,x2,x3",-0.3249291816934416,-0.023660355573313585,-0.7704203856796188,0.5960212283921744
11045039-6490-48a9-a16a-b14b57a3cdcd,weber_fechner,value,logei,7,exact,False,sp0.05-5,spike,0.25,0,50,0,1,2,1.027096714485386,1.9960212166412143,0.1572840660794012,45.77993021744204,0.9155986043488408,12.777259365052723,0.2607603952051576,0.4490185924676151,27.248771398896892,"x0,x1,x2,x3",-0.3249291816934416,-0.023660355573313585,-0.7704203856796188,0.5960212283921744
c4b04b7e-f8da-4a88-b138-5b3c6461c437,weber_fechner,value,logei,7,exact,False,sp0.15-20,spike,0.25,0,50,0,1,2,1.027096714485386,2.033719119946691,0.1195861627739249,94.86349270398212,1.8972698540796429,14.612287804978642,0.29820995520364574,2.9854042192713237,84.27735171331133,"x0,x1,x2,x3",-0.3249291816934416,-0.023660355573313585,-0.7704203856796188,0.5960212283921744
