iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,547.2020515547704,-350.78182790502376,394.13386232943685,-420.8614523015757,15.36553972387776,-436.8964751753921,-0.8615395490477546,-0.8698478782532153,True,-0.008308329205460652,logei,0.0,False,10,9e625483-3df5-4cd4-b346-1ab2c14b6d12,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.8615395490477546,3.6153953647067256,3.6153953647067256,3.6153953647067256,3.6153953647067256,-0.8615395490477546,3.6153953647067256,griewank
2,226.84377573735742,410.0972691747347,-89.38920311402808,548.3112041440395,390.3994876617579,-194.1416250341088,0.006360549547193837,0.01913462026079093,True,0.012774070713597091,logei,0.0,False,10,9e625483-3df5-4cd4-b346-1ab2c14b6d12,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,2.747495266111777,6.3628906308185025,2.747495266111777,3.1814453154092512,0.006360549547193837,2.747495266111777,griewank
3,90.91265753341634,303.96223765017237,392.52472442975454,520.1261650218976,-426.00636607652723,294.696253252725,-0.28063547255835886,-0.326544048810494,True,-0.045908576252135125,logei,0.0,False,10,9e625483-3df5-4cd4-b346-1ab2c14b6d12,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,3.0344912882173296,9.397381919035832,2.747495266111777,3.1324606396786105,0.006360549547193837,2.747495266111777,griewank
4,-432.7783273586132,487.83450733551217,-328.66267959056705,423.88769988672755,-232.41856136145145,563.796441847586,-1.3880249615002915,-1.4311248398995204,True,-0.04309987839922891,logei,0.0,False,10,9e625483-3df5-4cd4-b346-1ab2c14b6d12,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,4.141880777159262,13.539262696195093,2.747495266111777,3.3848156740487734,0.006360549547193837,2.747495266111777,griewank
5,21.4010563402436,-213.0305294807264,-261.07977940238453,127.03799498361127,-199.482651936794,214.3785282097715,1.9146896549616432,2.0160804011922635,True,0.10139074623062028,logei,0.0,False,10,9e625483-3df5-4cd4-b346-1ab2c14b6d12,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,0.8391661606973275,14.378428856892421,0.8391661606973275,2.8756857713784845,1.9146896549616432,0.8391661606973275,griewank
6,-11.460345169817742,-355.84549252284404,-449.8742755169944,226.97206085119186,-239.66016083423222,311.75096387384235,0.7027008620064287,0.6952168871173159,True,-0.007483974889112788,logei,0.38305099999706727,False,10,9e625483-3df5-4cd4-b346-1ab2c14b6d12,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,2.051154953652542,16.429583810544962,0.8391661606973275,2.7382639684241603,1.9146896549616432,0.8391661606973275,griewank
7,-11.460345169817742,-355.84549252284404,-449.8742755169944,226.97206085119186,-239.66016083423222,311.75096387384235,0.7027008620064287,0.5950002967030371,True,-0.10770056530339156,logei,0.0,False,10,9e625483-3df5-4cd4-b346-1ab2c14b6d12,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,2.051154953652542,18.480738764197504,0.8391661606973275,2.6401055377425005,1.9146896549616432,0.8391661606973275,griewank
8,124.20237382517927,-165.5454624661044,-189.49284149315906,127.71908015393898,-72.15007176834843,63.52938253015719,2.342174520582576,2.354195866458277,True,0.012021345875700806,logei,0.30757160000212025,False,10,9e625483-3df5-4cd4-b346-1ab2c14b6d12,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.342174520582576,0.4116812950763946,18.8924200592739,0.4116812950763946,2.3615525074092374,2.342174520582576,0.4116812950763946,griewank
9,124.20237382517927,-165.5454624661044,-189.49284149315906,127.71908015393898,-72.15007176834843,63.52938253015719,2.342174520582576,2.4002046694208437,True,0.058030148838267515,logei,0.0,False,10,9e625483-3df5-4cd4-b346-1ab2c14b6d12,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.342174520582576,0.4116812950763946,19.304101354350294,0.4116812950763946,2.144900150483366,2.342174520582576,0.4116812950763946,griewank
10,61.98087630434993,-39.6219981581201,-190.39504886269123,66.30810028307481,-15.07719763771116,41.84253419843314,2.5562082405732536,2.6085407474244757,True,0.05233250685122215,logei,0.4504263999988325,False,10,9e625483-3df5-4cd4-b346-1ab2c14b6d12,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.5562082405732536,0.19764757508571718,19.501748929436012,0.19764757508571718,1.9501748929436011,2.5562082405732536,0.19764757508571718,griewank
11,61.98087630434993,-39.6219981581201,-190.39504886269123,66.30810028307481,-15.07719763771116,41.84253419843314,2.5562082405732536,2.608724972687403,True,0.052516732114149534,logei,0.0,False,10,9e625483-3df5-4cd4-b346-1ab2c14b6d12,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.5562082405732536,0.19764757508571718,19.69939650452173,0.19764757508571718,1.7908542276837935,2.5562082405732536,0.19764757508571718,griewank
12,400.39049868848514,-293.34061687537735,232.43548248086688,54.35384973169718,-184.78723015453892,-89.71554324172314,1.4241398133769245,1.452987676099176,True,0.028847862722251483,logei,0.5738940000010189,False,10,9e625483-3df5-4cd4-b346-1ab2c14b6d12,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.5562082405732536,1.3297160022820462,21.029112506803777,0.19764757508571718,1.7524260422336482,2.5562082405732536,0.19764757508571718,griewank
13,400.39049868848514,-293.34061687537735,232.43548248086688,54.35384973169718,-184.78723015453892,-89.71554324172314,1.4241398133769245,1.4250645601890088,True,0.0009247468120843205,logei,0.0,False,10,9e625483-3df5-4cd4-b346-1ab2c14b6d12,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.5562082405732536,1.3297160022820462,22.358828509085825,0.19764757508571718,1.7199098853142942,2.5562082405732536,0.19764757508571718,griewank
14,212.33354641032548,-450.6016477150062,-262.49282862426486,-8.484279284254747,328.6891969547673,92.1590021123251,1.088985145688074,1.0992812703308052,True,0.01029612464273133,logei,0.5328307000017958,False,10,9e625483-3df5-4cd4-b346-1ab2c14b6d12,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.5562082405732536,1.6648706699708968,24.02369917905672,0.19764757508571718,1.7159785127897658,2.5562082405732536,0.19764757508571718,griewank
15,212.33354641032548,-450.6016477150062,-262.49282862426486,-8.484279284254747,328.6891969547673,92.1590021123251,1.088985145688074,1.0926509555073949,True,0.0036658098193209643,logei,0.0,False,10,9e625483-3df5-4cd4-b346-1ab2c14b6d12,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.5562082405732536,1.6648706699708968,25.688569849027616,0.19764757508571718,1.7125713232685078,2.5562082405732536,0.19764757508571718,griewank
16,233.02536480571402,-49.83888112395263,-171.88038263057808,58.75005968416682,600.0,210.42380710915077,0.8595706312781854,0.8907273127557017,True,0.031156681477516268,logei,0.6478557000082219,False,10,9e625483-3df5-4cd4-b346-1ab2c14b6d12,gaussian,0.05,0,exact,value,learned,0.0025000000000000005,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.5562082405732536,1.8942851843807853,27.5828550334084,0.19764757508571718,1.723928439588025,2.5562082405732536,0.19764757508571718,griewank
