error_model,variant,jitter_std,jitter_iteration,k,tolerance,budget,n_runs,n_landscapes,mean_extra,ci_low,ci_high,median_extra,mean_extra_reached,mean_multiplier,censored_fraction
gaussian,ceil0.9-anchored,0.25,0,10,0.01,50,200,20,7.44,5.954625,9.155125,2.0,5.4867724867724865,1.744,0.055
gaussian,ceil0.9-anchored,0.25,0,25,0.01,50,200,20,14.180000000000001,11.589875,16.939999999999998,10.0,5.807407407407408,1.5671999999999997,0.325
gaussian,ceil0.9-anchored,1.0,0,10,0.01,50,200,20,11.985000000000001,8.96,15.415624999999997,4.0,6.375,2.1985,0.16
gaussian,ceil0.9-anchored,1.0,0,25,0.01,50,200,20,22.259999999999998,19.574875,25.0555,28.0,7.493827160493828,1.8903999999999999,0.595
gaussian,ceil0.9-fixed,0.25,0,10,0.01,50,200,20,10.935000000000002,7.754625000000001,14.775125000000001,3.0,4.698795180722891,2.0935,0.17
gaussian,ceil0.9-fixed,0.25,0,25,0.01,50,200,20,20.36,16.604374999999997,24.125249999999998,26.0,6.833333333333333,1.8144,0.52
gaussian,ceil0.9-fixed,1.0,0,10,0.01,50,200,20,13.855,9.564874999999999,18.79,4.5,5.616883116883117,2.3855,0.23
gaussian,ceil0.9-fixed,1.0,0,25,0.01,50,200,20,23.485000000000003,19.744500000000006,27.190375000000003,28.0,8.467532467532468,1.9394,0.615
