arm,procedure,error_model,family,k,candidates,rho,winner,scope,jitter_std,jitter_iteration,n_landscapes,n_cells,cost,gain,price,recovered,recovered_lo,recovered_hi,wilcoxon_p,wilcoxon_p_fdr
output-boba,rerate3x2,gaussian,rerate,6.0,,,,cell,5.0,20.0,20,200,0.5340938270581989,0.09543504607470858,0.00843352346802268,0.1786859185405063,0.051505599130027876,0.2859434381426687,0.017181396484375,0.137451171875
output-boba,rerate3x2,gaussian,rerate,6.0,,,,pooled,,,20,1600,0.2169388169359045,0.008929907261447118,0.00843352346802268,0.04116325232881443,0.0003951822452065143,0.09284475429012515,0.11398696899414062,
output-boba,tournament_k16_lcb_rho0.5_look,gaussian,tournament,16.0,lcb,0.5,look,cell,0.05,0.0,20,200,0.006019024042053409,-0.03379905017495067,0.024464910895307286,-5.615370521666835,-79.40795493477674,-0.9284014211822872,0.0176206611104818,0.0352413222209636
output-boba,tournament_k16_lcb_rho0.5_look,gaussian,tournament,16.0,lcb,0.5,look,cell,0.05,20.0,20,200,0.0034748877241901053,-0.023093520598068,0.024464910895307286,-6.645832162375958,-65.14743451144192,-0.9919450945076586,0.040135536373545506,0.06421685819767281
output-boba,tournament_k16_lcb_rho0.5_look,gaussian,tournament,16.0,lcb,0.5,look,cell,0.25,0.0,20,200,0.0525171889089013,-0.019386404953943597,0.024464910895307286,-0.3691439956463042,-1.0032114834916943,-0.023093157367324993,0.11654426427752808,0.13319344488860352
output-boba,tournament_k16_lcb_rho0.5_look,gaussian,tournament,16.0,lcb,0.5,look,cell,0.25,20.0,20,200,0.04002168336187528,0.0013822027416121418,0.024464910895307286,0.03453634693759109,-0.1895551928240693,0.2517799133763507,0.6476554870605469,0.6476554870605469
output-boba,tournament_k16_lcb_rho0.5_look,gaussian,tournament,16.0,lcb,0.5,look,cell,1.0,0.0,20,200,0.25211626310291996,0.024324057695898453,0.024464910895307286,0.09647952653482249,-0.0585272807885683,0.22377750068179456,0.11398696899414062,0.13319344488860352
output-boba,tournament_k16_lcb_rho0.5_look,gaussian,tournament,16.0,lcb,0.5,look,cell,1.0,20.0,20,200,0.13089312859367422,0.035177815559271866,0.024464910895307286,0.26875219453629845,0.10715658440440662,0.3902265499290002,0.009435653686523438,0.0251617431640625
output-boba,tournament_k16_lcb_rho0.5_look,gaussian,tournament,16.0,lcb,0.5,look,cell,5.0,0.0,20,200,0.7163745326954236,0.09126193729134402,0.024464910895307286,0.12739416761224434,0.06430553837488927,0.1875934700023426,0.0031528472900390625,0.01261138916015625
output-boba,tournament_k16_lcb_rho0.5_look,gaussian,tournament,16.0,lcb,0.5,look,cell,5.0,20.0,20,200,0.5340938270581989,0.2812881105241123,0.024464910895307286,0.5266642231636597,0.39583580690830267,0.650137802388105,1.9073486328125e-06,1.52587890625e-05
output-boba,tournament_k16_lcb_rho0.5_look,gaussian,tournament,16.0,lcb,0.5,look,pooled,,,20,1600,0.2169388169359045,0.04464439351065956,0.024464910895307272,0.20579255543672453,0.10272635443569589,0.3057862153882788,0.0023250579833984375,
output-boba,tournament_k16_lcb_rho0.5_post,gaussian,tournament,16.0,lcb,0.5,post,cell,0.05,0.0,20,200,0.006019024042053409,-0.05050549749667212,0.04107489494440007,-8.390977863487985,-110.66632454860883,-1.9622314649231776,0.012274756174561622,0.04083251953125
output-boba,tournament_k16_lcb_rho0.5_post,gaussian,tournament,16.0,lcb,0.5,post,cell,0.05,20.0,20,200,0.0034748877241901053,-0.03885379285734482,0.04107489494440007,-11.181308848302574,-110.27770472409861,-1.6976480281180302,0.06414936248047728,0.12829872496095457
output-boba,tournament_k16_lcb_rho0.5_post,gaussian,tournament,16.0,lcb,0.5,post,cell,0.25,0.0,20,200,0.0525171889089013,-0.028497858960475936,0.04107489494440007,-0.5426386970161258,-1.2179380269943791,-0.10443852035540362,0.13649771056887278,0.1819969474251637
output-boba,tournament_k16_lcb_rho0.5_post,gaussian,tournament,16.0,lcb,0.5,post,cell,0.25,20.0,20,200,0.04002168336187528,-0.009844047692445571,0.04107489494440007,-0.24596785705978141,-0.6291207271266138,0.1058269350391258,0.4304332733154297,0.49192374093191965
output-boba,tournament_k16_lcb_rho0.5_post,gaussian,tournament,16.0,lcb,0.5,post,cell,1.0,0.0,20,200,0.25211626310291996,0.0033648853283921405,0.04107489494440007,0.013346561967002155,-0.14538694605175717,0.150204318542555,0.6476554870605469,0.6476554870605469
output-boba,tournament_k16_lcb_rho0.5_post,gaussian,tournament,16.0,lcb,0.5,post,cell,1.0,20.0,20,200,0.13089312859367422,0.02232063856154855,0.04107489494440007,0.17052567083821127,-0.0811969309487748,0.3588271592686491,0.10539817810058594,0.1686370849609375
output-boba,tournament_k16_lcb_rho0.5_post,gaussian,tournament,16.0,lcb,0.5,post,cell,5.0,0.0,20,200,0.7163745326954236,0.09515515896980647,0.04107489494440007,0.13282878526093975,0.04965092985825144,0.22296142724208506,0.01531219482421875,0.04083251953125
output-boba,tournament_k16_lcb_rho0.5_post,gaussian,tournament,16.0,lcb,0.5,post,cell,5.0,20.0,20,200,0.5340938270581989,0.16701216362269092,0.04107489494440007,0.3127019170818689,0.18404798720355248,0.4285080937021039,0.0001678466796875,0.0013427734375
output-boba,tournament_k16_lcb_rho0.5_post,gaussian,tournament,16.0,lcb,0.5,post,pooled,,,20,1600,0.2169388169359045,0.020018956184437466,0.04107489494440007,0.09227927241048868,-0.02423675229499747,0.20394931142012307,0.1893482208251953,
output-boba,tournament_k16_lcb_rho1_look,gaussian,tournament,16.0,lcb,1.0,look,cell,0.05,0.0,20,200,0.006019024042053409,-0.03661913805749997,0.024464910895307286,-6.083899615893084,-87.2804275658958,-1.1160894041401417,0.0006292038308113259,0.0025168153232453037
output-boba,tournament_k16_lcb_rho1_look,gaussian,tournament,16.0,lcb,1.0,look,cell,0.05,20.0,20,200,0.0034748877241901053,-0.025213579642417182,0.024464910895307286,-7.255940808359133,-69.68114406353958,-1.2587475794273872,0.0037622518256999957,0.007524503651399991
output-boba,tournament_k16_lcb_rho1_look,gaussian,tournament,16.0,lcb,1.0,look,cell,0.25,0.0,20,200,0.0525171889089013,-0.028665739318895794,0.024464910895307286,-0.5458353715127572,-1.227101858175256,-0.18319517784292177,0.0037622518256999957,0.007524503651399991
output-boba,tournament_k16_lcb_rho1_look,gaussian,tournament,16.0,lcb,1.0,look,cell,0.25,20.0,20,200,0.04002168336187528,-0.008136656503954768,0.024464910895307286,-0.20330620354929296,-0.4976558000672154,0.01447214654121703,0.16495704650878906,0.2199427286783854
output-boba,tournament_k16_lcb_rho1_look,gaussian,tournament,16.0,lcb,1.0,look,cell,1.0,0.0,20,200,0.25211626310291996,-0.024497839887367555,0.024464910895307286,-0.09716882039207024,-0.2494875683197195,0.03913365520080716,0.20244979858398438,0.23137119838169642
output-boba,tournament_k16_lcb_rho1_look,gaussian,tournament,16.0,lcb,1.0,look,cell,1.0,20.0,20,200,0.13089312859367422,-0.0006159160994140065,0.024464910895307286,-0.004705488408990267,-0.19845012292211628,0.12993100755162798,0.47490501403808594,0.47490501403808594
output-boba,tournament_k16_lcb_rho1_look,gaussian,tournament,16.0,lcb,1.0,look,cell,5.0,0.0,20,200,0.7163745326954236,0.0392618243961597,0.024464910895307286,0.05480628163655338,-0.016378259303635404,0.11706768987789926,0.13272666931152344,0.2123626708984375
output-boba,tournament_k16_lcb_rho1_look,gaussian,tournament,16.0,lcb,1.0,look,cell,5.0,20.0,20,200,0.5340938270581989,0.2323877727722637,0.024464910895307286,0.4351066441869604,0.28816352584498256,0.5822859625586211,3.814697265625e-06,3.0517578125e-05
output-boba,tournament_k16_lcb_rho1_look,gaussian,tournament,16.0,lcb,1.0,look,pooled,,,20,1600,0.2169388169359045,0.01848759095735925,0.024464910895307272,0.08522029952261373,-0.02377719902385519,0.1994984605369772,0.1893482208251953,
output-boba,tournament_k16_lcb_rho1_post,gaussian,tournament,16.0,lcb,1.0,post,cell,0.05,0.0,20,200,0.006019024042053409,-0.05098326745675232,0.04107489494440007,-8.470354512715856,-111.92478365863276,-1.9964200495250939,0.004969596485643009,0.019878385942572036
output-boba,tournament_k16_lcb_rho1_post,gaussian,tournament,16.0,lcb,1.0,post,cell,0.05,20.0,20,200,0.0034748877241901053,-0.03900936923605599,0.04107489494440007,-11.226080475779382,-110.41059370805768,-1.736317820515255,0.05340584148798349,0.14241557730128931
output-boba,tournament_k16_lcb_rho1_post,gaussian,tournament,16.0,lcb,1.0,post,cell,0.25,0.0,20,200,0.0525171889089013,-0.029711236213170213,0.04107489494440007,-0.5657430801315103,-1.2590618918241283,-0.12605283348466437,0.11654426427752808,0.23308852855505616
output-boba,tournament_k16_lcb_rho1_post,gaussian,tournament,16.0,lcb,1.0,post,cell,0.25,20.0,20,200,0.04002168336187528,-0.011995765885380965,0.04107489494440007,-0.29973166737929247,-0.6719100240615398,0.006504974767995184,0.24548721313476562,0.3273162841796875
output-boba,tournament_k16_lcb_rho1_post,gaussian,tournament,16.0,lcb,1.0,post,cell,1.0,0.0,20,200,0.25211626310291996,-0.008467770596236792,0.04107489494440007,-0.03358676862817074,-0.17800651912874563,0.08465323109335925,0.9272785186767578,0.9272785186767578
output-boba,tournament_k16_lcb_rho1_post,gaussian,tournament,16.0,lcb,1.0,post,cell,1.0,20.0,20,200,0.13089312859367422,0.0038948056178471856,0.04107489494440007,0.02975561559031612,-0.23963091121662272,0.20854203492294834,0.2305126190185547,0.3273162841796875
output-boba,tournament_k16_lcb_rho1_post,gaussian,tournament,16.0,lcb,1.0,post,cell,5.0,0.0,20,200,0.7163745326954236,0.06018967290198707,0.04107489494440007,0.0840198390016993,-0.0010354399296310741,0.18587447754035583,0.34881019592285156,0.39864022391183035
output-boba,tournament_k16_lcb_rho1_post,gaussian,tournament,16.0,lcb,1.0,post,cell,5.0,20.0,20,200,0.5340938270581989,0.13875505291940646,0.04107489494440007,0.2597952754550123,0.1325855950835366,0.41005590834258143,0.000133514404296875,0.001068115234375
output-boba,tournament_k16_lcb_rho1_post,gaussian,tournament,16.0,lcb,1.0,post,pooled,,,20,1600,0.2169388169359045,0.00783401525645554,0.04107489494440007,0.036111634455765165,-0.08264651775785346,0.15710158953244513,0.6215133666992188,
output-boba,tournament_k16_obs_rho0.5_look,gaussian,tournament,16.0,obs,0.5,look,cell,0.05,0.0,20,200,0.006019024042053409,-0.0328227575485792,0.024464910895307286,-5.453169370857275,-78.08158759188322,-0.8953654533684714,0.022231238286019243,0.04446247657203849
output-boba,tournament_k16_obs_rho0.5_look,gaussian,tournament,16.0,obs,0.5,look,cell,0.05,20.0,20,200,0.0034748877241901053,-0.021770831396647795,0.024464910895307286,-6.265189877961292,-63.06804906268632,-1.0212385836754716,0.05340584148798349,0.08544934638077359
output-boba,tournament_k16_obs_rho0.5_look,gaussian,tournament,16.0,obs,0.5,look,cell,0.25,0.0,20,200,0.0525171889089013,-0.0167516952802867,0.024464910895307286,-0.3189754750457979,-0.9588348931115896,0.021449033669252538,0.3143893322216611,0.3593020939676127
output-boba,tournament_k16_obs_rho0.5_look,gaussian,tournament,16.0,obs,0.5,look,cell,0.25,20.0,20,200,0.04002168336187528,-0.001605103463204276,0.024464910895307286,-0.040105845840889845,-0.25521403503160156,0.1590147651493394,0.8983173370361328,0.8983173370361328
output-boba,tournament_k16_obs_rho0.5_look,gaussian,tournament,16.0,obs,0.5,look,cell,1.0,0.0,20,200,0.25211626310291996,0.02091099356885311,0.024464910895307286,0.08294186702393228,-0.061815110673512065,0.19764660475982299,0.11398696899414062,0.15198262532552084
output-boba,tournament_k16_obs_rho0.5_look,gaussian,tournament,16.0,obs,0.5,look,cell,1.0,20.0,20,200,0.13089312859367422,0.030555505908156762,0.024464910895307286,0.2334385787584685,0.061976995573684794,0.37531901862171235,0.01531219482421875,0.04083251953125
output-boba,tournament_k16_obs_rho0.5_look,gaussian,tournament,16.0,obs,0.5,look,cell,5.0,0.0,20,200,0.7163745326954236,0.06423413881111499,0.024464910895307286,0.08966558117222323,-0.023294098889138415,0.17939255901257634,0.01068878173828125,0.04083251953125
output-boba,tournament_k16_obs_rho0.5_look,gaussian,tournament,16.0,obs,0.5,look,cell,5.0,20.0,20,200,0.5340938270581989,0.29248138453487604,0.024464910895307286,0.5476217280882467,0.4012233569040397,0.6740904078072445,1.9073486328125e-06,1.52587890625e-05
output-boba,tournament_k16_obs_rho0.5_look,gaussian,tournament,16.0,obs,0.5,look,pooled,,,20,1600,0.2169388169359045,0.04190395439178537,0.024464910895307272,0.193160242061088,0.09594919410838519,0.2745047242653805,0.0031528472900390625,
output-boba,tournament_k16_obs_rho0.5_post,gaussian,tournament,16.0,obs,0.5,post,cell,0.05,0.0,20,200,0.006019024042053409,-0.04704149988951567,0.04204258295183781,-7.815469677616924,-104.64401776451653,-1.792175748745977,0.008418773595809824,0.022450062922159533
output-boba,tournament_k16_obs_rho0.5_post,gaussian,tournament,16.0,obs,0.5,post,cell,0.05,20.0,20,200,0.0034748877241901053,-0.04063914384897282,0.04204258295183781,-11.695095518070188,-112.49363514959985,-1.7065077456521676,0.07661792341167123,0.12258867745867397
output-boba,tournament_k16_obs_rho0.5_post,gaussian,tournament,16.0,obs,0.5,post,cell,0.25,0.0,20,200,0.0525171889089013,-0.02763465939307457,0.04204258295183781,-0.5262021819372492,-1.1989522469305458,-0.08906718910912814,0.1474161990774467,0.19655493210326228
output-boba,tournament_k16_obs_rho0.5_post,gaussian,tournament,16.0,obs,0.5,post,cell,0.25,20.0,20,200,0.04002168336187528,-0.010090202708763134,0.04204258295183781,-0.25211839835740335,-0.658850026554609,0.10360516748950714,0.40909767150878906,0.4304332733154297
output-boba,tournament_k16_obs_rho0.5_post,gaussian,tournament,16.0,obs,0.5,post,cell,1.0,0.0,20,200,0.25211626310291996,-1.4809432562028907e-05,0.04204258295183781,-5.8740488930630144e-05,-0.1432757089446445,0.12153435152443363,0.4304332733154297,0.4304332733154297
output-boba,tournament_k16_obs_rho0.5_post,gaussian,tournament,16.0,obs,0.5,post,cell,1.0,20.0,20,200,0.13089312859367422,0.02873507855209486,0.04204258295183781,0.21953084062415454,0.0271680096308432,0.37368937684246034,0.017181396484375,0.03436279296875
output-boba,tournament_k16_obs_rho0.5_post,gaussian,tournament,16.0,obs,0.5,post,cell,5.0,0.0,20,200,0.7163745326954236,0.12270200951632881,0.04204258295183781,0.1712819257472086,0.06924995826611656,0.2942050817964386,0.0010166168212890625,0.00572967529296875
output-boba,tournament_k16_obs_rho0.5_post,gaussian,tournament,16.0,obs,0.5,post,cell,5.0,20.0,20,200,0.5340938270581989,0.19682313639066293,0.04204258295183781,0.3685179015731549,0.2065275341872135,0.49227898658485286,0.0014324188232421875,0.00572967529296875
output-boba,tournament_k16_obs_rho0.5_post,gaussian,tournament,16.0,obs,0.5,post,pooled,,,20,1600,0.2169388169359045,0.02785498864827481,0.04204258295183781,0.12840020537451666,-0.0038439853365758382,0.25840370092795345,0.13272666931152344,
output-boba,tournament_k16_obs_rho1_look,gaussian,tournament,16.0,obs,1.0,look,cell,0.05,0.0,20,200,0.006019024042053409,-0.03499135360906926,0.024464910895307286,-5.813459684592297,-83.48605995637402,-1.0434500716213453,0.0024719854430073768,0.006781641130830123
output-boba,tournament_k16_obs_rho1_look,gaussian,tournament,16.0,obs,1.0,look,cell,0.05,20.0,20,200,0.0034748877241901053,-0.024337691104585665,0.024464910895307286,-7.00387840883638,-68.26039045813168,-1.3606064768153452,0.0025431154240612964,0.006781641130830123
output-boba,tournament_k16_obs_rho1_look,gaussian,tournament,16.0,obs,1.0,look,cell,0.25,0.0,20,200,0.0525171889089013,-0.02724734707897683,0.024464910895307286,-0.5188272191461222,-1.1798815405041683,-0.15916840988080053,0.011236471025746899,0.022472942051493798
output-boba,tournament_k16_obs_rho1_look,gaussian,tournament,16.0,obs,1.0,look,cell,0.25,20.0,20,200,0.04002168336187528,-0.008124868599393441,0.024464910895307286,-0.20301166559958356,-0.44044250253919454,0.01239990150717978,0.1230926513671875,0.16412353515625
output-boba,tournament_k16_obs_rho1_look,gaussian,tournament,16.0,obs,1.0,look,cell,1.0,0.0,20,200,0.25211626310291996,-0.034780496543043715,0.024464910895307286,-0.1379541966669777,-0.2700382776607603,-0.031794431473073176,0.026641845703125,0.042626953125
output-boba,tournament_k16_obs_rho1_look,gaussian,tournament,16.0,obs,1.0,look,cell,1.0,20.0,20,200,0.13089312859367422,0.0008528657459721007,0.024464910895307286,0.006515741163308994,-0.17201629230806528,0.1551520773642964,0.956329345703125,0.956329345703125
output-boba,tournament_k16_obs_rho1_look,gaussian,tournament,16.0,obs,1.0,look,cell,5.0,0.0,20,200,0.7163745326954236,0.002050200888139897,0.024464910895307286,0.0028619120230668053,-0.11467823802920861,0.09683347191724774,0.5216732025146484,0.5961979457310268
output-boba,tournament_k16_obs_rho1_look,gaussian,tournament,16.0,obs,1.0,look,cell,5.0,20.0,20,200,0.5340938270581989,0.23999401791173253,0.024464910895307286,0.4493480466412149,0.30446553530224535,0.5709574784098576,2.6702880859375e-05,0.000213623046875
output-boba,tournament_k16_obs_rho1_look,gaussian,tournament,16.0,obs,1.0,look,pooled,,,20,1600,0.2169388169359045,0.014176915951346947,0.024464910895307272,0.06534983527422655,-0.03410001438766476,0.14642689468764386,0.15364646911621094,
output-boba,tournament_k16_obs_rho1_post,gaussian,tournament,16.0,obs,1.0,post,cell,0.05,0.0,20,200,0.006019024042053409,-0.04734797039089793,0.04204258295183781,-7.866386653399214,-105.63383312688441,-1.8178254047246636,0.009562906117832044,0.038251624471328176
output-boba,tournament_k16_obs_rho1_post,gaussian,tournament,16.0,obs,1.0,post,cell,0.05,20.0,20,200,0.0034748877241901053,-0.04196475398835397,0.04204258295183781,-12.076578387330407,-115.73532633625327,-1.9267609554612533,0.02977446084184663,0.07939856224492435
output-boba,tournament_k16_obs_rho1_post,gaussian,tournament,16.0,obs,1.0,post,cell,0.25,0.0,20,200,0.0525171889089013,-0.027054000407288455,0.04204258295183781,-0.5151456307803822,-1.1836625877538138,-0.09251587406978727,0.13649771056887278,0.2199427286783854
output-boba,tournament_k16_obs_rho1_post,gaussian,tournament,16.0,obs,1.0,post,cell,0.25,20.0,20,200,0.04002168336187528,-0.013163930608377733,0.04204258295183781,-0.3289199629448299,-0.7340789017109339,0.016918732116060535,0.2305126190185547,0.2634429931640625
output-boba,tournament_k16_obs_rho1_post,gaussian,tournament,16.0,obs,1.0,post,cell,1.0,0.0,20,200,0.25211626310291996,-0.00879589875747477,0.04204258295183781,-0.03488826404619551,-0.15402560419013955,0.06980184302807493,0.9272785186767578,0.9272785186767578
output-boba,tournament_k16_obs_rho1_post,gaussian,tournament,16.0,obs,1.0,post,cell,1.0,20.0,20,200,0.13089312859367422,0.014393641262609285,0.04204258295183781,0.10996483480267961,-0.06690210293277954,0.2537168125712717,0.14290618896484375,0.2199427286783854
output-boba,tournament_k16_obs_rho1_post,gaussian,tournament,16.0,obs,1.0,post,cell,5.0,0.0,20,200,0.7163745326954236,0.029336860537185296,0.04204258295183781,0.040951847390222985,-0.06649034218129349,0.12583055620043043,0.16495704650878906,0.2199427286783854
output-boba,tournament_k16_obs_rho1_post,gaussian,tournament,16.0,obs,1.0,post,cell,5.0,20.0,20,200,0.5340938270581989,0.16573021556380146,0.04204258295183781,0.3103016870212624,0.14564427254216383,0.4406986184718993,0.002712249755859375,0.021697998046875
output-boba,tournament_k16_obs_rho1_post,gaussian,tournament,16.0,obs,1.0,post,pooled,,,20,1600,0.2169388169359045,0.008891770401400403,0.04204258295183781,0.04098745686452007,-0.07169128362050552,0.1439469405461353,0.5705966949462891,
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,cell,0.05,0.0,20,200,0.006019024042053409,-0.04885769623448664,0.034865998557825614,-8.117212340926068,-110.4626930076831,-1.4364217806113,0.012274756174561622,0.02519034173032337
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,cell,0.05,20.0,20,200,0.0034748877241901053,-0.0339271983491584,0.034865998557825614,-9.763538002387067,-98.7625584402617,-1.8537889315700993,0.007013002905356987,0.02519034173032337
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,cell,0.25,0.0,20,200,0.0525171889089013,-0.032999136109479285,0.034865998557825614,-0.6283492470764398,-1.569526276063366,-0.15206788410569497,0.012595170865161685,0.02519034173032337
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,cell,0.25,20.0,20,200,0.04002168336187528,-0.0135875691779417,0.034865998557825614,-0.3395051891016968,-0.7400070057234858,-0.006481723008467796,0.1230926513671875,0.16412353515625
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,cell,1.0,0.0,20,200,0.25211626310291996,-0.007998715663202708,0.034865998557825614,-0.03172629787844126,-0.21837803123829228,0.1262325612242799,0.8983173370361328,0.8983173370361328
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,cell,1.0,20.0,20,200,0.13089312859367422,0.01786356219997825,0.034865998557825614,0.13647440772411606,-0.05136863221989746,0.27962641587022813,0.069580078125,0.111328125
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,cell,5.0,0.0,20,200,0.7163745326954236,0.07738696436021988,0.034865998557825614,0.10802584518051538,-0.007814711567149185,0.23170798420288233,0.15364646911621094,0.17559596470424108
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,cell,5.0,20.0,20,200,0.5340938270581989,0.2324052739704905,0.034865998557825614,0.4351394122088699,0.27187981403110595,0.5832863987158751,0.0001049041748046875,0.0008392333984375
output-boba,tournament_k20_lcb_rho0.5_look,gaussian,tournament,20.0,lcb,0.5,look,pooled,,,20,1600,0.2169388169359045,0.023785685624552477,0.034865998557825614,0.10964236811331031,-0.03163244173637946,0.24304527379494884,0.14290618896484375,
output-boba,tournament_k20_lcb_rho0.5_post,gaussian,tournament,20.0,lcb,0.5,post,cell,0.05,0.0,20,200,0.006019024042053409,-0.06626773039820602,0.050097503982250366,-11.009713524187648,-133.3839902528476,-2.450766763628276,0.009562906117832044,0.038251624471328176
output-boba,tournament_k20_lcb_rho0.5_post,gaussian,tournament,20.0,lcb,0.5,post,cell,0.05,20.0,20,200,0.0034748877241901053,-0.05136062982551896,0.050097503982250366,-14.780514912173059,-140.5035337401782,-2.521793770719072,0.02422372469374016,0.04844744938748032
output-boba,tournament_k20_lcb_rho0.5_post,gaussian,tournament,20.0,lcb,0.5,post,cell,0.25,0.0,20,200,0.0525171889089013,-0.04618188744510042,0.050097503982250366,-0.8793670873208697,-1.8532187482589586,-0.279207103421393,0.02422372469374016,0.04844744938748032
output-boba,tournament_k20_lcb_rho0.5_post,gaussian,tournament,20.0,lcb,0.5,post,cell,0.25,20.0,20,200,0.04002168336187528,-0.026969720623420602,0.050097503982250366,-0.6738777172254579,-1.3692634381596593,-0.12763328694175355,0.16495704650878906,0.2199427286783854
output-boba,tournament_k20_lcb_rho0.5_post,gaussian,tournament,20.0,lcb,0.5,post,cell,1.0,0.0,20,200,0.25211626310291996,-0.013213361725602515,0.050097503982250366,-0.05240979523882797,-0.23151121970196367,0.10250973207711502,0.6476554870605469,0.7401776994977679
output-boba,tournament_k20_lcb_rho0.5_post,gaussian,tournament,20.0,lcb,0.5,post,cell,1.0,20.0,20,200,0.13089312859367422,0.000999630190606362,0.050097503982250366,0.007636995168092207,-0.2609192031197285,0.23005100126854572,0.8408222198486328,0.8408222198486328
