User_ID;Run;Phase;value;x0;x1
22;1;sampling;-0.7824996541379067;2.508244581084461;9.467529428594244
22;2;sampling;0.23748735366244578;1.893203845397613;1.792914104181076
22;3;sampling;1.7194227260159312;3.498892405959575;2.30541246589906
22;4;sampling;0.30618186050156043;6.704457427727847;1.1507938212344748
22;5;sampling;-0.1895011433438475;8.963093737046805;8.581304890839089
22;6;optimization;-0.7310641514820291;4.237540938337685;2.774691425797811
22;7;optimization;2.2174191480336627;3.508892649576244;1.9035449715518489
22;8;optimization;1.4301501661407563;3.585388830557005;1.4614412984872094
22;9;optimization;1.3523010870051344;3.4762386864315373;1.7330030060895285
22;10;optimization;1.153610236861517;3.3310753261174737;1.9109257799676924
22;11;optimization;0.9641794509585425;3.228380467261791;2.0240498936103872
22;12;optimization;-0.3798389288589261;3.179151536886043;2.0996893949864277
22;13;optimization;-0.33153874371374137;3.149635416415785;2.211555465086567
22;14;optimization;1.978564428438501;3.1134606438272003;2.3742805449215765
22;15;optimization;1.2715679428940876;3.0836486684911946;2.4885436973430632
22;16;optimization;2.6486607180949977;3.051611740421871;2.608050074438194
22;17;optimization;-0.25971147172958564;9.89053884509005;0.0
22;18;optimization;1.9113567474159994;10.0;2.5297122294696246
22;19;optimization;0.5732486988780114;9.333466651022253;2.296881085501034
22;20;optimization;-0.6083053919440291;9.414640011270873;2.0137814030304297
