dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,variant,acquisition,n_seeds,n_acquisitions,mean_rank,mean_rank_normalized,mean_rank_absolute,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_response_l2_excess,condition_win
stevens,value,exact,gaussian,0,0.05,noise-self_report,logei,10,2,1.35,0.3500000000000001,1.45,-0.4157043800690706,-0.01424260869639582,-0.008483762858552454,13.000363120198932,0.0,True
stevens,value,exact,gaussian,0,0.05,noise-self_report,qnei,10,2,1.65,0.6499999999999999,1.55,-0.11023973401997811,0.019900157020417808,-0.0022497904902036457,13.448935886846607,0.0,False
stevens,value,exact,gaussian,0,0.25,noise-self_report,logei,10,2,1.4,0.3999999999999999,1.3,-0.48434488589909996,-0.5959276942684575,-0.009884589508144886,12.931722614368903,0.0,True
stevens,value,exact,gaussian,0,0.25,noise-self_report,qnei,10,2,1.6,0.6000000000000001,1.7,-0.5725865332982482,-0.5327721397835132,-0.011685439455066293,12.986589087568337,0.0,False
stevens,value,exact,gaussian,0,1.0,noise-self_report,qnei,10,2,1.1,0.10000000000000009,1.1,1.4755961252004,-0.13937494904825964,0.03011420663674285,15.034771746066983,0.0,True
stevens,value,exact,gaussian,0,1.0,noise-self_report,logei,10,2,1.9,0.8999999999999999,1.9,9.886839715243132,8.171057462184555,0.20177223908659458,23.302907215511137,0.0,False
stevens,value,exact,gaussian,0,5.0,noise-self_report,logei,10,2,1.5,0.5,1.5,20.15636115774233,11.689621756642966,0.4113543093416803,33.57242865801034,0.0,True
stevens,value,exact,gaussian,0,5.0,noise-self_report,qnei,10,2,1.5,0.5,1.5,11.167106388308953,6.048440202524557,0.2279001303736521,24.72628200917554,0.0,True
stevens,value,exact,gaussian,20,0.05,noise-self_report,logei,10,2,1.5,0.5,1.25,0.0,0.0,0.0,13.416067500268003,-0.1000541832327401,True
stevens,value,exact,gaussian,20,0.05,noise-self_report,qnei,10,2,1.5,0.5,1.75,0.0,0.0,0.0,13.559175620866586,0.0,True
stevens,value,exact,gaussian,20,0.25,noise-self_report,logei,10,2,1.5,0.5,1.25,0.0,0.0,0.0,13.416067500268003,-0.17911243750862435,True
stevens,value,exact,gaussian,20,0.25,noise-self_report,qnei,10,2,1.5,0.5,1.75,0.0,0.0,0.0,13.559175620866586,0.0,True
stevens,value,exact,gaussian,20,1.0,noise-self_report,logei,10,2,1.5,0.5,1.25,0.0,0.0,0.0,13.416067500268003,-0.3437036448028722,True
stevens,value,exact,gaussian,20,1.0,noise-self_report,qnei,10,2,1.5,0.5,1.75,0.0,0.0,0.0,13.559175620866586,0.0,True
stevens,value,exact,gaussian,20,5.0,noise-self_report,logei,10,2,1.5,0.5,1.25,0.0,0.0,0.0,13.416067500268003,-0.9622734483146613,True
stevens,value,exact,gaussian,20,5.0,noise-self_report,qnei,10,2,1.5,0.5,1.75,0.0,0.0,0.0,13.559175620866586,0.0,True
