iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.0033679477896715,0.6524516488288785,2.6026363654825047,0.4689836211867622,1.6110232157240438,-1.0005901198454061,7.183080572765813,True,8.18367069261122,logei,0.0,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,-1.0005901198454061,9.048311286534384,9.048311286534384,9.048311286534384,9.048311286534384,-1.0005901198454061,9.048311286534384,michalewicz
2,0.4270040294696573,2.1646719429357737,2.644428466875382,1.3367759402838328,3.0062717024781365,-0.9041066659867205,2.0988041971306126,True,3.002910863117333,logei,0.0,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,-0.9041066659867205,8.951827832675699,18.000139119210083,8.951827832675699,9.000069559605041,-1.0005901198454061,9.048311286534384,michalewicz
3,2.5928597954643946,1.0625347409922794,1.8088051076493177,2.3665676041036434,2.598423652312292,-0.4821873194693632,2.2958208122732207,True,2.7780081317425838,logei,0.0,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,8.529908486158341,26.530047605368424,8.529908486158341,8.843349201789474,-1.0005901198454061,9.048311286534384,michalewicz
4,2.9324834426054185,0.45551426842114484,2.3423093136775615,0.43778531524264847,2.847944080472264,-0.9783677662708578,-3.182049153802639,True,-2.2036813875317813,logei,0.0,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,-0.4821873194693632,9.026088932959835,35.55613653832826,8.529908486158341,8.889034134582065,-1.0005901198454061,9.048311286534384,michalewicz
5,0.7103594437025119,2.680531730054245,0.9623259560190263,3.0468119599852646,1.6268241612762053,-0.1892230366634753,-4.261118865997002,True,-4.071895829333527,logei,0.0,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,8.236944203352454,43.79308074168071,8.236944203352454,8.758616148336142,-1.0005901198454061,9.048311286534384,michalewicz
6,3.141592653589793,0.6264377070557388,2.7266958157878927,0.5204408073658334,1.269562568712536,-1.0525289305615604,-5.0437749727529635,True,-3.991246042191403,logei,0.37307450000662357,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,-0.1892230366634753,9.10025009725054,52.89333083893125,8.236944203352454,8.815555139821875,-1.0005901198454061,9.048311286534384,michalewicz
7,3.02555914853359,0.6063070001423628,2.611490667211653,0.3869758388789551,1.7049432597498035,0.732828881243726,7.3643512100056725,True,6.631522328761946,logei,0.3903831999923568,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.732828881243726,7.314892285445252,60.2082231243765,7.314892285445252,8.601174732053787,0.732828881243726,7.314892285445252,michalewicz
8,2.5984080712853412,0.9894808961377854,2.309381217014331,0.8834256185833093,1.6816068003207185,0.5722335172990615,1.3888306196006526,True,0.8165971023015911,logei,0.4049251999822445,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.732828881243726,7.475487649389917,67.68371077376642,7.314892285445252,8.460463846720803,0.732828881243726,7.314892285445252,michalewicz
9,3.1365121809188996,0.9862292310526037,2.3772567840341803,0.0226904299628898,1.6573767714914183,-0.4531095408074367,7.267951007893747,True,7.721060548701184,logei,0.8322931000147946,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.732828881243726,8.500830707496416,76.18454148126284,7.314892285445252,8.46494905347365,0.732828881243726,7.314892285445252,michalewicz
10,1.9838364244695927,0.6285268490134984,2.3396802343766034,2.3435734062543037,1.0028342499195997,1.290799579300388,-3.2792159403743844,True,-4.570015519674772,logei,0.0,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.290799579300388,6.75692158738859,82.94146306865143,6.75692158738859,8.294146306865143,0.732828881243726,7.314892285445252,michalewicz
11,3.141592653589793,0.0,3.141592653589793,0.18832266356566613,1.6610451004854918,-0.3771759033560889,-5.559618172313827,True,-5.182442268957738,logei,0.4964116000046488,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.290799579300388,8.424897070045068,91.36636013869649,6.75692158738859,8.3060327398815,0.732828881243726,7.314892285445252,michalewicz
12,3.141592653589793,0.7743585021473156,2.51474946351788,0.009057980118749876,1.663628477728399,-0.31443780768685775,3.273287696573329,True,3.5877255042601868,logei,0.7273629000119399,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.290799579300388,8.362158974375836,99.72851911307232,6.75692158738859,8.31070992608936,0.732828881243726,7.314892285445252,michalewicz
13,2.941159364375021,0.6538164080117057,2.575430248158927,0.6717172178956579,1.7086924561832728,0.7880654424385711,-3.2871868333970613,True,-4.075252275835632,logei,0.49148060000152327,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.290799579300388,7.259655724250408,106.98817483732273,6.75692158738859,8.22985960287098,0.732828881243726,7.314892285445252,michalewicz
14,2.960840617851698,0.7546434258251602,2.5218808173994987,0.40295356327355225,1.6210514035438157,-0.9526953246748556,2.9656856624089047,True,3.9183809870837605,logei,0.3466331999807153,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.290799579300388,9.000416491363834,115.98859132868657,6.75692158738859,8.28489938062047,0.732828881243726,7.314892285445252,michalewicz
15,1.199885070742938,0.22041330947824642,1.4370912373159601,0.8883595836401892,1.1129955516263446,-0.3016631451181286,1.5584594258756974,True,1.860122570993826,logei,0.0,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.290799579300388,8.349384311807107,124.33797564049368,6.75692158738859,8.289198376032912,0.732828881243726,7.314892285445252,michalewicz
16,2.516374483184693,0.3970839694162463,2.600460442218861,0.4259662860426184,2.0511226586674596,-0.9072426650618817,2.3697284657663427,True,3.2769711308282243,logei,0.6142823999980465,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.290799579300388,8.95496383175086,133.29293947224454,6.75692158738859,8.330808717015284,0.732828881243726,7.314892285445252,michalewicz
17,3.141592653589793,1.2469679611503433,2.6078232651009823,0.4122539309981345,1.6012160600464616,-0.9761925794782257,-2.1556352609331437,True,-1.1794426814549182,logei,0.5768425000132993,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.290799579300388,9.023913746167205,142.31685321841175,6.75692158738859,8.371579601083043,0.732828881243726,7.314892285445252,michalewicz
18,1.1802581558812535,0.9276687587325363,1.7722986387434816,2.3591433745754444,2.866435331679094,-1.052041470390038,7.646862381734672,True,8.69890385212471,logei,0.7235954999923706,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.290799579300388,9.099762637079017,151.41661585549076,6.75692158738859,8.41203421419393,-1.052041470390038,9.099762637079017,michalewicz
19,0.27787479214014005,1.0217483070206512,1.7815950486847307,2.3656180705531833,2.8247750651847086,-1.0499567737906887,-8.617859219615106,True,-7.5679024458244175,logei,0.45503549999557436,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.290799579300388,9.097677940479667,160.51429379597042,6.75692158738859,8.448120726103706,-1.052041470390038,9.099762637079017,michalewicz
20,2.435927549501002,1.254962495342092,2.567072345929268,1.1263034999316393,2.205146766765711,2.5458682040511142,6.341455234528102,True,3.7955870304769874,logei,0.0,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.5458682040511142,5.501852962637864,166.01614675860827,5.501852962637864,8.300807337930413,-1.052041470390038,9.099762637079017,michalewicz
21,3.0892158305848083,1.138192957344927,2.2177194640655205,0.0003886396231728938,1.494341823184275,0.4951793448763765,7.541320638233879,True,7.046141293357502,logei,0.5271334999997634,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.5458682040511142,7.552541821812602,173.56868858042088,5.501852962637864,8.265175646686709,-1.052041470390038,9.099762637079017,michalewicz
22,3.020519741216685,1.102746142750072,2.4896232844917456,0.23989002651953936,0.39337660856745804,-1.052590083157157,4.217555996975444,True,5.270146080132601,logei,0.5684164999984205,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.5458682040511142,9.100311249846136,182.668999830267,5.501852962637864,8.303136355921227,-1.052041470390038,9.099762637079017,michalewicz
23,3.141592653589793,1.1761388511882735,2.1794933003375627,0.0,1.9417229700836074,0.1214680774158531,2.916444132665982,True,2.794976055250129,logei,0.6317399999825284,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.5458682040511142,7.926253089273125,190.59525291954014,5.501852962637864,8.286750126936528,-1.052041470390038,9.099762637079017,michalewicz
24,3.045367172426826,0.858934384283856,2.4132971327972834,0.15725160583800307,1.4556605959927138,-1.0536139361791077,4.589325196446493,True,5.642939132625601,logei,0.6547279999940656,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.5458682040511142,9.101335102868086,199.69658802240824,5.501852962637864,8.320691167600343,-1.052041470390038,9.099762637079017,michalewicz
25,1.9838364244695927,0.6285268490134984,2.3396802343766034,2.3435734062543037,1.0028342499195997,1.290799579300388,4.301363445956678,True,3.01056386665629,logei,0.0,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.5458682040511142,6.75692158738859,206.45350960979684,5.501852962637864,8.258140384391874,-1.052041470390038,9.099762637079017,michalewicz
26,0.4115944209598784,2.2626977204927066,3.141592653589793,0.6928423213518133,3.141592653589793,-1.05391963760919,-6.236341343249862,True,-5.182421705640672,logei,0.3761384999961592,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.5458682040511142,9.101640804298167,215.555150414095,5.501852962637864,8.290582708234423,-1.052041470390038,9.099762637079017,michalewicz
27,1.9730561749054536,0.9925323654162147,1.7593363246777591,2.343405902835091,2.7746169725109677,-0.47102625180803687,-2.868720439219103,True,-2.397694187411066,logei,0.24608660000376403,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.5458682040511142,8.518747418497016,224.07389783259202,5.501852962637864,8.299033253058964,-1.052041470390038,9.099762637079017,michalewicz
28,0.9577694612020737,2.224147976632185,2.4742706225227797,0.0,3.141592653589793,-1.0539381908831071,5.2782754344080764,True,6.332213625291184,logei,0.2694916999898851,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.5458682040511142,9.101659357572085,233.1755571901641,5.501852962637864,8.327698471077289,-1.052041470390038,9.099762637079017,michalewicz
29,3.141592653589793,0.0,2.478555121275818,0.0,3.141592653589793,-1.053938215183675,-0.34810247709082676,True,0.7058357380928482,logei,0.2205660999752581,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.5458682040511142,9.101659381872654,242.27721657203676,5.501852962637864,8.354386778346095,-1.052041470390038,9.099762637079017,michalewicz
30,1.199885070742938,0.22041330947824642,1.4370912373159601,0.8883595836401892,1.1129955516263446,-0.3016631451181286,0.13953062715504183,True,0.4411937722731704,logei,0.0,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.5458682040511142,8.349384311807107,250.62660088384388,5.501852962637864,8.354220029461462,-1.052041470390038,9.099762637079017,michalewicz
31,2.334911549818966,2.4507990098405203,2.3319875011379114,0.0,1.5783050455872898,0.14487558947438506,-3.6289391333300114,True,-3.7738147228043966,logei,0.31218120001722127,False,10,e4181c6f-5ac4-4f95-957c-0965034c3652,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,2.5458682040511142,7.902845577214594,258.52944646105846,5.501852962637864,8.33965956325995,-1.052041470390038,9.099762637079017,michalewicz
