dataset,objective,oracle_model,error_model,jitter_iteration,jitter_std,acquisition,n_seeds,mean_response_l2_excess,median_response_l2_excess,mean_final_simple_regret_excess_true,median_final_simple_regret_excess_true,mean_auc_simple_regret_excess_true,median_auc_simple_regret_excess_true,std_auc_simple_regret_excess_true,ci95_low_auc_simple_regret_excess_true,ci95_high_auc_simple_regret_excess_true,mean_auc_excess_postonset_per_iter,mean_auc_simple_regret_true_jitter,mean_final_inference_simple_regret_excess_true,acq_opt_failures
hartmann_3,value,exact,gaussian,0,0.05,logei,5,0.0,0.0,0.00358867490523788,0.0044782146066136,0.8977376383237715,0.32669465813885523,3.902756431365406,-2.190806265064166,4.0870102481855195,0.01832117629232189,21.390890995674784,0.008080148898919459,0
hartmann_3,value,exact,gaussian,0,0.05,qnei,5,0.0,0.0,0.004036737220096925,0.0020596173114989,1.0897623939027,0.9863521387883267,2.4013176427885923,-0.45423633253599005,3.3931749076994437,0.022240048855157152,22.323809768217384,0.011640171574970626,0
hartmann_3,value,exact,gaussian,0,0.25,logei,5,0.0,0.0,0.17328540005483584,0.0103095541015961,5.532397344789897,2.2105976328321812,12.291107431870245,-2.1742433647536195,16.8112824505655,0.11290606826101834,26.025550702140908,0.21156354073812186,0
hartmann_3,value,exact,gaussian,0,0.25,qnei,5,0.0,0.0,0.012174658267300107,0.010225577792579701,1.7620001586953227,1.9544026163478225,7.245181551912442,-4.300587502222796,7.429616839921588,0.03595918691214945,22.99604753301001,0.030065701412238327,0
hartmann_3,value,exact,gaussian,0,1.0,logei,5,0.0,0.0,0.3147759054358917,0.06503617367104961,21.787935050242236,29.360474952192817,22.64810175286938,4.15656265954634,39.27850813950336,0.44465173571922934,42.281088407593245,0.5156535026967719,0
hartmann_3,value,exact,gaussian,0,1.0,qnei,5,0.0,0.0,0.01813288240873181,0.0177885204665364,7.751947743290595,8.060984979341132,15.13404315157106,-3.090354853423863,20.0495638354719,0.1582030151691958,28.985995117605277,0.11093179761919983,0
hartmann_3,value,exact,gaussian,0,5.0,logei,5,0.0,0.0,1.0608625361993467,1.040881365955575,48.583851228027285,44.57514513028819,26.02255009773611,29.427066093691725,71.40008298109595,0.9915071679189241,69.07700458537829,2.2759416033451165,0
hartmann_3,value,exact,gaussian,0,5.0,qnei,5,0.0,0.0,1.3620094947482708,1.3637779596692268,63.39962094331166,61.856051306444265,20.032652706518494,48.25298388180939,78.06961126217253,1.2938698151696255,84.63366831762633,3.2086455358200423,0
hartmann_3,value,exact,gaussian,20,0.05,logei,5,0.00020493689739951027,5.297838954465561e-05,0.003981187800826519,0.005040968402778999,0.07080135386964415,0.06301210503473698,0.05358605677707969,0.028219929910719442,0.11590377306870821,0.0024414259955050062,20.563954711220653,0.018099350507181,0
hartmann_3,value,exact,gaussian,20,0.05,qnei,5,0.11138016554309196,0.0,0.0020821543492475655,0.0006598004863382294,0.059295917955410005,0.040187552626651524,0.042417850547136045,0.027995279733139,0.0918875918390036,0.0020446868260487307,21.293343292270094,0.010877876182803625,0
hartmann_3,value,exact,gaussian,20,0.25,logei,5,-0.34686370672291744,-0.0010017243060765901,0.009235670120006919,0.0090484727545701,0.18939063449645488,0.13325263147530464,0.1400616037271521,0.09880225407000438,0.30730354106513336,0.006530711534360448,20.682543991847464,0.038271644594484386,0
hartmann_3,value,exact,gaussian,20,0.25,qnei,5,-0.014846775259965871,0.0008771675062402284,0.005678604895147206,0.006856083809196899,0.13129358242130634,0.1865715739660736,0.12450853807776673,0.036836145391745845,0.22138864209403336,0.004527364911079602,21.36534095673599,0.024450148491018366,0
hartmann_3,value,exact,gaussian,20,1.0,logei,5,-0.30615130418056974,-0.0018425180887802206,0.009273425513622298,0.0090484727545701,0.18950930150082002,0.14165238096147093,0.13470907438067178,0.10131997566559789,0.30296500878966415,0.0065348035000282936,20.682662658851832,0.2312646650564929,0
hartmann_3,value,exact,gaussian,20,1.0,qnei,5,-0.015358587843602667,0.012670059497671943,0.009574546657624446,0.00976442286676793,0.17766346668604704,0.21255044158239933,0.10361409340344307,0.09679970873142878,0.25736224116798745,0.006126326437449986,21.411710841000733,0.20424268398147163,0
hartmann_3,value,exact,gaussian,20,5.0,logei,5,-0.23407276375299677,-0.17395431562598618,0.006022371005571059,0.0071749468583933995,0.19116053378860515,0.14165238096147093,0.13810308798541113,0.10131997566559789,0.3064428977122272,0.006591742544434655,20.684313891139617,1.656472567203919,0
hartmann_3,value,exact,gaussian,20,5.0,qnei,5,-0.12175544238365583,-0.01863765274359469,0.009574546657624446,0.00976442286676793,0.17766346668604704,0.21255044158239933,0.10361409340344307,0.08631241131095387,0.25736224116798745,0.006126326437449986,21.411710841000733,0.940256729505656,0
