iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,min_distance_redirect,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.269722766055607,9.872768433379255,-1.587991309213067,-1.3344495151313234,True,0.2535417940817437,logei,0.0,False,False,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,-1.587991309213067,2.8380467751131357,2.8380467751131357,2.8380467751131357,2.8380467751131357,-1.587991309213067,2.8380467751131357,branin
2,3.1871083848551676,7.88548935820029,-0.2758751336528205,0.42646757118141015,True,0.7023427048342307,logei,0.0,False,False,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,-0.2758751336528205,1.5259305995528891,4.363977374666025,1.5259305995528891,2.1819886873330123,-0.2758751336528205,1.5259305995528891,branin
3,8.69896511696216,3.9108480653919395,0.9466005748160842,0.9876378373366287,True,0.041037262520544515,logei,0.0,False,False,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.9466005748160842,0.3034548910839845,4.667432265750009,0.3034548910839845,1.5558107552500031,0.9466005748160842,0.3034548910839845,branin
4,4.378818731227988,3.7274890308935307,0.7051912849198183,1.8571745087048435,True,1.1519832237850252,logei,0.0,False,False,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.9466005748160842,0.5448641809802504,5.21229644673026,0.3034548910839845,1.303074111682565,0.7051912849198183,0.5448641809802504,branin
5,1.0695359647277436,4.789654541627169,0.5640184516399775,-0.13852460293784774,True,-0.7025430545778253,logei,0.0,False,False,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,0.9466005748160842,0.6860370142600911,5.898333460990351,0.3034548910839845,1.17966669219807,0.7051912849198183,0.5448641809802504,branin
6,3.615070620611199,3.2901547634173465,1.1115730227620728,1.2151103811980604,True,0.10353735843598755,logei,0.20710160001181066,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1115730227620728,0.13848244313799585,6.036815904128346,0.13848244313799585,1.006135984021391,0.7051912849198183,0.5448641809802504,branin
7,2.6720796738337746,3.836655395502524,1.1351466460333455,0.6127744396487907,True,-0.5223722063845547,logei,0.2268193000345491,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1351466460333455,0.11490881986672319,6.15172472399507,0.11490881986672319,0.8788178177135814,0.7051912849198183,0.5448641809802504,branin
8,5.5371007737625515,4.343237407202534,-0.03552328079598029,-0.3020382403562915,True,-0.26651495956031124,logei,0.18898300000000745,False,False,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1351466460333455,1.2855787466960489,7.437303470691119,0.11490881986672319,0.9296629338363899,0.7051912849198183,0.5448641809802504,branin
9,3.93713326128577,4.623352950427294,0.7132531670569335,1.1951182753657958,True,0.4818651083088623,logei,0.21870149997994304,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1351466460333455,0.5368022988431351,7.974105769534254,0.11490881986672319,0.8860117521704727,0.7051912849198183,0.5448641809802504,branin
10,4.436581436038432,2.9886607371220744,0.8069767336205602,0.45839491344002536,True,-0.34858182018053485,logei,0.21621620003134012,False,False,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1351466460333455,0.44307873227950845,8.417184501813763,0.11490881986672319,0.8417184501813763,0.7051912849198183,0.5448641809802504,branin
11,9.541385426560055,3.867269686871071,1.1670270490712569,1.3452935157978376,True,0.17826646672658075,logei,0.16492220002692193,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1670270490712569,0.08302841682881179,8.500212918642575,0.08302841682881179,0.7727466289675068,0.7051912849198183,0.5448641809802504,branin
12,9.609749568984094,4.637223133771538,1.0504413694165888,2.132125514812424,True,1.0816841453958352,logei,0.2602576999925077,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1670270490712569,0.19961409648347983,8.699827015126054,0.08302841682881179,0.7249855845938379,1.0504413694165888,0.19961409648347983,branin
13,8.934314381138897,4.994919909305448,0.7926790313372534,0.3723545240807971,True,-0.42032450725645626,logei,0.30207390000578016,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1670270490712569,0.4573764345628153,9.15720344968887,0.08302841682881179,0.7044002653606823,1.0504413694165888,0.19961409648347983,branin
14,3.5701300354595022,3.999759492468651,1.0102615488173117,1.907276042273057,True,0.8970144934557454,logei,0.29577440000139177,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1670270490712569,0.239793917082757,9.396997366771627,0.08302841682881179,0.6712140976265448,1.0504413694165888,0.19961409648347983,branin
15,9.917289483114406,5.2992990975403265,0.9249116419082221,0.9908566471286895,True,0.06594500522046742,logei,0.2030101000564173,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1670270490712569,0.3251438239918466,9.722141190763473,0.08302841682881179,0.6481427460508982,1.0504413694165888,0.19961409648347983,branin
16,8.039853466404361,2.7215358579042803,0.8102611269896985,1.8058756894822086,True,0.99561456249251,logei,0.2115695999818854,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1670270490712569,0.4397943389103701,10.161935529673844,0.08302841682881179,0.6351209706046153,1.0504413694165888,0.19961409648347983,branin
17,7.373519896418709,2.4071643113129584,0.518200424865351,0.1252184706630905,True,-0.3929819542022605,logei,0.5745514999725856,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1670270490712569,0.7318550410347177,10.893790570708562,0.08302841682881179,0.6408112100416802,1.0504413694165888,0.19961409648347983,branin
18,8.780166762200167,2.3228197723685486,1.1523763823604276,1.5321545773956662,True,0.3797781950352386,logei,0.25942730001406744,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1670270490712569,0.09767908353964105,10.991469654248203,0.08302841682881179,0.610637203013789,1.0504413694165888,0.19961409648347983,branin
19,8.161310553843071,3.430569281391962,0.7718533545276797,2.2780359094401836,True,1.5061825549125039,logei,0.20896800002083182,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1670270490712569,0.478202111372389,11.46967176562059,0.08302841682881179,0.6036669350326627,0.7718533545276797,0.478202111372389,branin
20,7.489631781702534,4.125473185831817,0.25180033069787683,1.034243431522623,True,0.7824431008247461,logei,0.22937860002275556,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1670270490712569,0.9982551352021918,12.467926900822782,0.08302841682881179,0.623396345041139,0.7718533545276797,0.478202111372389,branin
21,8.727212634253405,1.3517570192904427,1.1256127677975443,0.3695563498532395,True,-0.7560564179443048,logei,0.18767970002954826,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1670270490712569,0.1244426981025244,12.592369598925305,0.08302841682881179,0.5996366475678717,0.7718533545276797,0.478202111372389,branin
22,9.031910512851017,3.02611676213437,1.1794369147198287,-0.04485762312760988,True,-1.2242945378474386,logei,0.1544570000260137,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.1794369147198287,0.07061855118023996,12.662988150105546,0.07061855118023996,0.575590370459343,0.7718533545276797,0.478202111372389,branin
23,9.857740085147332,2.9928771077043956,1.2068622351278393,-0.17827641464315724,True,-1.3851386497709965,logei,0.1713473999989219,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.2068622351278393,0.04319323077222936,12.706181380877776,0.04319323077222936,0.5524426687338163,0.7718533545276797,0.478202111372389,branin
24,8.128194698353148,4.665920170697265,0.46463899788108465,0.9376417004649761,True,0.47300270258389143,logei,0.18445970001630485,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.2068622351278393,0.785416468018984,13.49159784889676,0.04319323077222936,0.5621499103706983,0.7718533545276797,0.478202111372389,branin
25,7.115892816548036,4.751311793083545,-0.11683635907576266,-1.262857626598829,True,-1.1460212675230663,logei,0.17929539998294786,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.2068622351278393,1.3668918249758313,14.85848967387259,0.04319323077222936,0.5943395869549036,0.7718533545276797,0.478202111372389,branin
26,3.083826665912458,4.881787325202974,0.9353217592141334,2.3455624011553775,True,1.410240641941244,logei,0.20937830000184476,False,True,8,578215ff-364b-48f1-aecf-5f01128410a4,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1",1.2500554659000687,1.2068622351278393,0.31473370668593526,15.173223380558525,0.04319323077222936,0.5835855146368664,0.9353217592141334,0.31473370668593526,branin
